schema_version,protocol_hash,status,study,domain,truth,candidate,seed,n_observations,dimension,objective,deviance,gradient_norm,best_start,second_best_objective_gap,wall_seconds,jacobian_rank,aic,aicc,bic,gic_eff,gic_vol_025,gic_vol_050,gic_vol_100,ogic_p,ogic_e,d_obs,c_obs,prior_energy
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,9,62,6,-137.19359913597273,-274.8023070713484,8.626525564426295e-05,0,0.07461899651548265,252.78864919999614,6,-262.8023070713484,-261.2750343440757,-250.03950076107787,-256.61838088869195,-248.37465106279254,-240.13092123689313,-223.64346158509431,-265.99041751982475,-241.41227896834783,4.4059447757618395,32.97491930359762,0.41510879940294115
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,10,62,6,-139.67053342008828,-279.8562774980011,0.00015063979331933976,0,0.05713823741740498,255.96296520000033,6,-267.8562774980011,-266.3290047707284,-255.09347118773053,-260.24908072238384,-251.36930943451208,-242.4895381466403,-224.72999557089682,-270.3546742322266,-243.82198168868953,4.750801632887232,35.519085151487026,0.5152106578245172
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,11,62,6,-134.83307889115494,-270.05459721807097,6.713261479260798e-05,1,0.04441395662237824,265.41223380000156,6,-258.05459721807097,-256.52732449079826,-245.29179090780042,-251.2087207394667,-242.73262779868725,-234.2565348579078,-217.30434897634888,-260.92192804844404,-235.76178601919204,4.566334584813462,33.90437176311783,0.38843943576108864
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,12,62,6,-138.93849182621875,-277.91834867246973,0.00012879490882393798,3,0.05908218005899357,257.2001939000038,6,-265.91834867246973,-264.39107594519703,-253.15554236219918,-259.2462361042502,-250.68855704979126,-242.1308779953323,-225.01551988641438,-268.8698851012911,-243.64626743460167,4.524231785589298,34.23071621783585,0.04136502003221036
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,13,62,6,-134.50105365086762,-269.12448029981624,0.00027383998872894497,0,0.13236404315156847,263.47927759999584,6,-257.12448029981624,-255.5972075725435,-244.3616739895457,-250.02554827140662,-241.4714572729199,-232.91736627443322,-215.80918427745982,-259.86918098239363,-234.78574330778844,4.6276496587113085,34.2163639939468,0.12237299808103033
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,14,62,6,-144.1260075125809,-288.38299845276396,7.273175244893461e-05,2,0.0035876641547929466,262.66057739999815,6,-276.38299845276396,-274.85572572549125,-263.6201921424934,-271.15507292306006,-262.97102920058103,-254.78698547810205,-238.41889803314402,-280.0343846581028,-255.51584013524578,4.174306897330579,32.736174889916036,0.13098342760213716
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,15,62,6,-141.08727164736254,-282.22287067303375,0.00019655100835161925,0,0.13295316746484787,190.79441909999878,6,-270.22287067303375,-268.69559794576105,-257.4600643627632,-263.26017476582655,-254.64689776958195,-246.0336207733374,-228.80706678084823,-273.0335910721952,-247.72143530974677,4.5946398004192925,34.453107984978324,0.04832737830868359
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,16,62,6,-146.87770150522178,-293.87503571864823,0.00012955247440370277,2,0.13256253769586124,139.9662759000057,6,-281.87503571864823,-280.34776299137553,-269.1122294083777,-275.5284322469729,-267.02253528276765,-258.51663831856234,-241.5048443901518,-284.984313120346,-259.73181515362245,4.445361299151126,34.023587856821095,0.11963270820468669
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,17,62,6,-142.69085394392005,-286.0148046456698,0.0003056929192906727,1,0.10609108786943011,215.95848480000132,6,-274.0148046456698,-272.4875319183971,-261.25199833539926,-266.44385317603104,-257.4479352906407,-248.45201740525036,-230.46018163446968,-276.53076577329614,-249.39803634627873,4.742019436186825,35.98367154156138,0.63309675782972
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,18,62,6,-140.21373249362557,-280.47501162998697,0.00018308064778115157,4,0.0512960094335142,260.5311348000032,6,-268.47501162998697,-266.94773890271426,-255.71220531971642,-261.18708324254095,-252.47560901526398,-243.76413478798702,-226.3411863334331,-271.12812510390876,-245.58156807814328,4.673443263039107,34.84589690910786,0.04754664273582262
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,19,62,6,-151.79233994538544,-303.6018085323403,6.153610964241693e-05,1,0.11903358387829144,197.12851509999746,6,-291.6018085323403,-290.0745358050676,-278.8390022220698,-284.7685669022888,-276.21955495830343,-267.67054301431807,-250.57251912634734,-294.4752621817806,-269.3886321148294,4.563273175279888,34.196047775941466,0.017128641569458977
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,20,62,6,-138.40615736634513,-277.2788871633185,9.559744958326554e-05,0,0.26345763232100694,195.2955262999967,6,-265.2788871633185,-263.75161443604577,-252.51608085304792,-258.9323825136565,-250.6616301252681,-242.3908777368797,-225.8493729601029,-268.38821245394064,-243.72930517913667,4.445337354688913,33.08300955355358,0.46657243062821996
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,21,62,6,-148.55718970616815,-297.2104994209584,0.00014221493457248759,2,0.13142345074462014,238.95236370000202,6,-285.2104994209584,-283.6832266936857,-272.44769311068785,-278.45362306426955,-269.7944412607976,-261.13525945732573,-243.8168958503819,-288.1209595093648,-262.47765219844865,4.544769955796798,34.63672721388765,0.09612000862209145
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,22,62,6,-137.43629354342974,-275.5029257430616,0.00020504647046596313,2,0.19623863608151737,242.52682240000286,6,-263.5029257430616,-261.9756530157889,-250.74011943279106,-256.4623382945021,-247.87956811454737,-239.29679793459263,-222.1312575746832,-266.2759000772368,-240.54150636704057,4.613512832912391,34.33108071981892,0.6303386562021391
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,23,62,6,-144.14615143401016,-288.47433303763773,0.0002778141598330225,0,0.05676787811623285,240.2949649000002,6,-276.47433303763773,-274.94706031036503,-263.7115267273672,-269.7107338509881,-261.14202126391723,-252.57330867684632,-235.43588350270454,-279.3815352578317,-254.01745251973676,4.546398889903026,34.27485034828355,0.18203016961740734
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,24,62,6,-149.2561251480114,-298.73574130025725,0.0003327447122994595,0,0.05506001596114629,249.07030659999873,6,-286.73574130025725,-285.20846857298454,-273.9729349899867,-280.18903472420703,-271.78446786965674,-263.3799010151065,-246.5707673060059,-289.74804918959796,-264.89398287782166,4.4938460553296435,33.618267418201114,0.22349100423446563
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,25,62,6,-145.12624408416238,-290.36020379854915,9.185052387746545e-05,1,0.003836156379378508,254.1804240000056,6,-278.36020379854915,-276.83293107127645,-265.5973974882786,-271.5237109788119,-262.9922715858036,-254.4608321927953,-237.39795340677873,-281.2320819288119,-256.1267305962916,4.5640609348686105,34.125757572033166,0.10771563022437852
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,26,62,6,-133.20633277912216,-266.7211332864328,8.769160814481951e-05,3,0.11537335350701028,251.13433769999392,6,-254.7211332864328,-253.19386055916007,-241.95832697616225,-247.0902469949527,-238.07926618663248,-229.06828537831228,-211.04632376167183,-257.2080501347846,-230.36874232496345,4.756541575824074,36.04392323328088,0.3084677281884803
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,27,62,6,-142.48719318420171,-285.0077810676582,0.00014331869949404168,1,0.13794558644374888,230.23170209999807,6,-273.0077810676582,-271.4805083403855,-260.24497475738764,-266.30088449416536,-257.75426532892766,-249.20764616368996,-232.11440783321453,-275.9424612460995,-250.7879097074526,4.532659910779338,34.18647666095083,0.03339469925476931
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,28,62,6,-155.36340276425543,-310.8666520982882,5.783613073615944e-05,4,0.2024712392431809,216.46429820000048,6,-298.8666520982882,-297.3393793710155,-286.1038457880177,-291.91264365608464,-283.13252050922165,-274.3523973623586,-256.7921510686326,-301.68158242336585,-275.60631294105883,4.592534837461193,35.12049258745205,0.13984656977740112
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,rm,29,62,6,-144.46634063118384,-288.9667993615116,0.0001728873874215917,3,0.04589828312734312,206.14881639999658,6,-276.9667993615116,-275.4395266342389,-264.20399305124107,-270.0477065768655,-261.5126851861845,-252.97766379550347,-235.90762101414145,-279.7986497353688,-254.79259569964364,4.584074813071393,34.140085562724025,0.0341180991439262
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,0,62,13,-129.3558898051337,-277.3257593844902,0.33058797672264245,4,0.3575708590877298,289.44667019999906,8,-251.3257593844902,-243.74242605115685,-223.673012378904,-259.3777159029272,-251.53681689124707,-243.69591787956693,-228.01411985620666,-268.628178057069,-227.34818356354685,4.348790663710581,31.36359604672053,18.613979774222827
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,1,62,13,-123.27846833928884,-265.0593045766005,0.0033631178018407857,4,0.06203511100228809,288.99211959999957,8,-239.05930457660048,-231.47597124326714,-211.40655757101428,-246.6805772220319,-238.79157191046164,-230.90256659889138,-215.12455597575087,-256.1530148172144,-215.00091543229664,4.453144879693028,31.556021246281034,18.50236789802281
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,2,62,13,-126.28703047153414,-272.84803107359903,0.07981263215920799,1,1.6360368057870005,291.37289859999873,8,-246.84803107359903,-239.2646977402657,-219.19528406801282,-255.75881862843235,-248.13116380300812,-240.50350897758386,-225.24819932673537,-264.5666373263586,-222.0634416413713,4.140696873620209,30.51061930169697,20.27397013053077
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,3,62,13,-126.69856712849945,-274.6019868221204,0.002571426350346563,0,1.202031047956126,317.10405369999353,8,-248.6019868221204,-241.01865348878707,-220.9492398165342,-256.5375486126153,-248.81616629008008,-241.09478396754488,-225.65201932247444,-265.84800087246845,-222.51160496685804,4.376992974825982,30.88552929014085,21.20485256512152
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,4,62,13,-126.4034046632759,-272.9929743510094,0.2147026594156905,3,0.11602884719485473,354.8558817999947,9,-246.99297435100942,-239.40964101767608,-219.34022734542322,-254.23715765588832,-246.33295396771297,-238.42875027953764,-222.62034290318695,-263.90394794901783,-221.1899945738504,4.544513200995802,31.616814752701373,20.186165024457623
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,5,62,13,-138.9791827677827,-296.6484335010224,0.0247366580814609,0,0.6191271537965122,360.602762100003,9,-270.6484335010224,-263.0651001676891,-242.9956864954362,-278.6917409181292,-270.85709088086514,-263.02244084360115,-247.35314076907306,-287.9466608386345,-246.61976538650927,4.350886331193946,31.338600149056134,18.690067965457004
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,6,62,13,-123.41646730572145,-270.404253996128,0.08031323308427793,1,1.0253188205903143,365.781962699999,9,-244.40425399612798,-236.82092066279463,-216.75150699054177,-251.127020960426,-243.21599421371752,-235.30496746700905,-219.48291397359208,-261.06255041334464,-215.18882762460902,4.67085179139166,31.644106986833904,23.57131938468508
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,7,62,13,-135.8978923264092,-291.7598447032957,0.06826694779647562,2,0.7600059352660082,363.20996130000276,9,-265.7598447032957,-258.1765113699624,-238.1070976977095,-274.009580124815,-266.29990087168045,-258.5902216185459,-243.1708631122769,-283.15810658553545,-240.9570676402803,4.300869058880125,30.838717012538098,19.964060050477293
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,8,62,13,-129.47201390319395,-278.4167992028818,0.3512649385201436,1,1.651700497069001,363.64117160000023,9,-252.4167992028818,-244.83346586954846,-224.7640521972956,-260.8633650636038,-253.1538040439765,-245.44424302434916,-230.02512098509453,-269.91044467132895,-228.10578372787865,4.253177265776439,30.838244078509263,19.472771396493908
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,9,62,13,-121.1074633926415,-261.8067382520033,0.3983184987316664,3,0.6669562780118952,364.5263994000052,9,-235.8067382520033,-228.22340491866996,-208.1539912464171,-244.05251731125796,-236.3223822569591,-228.59224720266025,-213.1319770940625,-253.20308289002682,-211.29438656808756,4.301827680988237,30.92054021719545,19.5918114667203
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,10,62,13,-127.4601603295026,-274.1449559653212,0.02543635711702013,0,0.5499615972890979,364.21557429999666,8,-248.14495596532117,-240.56162263198783,-220.49220895973497,-255.65676675831796,-247.79809304839213,-239.9394193384663,-224.22207191861466,-265.1856212395142,-223.4856258193019,4.479667362903478,31.434694839703297,19.22463530631599
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,11,62,13,-114.36727685449215,-249.30322469178026,0.10406723214905128,2,0.021834710822560055,365.6823927000005,8,-223.30322469178026,-215.71989135844692,-195.65047768619405,-231.66603252560967,-224.01573273552634,-216.36543294544302,-201.06483336527634,-240.75628120960047,-198.13335454865097,4.27347174108989,30.601199160333316,20.568670982795975
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,12,62,13,-126.17804754090609,-271.2656750468742,0.06563614369170508,0,0.7226960386617662,362.8807127999971,9,-245.2656750468742,-237.68234171354086,-217.612928041288,-253.35373948159153,-245.53825375428931,-237.7227680269871,-222.09179657238263,-262.5855915341165,-221.0941521726033,4.34004175637886,31.26194290920889,18.909579965062033
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,13,62,13,-118.5488924310178,-256.75487568410085,0.050784067587866806,1,0.7531666666419312,364.88083729999926,8,-230.75487568410085,-223.1715423507675,-203.10212867851465,-238.6456767582129,-230.8467148621937,-223.04775296617453,-207.44982917413614,-247.979198792402,-205.9019372779589,4.38783844584942,31.19584758407673,19.657090822065253
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,14,62,13,-134.34231791022924,-287.8636134143155,0.4599677680744777,4,0.9237359194079886,306.44868000000133,9,-261.8636134143155,-254.28028008098218,-234.21086640872932,-270.3016068971957,-262.5267264281482,-254.75184595910073,-239.20208502100576,-279.3531047278251,-237.58511394426853,4.255254343245215,31.099521876189943,19.17897759385702
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,15,62,13,-124.65735341866106,-270.44561689467423,1.1335729439212328,4,0.014444998054216285,268.8559116999968,9,-244.44561689467423,-236.8622835613409,-216.79286988908802,-252.87002017684742,-245.29291067454525,-237.71580117224306,-222.56158216763873,-261.92852242762075,-219.00626882811343,4.258547233526729,30.308438009208697,21.13091005735211
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,16,62,13,-134.82228945438314,-288.6555840094545,0.003936973946208292,3,0.01553983591315955,274.57732860000397,8,-262.6555840094545,-255.07225067612117,-235.0028370038683,-271.07184663472344,-263.26355348587316,-255.45526033702282,-239.8386740393222,-280.13454459845457,-238.41140631336503,4.260519705499964,31.233172595401236,19.011005100688255
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,17,62,13,-130.5332839133483,-279.99446171807955,0.7360575097190101,0,0.6939668324756383,334.99280420000287,9,-253.99446171807955,-246.4111283847462,-226.34171471249334,-261.5668010988537,-253.6892308134977,-245.81166052814166,-230.05651995742963,-271.06445900917845,-229.5562866852725,4.4650013544505605,31.510281141424088,18.927893891382944
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,18,62,13,-125.01259192264803,-270.047418321781,0.0041364475837963105,2,0.49045312728256363,314.01440580000053,8,-244.04741832178098,-236.46408498844764,-216.39467131619477,-251.87829685563773,-244.0863549508177,-236.29441304599766,-220.71052923635762,-261.2427031024365,-218.85741622601594,4.402357609672249,31.167767619280113,20.02223447648492
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,19,62,13,-136.36956377501508,-292.28603559538766,0.7169431060079042,3,0.42103681551759564,312.7826597000021,9,-266.28603559538766,-258.70270226205434,-238.63328858980145,-274.47362656022636,-266.7306549015748,-258.98768324292325,-243.50173992562014,-283.65418241430126,-241.76724091542394,4.315926590543205,30.97188663460622,19.546908045357522
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,20,62,13,-120.45748216977665,-261.21924177091194,0.05648126661618219,2,0.18936642581660124,310.6343734000038,9,-235.21924177091194,-227.6359084375786,-207.56649476532573,-243.89870323727084,-236.2451573219887,-228.5916114067066,-213.28451957614232,-252.82574792375104,-210.3007806784248,4.196746923580452,30.61418366112852,20.30427743135864
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,21,62,13,-136.4466745944461,-291.10449896562767,0.02172390962293749,4,1.5377078080300066,348.23113880000164,8,-265.10449896562767,-257.52116563229436,-237.45175196004146,-272.83107089352166,-264.9140404718956,-256.9970100502696,-241.16294920701745,-282.2492370006571,-241.225227502388,4.427630982485281,31.6681216865042,18.21114977673544
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,22,62,13,-114.22020839083565,-250.6222633406367,0.0558882789294155,1,1.348278441504803,349.0801661000005,8,-224.6222633406367,-217.03893000730335,-196.9695163350505,-232.71126797717397,-225.10368020738332,-217.49609243759267,-202.28091689801136,-241.94263544755705,-198.0100657025087,4.339813946539819,30.430351079162605,22.181846558965386
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,23,62,13,-126.91986620414364,-273.02838609099723,0.4818993568893359,2,1.0516520507466112,354.58762489999935,9,-247.02838609099723,-239.4450527576639,-219.37563908541102,-255.2281579310739,-247.4439574424856,-239.6597569538973,-224.0913559767207,-264.4024357345351,-222.7029304539341,4.312975178231046,31.13680195435319,19.188653682709944
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,24,62,13,-132.57946548030804,-284.4980937085459,0.009137543501636999,0,0.4726562167386703,367.3644612999997,8,-258.4980937085459,-250.91476037521258,-230.84534670295972,-266.8696903339085,-259.12486585088163,-251.3800413678547,-235.89039240180088,-275.9554092548897,-234.17963302850845,4.271342226828117,30.97929793210764,19.33916274792981
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,25,62,13,-128.24715281591176,-276.49469902701776,0.0022879926779500173,4,1.323002000727385,364.53300010000385,9,-250.49469902701776,-242.91136569368442,-222.84195202143155,-258.60291250840686,-250.82921384722474,-243.0555151860426,-227.50811786367836,-267.82437969676147,-225.39951098709503,4.335159665128142,31.09479464472851,20.000393395194266
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,26,62,13,-120.50380862276741,-258.4709317045865,0.030703673304532223,2,0.14442751673536236,339.34826109999995,8,-232.47093170458652,-224.88759837125318,-204.8181846990003,-239.76153653807344,-231.71135568690406,-223.66117483573467,-207.5608131333959,-249.40440107049443,-208.80689384085727,4.533265317046046,32.20072340467754,17.463314459051695
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,27,62,13,-128.05022696892712,-274.9802197017008,0.03719962027762777,4,1.641275413784257,335.43152610000107,8,-248.98021970170078,-241.39688636836743,-221.32747269611457,-256.96771671303736,-249.11448763643028,-241.2612585598232,-225.55480040660905,-266.2514014427496,-224.68753763142593,4.36440912947559,31.412916306428315,18.879765763846525
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,28,62,13,-142.044003692293,-302.5225246023347,0.010490127280168288,0,1.5055130993909813,290.26496100000077,8,-276.5225246023347,-268.9391912690014,-248.86977759674852,-284.3651926718014,-276.467730027151,-268.57026738250056,-252.7753420931997,-293.72352256531485,-252.49815680598425,4.39950101850995,31.589850578601727,18.434517217748734
2.0,7a490a2bc6c6a551,ok,ecology_rm,ecology,rm,ude_lv,29,62,13,-129.2787285475877,-279.4442533710276,6.841512586584062,0,1.1626472860311594,278.4350473000013,9,-253.44425337102763,-245.86092003769429,-225.79150636544142,-260.4125440180175,-252.51608503398603,-244.61962604995452,-228.82670808189155,-270.2215300102509,-226.97162115904942,4.61136168038836,31.585835936125964,20.886796275852262
2.0,9e596c95363281b8,ok,fhn_standard,fhn,fhn,fhn,0,121,4,-252.24382278588442,-504.49121872232564,0.0011104706883263064,2,3.5277631466017,439.925828499996,4,-496.49121872232564,-496.1463911361187,-485.30805653993866,-485.3206768292916,-475.170657201343,-465.02063757339437,-444.7205983174971,-496.49648179177495,-463.88756705997434,3.9973684652753403,40.60007851179448,0.003573150556807625
2.0,9e596c95363281b8,ok,fhn_standard,fhn,fhn,fhn,1,121,4,-250.01741889615207,-500.03662849018804,0.006078654005731985,3,0.05057771537349254,417.0554297999988,4,-492.03662849018804,-491.6918009039811,-480.85346630780106,-480.8656553456129,-470.7275011893214,-460.5893470330299,-440.31303872044697,-492.04171171377584,-459.4822211671382,3.997458388206086,40.552616625165925,0.0017906978839328663
2.0,9e596c95363281b8,ok,fhn_standard,fhn,fhn,fhn,2,121,4,-249.6644491301189,-499.33171992200016,0.0002050300835122784,2,0.1945806470248499,534.4024726999996,4,-491.33171992200016,-490.98689233579324,-480.1485577396132,-480.16183633196397,-470.051731589729,-459.941626847494,-439.721417363024,-491.33725752512294,-458.8884792912978,3.997231198438605,40.44041896893998,0.002821661762390332
2.0,9e596c95363281b8,ok,fhn_standard,fhn,fhn,fhn,3,121,4,-245.46341402514815,-490.9303907943898,0.0014361099735730682,1,0.1251061116760468,477.8149979999944,4,-482.9303907943898,-482.58556320818286,-471.7472286120028,-471.7585194364407,-461.54986409446815,-451.3412087524956,-430.9238980685505,-482.93509943390626,-450.09220668240613,3.997645680241764,40.83462136789018,0.0035627440934553477
2.0,9e596c95363281b8,ok,fhn_standard,fhn,fhn,fhn,4,121,4,-256.3084263877035,-512.6218015185907,0.0017631297500304394,4,0.2730394583629163,394.0616541000054,4,-504.6218015185907,-504.2769739323838,-493.4386393362037,-493.44986281653706,-483.2401577968817,-473.0304527772263,-452.61104273791557,-504.6264820734342,-471.7780326967855,3.9976597225782475,40.838820078621495,0.00494874318373646
2.0,9e596c95363281b8,ok,fhn_standard,fhn,fhn,fhn,5,121,4,-260.2721784315139,-520.5469789295762,0.004520987437483481,3,0.0015967090812409879,394.2648640999978,4,-512.5469789295762,-512.2021513433693,-501.3638167471892,-501.3754059249581,-491.18834853224564,-481.0012911395331,-460.6271763541082,-512.5518119920958,-479.7961272921779,3.997583468740202,40.74822957084992,0.002622066548392423
2.0,9e596c95363281b8,ok,fhn_standard,fhn,fhn,fhn,6,121,4,-264.5618717145814,-529.1309044501811,0.004213430343748623,1,0.14960643551836483,475.03629199998977,4,-521.1309044501811,-520.7860768639742,-509.9477422677941,-509.9617216148258,-499.8892276617802,-489.81673370873455,-469.6717458026433,-521.1367342907042,-488.83376761698025,3.9970850797384148,40.28997581218256,0.0071610210183005625
2.0,9e596c95363281b8,ok,fhn_standard,fhn,fhn,fhn,7,121,4,-253.99215356656612,-507.9846166081453,0.00865259577567095,0,2.814189454873315,654.4567064000003,4,-499.9846166081453,-499.6397890219384,-488.8014544257583,-488.81361445660906,-478.65387589602926,-468.4941373354495,-448.17466021429,-499.98968773489077,-467.34535289081316,3.997464436627261,40.63895424231907,0.00030947501307283955
2.0,9e596c95363281b8,ok,fhn_standard,fhn,fhn,fhn,8,121,4,-251.96055148782068,-503.92574310043744,0.001994159193462127,1,5.988073485195628,556.5446349999984,4,-495.92574310043744,-495.5809155142305,-484.74258091805046,-484.75445932951635,-474.5805001894996,-464.4065410494828,-444.0586227694493,-495.9306967827774,-463.2252664155743,3.997523158830037,40.69583656006703,0.004640124796058553
2.0,9e596c95363281b8,ok,fhn_standard,fhn,fhn,fhn,9,121,4,-245.4603340366674,-490.92184399589496,0.002084851552321839,0,0.21153431128755074,563.7550230000052,4,-482.92184399589496,-482.57701640968804,-471.738681813508,-471.7504919755403,-461.5730108638044,-451.3955297520685,-431.0405675285968,-482.92676921601037,-450.2107436263913,3.997537389942287,40.7099244469435,0.0011759225601278038
2.0,9e596c95363281b8,ok,fhn_standard,fhn,fhn,fhn,10,121,4,-252.58446551035473,-505.1689539633052,0.0002533631015951395,3,0.151387903946528,541.9536012000026,4,-497.1689539633052,-496.8241263770983,-485.98579178091825,-485.9982536804146,-475.8535146957283,-465.708775711042,-445.41929774166937,-497.1741509790539,-464.5899750819642,3.997401492125668,40.578955938745274,2.294259574802986e-05
2.0,9e596c95363281b8,ok,fhn_standard,fhn,fhn,fhn,11,121,4,-260.75664736160917,-521.5172022224172,0.0003266799909480807,0,0.04212944946419839,580.1572159000061,4,-513.5172022224172,-513.1723746362103,-502.3340400400302,-502.3455483601129,-492.15694212621213,-481.9683358923113,-461.59112342450976,-513.5220015646626,-480.75886978761514,3.997600328877316,40.75442493560317,0.003907499198814591
2.0,9e596c95363281b8,ok,fhn_standard,fhn,fhn,fhn,12,121,4,-246.61475633986217,-493.2317065160362,0.0018304116552993164,0,13.835617901859138,517.6201609999989,4,-485.2317065160362,-484.88687892982927,-474.0485443336492,-474.06088637249496,-463.92276555507874,-453.7846447376625,-433.50840310283,-485.23685354601105,-452.6770294100594,3.9974264850125545,40.55248326966492,0.0021938363118222367
2.0,9e596c95363281b8,ok,fhn_standard,fhn,fhn,fhn,13,121,4,-257.67788846518766,-515.3563929852886,0.002718944788260861,0,1.4442402504572271,540.4938088000054,4,-507.3563929852886,-507.0115653990817,-496.1732308029016,-496.18578941534645,-486.0364844901274,-475.88717956490837,-455.58856971447034,-507.3616303334694,-474.7585572294992,3.9973813259095903,40.59721970087611,0.0006160549133302038
2.0,9e596c95363281b8,ok,fhn_standard,fhn,fhn,fhn,14,121,4,-265.10878489737706,-530.2179078249603,0.00206305885927414,3,0.46142787732077295,425.74735659999715,4,-522.2179078249603,-521.8730802387535,-511.03474564257334,-511.0471817077455,-500.90330042321204,-490.75941913867854,-470.4716565696116,-522.223094066959,-489.6420446566202,3.997406879000677,40.575525138133905,0.000338030206162526
2.0,9e596c95363281b8,ok,fhn_standard,fhn,fhn,fhn,15,121,4,-272.8183409232542,-545.637157077298,0.0023240109233079744,3,0.2211927964913798,298.7496958999982,4,-537.637157077298,-537.2923294910911,-526.453994894911,-526.4662422891818,-516.2951638191996,-506.12408534921747,-485.7819284092531,-537.6422646374194,-504.95236796657974,3.9974462199392615,40.68431387992864,0.0004752307895136848
2.0,9e596c95363281b8,ok,fhn_standard,fhn,fhn,fhn,16,121,4,-253.11279822221599,-506.22967076791446,0.003503045098810496,2,0.694922278497728,332.1226269000035,4,-498.22967076791446,-497.88484318170754,-487.0465085855275,-487.05851556949926,-476.90555861044675,-466.7526016513943,-446.44668773328925,-498.234678069154,-465.61376860822196,3.9974963493802322,40.611827836210004,0.0040743234824876535
2.0,9e596c95363281b8,ok,fhn_standard,fhn,fhn,fhn,17,121,4,-246.47756196252388,-492.95960066767753,0.0008836149139525557,4,0.49391021722311734,481.8518836000003,4,-484.95960066767753,-484.6147730814706,-473.77643848529056,-473.78837818484527,-463.63693535560986,-453.48549252637446,-433.1826068679036,-484.96457990913575,-452.3493526081061,3.9975103792709055,40.60577131694168,0.004476742629754342
