scenario,seed,criterion,truth,selected,correct
missing_neural_feedback,38,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,38,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,39,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,39,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,39,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,39,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,39,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,39,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,39,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,39,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,40,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,40,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,40,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,40,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,40,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,40,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,40,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,40,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,41,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,41,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,41,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,41,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,41,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,41,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,41,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,41,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,42,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,42,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,42,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,42,gic_eff,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,42,gic_vol_025,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,42,gic_vol_050,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,42,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,42,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,43,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,43,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,43,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,43,gic_eff,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,43,gic_vol_025,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,43,gic_vol_050,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,43,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,43,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,44,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,44,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,44,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,44,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,44,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,44,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,44,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,44,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,45,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,45,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,45,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,45,gic_eff,ude_sir_h2,tv_sir,0
missing_neural_feedback,45,gic_vol_025,ude_sir_h2,tv_sir,0
missing_neural_feedback,45,gic_vol_050,ude_sir_h2,tv_sir,0
missing_neural_feedback,45,gic_vol_100,ude_sir_h2,tv_sir,0
missing_neural_feedback,45,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,46,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,46,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,46,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,46,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,46,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,46,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,46,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,46,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,47,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,47,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,47,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,47,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,47,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,47,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,47,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,47,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,48,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,48,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,48,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,48,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,48,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,48,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,48,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,48,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,49,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,49,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,49,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,49,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,49,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,49,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,49,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,49,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,50,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,50,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,50,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,50,gic_eff,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,50,gic_vol_025,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,50,gic_vol_050,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,50,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,50,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,51,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,51,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,51,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,51,gic_eff,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,51,gic_vol_025,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,51,gic_vol_050,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,51,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,51,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,52,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,52,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,52,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,52,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,52,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,52,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,52,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,52,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,53,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,53,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,53,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,53,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,53,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,53,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,53,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,53,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,54,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,54,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,54,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,54,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,54,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,54,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,54,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,54,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,55,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,55,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,55,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,55,gic_eff,ude_sir_h2,tv_sir,0
missing_neural_feedback,55,gic_vol_025,ude_sir_h2,tv_sir,0
missing_neural_feedback,55,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,55,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,55,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,56,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,56,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,56,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,56,gic_eff,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,56,gic_vol_025,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,56,gic_vol_050,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,56,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,56,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,57,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,57,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,57,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,57,gic_eff,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,57,gic_vol_025,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,57,gic_vol_050,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,57,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,57,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,58,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,58,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,58,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,58,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,58,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,58,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,58,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,58,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,59,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,59,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,59,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,59,gic_eff,ude_sir_h2,tv_sir,0
missing_neural_feedback,59,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,59,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,59,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,59,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,60,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,60,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,60,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,60,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,60,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,60,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,60,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,60,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,61,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,61,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,61,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,61,gic_eff,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,61,gic_vol_025,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,61,gic_vol_050,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,61,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,61,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,62,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,62,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,62,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,62,gic_eff,ude_sir_h2,tv_sir,0
missing_neural_feedback,62,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,62,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,62,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,62,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,63,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,63,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,63,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,63,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,63,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,63,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,63,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,63,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,64,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,64,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,64,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,64,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,64,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,64,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,64,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,64,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,65,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,65,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,65,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,65,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,65,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,65,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,65,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,65,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,66,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,66,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,66,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,66,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,66,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,66,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,66,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,66,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,67,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,67,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,67,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,67,gic_eff,ude_sir_h2,tv_sir,0
missing_neural_feedback,67,gic_vol_025,ude_sir_h2,tv_sir,0
missing_neural_feedback,67,gic_vol_050,ude_sir_h2,tv_sir,0
missing_neural_feedback,67,gic_vol_100,ude_sir_h2,tv_sir,0
missing_neural_feedback,67,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,68,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,68,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,68,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,68,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,68,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,68,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,68,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,68,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,69,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,69,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,69,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,69,gic_eff,ude_sir_h2,tv_sir,0
missing_neural_feedback,69,gic_vol_025,ude_sir_h2,tv_sir,0
missing_neural_feedback,69,gic_vol_050,ude_sir_h2,tv_sir,0
missing_neural_feedback,69,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,69,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,70,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,70,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,70,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,70,gic_eff,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,70,gic_vol_025,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,70,gic_vol_050,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,70,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,70,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,71,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,71,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,71,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,71,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,71,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,71,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,71,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,71,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,72,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,72,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,72,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,72,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,72,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,72,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,72,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,72,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,73,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,73,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,73,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,73,gic_eff,ude_sir_h2,tv_sir,0
missing_neural_feedback,73,gic_vol_025,ude_sir_h2,tv_sir,0
missing_neural_feedback,73,gic_vol_050,ude_sir_h2,tv_sir,0
missing_neural_feedback,73,gic_vol_100,ude_sir_h2,tv_sir,0
missing_neural_feedback,73,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,74,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,74,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,74,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,74,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,74,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,74,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,74,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,74,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,75,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,75,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,75,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,75,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,75,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,75,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,75,gic_vol_100,ude_sir_h2,neural_ode_h2,0
missing_neural_feedback,75,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,76,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,76,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,76,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,76,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,76,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,76,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,76,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,76,ogic_e,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,77,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,77,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,77,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,77,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,77,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,77,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,77,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,77,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,78,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,78,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,78,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,78,gic_eff,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,78,gic_vol_025,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,78,gic_vol_050,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,78,gic_vol_100,ude_sir_h2,ude_sir_h2,1
missing_neural_feedback,78,ogic_e,ude_sir_h2,tv_sir,0
missing_neural_feedback,79,aic,ude_sir_h2,tv_sir,0
missing_neural_feedback,79,aicc,ude_sir_h2,tv_sir,0
missing_neural_feedback,79,bic,ude_sir_h2,tv_sir,0
missing_neural_feedback,79,gic_eff,ude_sir_h2,tv_sir,0
missing_neural_feedback,79,gic_vol_025,ude_sir_h2,tv_sir,0
missing_neural_feedback,79,gic_vol_050,ude_sir_h2,tv_sir,0
missing_neural_feedback,79,gic_vol_100,ude_sir_h2,tv_sir,0
missing_neural_feedback,79,ogic_e,ude_sir_h2,tv_sir,0
missing_time_varying_transmission,0,aic,tv_sir,tv_sir,1
missing_time_varying_transmission,0,aicc,tv_sir,tv_sir,1
missing_time_varying_transmission,0,bic,tv_sir,tv_sir,1
missing_time_varying_transmission,0,gic_eff,tv_sir,tv_sir,1
missing_time_varying_transmission,0,gic_vol_025,tv_sir,tv_sir,1
missing_time_varying_transmission,0,gic_vol_050,tv_sir,tv_sir,1
missing_time_varying_transmission,0,gic_vol_100,tv_sir,tv_sir,1
missing_time_varying_transmission,0,ogic_e,tv_sir,tv_sir,1
missing_time_varying_transmission,1,aic,tv_sir,tv_sir,1
missing_time_varying_transmission,1,aicc,tv_sir,tv_sir,1
missing_time_varying_transmission,1,bic,tv_sir,tv_sir,1
missing_time_varying_transmission,1,gic_eff,tv_sir,tv_sir,1
missing_time_varying_transmission,1,gic_vol_025,tv_sir,tv_sir,1
missing_time_varying_transmission,1,gic_vol_050,tv_sir,tv_sir,1
missing_time_varying_transmission,1,gic_vol_100,tv_sir,tv_sir,1
missing_time_varying_transmission,1,ogic_e,tv_sir,tv_sir,1
missing_time_varying_transmission,2,aic,tv_sir,tv_sir,1
missing_time_varying_transmission,2,aicc,tv_sir,tv_sir,1
missing_time_varying_transmission,2,bic,tv_sir,tv_sir,1
missing_time_varying_transmission,2,gic_eff,tv_sir,ude_sir_h2,0
missing_time_varying_transmission,2,gic_vol_025,tv_sir,ude_sir_h2,0
missing_time_varying_transmission,2,gic_vol_050,tv_sir,ude_sir_h2,0
missing_time_varying_transmission,2,gic_vol_100,tv_sir,tv_sir,1
missing_time_varying_transmission,2,ogic_e,tv_sir,tv_sir,1
missing_time_varying_transmission,3,aic,tv_sir,tv_sir,1
missing_time_varying_transmission,3,aicc,tv_sir,tv_sir,1
missing_time_varying_transmission,3,bic,tv_sir,tv_sir,1
missing_time_varying_transmission,3,gic_eff,tv_sir,tv_sir,1
missing_time_varying_transmission,3,gic_vol_025,tv_sir,tv_sir,1
missing_time_varying_transmission,3,gic_vol_050,tv_sir,tv_sir,1
missing_time_varying_transmission,3,gic_vol_100,tv_sir,tv_sir,1
missing_time_varying_transmission,3,ogic_e,tv_sir,tv_sir,1
missing_time_varying_transmission,4,aic,tv_sir,tv_sir,1
missing_time_varying_transmission,4,aicc,tv_sir,tv_sir,1
missing_time_varying_transmission,4,bic,tv_sir,tv_sir,1
missing_time_varying_transmission,4,gic_eff,tv_sir,tv_sir,1
missing_time_varying_transmission,4,gic_vol_025,tv_sir,tv_sir,1
missing_time_varying_transmission,4,gic_vol_050,tv_sir,tv_sir,1
missing_time_varying_transmission,4,gic_vol_100,tv_sir,tv_sir,1
missing_time_varying_transmission,4,ogic_e,tv_sir,tv_sir,1
missing_time_varying_transmission,5,aic,tv_sir,tv_sir,1
missing_time_varying_transmission,5,aicc,tv_sir,tv_sir,1
missing_time_varying_transmission,5,bic,tv_sir,tv_sir,1
missing_time_varying_transmission,5,gic_eff,tv_sir,tv_sir,1
missing_time_varying_transmission,5,gic_vol_025,tv_sir,tv_sir,1
missing_time_varying_transmission,5,gic_vol_050,tv_sir,tv_sir,1
missing_time_varying_transmission,5,gic_vol_100,tv_sir,tv_sir,1
missing_time_varying_transmission,5,ogic_e,tv_sir,tv_sir,1
missing_time_varying_transmission,6,aic,tv_sir,tv_sir,1
missing_time_varying_transmission,6,aicc,tv_sir,tv_sir,1
missing_time_varying_transmission,6,bic,tv_sir,tv_sir,1
missing_time_varying_transmission,6,gic_eff,tv_sir,tv_sir,1
missing_time_varying_transmission,6,gic_vol_025,tv_sir,tv_sir,1
missing_time_varying_transmission,6,gic_vol_050,tv_sir,tv_sir,1
missing_time_varying_transmission,6,gic_vol_100,tv_sir,tv_sir,1
missing_time_varying_transmission,6,ogic_e,tv_sir,tv_sir,1
missing_time_varying_transmission,7,aic,tv_sir,tv_sir,1
missing_time_varying_transmission,7,aicc,tv_sir,tv_sir,1
missing_time_varying_transmission,7,bic,tv_sir,tv_sir,1
missing_time_varying_transmission,7,gic_eff,tv_sir,tv_sir,1
