schema_version,protocol_hash,status,scenario,truth,candidate,seed,observation,noise,n_observations,dimension,objective,deviance,forecast_mse,gradient_norm,best_start,wall_seconds,second_best_objective_gap,jacobian_rank,aic,aicc,bic,gic_eff,gic_vol_025,gic_vol_050,gic_vol_100,ogic_p,ogic_e,d_obs,c_obs,prior_energy
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,43,infected,0.015,37,2,-52.13612725099305,-104.3023586858709,2.237119111842944e-05,3.510994743170233e-05,0,88.46686130000012,2.0804691303055733e-11,2,-100.3023586858709,-99.9494175094003,-97.08052286058245,-97.08138094123,-92.5005358846861,-87.91969082814222,-78.75800071505444,-100.30283395596472,-85.94887427581054,1.9997623649530931,18.323380226175555,0.030104183884803525
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,44,infected,0.015,37,2,-41.558753599945994,-83.14827254265882,2.8571333598661683e-05,2.9419020555638508e-05,0,85.75353919999998,5.402966962719802e-11,2,-79.14827254265882,-78.79533136618822,-75.92643671737036,-75.92729062884268,-71.34367930721291,-66.76006798558315,-57.592845342323606,-79.14874550354742,-64.7830619133729,1.999763519555698,18.334445286519077,0.030765342766829577
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,45,infected,0.015,37,2,-27.688541879785145,-55.412517866463446,3.8102597133377476e-05,2.5914032419058404e-05,2,81.96889390000001,1.978861519091879e-12,2,-51.412517866463446,-51.05957668999286,-48.190682041174995,-48.191521428926286,-43.60045641804881,-39.00939140717133,-29.827261385416374,-51.412982783014634,-37.01282371606038,1.9997675417244047,18.364260043509912,0.035434106893155716
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,46,infected,0.015,37,2,-39.59077765746349,-79.21247260314681,1.8407746529211324e-05,2.5259151283067e-05,0,58.200375299999905,2.886224592657527e-11,2,-75.21247260314681,-74.85953142667621,-71.99063677785836,-71.99149481938169,-67.41139068291598,-62.831286546450265,-53.671078273518845,-75.21294785157066,-60.86113876906414,1.9997623757880718,18.320416545862837,0.030917288219824694
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,47,infected,0.015,37,2,-32.64649615969387,-65.32548764786534,3.195158972963349e-05,2.7074319365102677e-05,1,42.85850750000009,2.1579182885034243e-11,2,-61.325487647865344,-60.97254647139476,-58.10365182257689,-58.10450010785157,-53.518027882401455,-48.931555656951346,-39.75861120605112,-61.3259574925393,-46.947103417587286,1.9997650776630214,18.34588890180045,0.0324953284776136
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,48,infected,0.015,37,2,-28.209056716948442,-56.449111573827906,2.3900181287290858e-05,3.74258000331466e-06,3,45.36565109999992,3.0965452424425166e-11,2,-52.449111573827906,-52.09617039735732,-49.227275748539455,-49.228130703560566,-44.64571425989569,-40.063297816230815,-30.89846492890107,-52.44958511271292,-38.08844765923739,1.9997632305574937,18.329665774659496,0.030998139931022614
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,49,infected,0.015,37,2,-42.40721643995521,-84.85053463183635,2.4548837737181108e-05,5.343087759086253e-05,4,61.697291999999834,1.0828671292983927e-11,2,-80.85053463183635,-80.49759345536576,-77.6286988065479,-77.62954067213458,-73.04151762642346,-68.45349458071233,-59.27744848929008,-80.85100092080057,-66.46234069706591,1.9997668555178938,18.3520921828445,0.036101751925946765
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,50,infected,0.015,37,2,-53.572214784004764,-107.17628758334976,2.8604264297863467e-05,2.5813941269677204e-05,0,94.25439970000002,1.8239632026961772e-11,2,-103.17628758334976,-102.82334640687917,-99.95445175806131,-99.95530267976561,-95.37043398706004,-90.78556529435448,-81.61582790894336,-103.17675888827824,-88.80495479718728,1.9997643475357578,18.33947477082225,0.03185801534023488
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,51,infected,0.015,37,2,-45.10397018624349,-90.23878641933061,2.9150489133406735e-05,1.8093815226029977e-05,2,94.51437710000005,6.790656925659277e-11,2,-86.23878641933061,-85.88584524286001,-83.01695059404216,-83.01780411169719,-78.43393974020282,-73.85007536870845,-64.6823466257197,-86.23925916209335,-71.87248288650949,1.9997636286186287,18.335457485977493,0.030846046843631698
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,52,infected,0.015,37,2,-33.34434038381031,-66.71453420176917,1.4895094055469017e-05,3.7126998959484066e-05,3,41.51173770000014,2.7640112421067897e-12,2,-62.71453420176917,-62.36159302529858,-59.49269837648072,-59.49357345199662,-54.9212479418288,-50.348922431660995,-41.204271411325365,-62.715018884909064,-48.39937872694938,1.9997576584300534,18.28930204067125,0.025853434148544727
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,53,infected,0.015,37,2,-45.721306427015605,-91.47604629878461,2.598500880275286e-05,3.455036578456033e-05,2,66.07482860000005,1.7635670701565687e-11,2,-87.47604629878461,-87.12310512231402,-84.25421047349616,-84.25505820997849,-79.6692677874365,-75.0834773648945,-65.91189651981053,-87.47651583949578,-73.09945116386325,1.999765229644419,18.34316169016796,0.033433444753398024
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,54,infected,0.015,37,2,-66.09900115803686,-132.22891592862203,2.3933367916239286e-05,6.790314109815659e-05,3,53.80821690000016,1.204796262754826e-10,2,-128.22891592862203,-127.87597475215144,-125.00708010333358,-125.00793527306998,-120.42560271839235,-115.84327016371475,-106.67860505435951,-128.22938958643263,-113.86867209736326,1.9997631710946941,18.32933021871046,0.03091361254830785
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,55,infected,0.015,37,2,-44.11976620582703,-88.27394870442609,2.6003692986051984e-05,2.0235479467704335e-05,1,32.90664670000001,3.5498715078574605e-11,2,-84.27394870442609,-83.9210075279555,-81.05211287913764,-81.05295815705763,-76.46613017984016,-71.8793022026227,-62.70564624818776,-84.2744168833991,-69.89222050278418,1.999765910513493,18.347311908869873,0.03441629277204219
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,56,infected,0.015,37,2,-44.778277118304764,-89.58588014083784,1.6171255886036472e-05,6.0727684833096464e-05,1,26.16903769999999,6.394884621840902e-11,2,-85.58588014083784,-85.23293896436725,-82.36404431554939,-82.36490820977585,-77.78770197129724,-73.21049573281863,-64.05608325586141,-85.58635863093225,-71.2477292826951,1.9997607549527963,18.30882495391443,0.02932590422831388
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,57,infected,0.015,37,2,-61.83531278566588,-123.7020948848419,2.115121352365853e-05,4.043790491818814e-05,3,26.474459400000114,1.5285905874407035e-10,2,-119.7020948848419,-119.3491537083713,-116.48025905955345,-116.48111405785055,-111.89920856281698,-107.31730306778341,-98.15349207771627,-119.70256844769644,-105.34300359119747,1.9997632185727319,18.32762198013428,0.031469313510144856
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,58,infected,0.015,37,2,-40.44233988255589,-80.91501915442785,1.9585084775867343e-05,2.2530201143126582e-05,0,26.245210399999905,4.362732397567015e-12,2,-76.91501915442785,-76.56207797795726,-73.6931833291394,-73.69404221201322,-69.11405252915661,-64.5340628463,-55.37408348058679,-76.91549486885536,-62.56472103368536,1.9997621427862424,18.319958731426425,0.030339389316074467
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,59,infected,0.015,37,2,-23.788941022898715,-47.60387931629322,1.4217091227243758e-05,4.7654550756439324e-05,0,29.66972769999984,4.370548367660376e-11,2,-43.60387931629322,-43.25093813982263,-40.382043491004765,-40.38291867488175,-35.81079597724867,-31.238673279615586,-22.09442788434942,-43.60436405945169,-29.2893912552651,1.9997576284207639,18.28849079053233,0.025997270495784694
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,60,infected,0.015,37,2,-37.615831145911685,-75.26433988977243,2.6798191662750032e-05,1.548314946707936e-05,2,26.173263099999986,8.451905841866392e-11,2,-71.26433988977243,-70.91139871330184,-68.04250406448398,-68.04335343169076,-63.458116037142524,-58.87287864259429,-49.70240385349781,-71.26481033370239,-56.89071271363042,1.9997647780350247,18.34094957819295,0.03267759794905442
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,61,infected,0.015,37,2,-43.337433250321276,-86.70096411337545,2.3250383311030946e-05,3.789983780679021e-05,2,26.718917200000078,3.3153924050566275e-11,2,-82.70096411337545,-82.34802293690485,-79.479128288087,-79.47999785525582,-74.90375140609069,-70.32750495692558,-61.175012058595335,-82.70144574557527,-68.36988070398206,1.9997591839000886,18.304985796660482,0.026097612732901773
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,62,infected,0.015,37,2,-17.80177948347153,-35.64067609922421,2.395486661295239e-05,2.712494606794494e-05,3,27.569288500000084,1.432631790976302e-10,2,-31.64067609922421,-31.28773492275362,-28.41884027393576,-28.419680086857582,-23.830892345277555,-19.24210460369753,-10.064529120537479,-31.64114125126706,-17.24840800062296,1.999767423978573,18.355150966320103,0.037117132281147235
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,63,infected,0.015,37,2,-43.21346859152226,-86.45836379005092,2.9240096477532023e-05,3.0243679442889285e-05,3,26.446745899999996,2.4293456135637825e-11,2,-82.45836379005092,-82.10542261358033,-79.23652796476247,-79.2373798607072,-74.65282272130796,-70.06826558190872,-60.89915130311025,-82.45883563458759,-68.08870862544757,1.9997640777316654,18.338228557596942,0.03142660700640876
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,64,infected,0.015,37,2,-26.39533261877843,-52.81900566353997,1.9905421043357297e-05,9.134933764370468e-06,1,26.004314900000054,3.936051484743075e-11,2,-48.81900566353997,-48.46606448706938,-45.59716983825152,-45.59803415536329,-41.02023386354918,-36.44243357173508,-27.286832988106866,-48.81948438786031,-34.47946407030044,1.9997606378398305,18.31120116725642,0.02834042598311074
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,65,infected,0.015,37,2,-37.41897318957638,-74.86972453758983,2.8827476378583492e-05,6.518695901420455e-05,1,26.701181099999985,2.1742607714259066e-12,2,-70.86972453758983,-70.51678336111924,-67.64788871230138,-67.6487397797231,-63.06389800444616,-58.47905622916922,-49.30937267861534,-70.87019592322767,-56.49857927804499,1.99976430718108,18.33936710110776,0.03177815843707489
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,66,infected,0.015,37,2,-57.42142558195168,-114.87376017553538,2.437686341189737e-05,2.0637639355924414e-05,3,30.115519999999833,1.5774048733874224e-12,2,-110.87376017553538,-110.52081899906479,-107.65192435024693,-107.65277934735182,-103.07029882533412,-98.4878183033164,-89.322857259281,-110.87423373772958,-96.51292907583252,1.9997632189029018,18.329922088070838,0.030909011632015697
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,67,infected,0.015,37,2,-30.809657484982445,-61.65310807282975,3.926988774002698e-05,2.6882027991803046e-05,3,30.26962639999965,3.892708377861709e-11,2,-57.65310807282975,-57.300166896359165,-54.4312722475413,-54.43211566794549,-49.84261329982957,-45.25311093171366,-36.074106195481825,-57.653575222969735,-43.261305497501226,1.9997664249300076,18.358009472463664,0.0337931028648628
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,68,infected,0.015,37,2,-33.17551708523784,-66.37841207698983,2.2773773510520383e-05,2.401019657613341e-05,4,31.10214330000008,3.105782298007398e-11,2,-62.37841207698983,-62.025470900519245,-59.15657625170138,-59.157442042735866,-54.57972177900722,-50.00200151527858,-40.846560987821285,-62.378891617680274,-48.040153115561104,1.999760229654778,18.31088105491458,0.02737790651414814
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,69,infected,0.015,37,2,-32.41046301932898,-64.8520603023328,2.629905778483633e-05,3.996199651741315e-05,2,31.408484600000065,1.3919532193540363e-11,2,-60.8520603023328,-60.499119125862215,-57.63022447704435,-57.631078123196204,-53.04771404944608,-48.46434997569596,-39.297621828195716,-60.85253311626682,-46.48746974365747,1.999763593032991,18.33345629500049,0.031134263674847392
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,70,infected,0.015,37,2,-43.82367214714774,-87.67549233014088,1.5802570687603872e-05,5.002110377753386e-05,1,29.520566099999996,2.2595258997171186e-12,2,-83.67549233014088,-83.32255115367029,-80.45365650485243,-80.45452400655014,-75.87888675329928,-71.30324950004842,-62.1519749935467,-83.67597281832627,-69.34479528129204,1.9997597559073075,18.30254901300344,0.028148035845400127
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,71,infected,0.015,37,2,-17.063246521267732,-34.159828738496856,2.3986034566718225e-05,2.286098947562525e-05,1,29.90542800000003,7.851497230149107e-13,2,-30.159828738496856,-29.80688756202627,-26.937992913208408,-26.93884173219733,-22.353842467430074,-17.76884320266282,-8.598844673128308,-30.16029887878221,-15.786495983466445,1.9997649298573223,18.33999705906902,0.03333569596139207
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,72,infected,0.015,37,2,-45.12781793974072,-90.28304017128636,1.3368566312965633e-05,7.524333965346103e-05,0,28.895077199999832,5.255884616417461e-11,2,-86.28304017128636,-85.93009899481576,-83.06120434599791,-83.0620760374568,-78.48873026346654,-73.91538448947627,-64.76869294149574,-86.28352298007901,-71.96225278352038,1.9997585956036716,18.293383095961065,0.02740429180491922
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,73,infected,0.015,37,2,-24.04533444550939,-48.11902084459712,2.6385703043514253e-05,5.514022219692996e-05,1,30.278343700000278,2.8965274623260484e-11,2,-44.11902084459712,-43.76607966812653,-40.897185019308665,-40.89804654300285,-36.317950644810466,-31.73785474661808,-22.57766295023331,-44.119498021711095,-29.77028529824924,1.9997614114430116,18.320383592769538,0.028351953578339136
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,74,infected,0.015,37,2,-45.26449214482621,-90.5557267999877,1.8455430878749423e-05,3.3733942668604577e-05,2,32.117852200000016,1.9319656985317124e-11,2,-86.5557267999877,-86.2027856235171,-83.33389097469924,-83.33476086770213,-78.7595448962148,-74.1843289247275,-65.03389698175286,-86.5562086126591,-72.22812040370314,1.9997590936642922,18.30086388594927,0.02674251033528166
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,75,infected,0.015,37,2,-15.389252518487751,-30.81126983999843,2.0747828679462262e-05,1.6888316214736163e-05,2,37.864734000000226,3.885425314820168e-11,2,-26.81126983999843,-26.458328663527844,-23.589434014709983,-23.59028588219084,-19.00714907718875,-14.424012272186657,-5.257738662182472,-26.811741668769656,-12.445957816967134,1.9997640856143872,18.33254722000837,0.032764803022930056
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,76,infected,0.015,37,2,-30.39316682244032,-60.82284563739216,1.9108583899162308e-05,5.684464250842502e-05,1,34.085870500000055,3.382893964953837e-11,2,-56.82284563739216,-56.469904460921576,-53.60100981210371,-53.60185369846395,-49.015690391375564,-44.42952708428719,-35.25720047011042,-56.82331304561392,-42.44168041652711,1.9997662958891198,18.34465322835353,0.03651199251152218
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,77,infected,0.015,37,2,-44.45200326058839,-88.93719175797764,2.100362917722307e-05,1.776759008742047e-05,3,31.747292000000016,8.057554623519536e-11,2,-84.93719175797764,-84.58425058150705,-81.71535593268919,-81.71620660176612,-77.13252020492176,-72.5488338080774,-63.38146101438868,-84.93766292298194,-70.56926093379934,1.9997644174978506,18.33474558737744,0.03318523680086702
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,78,infected,0.015,37,2,-50.68835694473476,-101.40393618582772,1.810591192529411e-05,2.355358676247187e-05,3,34.99629079999977,1.0275158501826809e-10,2,-97.40393618582772,-97.05099500935712,-94.18210036053927,-94.18296901428786,-89.6073143476459,-85.03165968100393,-75.88035034772,-97.40441731210619,-83.07409522290166,1.9997594368607645,18.30261866656786,0.02722229635820716
2.0,06c26b4a4c6c14ed,ok,missing_time_varying_transmission,tv_sir,sir,79,infected,0.015,37,2,-25.099074205841696,-50.23063955445656,3.315216214462279e-05,3.7280921799841416e-05,1,44.17310849999967,6.66844357510854e-11,2,-46.23063955445656,-45.87769837798597,-43.00880372916811,-43.009651740647215,-38.42289468030752,-33.83613761996783,-24.662623499288443,-46.231109247481776,-31.85112017032462,1.9997651534873904,18.34702824135877,0.0324911427731651
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,0,infected,0.015,37,4,-107.54110459481412,-215.41285377292564,7.11111545118077e-08,0.00019688017357136052,4,111.78111050000001,9.356426744488999e-11,4,-207.41285377292564,-206.16285377292564,-200.96918212234874,-202.81771375667623,-196.50159141101517,-190.18546906535408,-177.55322437403197,-208.4367106863462,-189.81771980698397,3.488071543289718,25.264489382644268,0.33064458329740387
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,1,infected,0.015,37,4,-105.67696661821897,-211.92887542994816,9.52584040342e-08,0.0001468966536002751,1,134.0151240999985,2.432045675959671e-10,4,-203.92887542994816,-202.67887542994816,-197.48520377937126,-199.31104732931544,-193.00196237417552,-186.69287741903557,-174.0747075087557,-204.94016596277956,-186.1175934158782,3.494354733584307,25.236339820559746,0.5749421935102175
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,2,infected,0.015,37,4,-105.49229484195432,-211.6152387701915,1.1240002809337572e-07,0.00015770265692806359,4,121.05350710000494,2.5296742478531087e-10,4,-203.6152387701915,-202.3652387701915,-197.1715671196146,-199.18119953149093,-192.90786688744168,-186.63453424339244,-174.08786895529394,-204.72832550353388,-185.89125910771165,3.4434566333288057,25.09333057619698,0.6306490862828665
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,3,infected,0.015,37,4,-98.43571253452383,-197.59021300907196,3.764132733412634e-07,0.00015019007517616786,4,130.39996390001033,1.261923898709938e-11,4,-189.59021300907196,-188.34021300907196,-183.14654135849506,-184.89415397964834,-178.57206549212353,-172.24997700459872,-159.60580002954907,-190.5581733246658,-171.5830711189484,3.51601984220308,25.288353950099253,0.7187879400242928
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,4,infected,0.015,37,4,-100.84769121680397,-202.14075145082066,1.8953074378765811e-06,0.00013857290393111055,2,141.1487555000058,1.149373929365538e-10,4,-194.14075145082066,-192.89075145082066,-187.69707980024376,-189.44954526939205,-183.10271603802573,-176.7558868066594,-164.06222834392676,-195.11139964141603,-176.30806550814265,3.5146759047023113,25.387316925465296,0.44536901721271915
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,5,infected,0.015,37,4,-101.30183475312056,-203.65268788740946,1.7380950666259584e-07,0.00021030055471914216,1,140.27084179999656,2.503952600818593e-10,4,-195.65268788740946,-194.40268788740946,-189.20901623683255,-191.45717715822443,-185.22115366381718,-178.9851301694099,-166.51308318059537,-196.89788978663822,-177.65957552861207,3.377399050385623,24.944093977629045,1.049018381168346
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,6,infected,0.015,37,4,-106.1937664292529,-212.77249624578548,1.1623170912460893e-06,0.00010009562246165334,0,142.5869728999969,8.43840552988695e-11,4,-204.77249624578548,-203.52249624578548,-198.32882459520857,-200.21805238415746,-193.90163578781468,-187.5852191914719,-174.95238599878638,-205.81889377386744,-187.12186647313473,3.4768012359590204,25.26566638537109,0.3849633872796745
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,7,infected,0.015,37,4,-99.04497819146353,-198.53325744498795,2.3379132405995984e-08,0.00013372444147470575,2,137.10396419998142,1.0203393685515039e-11,4,-190.53325744498795,-189.28325744498795,-184.08958579441105,-185.99495418676872,-179.69723674923858,-173.39951931170845,-160.80408443664817,-191.58859486248267,-172.8990866328065,3.4723312912526487,25.190869750120548,0.44330106206089415
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,8,infected,0.015,37,4,-99.78076325528116,-199.9772934481577,4.7148331984626246e-09,0.00019833958325180234,1,141.85170080000535,2.304716417711461e-10,4,-191.9772934481577,-190.7272934481577,-185.5336217975808,-187.3019897583336,-180.97272377689185,-174.64345779545008,-161.98492583256657,-192.9567496438029,-174.2444625847953,3.510271902177397,25.317063925767037,0.4157669375953853
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,9,infected,0.015,37,4,-104.95559323895738,-210.57768429615268,1.1415236330804282e-06,0.00010004624425045798,2,139.8208042999904,2.227409368060762e-10,4,-202.57768429615268,-201.32768429615268,-196.13401264557578,-197.98158374234336,-191.68764123183104,-185.39369872131869,-172.80581370029404,-203.60100919107649,-184.73541643586543,3.4883375525380917,25.175770042049322,0.6664978182379246
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,10,infected,0.015,37,4,-107.84861970099966,-216.47108575047437,4.895067542312047e-08,6.671255385062036e-05,1,133.76375720000942,6.7254291025165e-10,4,-208.47108575047437,-207.22108575047437,-202.02741409989747,-203.7122864984871,-197.37134676091176,-191.0304070233364,-178.34852754818576,-209.40429577593065,-190.333480451698,3.5333949872718624,25.363758950301335,0.7738463484750404
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,11,infected,0.015,37,4,-102.21576553607105,-204.89050522353986,7.36223802204859e-07,5.445809685598523e-05,3,135.80387980001979,3.1087665774975903e-10,4,-196.89050522353986,-195.64050522353986,-190.44683357296296,-192.22887280741762,-185.8945996706162,-179.5603265338148,-166.89178026021196,-197.87753360666346,-179.09443852493644,3.506485808438195,25.337092547205657,0.45897415139777786
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,12,infected,0.015,37,4,-104.91597291639931,-210.3754099499511,2.1162777094658648e-07,0.0002599037721502715,4,133.71162149999873,4.0742520468484145e-11,4,-202.3754099499511,-201.1254099499511,-195.9317382993742,-197.59067351090889,-191.23336804604835,-184.8760625811878,-172.16145165146673,-203.29425399551948,-184.40272397335647,3.5405779772158072,25.429221859442162,0.5434641171524576
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,13,infected,0.015,37,4,-105.06799494944256,-211.32409610855507,3.980818461077674e-08,0.00020871470806630715,1,135.11961129997508,1.510898073320277e-10,4,-203.32409610855507,-202.07409610855507,-196.88042445797817,-199.20154737582504,-192.98703828515247,-186.77252919447992,-174.3435110131348,-204.60970989097814,-185.27795353619487,3.357193108788468,24.858036362690264,1.1881062096699393
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,14,infected,0.015,37,4,-110.7893019459412,-222.03529651565674,9.901021620096291e-08,0.00019751218216877665,0,145.07840889997897,1.786446546248044e-10,4,-214.03529651565674,-212.78529651565674,-207.59162486507984,-209.4209507503686,-203.11013109202133,-196.79931143367406,-184.1776721169795,-215.04851582971708,-196.3353252584933,3.493390342969837,25.24327863338911,0.4566926237743231
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,15,infected,0.015,37,4,-111.1357390354193,-223.40995011725502,4.675833373762459e-07,0.00014401527556786876,0,144.18890129998908,2.4579094315413386e-10,4,-215.40995011725502,-214.15995011725502,-208.96627846667812,-210.62846057467252,-204.28949564130562,-197.9505307079387,-185.27260084120488,-216.33059254015475,-196.91561833737097,3.5396787885501357,25.35585973346763,1.1384720464164224
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,16,infected,0.015,37,4,-103.88862343860907,-208.14282858770736,2.6874550403632513e-07,0.00015126155237120027,0,140.6224657999992,2.1242385628283955e-10,4,-200.14282858770736,-198.89282858770736,-193.69915693713045,-195.5050765487404,-189.17782138712718,-182.85056622551394,-170.19605590228753,-201.14308373351736,-182.46822623076528,3.4998724270950046,25.309020646452872,0.3655817104892083
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,17,infected,0.015,37,4,-108.52837044109734,-217.77632769709703,7.68981532253298e-09,0.00013496520726936445,0,143.6978112999932,8.800782325124601e-11,4,-209.77632769709703,-208.52632769709703,-203.33265604652013,-205.0309070185329,-198.6889653601263,-192.34702370171968,-179.66314038490646,-210.71694779043455,-191.68897424856823,3.5296899533312365,25.367766633626445,0.71958681490237
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,18,infected,0.015,37,4,-102.05669575579414,-204.71882206721602,4.4774991474621e-10,8.394061254591488e-05,1,111.55199739999995,8.38639380162931e-10,4,-196.71882206721602,-195.46882206721602,-190.27515041663912,-192.34479563485854,-186.0783786917377,-179.81196174861685,-167.27912786237516,-197.86514844089083,-179.0477237391049,3.426836813162602,25.06566777248338,0.6054305556277565
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,19,infected,0.015,37,4,-109.8551414293096,-220.25817106926482,1.2067292713571137e-07,8.34319744114327e-05,2,110.41565699999995,7.709388682997087e-11,4,-212.25817106926482,-211.00817106926482,-205.81449941868792,-207.82809474273898,-201.55525005790153,-195.28240537306405,-182.73671600338915,-213.37345276370607,-194.61890411926936,3.4423591527793738,25.091378739349842,0.5478882106456299
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,20,infected,0.015,37,4,-108.26293211853336,-217.01232337822233,2.2345411080203764e-08,0.0001854012067866885,0,131.23070510000002,7.818812264304142e-11,4,-209.01232337822233,-207.76232337822233,-202.56865172764543,-204.33753544092428,-198.01199335719002,-191.68645127345573,-179.03536710598718,-209.9920652367037,-191.2236959021296,3.510129070759321,25.302168334937107,0.4864591411556235
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,21,infected,0.015,37,4,-108.04002356397247,-216.63819044073753,2.5752217242339385e-07,0.0001278811012339123,0,130.55132270000001,8.485301350447116e-11,4,-208.63819044073753,-207.38819044073753,-202.19451879016063,-203.8393186750109,-197.47809727166452,-191.11687586831815,-178.39443306162536,-209.54920527111665,-190.6351615145594,3.5444925848104387,25.444885613385523,0.558143312792605
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,22,infected,0.015,37,4,-99.09095977961519,-198.5411147911277,8.38483316175659e-07,0.00010937459511717224,0,117.01286949999997,1.680433570072637e-10,4,-190.5411147911277,-189.2911147911277,-184.0974431405508,-185.89129203741788,-179.55667258104597,-173.22205312467406,-160.55281421193024,-191.53468426031205,-172.84344173374274,3.503215265407831,25.338477825487658,0.35919523189733277
2.0,fb676b509fda516f,ok,missing_time_varying_transmission,tv_sir,tv_sir,23,infected,0.015,37,4,-106.2663450297183,-213.2947366870696,4.8206731722723953e-08,0.00018224693687771945,4,112.05491429999995,6.045297595846932e-11,4,-205.2947366870696,-204.0447366870696,-198.85106503649268,-200.57594178121988,-194.23967192478545,-187.90340206835106,-175.2308623554822,-206.25010415121895,-187.1876106336989,3.522316267925323,25.345079425737666,0.7620466276330018
