scenario,seed,method,mse,log_score,coverage90,mean_width90,within_variance,between_variance,weight_sir,weight_tv_sir,weight_ude_sir_h2,weight_neural_ode_h2
early_seir_infected_only,22,gic_evid,0.0017171554094695552,1.915657828117894,1.0,0.13868549620661932,0.0019661332311976727,4.438178649420515e-06,0.4847622891048592,0.04225587198866515,0.47298008058058566,1.7583258898409165e-06
early_seir_infected_only,22,stacking,0.0016869938283376022,1.9217242737162117,1.0,0.1375013441954673,0.001941939553613658,4.811830546060581e-13,1.896193625013448e-09,1.3664260918665592e-10,0.9999999978024585,1.6470506660274943e-10
early_seir_infected_only,22,hard_gic_pred,0.0016948810129550028,1.9202351313487698,1.0,0.13721566515171338,0.0019328758144707963,0.0,1.0,0.0,0.0,0.0
early_seir_infected_only,23,equal,0.0022817368733096762,1.6546214639316232,1.0,0.1506339372907005,0.0014845160299278217,0.0007246105093005007,0.25,0.25,0.25,0.25
early_seir_infected_only,23,aic,0.0009548671118542345,2.0574821015159555,1.0,0.1282748964732163,0.0016557212542241274,1.804232270832799e-05,0.8210321855107483,0.1788633270773333,0.00010152306398165073,2.9643479367636912e-06
early_seir_infected_only,23,bic,0.0008969992181234171,2.0859371186216262,1.0,0.1251735804558243,0.001583555512452202,1.0196275975644207e-05,0.9085859843325826,0.09141051103417405,3.4728096720273286e-06,3.182357126016405e-08
early_seir_infected_only,23,gic_evid,0.0008584751177461279,2.1049651168744643,1.0,0.12324837309012178,0.0015406497048972626,4.6246659997354965e-06,0.48540609430356546,0.03842023983394145,0.4761692528110077,4.413051485517791e-06
early_seir_infected_only,23,stacking,0.0010854140472238269,1.9989105387859458,1.0,0.13479357210348816,0.0018192016604560452,2.962001403470613e-05,1.9632700783247455e-07,0.3756499619629251,0.6243498417100671,7.277619249169812e-35
early_seir_infected_only,23,hard_gic_pred,0.0008294458177521697,2.119567133062343,1.0,0.12181968784506982,0.001509858356309687,0.0,0.0,0.0,1.0,0.0
early_seir_infected_only,24,equal,0.0010601030738495408,1.8788907112284103,1.0,0.16943438706894356,0.0018379486594334866,0.000986050067545872,0.25,0.25,0.25,0.25
early_seir_infected_only,24,aic,0.00015702943883809435,2.2429990797210517,1.0,0.14121750192475402,0.0019776424136680225,7.203867963650425e-05,0.8089852603146009,0.190904252212332,0.00010376200012372208,6.725472943249197e-06
early_seir_infected_only,24,bic,0.0001113007371373745,2.298458579300633,1.0,0.13499099929306282,0.0018336685741720425,4.130798045260469e-05,0.9017268051821293,0.0982695470367495,3.57505823805268e-06,7.272288304259535e-08
early_seir_infected_only,24,gic_evid,7.591606849856244e-05,2.3297952068814,1.0,0.132363646170398,0.0017953049983687622,1.6048091039510884e-05,0.5052243342133106,0.033478467350926085,0.461284975493229,1.2222942534298797e-05
early_seir_infected_only,24,stacking,0.0003415886712856658,2.0966872584066087,1.0,0.15475861518311818,0.0016445511649301563,0.0007329090461604893,1.0261577065044459e-07,8.95202913953303e-25,0.8566181717030803,0.143381725681149
early_seir_infected_only,24,hard_gic_pred,7.15462912186129e-05,2.3645109684873034,1.0,0.12769189715178114,0.0016809434722043586,0.0,1.0,0.0,0.0,0.0
early_seir_infected_only,25,equal,0.008118070588485946,0.1730376337763789,0.3333333333333333,0.13588719386276993,0.0013669476115314222,0.0003571041389805064,0.25,0.25,0.25,0.25
early_seir_infected_only,25,aic,0.009280772932480296,-0.6778419724659122,0.3333333333333333,0.11807169286058716,0.001137343785131871,0.0001695295977780652,0.8800705657011709,0.11982038821533367,0.00010865985412812572,3.8622936732962024e-07
early_seir_infected_only,25,bic,0.009731739442608573,-1.4402675763802792,0.16666666666666666,0.10777756616964317,0.0009970197666828767,8.946618780913577e-05,0.9408404863629669,0.05915591894051308,3.5906910112508483e-06,4.005508717560252e-09
early_seir_infected_only,25,gic_evid,0.009321264153929401,-0.7289069538026242,0.3333333333333333,0.11730395406480072,0.001125940489717278,0.00016377658212270247,0.4484752429305181,0.11494796410453187,0.4365439730227493,3.281994220075711e-05
early_seir_infected_only,25,stacking,0.010149034017150442,-2.678153355181219,0.16666666666666666,0.0960652779303532,0.0008506276539831723,9.498958436063386e-06,0.9665573099672561,2.4794052943874264e-12,1.495287073353469e-07,0.03344254050155712
early_seir_infected_only,25,hard_gic_pred,0.010182886298267399,-2.67941398015909,0.16666666666666666,0.09603944848296153,0.0008601850683829407,0.0,1.0,0.0,0.0,0.0
early_seir_infected_only,26,equal,0.001915652889768859,1.7330724850283283,1.0,0.15280229799480124,0.001516932960514766,0.0007599471329353186,0.25,0.25,0.25,0.25
early_seir_infected_only,26,aic,0.0006990601789566954,2.1382317627757916,1.0,0.12884963636732552,0.0016787723311112192,1.3200606765488626e-05,0.8407272238897671,0.15916627085441643,0.00010396150235660167,2.54375345986067e-06
early_seir_infected_only,26,bic,0.0006594700484333607,2.1653643610562714,1.0,0.12605410192742658,0.0016127397837952884,7.287000481192018e-06,0.9195954105408068,0.08040104747299776,3.5149944735873436e-06,2.699172177408907e-08
early_seir_infected_only,26,gic_evid,0.000634100739371356,2.1820168222583143,1.0,0.12446921770633645,0.0015767066246323838,3.5305648856267376e-06,0.4864563261888669,0.036422276604697136,0.477117968808565,3.4283978710362904e-06
early_seir_infected_only,26,stacking,0.0006203269465163639,2.194378440135663,1.0,0.12307418340965608,0.0015453335989889193,1.5151672986304548e-12,0.9999999835527436,1.4475772806099157e-10,1.595991674696147e-08,3.425819097425576e-10
early_seir_infected_only,26,hard_gic_pred,0.0006124568225201648,2.1964288988977074,1.0,0.12312911960442681,0.0015470958048300438,0.0,0.0,0.0,1.0,0.0
early_seir_infected_only,27,equal,0.0017273744761306749,1.700354903015693,1.0,0.16028796635287348,0.0016654992784925474,0.0008821344349677866,0.25,0.25,0.25,0.25
early_seir_infected_only,27,aic,0.0008861264660774952,1.9855133362511672,1.0,0.13306158748273192,0.0016904722789416156,8.526176224869896e-05,0.6325582574885802,0.3672996099590651,0.00013457978096674195,7.5527713879022235e-06
early_seir_infected_only,27,bic,0.0007499514151068777,2.077888469205829,1.0,0.12552453588694132,0.0015119994295315251,6.113657571548611e-05,0.7885418207083373,0.21145290217102128,5.185784128311077e-06,9.133651317895498e-08
early_seir_infected_only,27,gic_evid,0.0004924531788190958,2.133069385582947,1.0,0.13439750663283523,0.0017738110576313313,7.644398490415221e-05,0.5478290327331468,0.10734406911526728,0.34481562958699064,1.1268564595438191e-05
early_seir_infected_only,27,stacking,0.008020768058166525,-4.009321780040856,0.0,0.0799921831208217,0.000602802396275544,5.647706862961645e-13,4.496000677362391e-11,3.942624221147329e-11,4.494474876944861e-11,0.999999999870669
early_seir_infected_only,27,hard_gic_pred,0.0002015208001695469,2.1539708710982226,1.0,0.14928135698661457,0.002374840217435427,0.0,0.0,0.0,1.0,0.0
early_seir_infected_only,28,equal,0.0002834276546205806,1.9572171015627327,1.0,0.18123647017708353,0.001991277394988868,0.001263767036699813,0.25,0.25,0.25,0.25
early_seir_infected_only,28,aic,8.89964219537467e-06,2.302414081896042,1.0,0.13825765559223815,0.0019235125159394455,4.09558154314118e-05,0.7934845349761581,0.20636973612225815,0.00014086401807926686,4.864883504378796e-06
early_seir_infected_only,28,bic,1.8081683853214838e-05,2.3401554619007174,1.0,0.13277399494623596,0.0017888325732701028,2.391263673690863e-05,0.8927656217971949,0.10722942608092309,4.8990230067611165e-06,5.3098875443143684e-08
early_seir_infected_only,28,gic_evid,6.449523082554719e-05,2.269775231502415,1.0,0.14276534056295964,0.0021043000117002856,3.4013579739051986e-05,0.5740270721656009,0.05536688204157976,0.3705995321886973,6.513604122097161e-06
early_seir_infected_only,28,stacking,0.004919143357962417,0.35799397380017856,0.0,0.11227716149506455,0.000714312020497446,0.00047975403097258516,0.07691122195201133,5.567961861850788e-23,7.414844179915828e-08,0.9230887038995469
early_seir_infected_only,28,hard_gic_pred,3.3544946147448253e-05,2.38432439081743,1.0,0.12629144923722083,0.001643306573311648,0.0,1.0,0.0,0.0,0.0
early_seir_infected_only,29,equal,0.0013895793060205908,1.787473870038176,1.0,0.1759199259015426,0.0020770677690559783,0.001023833716815709,0.25,0.25,0.25,0.25
early_seir_infected_only,29,aic,0.0018098488489916877,1.8811574831214293,1.0,0.150434453736491,0.0022055000395004476,0.000101114563806923,0.09434742681235365,0.9055852841505637,6.471886078499767e-05,2.5701762976551913e-06
early_seir_infected_only,29,bic,0.001562152353895887,1.926582171705492,1.0,0.14944178872090244,0.002110674661529797,0.00017755814309542586,0.18406982987600987,0.8159262185224104,3.902957571746354e-06,4.8644008096492363e-08
early_seir_infected_only,29,gic_evid,0.0006189938181963201,2.055320951155247,1.0,0.15768343257179918,0.0023027378839328865,0.0003395393882770034,0.3720847773330485,0.4164290544048762,0.21148071292806134,5.455334014001238e-06
early_seir_infected_only,29,stacking,0.0020912738043400623,1.8309114917557938,1.0,0.15088454751949187,0.0023049847548169094,3.493438250544128e-13,4.661112191086686e-11,0.9999999998065712,4.655706058622582e-11,1.0026068915856795e-10
early_seir_infected_only,29,hard_gic_pred,0.002091273804350552,1.830911491816485,1.0,0.15088454751114763,0.002304984754950857,0.0,0.0,1.0,0.0,0.0
early_seir_infected_only,30,equal,0.0005768660767117067,1.8489181171087166,1.0,0.1872573942327335,0.002298058608014946,0.0012448402274806453,0.25,0.25,0.25,0.25
early_seir_infected_only,30,aic,0.00028591961673119447,2.138466076989531,1.0,0.1415897001181539,0.0019870966208567578,6.69410839253777e-05,0.3751697019504697,0.6244467085497678,0.0003720270393247775,1.1562460437629901e-05
early_seir_infected_only,30,bic,0.00018973013524828584,2.2269221266770716,1.0,0.134382535062703,0.0017569497194492335,6.982060685237329e-05,0.5653885862961877,0.43459391444122314,1.733022494734505e-05,1.6903764181029287e-07
early_seir_infected_only,30,gic_evid,9.266249186153677e-05,2.1084082757671214,1.0,0.16378009844489153,0.002635221905034487,0.00019477941024038185,0.4293375636573587,0.27995972428110466,0.2906948992561467,7.81280538981814e-06
early_seir_infected_only,30,stacking,0.000536843588706945,1.9560922034304067,1.0,0.15148305081705485,0.002438445027586431,4.569366596203077e-13,1.8109779081061622e-10,0.9999999995826023,1.815832065484269e-10,5.471667766306456e-11
early_seir_infected_only,30,hard_gic_pred,0.0004030929211782484,1.9090582083067902,1.0,0.20933107586477293,0.004895758024467258,0.0,0.0,0.0,1.0,0.0
early_seir_infected_only,31,equal,0.002631400416198628,1.6366614040316867,1.0,0.15627890848704015,0.0017589152616889062,0.0006131178243278329,0.25,0.25,0.25,0.25
early_seir_infected_only,31,aic,0.00134341411081704,1.9871317884854822,1.0,0.1404213377918049,0.002015299889745491,7.143385391256072e-06,0.8546557850980193,0.14523742117947328,0.0001054916856934695,1.302036813854182e-06
early_seir_infected_only,31,bic,0.0013086958991087225,1.9992693231904648,1.0,0.13832837631653983,0.0019643659965084014,3.880178154496339e-06,0.9272280473181244,0.07276840125415997,3.537724185097124e-06,1.3703530597519109e-08
early_seir_infected_only,31,gic_evid,0.0012855380793487226,2.006643093026533,1.0,0.1372980657561661,0.0019407961150711423,1.9057374067423757e-06,0.48882453370874535,0.03343982584194453,0.4777319693968419,3.6710524682307257e-06
early_seir_infected_only,31,stacking,0.0015609736741590593,1.9070478461659597,1.0,0.14220849132635338,0.0018224420049990774,0.0002167532571441316,0.9316734596053905,1.1531101556125876e-10,1.0898216103778133e-07,0.06832643129713732
early_seir_infected_only,31,hard_gic_pred,0.0012744462371331309,2.011559823946573,1.0,0.1361740328235952,0.001913220830002097,0.0,1.0,0.0,0.0,0.0
early_seir_infected_only,32,equal,0.000857879691876427,1.9271846842191913,1.0,0.1648885298419659,0.0016948620763765244,0.0009673321856449039,0.25,0.25,0.25,0.25
early_seir_infected_only,32,aic,0.00011264023084697532,2.3050920814046694,1.0,0.13337020399661723,0.0018053228669133437,2.067272955382932e-05,0.8180040140010669,0.18188266908902512,0.00011110824875018813,2.2086611577503714e-06
early_seir_infected_only,32,bic,9.201431195111318e-05,2.338203287826134,1.0,0.129737010149216,0.001716651651297701,1.1725305403368307e-05,0.9068742460746259,0.09312192259749981,3.8075739911464583e-06,2.3753883077923413e-08
early_seir_infected_only,32,gic_evid,6.474050910163525e-05,2.332970904373721,1.0,0.13213670266101088,0.0017992113590951401,8.259028019168359e-06,0.5189427037828654,0.04427292901014486,0.4367821798261161,2.187380873644852e-06
early_seir_infected_only,32,stacking,0.00011224641145818661,2.22857436310042,1.0,0.14511792215046002,0.0021425471263586235,4.1796836972924315e-05,7.313051106125694e-08,0.31260555002074497,0.6873943768487438,1.4946832613724463e-49
early_seir_infected_only,32,hard_gic_pred,7.27248305623873e-05,2.3753735040401733,1.0,0.12570907848337767,0.001623654064267261,0.0,1.0,0.0,0.0,0.0
early_seir_infected_only,33,equal,0.0005088017454294612,1.857510328878183,1.0,0.19316000422260268,0.002374349779227591,0.0013764288143299965,0.25,0.25,0.25,0.25
early_seir_infected_only,33,aic,0.00012518362427309606,2.1242991005945835,1.0,0.15764448603244216,0.002319678678564425,0.00021142968194825683,0.5773695184409292,0.4223861748321544,0.0002157383533911484,2.8568373525151562e-05
early_seir_infected_only,33,bic,4.074325766459691e-05,2.2330884850568125,1.0,0.14463965133752574,0.0019555264411086756,0.0001633771479957189,0.7474608396383216,0.2525301683656785,8.633211233833282e-06,3.587847661023889e-07
early_seir_infected_only,33,gic_evid,3.310295109121111e-05,2.186236827734596,1.0,0.15683560025121743,0.002415760304774823,0.00016800552074877943,0.5802315422048266,0.10410176801068392,0.31561834164975977,4.8348134729772645e-05
early_seir_infected_only,33,stacking,0.0003631373036569819,2.0082354453304037,1.0,0.18747746388519923,0.003880087572068336,2.6900355800752886e-12,5.717018703441544e-09,9.934622575611093e-11,0.9999999940879309,9.5704044307199e-11
early_seir_infected_only,33,hard_gic_pred,0.0063842254760561315,-2.351311742740503,0.0,0.08255122257732837,0.0006466300882731505,0.0,0.0,0.0,0.0,1.0
early_seir_infected_only,34,equal,0.0025071238520155714,1.6170980453428354,1.0,0.15450163566364924,0.0016356395022333436,0.0007048811710817935,0.25,0.25,0.25,0.25
early_seir_infected_only,34,aic,0.0011394262391009704,2.0071455404443697,1.0,0.13429626147519036,0.001839245127368632,7.894523284682813e-06,0.8629741080585169,0.13691422263429692,0.00010659653418381684,5.0727730023366855e-06
early_seir_infected_only,34,bic,0.001110753498720336,2.0260047924160656,1.0,0.13218292477545943,0.001788910391168714,4.239025335842489e-06,0.9317295714414404,0.06826681792136657,3.5575057723876044e-06,5.3131420780353676e-08
early_seir_infected_only,34,gic_evid,0.0010911034627941194,2.036996050442136,1.0,0.1311567097490405,0.001765642142826959,2.2426716006984833e-06,0.4884579669523473,0.033073282468888514,0.4784489801189354,1.9770459828815082e-05
early_seir_infected_only,34,stacking,0.0021610410271763456,1.7089868528294325,1.0,0.1487279880334475,0.001487730349920201,0.000678924371559301,0.7819212635210125,7.734738442483367e-21,1.1241799551498698e-07,0.21807862406099188
early_seir_infected_only,34,hard_gic_pred,0.0010719057187062256,2.047741131856007,1.0,0.13018012593854536,0.0017442050224061101,0.0,0.0,0.0,1.0,0.0
early_seir_infected_only,35,equal,0.0014815472039338077,1.8206960403034926,1.0,0.16275455687153065,0.0017076600734387815,0.000888117429983686,0.25,0.25,0.25,0.25
early_seir_infected_only,35,aic,0.00044706033740084944,2.1762652530913393,1.0,0.13959170685920816,0.0019167300111863482,8.33541823565305e-05,0.7400012031478432,0.2598974297112997,9.773561056443857e-05,3.6315302925555317e-06
early_seir_infected_only,35,bic,0.00034915556693931236,2.2377468545240293,1.0,0.13321918425245585,0.0017688148719746432,5.2026212966841556e-05,0.8604374480396026,0.1395589982242205,3.512773301225596e-06,4.0962875526257015e-08
early_seir_infected_only,35,gic_evid,0.00026246910219119223,2.277824235403677,1.0,0.13086905666510196,0.0017454148326468723,2.0503393045062033e-05,0.5085845623146759,0.045697406291221106,0.4457134627889349,4.568605168086548e-06
early_seir_infected_only,35,stacking,0.00021215657836960302,2.288050226279148,1.0,0.13183837757087116,0.0018036214677476469,5.747131555585517e-13,3.272431509089561e-09,1.3080150431344615e-10,0.9999999965025614,9.420562680459793e-11
early_seir_infected_only,35,hard_gic_pred,0.0002513343934318119,2.3184910566650494,1.0,0.12484448458652282,0.0015972923118653954,0.0,1.0,0.0,0.0,0.0
early_seir_infected_only,36,equal,0.0018670397324666345,1.6715242000719888,1.0,0.16019830854134168,0.001718382072897683,0.0008305533237421761,0.25,0.25,0.25,0.25
early_seir_infected_only,36,aic,0.0010768304375737981,1.9453175179020912,1.0,0.126999619966682,0.0015958232506650255,3.00676282794701e-05,0.5172199213189489,0.4825679252997544,0.00020619379884273818,5.959582454130747e-06
early_seir_infected_only,36,bic,0.000965229365444059,2.0119226913612667,1.0,0.12101864369059916,0.0014399674617792911,2.5275800118164992e-05,0.6988665610245317,0.3011247488378436,8.612020052573796e-06,7.811757210932036e-08
early_seir_infected_only,36,gic_evid,0.0006932951705637883,2.0421524154625215,1.0,0.13762600456354868,0.0018913213794606988,7.185845388284793e-05,0.5255504148801964,0.17817913931102305,0.2962671767119739,3.2690968068208925e-06
early_seir_infected_only,36,stacking,0.008251236394465915,-4.360029850352556,0.0,0.07931508110684832,0.0005917210028223949,5.974398772509284e-13,5.6321074757585344e-11,2.0012919398980134e-11,5.6249999624522034e-11,0.9999999998674161
early_seir_infected_only,36,hard_gic_pred,0.000302849515230995,2.0115279212611816,1.0,0.16781527322937648,0.003061051811472366,0.0,0.0,0.0,1.0,0.0
early_seir_infected_only,37,equal,0.0011875951882920675,1.837317395080185,1.0,0.16435027636984836,0.0017020025297285,0.0009669502519325087,0.25,0.25,0.25,0.25
early_seir_infected_only,37,aic,0.0003626197149941405,2.2286023947159936,1.0,0.1279756642103717,0.0016308627287699475,2.680124701381143e-05,0.7398637615187863,0.25997917067874676,0.00015186591679726953,5.201885669742828e-06
early_seir_infected_only,37,bic,0.0003149578357122922,2.2801400753200194,1.0,0.12309605990229455,0.001513788498343436,1.670799562635027e-05,0.8603756809866125,0.13961880140588243,5.458924673725145e-06,5.868283137501317e-08
early_seir_infected_only,37,gic_evid,0.0002003666894919864,2.2516048592255133,1.0,0.13480190709227138,0.0018463584603868987,3.568728720049818e-05,0.5638470974578963,0.07956463733899044,0.35658244539616823,5.8198069449488865e-06
early_seir_infected_only,37,stacking,0.00026468162563175404,2.3459613220384736,1.0,0.11688647836651737,0.0013781572836248463,1.2350158691984775e-12,0.9999999946292157,1.091465824867112e-10,5.11309499047521e-09,1.4854243642568983e-10
early_seir_infected_only,37,hard_gic_pred,7.722818615287647e-05,2.192628084083071,1.0,0.1521733315686655,0.00247444464208127,0.0,0.0,0.0,1.0,0.0
early_seir_infected_only,38,equal,0.00023988399658318046,1.9403357819696667,1.0,0.1844584561521775,0.002048711729255399,0.001343342544029952,0.25,0.25,0.25,0.25
early_seir_infected_only,38,aic,3.0364174548370582e-05,2.2965357561456377,1.0,0.13732907521761742,0.001854339763919231,6.405405245317686e-05,0.7065627695454788,0.29324341525256836,0.00018892572413168907,4.889477821150285e-06
early_seir_infected_only,38,bic,2.3753886205433396e-05,2.3505020071675715,1.0,0.13054446543277978,0.0016899277202365459,4.1651512944612293e-05,0.8391549995485923,0.16083800837548587,6.935742283113631e-06,5.633363869916616e-08
early_seir_infected_only,38,gic_evid,0.00011488604997365608,2.2258936874471376,1.0,0.14879258896374398,0.002219469127070051,0.00010313479917857776,0.5741506422284836,0.09357566651027707,0.33226890162071143,4.789640527993167e-06
early_seir_infected_only,38,stacking,3.030210892303556e-05,2.4253074783448727,1.0,0.12092648323124526,0.0014906000593616026,1.2801107550070772e-11,0.9999999923122841,2.983548518019637e-10,5.654854392674221e-09,1.734506705135829e-09
early_seir_infected_only,38,hard_gic_pred,0.0005337242962486262,2.04125227941258,1.0,0.1748465457149937,0.003335225257748296,0.0,0.0,0.0,1.0,0.0
early_seir_infected_only,39,equal,0.0032605551873763935,1.5218111157125473,1.0,0.1526174584585208,0.0017581830281339615,0.00048740929501853565,0.25,0.25,0.25,0.25
early_seir_infected_only,39,aic,0.002151092322871226,1.8238240581605554,1.0,0.1403419784891799,0.0019913892338270576,3.2016031946368747e-06,0.8721711274954294,0.12772007889644243,0.00010762018625124112,1.1734218770382284e-06
early_seir_infected_only,39,bic,0.002176042047691609,1.8182093450563743,1.0,0.13838025524464007,0.0019425742574184096,1.7035442543420246e-06,0.9366524935419275,0.06334392166157717,3.5725716082976726e-06,1.2224887065660286e-08
early_seir_infected_only,39,gic_evid,0.0021824477602424373,1.8166258468763565,1.0,0.13780910008024239,0.0019293664974131116,1.1327595979812445e-06,0.4858623659324773,0.040844260375728976,0.4732869218517483,6.451840045579354e-06
early_seir_infected_only,39,stacking,0.0022008281345072037,1.811735815417219,1.0,0.13640747962344746,0.001894541325082355,2.911498243451087e-13,0.9999999962159696,1.0286993910504818e-10,3.5610500486949156e-09,1.2011025843079966e-10
early_seir_infected_only,39,hard_gic_pred,0.002200828134066257,1.8117358155726775,1.0,0.13640747961176028,0.0018945413251328631,0.0,1.0,0.0,0.0,0.0
missing_neural_feedback,0,equal,1.0688136580813938e-05,3.0253303860881453,1.0,0.06303170322138282,0.00023603882223132485,0.0001335920069103392,0.25,0.25,0.25,0.25
missing_neural_feedback,0,aic,3.098238336490801e-05,3.196882248612835,1.0,0.0503228476037004,0.00022960105626921012,4.438706336279079e-06,3.50499088822077e-38,0.9781546506492281,0.011921719322100309,0.009923630028671438
missing_neural_feedback,0,bic,3.391810111080746e-05,3.198109793977778,1.0,0.04981994866588539,0.00022933705780422487,1.5869416748335475e-08,1.7942042901374813e-37,0.9999533999084884,4.337769483801289e-05,3.222396673396085e-06
missing_neural_feedback,0,gic_evid,5.647550958684514e-05,3.0365973822999925,1.0,0.05817224395624499,0.00023749919917540592,7.894849438954974e-05,2.5346101613554936e-37,0.31695951343711076,0.6830305214418705,9.965121018914166e-06
missing_neural_feedback,0,stacking,1.2669381847741876e-05,3.2219982387976462,1.0,0.05103266229344217,0.00023700925792330686,3.7826674329668977e-06,1.6493330452351233e-11,0.376326161171503,1.0653634300138318e-11,0.6236738388013501
missing_neural_feedback,0,hard_gic_pred,5.907254614164935e-06,3.233298130700995,1.0,0.05112727095106771,0.0002416390170061058,0.0,0.0,0.0,0.0,1.0
missing_neural_feedback,1,equal,1.249267749533084e-05,3.055052747868581,1.0,0.06098907581280367,0.0002361486692219557,0.00010954110673532684,0.25,0.25,0.25,0.25
missing_neural_feedback,1,aic,1.5302979982616005e-05,3.238604226442123,1.0,0.04980035917436969,0.00022898788594368394,1.8416713078560004e-07,1.028943643241659e-35,0.9992424204893248,0.0007449107960321815,1.2668714642877517e-05
missing_neural_feedback,1,bic,1.5389131449386052e-05,3.2387791549609637,1.0,0.04977969098091155,0.0002289804799927151,6.56193671195892e-10,5.15623060069596e-35,0.9999973426653217,2.6533075382266123e-06,4.0271400755668435e-09
missing_neural_feedback,1,gic_evid,2.1531455951212774e-06,3.1914978972781674,1.0,0.05384861449067702,0.00023082810413950613,3.8146049700734715e-05,1.0644878786382705e-34,0.8094367876652232,0.19056321083729638,1.4974803867810851e-09
missing_neural_feedback,1,stacking,6.88352896556338e-05,2.9929609993689965,1.0,0.05993327422306859,0.00023771339044823122,9.572659057798869e-05,0.13300812144111895,2.603396094010864e-10,0.8669918782985242,1.7373358252421474e-14
missing_neural_feedback,1,hard_gic_pred,1.5389440705740403e-05,3.23877977622422,1.0,0.049779617125871714,0.00022898045420042653,0.0,0.0,1.0,0.0,0.0
missing_neural_feedback,2,equal,5.5280014299222545e-05,2.9776521825733115,1.0,0.062371530400551815,0.0002369659090412487,0.00012434246447589562,0.25,0.25,0.25,0.25
missing_neural_feedback,2,aic,6.146843178421921e-05,3.1364174506070652,1.0,0.050080715674260506,0.0002315897323333338,1.8915701942872874e-07,6.762477382953108e-39,0.9992996455328288,0.0006850578642840409,1.5296602887117315e-05
missing_neural_feedback,2,bic,6.164225284438786e-05,3.1362601469129863,1.0,0.05005994127248244,0.00023158438096154593,6.737983413389186e-10,3.3886115808398966e-38,0.9999975551604021,2.4399773801564585e-06,4.862217652680688e-09
missing_neural_feedback,2,gic_evid,3.245478590025236e-05,3.149167819360807,1.0,0.05341336189228227,0.00023259189121024686,3.1949589924080094e-05,6.633826384821977e-38,0.866465710784162,0.1335342876939761,1.5218618871835037e-09
missing_neural_feedback,2,stacking,0.00012346595494143865,2.964681122612188,1.0,0.05382809066895618,0.0002378320755602674,2.9920808475626593e-05,0.18094731391851296,0.3551939133413434,2.3518528301281193e-10,0.46385877250495844
missing_neural_feedback,2,hard_gic_pred,6.164287601033068e-05,3.1362595774230906,1.0,0.05005986705299266,0.00023158436248779145,0.0,0.0,1.0,0.0,0.0
missing_neural_feedback,3,equal,2.7995842896616977e-05,3.0537766670077966,1.0,0.05945574149257333,0.00023497291843538207,9.266399657268449e-05,0.25,0.25,0.25,0.25
missing_neural_feedback,3,aic,2.6725811964125627e-05,3.2122222931397766,1.0,0.049904199327927584,0.00022969907928294583,4.3464401785479335e-07,2.366250142194248e-25,0.9973650467111543,0.0021854206604646352,0.00044953262838106755
missing_neural_feedback,3,bic,2.7032432041652482e-05,3.212354951208394,1.0,0.04985493350605255,0.0002296759149389366,1.5298395342953632e-09,1.187998302521245e-24,0.9999920579441027,7.798889919056878e-06,1.4316597821563333e-07
missing_neural_feedback,3,gic_evid,3.773781779315056e-06,3.1650828858075806,1.0,0.055161519201259925,0.00023379259837613643,4.893483135414349e-05,1.3822800162415536e-24,0.5122053419329158,0.48779425844968083,3.99617403312924e-07
missing_neural_feedback,3,stacking,6.4450471283154156e-06,3.0579653961119586,1.0,0.06131611109659406,0.00023603166972351494,0.00011320363619325542,0.18761716784746302,0.10592362337072186,0.7064592087017534,8.006176109189199e-11
missing_neural_feedback,3,hard_gic_pred,5.3458199822533285e-05,3.13652029612134,1.0,0.05099314308545837,0.00024032646306610875,0.0,0.0,0.0,0.0,1.0
missing_neural_feedback,4,equal,2.0721587970283156e-05,3.0228046542162996,1.0,0.06242446428389374,0.0002373679727649536,0.0001254052510185697,0.25,0.25,0.25,0.25
missing_neural_feedback,4,aic,4.6200762610040904e-05,3.170977072666389,1.0,0.049861253411298274,0.000229200152802054,5.351632181614417e-07,5.810650748287127e-37,0.9984761835197593,0.0014521248129102757,7.169166733046686e-05
missing_neural_feedback,4,bic,4.6576046042037705e-05,3.1709547755389482,1.0,0.04980126210485988,0.00022917860521224,1.9101827734354273e-09,2.9140537955243953e-36,0.9999948008946151,5.176298555591041e-06,2.2806829268027193e-08
missing_neural_feedback,4,gic_evid,1.1020221200597008e-06,3.119924701499661,1.0,0.05816782645896041,0.00023390248637615994,8.228875916224157e-05,9.803920137252024e-36,0.6643424669925811,0.335657469269123,6.373829598115504e-08
missing_neural_feedback,4,stacking,4.010425668198887e-05,3.05794696540824,1.0,0.05844199276944421,0.00023870474755348497,8.071017340959664e-05,1.4917839294432617e-11,0.3231208734297719,0.6768791265397491,1.5560970907064378e-11
missing_neural_feedback,4,hard_gic_pred,0.0001562528661416519,2.9320100714129342,1.0,0.05128511582598347,0.0002432522641986889,0.0,0.0,0.0,1.0,0.0
missing_neural_feedback,5,equal,9.091105664422123e-05,2.9321566149953635,1.0,0.06199618681760864,0.00023645994850730122,0.0001200753941763212,0.25,0.25,0.25,0.25
missing_neural_feedback,5,aic,0.00010014444277248137,3.053707350761091,1.0,0.050142432740302535,0.0002317232115828582,6.299808821241002e-07,6.97856380895687e-32,0.9976102957106503,0.002338140603349353,5.156368600042858e-05
missing_neural_feedback,5,bic,0.00010090539280340528,3.052468481225219,1.0,0.050073157007403044,0.00023170429214075503,2.249595173426467e-09,3.5027912936749786e-31,0.9999916417507292,8.341831446600088e-06,1.641782420998901e-08
