schema_version,protocol_hash,status,scenario,candidate,truth,seed,draws,waic_laplace,p_waic
2.0,de5ab6dac1471800,ok,regular_sir_full,sir,sir,11,512,-565.2447822321149,1.7194298924288767
2.0,663de4082e30b7d6,ok,regular_sir_full,sir,sir,12,512,-543.4693107035367,2.213166234992058
2.0,7397a997f2952755,ok,regular_sir_full,sir,sir,13,512,-537.4073493245903,2.2795070851006414
2.0,b124a05b5923af58,ok,regular_sir_full,sir,sir,14,512,-563.7419447415459,2.0970626743299094
2.0,156bed31c4a9a7ac,ok,regular_sir_full,sir,sir,15,512,-545.4283813805737,1.6834021474819418
2.0,9ab29e59243fd095,ok,regular_sir_full,sir,sir,16,512,-556.1729029924954,1.4770536437770383
2.0,c07343532c0c8572,ok,regular_sir_full,sir,sir,17,512,-553.1313136038071,2.2068727650449627
2.0,1e74eea16871e85a,ok,regular_sir_full,sir,sir,18,512,-527.6163236374814,3.4346496881213113
2.0,737e3cb108633a5c,ok,regular_sir_full,sir,sir,19,512,-542.5604470784176,2.332586125759592
2.0,9f551f8f82a9652c,ok,regular_sir_full,tv_sir,sir,0,512,-543.396786591148,5.14393209839209
2.0,fb8eab0f9222a9e3,ok,regular_sir_full,tv_sir,sir,1,512,-536.150355299354,4.022481332769256
2.0,1eb31337ee4debcd,ok,regular_sir_full,tv_sir,sir,2,512,-558.5826789771776,3.721844393142085
2.0,942ac6eb52bd3870,ok,regular_sir_full,tv_sir,sir,3,512,-538.6831248853623,4.233508020025225
2.0,efbc72c48ddac831,ok,regular_sir_full,tv_sir,sir,4,512,-533.6692538308491,5.076799594682867
2.0,425f3311d55fc4f8,ok,regular_sir_full,tv_sir,sir,5,512,-547.7671727890641,3.9565324788525906
2.0,927f8ee2415fb3be,ok,regular_sir_full,tv_sir,sir,6,512,-580.0325138372784,2.8458065753537407
2.0,4f45909b4499e9aa,ok,regular_sir_full,tv_sir,sir,7,512,-562.356347557388,3.6147371654911513
2.0,9e7670aa9d9d4bce,ok,regular_sir_full,tv_sir,sir,8,512,-535.3644534716714,4.509050577695433
2.0,ff4038d4545dffeb,ok,regular_sir_full,tv_sir,sir,9,512,-568.4715187529206,3.0521800590029127
2.0,c3e43a6269694de7,ok,regular_sir_full,tv_sir,sir,10,512,-562.8400686162556,3.4211367676947697
2.0,352567cb10d319fd,ok,regular_sir_full,tv_sir,sir,11,512,-561.7526469944199,3.206808554635194
2.0,329b661c74de8d2f,ok,regular_sir_full,tv_sir,sir,12,512,-543.7118859814502,4.227304393889856
2.0,d7b90d6ecbf06098,ok,regular_sir_full,tv_sir,sir,13,512,-534.6118253438992,5.096839149063461
2.0,e0b175b1dcc3c8c8,ok,regular_sir_full,tv_sir,sir,14,512,-560.2361524962505,3.925705637708637
2.0,c34cf40e7500e1e4,ok,regular_sir_full,tv_sir,sir,15,512,-544.1932477719631,3.331904432510079
2.0,d00b80c0efe49d57,ok,regular_sir_full,tv_sir,sir,16,512,-557.7108108323831,3.0300633299389044
2.0,fd4d6017254def43,ok,regular_sir_full,tv_sir,sir,17,512,-549.7687216325429,4.178915697518392
2.0,5a574a2f49240002,ok,regular_sir_full,tv_sir,sir,18,512,-523.3078289342363,5.932962836055042
2.0,0d3ecf2a011ef669,ok,regular_sir_full,tv_sir,sir,19,512,-539.5402002376203,4.580324349653594
2.0,69fec30b97964182,ok,regular_sir_full,ude_sir_h2,sir,0,512,780745.3757916014,390578.3133318033
2.0,c7be57991c2cc6cf,ok,regular_sir_full,ude_sir_h2,sir,1,512,2241834.453636092,1121097.5435830555
2.0,935b50f8a74253f8,ok,regular_sir_full,ude_sir_h2,sir,2,512,2054669.1336872764,1027514.9657367449
2.0,0ae804c31cb6829c,ok,regular_sir_full,ude_sir_h2,sir,3,512,1848684.732929415,924521.091144568
2.0,974a06ab7a72a3f5,ok,regular_sir_full,ude_sir_h2,sir,4,512,1228767.7521862194,614586.0629924705
2.0,7cfa2cb6a7bbe3e5,ok,regular_sir_full,ude_sir_h2,sir,5,512,923950.2569938174,462177.03697889135
2.0,84ee6c92459160a0,ok,regular_sir_full,ude_sir_h2,sir,6,512,2351174.900467252,1175783.582051081
2.0,90f8c3504e76e363,ok,regular_sir_full,ude_sir_h2,sir,7,512,1054067.5438136023,527227.3290015851
2.0,5f1d31ff7b1c2658,ok,regular_sir_full,ude_sir_h2,sir,8,512,1554360.485874076,777350.9051171248
2.0,32c0f5dcd3bf74d2,ok,regular_sir_full,ude_sir_h2,sir,9,512,2120290.9864963107,1060337.8362579718
2.0,13304a1c3ccefd9a,ok,regular_sir_full,ude_sir_h2,sir,10,512,1780497.9512981153,890436.9105549395
2.0,f84aaec58006e33b,ok,regular_sir_full,ude_sir_h2,sir,11,512,1537868.5415146155,769116.4305304264
2.0,4926b9860c3037da,ok,regular_sir_full,ude_sir_h2,sir,12,512,1547678.524823714,774023.0532749541
2.0,2942743898fa6916,ok,regular_sir_full,ude_sir_h2,sir,13,512,1388276.789651318,694338.352598683
2.0,8850fedba5abb673,ok,regular_sir_full,ude_sir_h2,sir,14,512,2737944.2227435824,1369159.882486585
2.0,20cb4764c2332eed,ok,regular_sir_full,ude_sir_h2,sir,15,512,1385837.083283383,693104.112542841
2.0,1c1551190118993b,ok,regular_sir_full,ude_sir_h2,sir,16,512,1863357.1201010444,931860.7726746395
2.0,20901885d352e27b,ok,regular_sir_full,ude_sir_h2,sir,17,512,1598461.5621551615,799410.526818601
2.0,89aa9448d8f0cffa,ok,regular_sir_full,ude_sir_h2,sir,18,512,1082127.0414831399,541261.9472372385
2.0,15da140111a4c9db,ok,regular_sir_full,ude_sir_h2,sir,19,512,1619660.5364101157,810016.9365639993
