study,seed,criterion,truth,selected,correct,selection_gap,support_entropy
fhn_standard,18,gic_pred,fhn,fhn,1,0.5742000752396166,1.004897087051923
fhn_standard,18,gic_evid,fhn,fhn,1,0.5060107308364081,0.728909124920406
fhn_standard,18,gic_eff_logn,fhn,fhn,1,1.5244580643840777,0.709059487500156
fhn_standard,19,aic,fhn,fhn,1,2.4228413016886066,0.5401507958400587
fhn_standard,19,aicc,fhn,fhn,1,2.8148558207448673,0.4961155989916675
fhn_standard,19,bic,fhn,fhn,1,8.014422392882068,0.08958661679314778
fhn_standard,19,gic_pred,fhn,fhn,1,0.6039313738234569,1.0416512666195312
fhn_standard,19,gic_evid,fhn,fhn,1,1.0048839309724826,0.7280964967546033
fhn_standard,19,gic_eff_logn,fhn,fhn,1,3.044763315000864,0.598801792335069
fhn_standard,20,aic,fhn,fhn,1,3.0387595975456634,0.4717000900424186
fhn_standard,20,aicc,fhn,fhn,1,3.430774116601924,0.4272190594427102
fhn_standard,20,bic,fhn,fhn,1,8.630340688739125,0.07018433987502289
fhn_standard,20,gic_pred,fhn,fhn,1,0.14858698859006836,0.9869741711256013
fhn_standard,20,gic_evid,fhn,fhn,1,0.10848284589218338,0.7332096330699307
fhn_standard,20,gic_eff_logn,fhn,fhn,1,0.35786868725801924,0.7511859805732478
fhn_standard,21,aic,fhn,fhn,1,3.533588035287721,0.41663004189633945
fhn_standard,21,aicc,fhn,fhn,1,3.925602554343982,0.3734470481089336
fhn_standard,21,bic,fhn,fhn,1,9.12516912648124,0.057500119788728744
fhn_standard,21,gic_pred,fhn,fhn,1,0.12083559928419163,0.9585046844300679
fhn_standard,21,gic_evid,fhn,fhn,1,0.09743624914489146,0.7280163434645993
fhn_standard,21,gic_eff_logn,fhn,fhn,1,0.28744559416452375,0.7455152805099501
fhn_standard,22,aic,fhn,fhn,1,0.8573960492948345,0.671428034218652
fhn_standard,22,aicc,fhn,fhn,1,1.2494105683510952,0.6468433380004912
fhn_standard,22,bic,fhn,fhn,1,6.448977140488296,0.16235663795823221
fhn_standard,22,gic_pred,fhn,fhn,1,0.14306024735003575,1.0963304512282244
fhn_standard,22,gic_evid,fhn,fhn,1,0.11072919658249702,0.7792212988429044
fhn_standard,22,gic_eff_logn,fhn,fhn,1,0.3506244038698014,0.8273006203882979
fhn_standard,23,aic,fhn,fhn,1,2.459266501929619,0.5361073932802206
fhn_standard,23,aicc,fhn,fhn,1,2.85128102098588,0.49202682451308116
fhn_standard,23,bic,fhn,fhn,1,8.05084759312308,0.08831479416481451
fhn_standard,23,gic_pred,fhn,fhn,1,0.7831019995178394,1.0294185714830868
fhn_standard,23,gic_evid,fhn,fhn,1,1.3988978872962434,0.6993381442755887
fhn_standard,23,gic_eff_logn,fhn,fhn,1,3.1788280844726273,0.5688175915226301
fhn_standard,24,aic,fhn,fhn,1,2.679585173287137,0.5118359769951845
fhn_standard,24,aicc,fhn,fhn,1,3.0715996923433977,0.4673402897493385
fhn_standard,24,bic,fhn,fhn,1,8.271166264480598,0.08096739740824214
fhn_standard,24,gic_pred,fhn,fhn,1,0.9991380641803289,1.0129220117492037
fhn_standard,24,gic_evid,fhn,fhn,1,0.9729326686586433,0.722487015347805
fhn_standard,24,gic_eff_logn,fhn,fhn,1,2.993400036749563,0.5808767776469119
fhn_standard,25,aic,fhn,fhn,1,3.4094696935899265,0.43034335476012514
fhn_standard,25,aicc,fhn,fhn,1,3.801484212646187,0.38669610966785045
fhn_standard,25,bic,fhn,fhn,1,9.001050784783388,0.06046331058865056
fhn_standard,25,gic_pred,fhn,fhn,1,0.21573092794312743,0.9723831945916692
fhn_standard,25,gic_evid,fhn,fhn,1,0.1722989171173026,0.7322985346174504
fhn_standard,25,gic_eff_logn,fhn,fhn,1,0.5192811447563486,0.7475148774859824
fhn_standard,26,aic,fhn,fhn,1,0.427683507747588,0.6896042127559466
fhn_standard,26,aicc,fhn,fhn,1,0.8196980268038487,0.6731728678748434
fhn_standard,26,bic,fhn,fhn,1,6.019264598941049,0.1895631295134686
fhn_standard,26,gic_pred,fhn,ude_fhn,0,0.6446132722108473,1.0850858623234085
fhn_standard,26,gic_evid,fhn,fhn,1,0.4584053342697416,0.8002619072335708
fhn_standard,26,gic_eff_logn,fhn,fhn,1,1.9215795751908331,0.7818422732602546
fhn_standard,27,aic,fhn,fhn,1,2.082407414291424,0.5749108925784491
fhn_standard,27,aicc,fhn,fhn,1,2.474421933347685,0.5333028866681667
fhn_standard,27,bic,fhn,fhn,1,7.6739885054848855,0.10230265320758063
fhn_standard,27,gic_pred,fhn,fhn,1,0.5368542717992568,1.052066537287655
fhn_standard,27,gic_evid,fhn,fhn,1,0.37250670999384283,0.7464026843275532
fhn_standard,27,gic_eff_logn,fhn,fhn,1,1.3185105588685815,0.7452600927769144
fhn_standard,28,aic,fhn,fhn,1,2.9084489302480847,0.48636495064326873
fhn_standard,28,aicc,fhn,fhn,1,3.3004634493043454,0.4417344053408318
fhn_standard,28,bic,fhn,fhn,1,8.500030021441546,0.07393299784480797
fhn_standard,28,gic_pred,fhn,fhn,1,0.9962105806683894,1.0067394144021915
fhn_standard,28,gic_evid,fhn,fhn,1,0.9714983985265349,0.7210109862310531
fhn_standard,28,gic_eff_logn,fhn,fhn,1,2.72231631448102,0.6116241713192525
fhn_standard,29,aic,fhn,fhn,1,3.003048503793025,0.47569388711848515
fhn_standard,29,aicc,fhn,fhn,1,3.3950630228492855,0.4311804231017476
fhn_standard,29,bic,fhn,fhn,1,8.594629594986486,0.0711937393501489
fhn_standard,29,gic_pred,fhn,fhn,1,0.07118037219612461,0.9972409600681036
fhn_standard,29,gic_evid,fhn,fhn,1,0.0690725064768003,0.7422194432754605
fhn_standard,29,gic_eff_logn,fhn,fhn,1,0.17637300162880365,0.7617305205376222
fhn_ude,0,aic,ude_fhn,ude_fhn,1,20.69284213210676,0.00036430725434978225
fhn_ude,0,aicc,ude_fhn,ude_fhn,1,18.027815078491415,0.0012186623022124533
fhn_ude,0,bic,ude_fhn,ude_fhn,1,1.1223083129295333,0.6563281016454052
fhn_ude,0,gic_pred,ude_fhn,ude_fhn,1,32.986138796514865,1.2023233860066569e-06
fhn_ude,0,gic_evid,ude_fhn,ude_fhn,1,22.4394633973111,0.00016419178821570982
fhn_ude,0,gic_eff_logn,ude_fhn,ude_fhn,1,30.600346271621788,3.6933924721395642e-06
fhn_ude,1,aic,ude_fhn,ude_fhn,1,5.4311408507592205,0.23266166483317446
fhn_ude,1,aicc,ude_fhn,ude_fhn,1,2.7661137971438734,0.5013300582679695
fhn_ude,1,bic,ude_fhn,tv_fhn,0,13.394196942409678,0.016333303794399696
fhn_ude,1,gic_pred,ude_fhn,ude_fhn,1,18.108597346682814,0.0011751442473352434
fhn_ude,1,gic_evid,ude_fhn,ude_fhn,1,16.50395833486334,0.002438109918077818
fhn_ude,1,gic_eff_logn,ude_fhn,ude_fhn,1,16.25982003426418,0.002689223774457742
fhn_ude,2,aic,ude_fhn,tv_fhn,0,0.5193751585321706,0.6875755199636409
fhn_ude,2,aicc,ude_fhn,tv_fhn,0,3.1844022121475177,0.4591941273653637
fhn_ude,2,bic,ude_fhn,tv_fhn,0,9.265856908441606,0.054778977985829175
fhn_ude,2,gic_pred,ude_fhn,ude_fhn,1,13.052692447762468,0.011013066315307405
fhn_ude,2,gic_evid,ude_fhn,ude_fhn,1,13.472821473385466,0.009494668838705256
fhn_ude,2,gic_eff_logn,ude_fhn,ude_fhn,1,12.454487777524605,0.014298419024410956
fhn_ude,3,aic,ude_fhn,ude_fhn,1,39.45625275916643,5.6071691893223816e-08
fhn_ude,3,aicc,ude_fhn,ude_fhn,1,36.791225705551085,1.988796731808721e-07
fhn_ude,3,bic,ude_fhn,ude_fhn,1,19.88571893998926,0.0005259963085267171
fhn_ude,3,gic_pred,ude_fhn,ude_fhn,1,52.05827271742339,1.3412885466915988e-10
fhn_ude,3,gic_evid,ude_fhn,ude_fhn,1,43.06118041649739,1.0049799115938463e-08
fhn_ude,3,gic_eff_logn,ude_fhn,ude_fhn,1,50.104043025604426,3.43468393836517e-10
fhn_ude,4,aic,ude_fhn,ude_fhn,1,4.868484485253248,0.3360580395934413
fhn_ude,4,aicc,ude_fhn,ude_fhn,1,5.428879477318105,0.39090790810596665
fhn_ude,4,bic,ude_fhn,tv_fhn,0,10.66874619772932,0.03147849001822255
fhn_ude,4,gic_pred,ude_fhn,ude_fhn,1,7.000776087822771,0.13253651553635218
fhn_ude,4,gic_evid,ude_fhn,ude_fhn,1,11.18820204341796,0.024444561325638353
fhn_ude,4,gic_eff_logn,ude_fhn,ude_fhn,1,12.777286984879083,0.012949499797914595
fhn_ude,5,aic,ude_fhn,ude_fhn,1,26.456711930915844,2.5736314612622787e-05
fhn_ude,5,aicc,ude_fhn,ude_fhn,1,23.791684877300497,8.85342589650038e-05
fhn_ude,5,bic,ude_fhn,ude_fhn,1,6.886178111738616,0.15236408806719154
fhn_ude,5,gic_pred,ude_fhn,ude_fhn,1,40.50023046800038,3.420225945218678e-08
fhn_ude,5,gic_evid,ude_fhn,ude_fhn,1,34.545652114622044,6.936722613632794e-07
fhn_ude,5,gic_eff_logn,ude_fhn,ude_fhn,1,40.56106482526991,3.372892612727549e-08
fhn_ude,6,aic,ude_fhn,ude_fhn,1,15.052153743194708,0.004593378391245219
fhn_ude,6,aicc,ude_fhn,ude_fhn,1,12.387126689579361,0.01467131086448914
fhn_ude,6,bic,ude_fhn,tv_fhn,0,4.51838007598252,0.32850745333687553
fhn_ude,6,gic_pred,ude_fhn,ude_fhn,1,27.802695422737543,1.3677008205589352e-05
fhn_ude,6,gic_evid,ude_fhn,ude_fhn,1,23.569646341962084,9.832948584918062e-05
fhn_ude,6,gic_eff_logn,ude_fhn,ude_fhn,1,26.056083543011823,3.084492946598939e-05
fhn_ude,7,aic,ude_fhn,ude_fhn,1,0.4181371709689188,0.692170102545055
fhn_ude,7,aicc,ude_fhn,tv_fhn,0,2.2468898826464283,0.565634605524587
fhn_ude,7,bic,ude_fhn,tv_fhn,0,7.729779095864842,0.10082599146671911
fhn_ude,7,gic_pred,ude_fhn,ude_fhn,1,13.977019149020634,0.0073704609420252734
fhn_ude,7,gic_evid,ude_fhn,ude_fhn,1,12.109470620991488,0.017708132272444756
fhn_ude,7,gic_eff_logn,ude_fhn,ude_fhn,1,13.360382351392957,0.00968157184538607
fhn_ude,8,aic,ude_fhn,ude_fhn,1,7.3289947750740225,0.11682938760848335
fhn_ude,8,aicc,ude_fhn,ude_fhn,1,4.663967721458675,0.2990967828898989
fhn_ude,8,bic,ude_fhn,tv_fhn,0,12.241539044103206,0.01796241645428702
fhn_ude,8,gic_pred,ude_fhn,ude_fhn,1,20.035033837522747,0.0004914941430754537
fhn_ude,8,gic_evid,ude_fhn,ude_fhn,1,17.7903275595246,0.0013588636437653278
fhn_ude,8,gic_eff_logn,ude_fhn,ude_fhn,1,18.226211959734087,0.0011145263556489667
fhn_ude,9,aic,ude_fhn,ude_fhn,1,25.538932023579093,3.9195927573620974e-05
fhn_ude,9,aicc,ude_fhn,ude_fhn,1,22.873904969963746,0.00013419815574079058
fhn_ude,9,bic,ude_fhn,ude_fhn,1,5.968398204401922,0.19340734338697219
fhn_ude,9,gic_pred,ude_fhn,ude_fhn,1,37.719378763624945,1.2803422218365046e-07
fhn_ude,9,gic_evid,ude_fhn,ude_fhn,1,32.89290528589902,1.2626624963882472e-06
fhn_ude,9,gic_eff_logn,ude_fhn,ude_fhn,1,35.17583386293023,4.275118629335045e-07
fhn_ude,10,aic,ude_fhn,ude_fhn,1,20.785128276417936,0.0003493095448877905
fhn_ude,10,aicc,ude_fhn,ude_fhn,1,18.12010122280259,0.0011691411509095993
fhn_ude,10,bic,ude_fhn,ude_fhn,1,1.2145944572407075,0.6512244614546521
fhn_ude,10,gic_pred,ude_fhn,ude_fhn,1,33.61082213007569,8.955092117867441e-07
fhn_ude,10,gic_evid,ude_fhn,ude_fhn,1,27.253372928381737,1.772365591920848e-05
fhn_ude,10,gic_eff_logn,ude_fhn,ude_fhn,1,31.969265119285865,1.941392151053595e-06
fhn_ude,11,aic,ude_fhn,ude_fhn,1,12.752531669028087,0.01253059020069383
fhn_ude,11,aicc,ude_fhn,ude_fhn,1,10.08750461541274,0.03875006494130909
fhn_ude,11,bic,ude_fhn,tv_fhn,0,6.818002150149141,0.14172487802443376
fhn_ude,11,gic_pred,ude_fhn,ude_fhn,1,24.89162312012496,5.289786945716891e-05
fhn_ude,11,gic_evid,ude_fhn,ude_fhn,1,14.740632273500353,0.005267520729034239
fhn_ude,11,gic_eff_logn,ude_fhn,ude_fhn,1,22.290267856503192,0.00017543917510642236
fhn_ude,12,aic,ude_fhn,ude_fhn,1,3.832435717935482,0.4031822557488869
fhn_ude,12,aicc,ude_fhn,ude_fhn,1,1.167408664320135,0.7041657893066688
fhn_ude,12,bic,ude_fhn,tv_fhn,0,1.817280816981338,0.6020419965648895
fhn_ude,12,gic_pred,ude_fhn,ude_fhn,1,18.094811109409875,0.0012037392128614833
fhn_ude,12,gic_evid,ude_fhn,ude_fhn,1,18.049473202776937,0.0023995594031866766
fhn_ude,12,gic_eff_logn,ude_fhn,ude_fhn,1,18.461584428850585,0.0011027332652064194
fhn_ude,13,aic,ude_fhn,ude_fhn,1,11.642605152986732,0.02017462339152068
fhn_ude,13,aicc,ude_fhn,ude_fhn,1,8.977578099371385,0.06109440118988149
fhn_ude,13,bic,ude_fhn,tv_fhn,0,7.927928666190496,0.12300741701457553
fhn_ude,13,gic_pred,ude_fhn,ude_fhn,1,24.866918103108674,5.3516101460458145e-05
fhn_ude,13,gic_evid,ude_fhn,ude_fhn,1,21.93789093180544,0.00021141936786850236
fhn_ude,13,gic_eff_logn,ude_fhn,ude_fhn,1,23.7825888429133,8.836464349308686e-05
fhn_ude,14,aic,ude_fhn,ude_fhn,1,19.939952867995828,0.0005151368359585163
fhn_ude,14,aicc,ude_fhn,ude_fhn,1,17.27492581438048,0.0017168818699000786
fhn_ude,14,bic,ude_fhn,ude_fhn,1,0.36941904881859955,0.7656564419101068
fhn_ude,14,gic_pred,ude_fhn,ude_fhn,1,32.55483230159558,1.4935750569259691e-06
fhn_ude,14,gic_evid,ude_fhn,ude_fhn,1,26.539991947749684,2.7102843553610738e-05
fhn_ude,14,gic_eff_logn,ude_fhn,ude_fhn,1,30.618578809568874,3.6922720111827728e-06
fhn_ude,15,aic,ude_fhn,tv_fhn,0,12.922601925817617,0.012187758856830608
fhn_ude,15,aicc,ude_fhn,tv_fhn,0,15.58762897943302,0.004275683703201572
fhn_ude,15,bic,ude_fhn,tv_fhn,0,14.212704658609539,0.006642643802011439
fhn_ude,15,gic_pred,ude_fhn,ude_fhn,1,1.021602061951853,0.6616547749731847
fhn_ude,15,gic_evid,ude_fhn,tv_fhn,0,1.4427950435018602,0.6549116420705822
fhn_ude,15,gic_eff_logn,ude_fhn,ude_fhn,1,0.9436050802138425,0.666371552540413
fhn_ude,16,aic,ude_fhn,ude_fhn,1,33.91411908465608,7.766099996347526e-07
fhn_ude,16,aicc,ude_fhn,ude_fhn,1,31.249092031040732,2.7258204414655066e-06
fhn_ude,16,bic,ude_fhn,ude_fhn,1,14.34358526547885,0.006356567175019948
fhn_ude,16,gic_pred,ude_fhn,ude_fhn,1,46.02736677571443,2.4313317066263493e-09
fhn_ude,16,gic_evid,ude_fhn,ude_fhn,1,39.78532547200308,5.340406937017921e-08
fhn_ude,16,gic_eff_logn,ude_fhn,ude_fhn,1,43.38988464210354,8.59548551104295e-09
fhn_ude,17,aic,ude_fhn,ude_fhn,1,14.60299030906333,0.005601969306001526
fhn_ude,17,aicc,ude_fhn,ude_fhn,1,11.937963255447983,0.0178009773928903
fhn_ude,17,bic,ude_fhn,tv_fhn,0,4.967543510113842,0.3172894902380723
fhn_ude,17,gic_pred,ude_fhn,ude_fhn,1,28.04082204814688,1.2241934236251845e-05
fhn_ude,17,gic_evid,ude_fhn,ude_fhn,1,22.826634151886253,0.0001406442611450429
fhn_ude,17,gic_eff_logn,ude_fhn,ude_fhn,1,27.254969693694534,1.7681846028758825e-05
fhn_ude,18,aic,ude_fhn,tv_fhn,0,3.490252704081513,0.43106347998602984
fhn_ude,18,aicc,ude_fhn,tv_fhn,0,6.15527975769686,0.19500870587927577
fhn_ude,18,bic,ude_fhn,tv_fhn,0,7.075199694474236,0.1287634187998393
fhn_ude,18,gic_pred,ude_fhn,ude_fhn,1,11.065163456766925,0.025798228644016787
fhn_ude,18,gic_evid,ude_fhn,ude_fhn,1,9.630919568956472,0.052098449987365146
fhn_ude,18,gic_eff_logn,ude_fhn,ude_fhn,1,11.841577082452602,0.01873518235048253
fhn_ude,19,aic,ude_fhn,ude_fhn,1,14.694942940252758,0.005374357497437775
fhn_ude,19,aicc,ude_fhn,ude_fhn,1,12.029915886637411,0.01709147236089866
fhn_ude,19,bic,ude_fhn,tv_fhn,0,4.87559087892447,0.2797228137088345
fhn_ude,19,gic_pred,ude_fhn,ude_fhn,1,27.635651892179908,1.4783551538159577e-05
fhn_ude,19,gic_evid,ude_fhn,ude_fhn,1,24.810757043355636,5.492076692385957e-05
fhn_ude,19,gic_eff_logn,ude_fhn,ude_fhn,1,26.1548739435612,2.9448641899217987e-05
fhn_ude,20,aic,ude_fhn,ude_fhn,1,35.70571994657183,3.344923169617902e-07
fhn_ude,20,aicc,ude_fhn,ude_fhn,1,33.040692892956486,1.1797739551396545e-06
fhn_ude,20,bic,ude_fhn,ude_fhn,1,16.135186127394604,0.003101524538585575
fhn_ude,20,gic_pred,ude_fhn,ude_fhn,1,48.48499105651132,7.499633961002485e-10
fhn_ude,20,gic_evid,ude_fhn,ude_fhn,1,41.28113652820201,2.6796966914947193e-08
fhn_ude,20,gic_eff_logn,ude_fhn,ude_fhn,1,46.778539911727364,1.730051222706405e-09
fhn_ude,21,aic,ude_fhn,ude_fhn,1,16.643446955587763,0.002266331022555356
fhn_ude,21,aicc,ude_fhn,ude_fhn,1,13.978419901972416,0.007358018399160501
fhn_ude,21,bic,ude_fhn,tv_fhn,0,2.927086863589466,0.4839555320729031
fhn_ude,21,gic_pred,ude_fhn,ude_fhn,1,28.5048764682046,9.853385697229836e-06
fhn_ude,21,gic_evid,ude_fhn,ude_fhn,1,22.659068263385507,0.0001481895766021166
fhn_ude,21,gic_eff_logn,ude_fhn,ude_fhn,1,25.515378893345712,3.962394433496953e-05
fhn_ude,22,aic,ude_fhn,ude_fhn,1,8.50748639485397,0.07859453745160647
fhn_ude,22,aicc,ude_fhn,ude_fhn,1,5.842459341238623,0.21922479638188994
fhn_ude,22,bic,ude_fhn,tv_fhn,0,0.7665155262791927,0.690100290977727
fhn_ude,22,gic_pred,ude_fhn,ude_fhn,1,21.34713323014296,0.0002754847907802873
fhn_ude,22,gic_evid,ude_fhn,ude_fhn,1,19.022624938052843,0.0010522770702965675
fhn_ude,22,gic_eff_logn,ude_fhn,ude_fhn,1,19.72508102641683,0.0006034722524865569
fhn_ude,23,aic,ude_fhn,ude_fhn,1,13.423221570535816,0.009398672262557516
fhn_ude,23,aicc,ude_fhn,ude_fhn,1,10.758194516920469,0.029404712777092484
fhn_ude,23,bic,ude_fhn,tv_fhn,0,6.147312248641413,0.2885326212684825
fhn_ude,23,gic_pred,ude_fhn,ude_fhn,1,26.069534736858998,3.0665141699621165e-05
fhn_ude,23,gic_evid,ude_fhn,ude_fhn,1,6.282385557797511,0.20566746799201785
fhn_ude,23,gic_eff_logn,ude_fhn,ude_fhn,1,24.17722231121286,7.38322602107676e-05
fhn_ude,24,aic,ude_fhn,tv_fhn,0,22.78535374105479,0.00014033564324994973
fhn_ude,24,aicc,ude_fhn,tv_fhn,0,22.39333922199853,0.00016749667656841305
fhn_ude,24,bic,ude_fhn,tv_fhn,0,17.19377264986133,0.0017720421616567949
fhn_ude,24,gic_pred,ude_fhn,tv_fhn,0,19.891640943617574,0.000584828794103796
fhn_ude,24,gic_evid,ude_fhn,tv_fhn,0,15.293424305453527,0.00576355903480736
fhn_ude,24,gic_eff_logn,ude_fhn,tv_fhn,0,18.974990897975147,0.0010388673851870404
fhn_ude,25,aic,ude_fhn,ude_fhn,1,0.20593848227827038,0.6929540670736947
fhn_ude,25,aicc,ude_fhn,tv_fhn,0,2.4590885713370767,0.5368353235893908
fhn_ude,25,bic,ude_fhn,tv_fhn,0,10.952139496830455,0.027665025488646567
fhn_ude,25,gic_pred,ude_fhn,ude_fhn,1,13.316464511161826,0.00981918861992096
fhn_ude,25,gic_evid,ude_fhn,ude_fhn,1,12.535863014185054,0.013981379869002886
fhn_ude,25,gic_eff_logn,ude_fhn,ude_fhn,1,12.073073051660913,0.016796596788196644
fhn_ude,26,aic,ude_fhn,ude_fhn,1,26.50380442636964,2.505662825828181e-05
fhn_ude,26,aicc,ude_fhn,ude_fhn,1,23.838777372754294,8.606274107542073e-05
fhn_ude,26,bic,ude_fhn,ude_fhn,1,6.933270607192412,0.13599113556518372
fhn_ude,26,gic_pred,ude_fhn,ude_fhn,1,38.15671239374291,1.2693960275507366e-07
fhn_ude,26,gic_evid,ude_fhn,ude_fhn,1,24.124742218115614,7.569896791649151e-05
fhn_ude,26,gic_eff_logn,ude_fhn,ude_fhn,1,34.87572353651143,5.048463612021541e-07
fhn_ude,27,aic,ude_fhn,ude_fhn,1,15.619532725242038,0.005551732780122095
fhn_ude,27,aicc,ude_fhn,ude_fhn,1,12.56249115257043,0.020024688659674036
fhn_ude,27,bic,ude_fhn,fhn,0,6.9178639717873125,0.1826651009878936
fhn_ude,27,gic_pred,ude_fhn,ude_fhn,1,30.733419669849354,6.547441609874357e-06
fhn_ude,27,gic_evid,ude_fhn,ude_fhn,1,19.696831953082494,0.000584061879413207
fhn_ude,27,gic_eff_logn,ude_fhn,ude_fhn,1,26.698935872954337,2.586085459521142e-05
fhn_ude,28,aic,ude_fhn,ude_fhn,1,37.91580474243199,1.1663026565224818e-07
fhn_ude,28,aicc,ude_fhn,ude_fhn,1,35.25077768881664,4.12578967767485e-07
fhn_ude,28,bic,ude_fhn,ude_fhn,1,18.34527092325476,0.0010566560502006806
fhn_ude,28,gic_pred,ude_fhn,ude_fhn,1,49.9148635804039,3.761752018113768e-10
fhn_ude,28,gic_evid,ude_fhn,ude_fhn,1,28.645443172462876,9.232976480748502e-06
fhn_ude,28,gic_eff_logn,ude_fhn,ude_fhn,1,47.11775738885717,1.4412284048512647e-09
fhn_ude,29,aic,ude_fhn,ude_fhn,1,18.066396173766975,0.0011976304703324259
fhn_ude,29,aicc,ude_fhn,ude_fhn,1,15.401369120151628,0.003935541210342825
fhn_ude,29,bic,ude_fhn,tv_fhn,0,1.5041376454102533,0.6272503943127503
fhn_ude,29,gic_pred,ude_fhn,ude_fhn,1,30.553946303884345,3.774580848992118e-06
fhn_ude,29,gic_evid,ude_fhn,ude_fhn,1,20.060540591640347,0.0004858606516864359
fhn_ude,29,gic_eff_logn,ude_fhn,ude_fhn,1,28.439699780430885,1.0158036354379934e-05
