scenario,seed,criterion,interpretation,candidate,weight
missing_time_varying_transmission,15,gic_pred,predictive_support,ude_sir_h2,0.25200500681116733
missing_time_varying_transmission,15,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,9.008320317702157e-13
missing_time_varying_transmission,15,gic_evid,equal_prior_posterior_approximation,seir,6.116482331185672e-11
missing_time_varying_transmission,15,gic_evid,equal_prior_posterior_approximation,sir,6.081941193898431e-33
missing_time_varying_transmission,15,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9186823652305247
missing_time_varying_transmission,15,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.0813176347074095
missing_time_varying_transmission,16,gic_pred,predictive_support,neural_ode_h2,0.01930612080753665
missing_time_varying_transmission,16,gic_pred,predictive_support,seir,2.6848722807849755e-07
missing_time_varying_transmission,16,gic_pred,predictive_support,sir,3.2965977529867825e-23
missing_time_varying_transmission,16,gic_pred,predictive_support,tv_sir,0.42082916504770634
missing_time_varying_transmission,16,gic_pred,predictive_support,ude_sir_h2,0.5598644456575289
missing_time_varying_transmission,16,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,6.120077968307676e-12
missing_time_varying_transmission,16,gic_evid,equal_prior_posterior_approximation,seir,4.248259291737143e-06
missing_time_varying_transmission,16,gic_evid,equal_prior_posterior_approximation,sir,4.30057045874754e-22
missing_time_varying_transmission,16,gic_evid,equal_prior_posterior_approximation,tv_sir,0.63149758195033
missing_time_varying_transmission,16,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.3684981697842581
missing_time_varying_transmission,17,gic_pred,predictive_support,neural_ode_h2,0.003938255563337056
missing_time_varying_transmission,17,gic_pred,predictive_support,seir,2.921339505055098e-08
missing_time_varying_transmission,17,gic_pred,predictive_support,sir,1.5254157265159354e-27
missing_time_varying_transmission,17,gic_pred,predictive_support,tv_sir,0.7227822258303553
missing_time_varying_transmission,17,gic_pred,predictive_support,ude_sir_h2,0.2732794893929127
missing_time_varying_transmission,17,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.0482163584882831e-13
missing_time_varying_transmission,17,gic_evid,equal_prior_posterior_approximation,seir,4.4164037423571996e-07
missing_time_varying_transmission,17,gic_evid,equal_prior_posterior_approximation,sir,1.949571302621738e-26
missing_time_varying_transmission,17,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9021552229164668
missing_time_varying_transmission,17,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.09784433544295411
missing_time_varying_transmission,18,gic_pred,predictive_support,neural_ode_h2,0.01947891739888312
missing_time_varying_transmission,18,gic_pred,predictive_support,seir,1.3629864834777245e-10
missing_time_varying_transmission,18,gic_pred,predictive_support,sir,6.572630810569026e-29
missing_time_varying_transmission,18,gic_pred,predictive_support,tv_sir,0.3863119098995381
missing_time_varying_transmission,18,gic_pred,predictive_support,ude_sir_h2,0.5942091725652802
missing_time_varying_transmission,18,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,5.881611180156272e-13
missing_time_varying_transmission,18,gic_evid,equal_prior_posterior_approximation,seir,2.3941646366756313e-09
missing_time_varying_transmission,18,gic_evid,equal_prior_posterior_approximation,sir,9.683343634994287e-28
missing_time_varying_transmission,18,gic_evid,equal_prior_posterior_approximation,tv_sir,0.617851179680899
missing_time_varying_transmission,18,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.38214881792434835
missing_time_varying_transmission,19,gic_pred,predictive_support,neural_ode_h2,0.01181377606163082
missing_time_varying_transmission,19,gic_pred,predictive_support,seir,2.4983714307847975e-11
missing_time_varying_transmission,19,gic_pred,predictive_support,sir,5.93247132435979e-30
missing_time_varying_transmission,19,gic_pred,predictive_support,tv_sir,0.5458085220963785
missing_time_varying_transmission,19,gic_pred,predictive_support,ude_sir_h2,0.44237770181700703
missing_time_varying_transmission,19,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,9.054366757396001e-13
missing_time_varying_transmission,19,gic_evid,equal_prior_posterior_approximation,seir,3.833112738880322e-10
missing_time_varying_transmission,19,gic_evid,equal_prior_posterior_approximation,sir,7.603462887325339e-29
missing_time_varying_transmission,19,gic_evid,equal_prior_posterior_approximation,tv_sir,0.7763051066168797
missing_time_varying_transmission,19,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.2236948929989034
missing_time_varying_transmission,20,gic_pred,predictive_support,neural_ode_h2,0.005984938766049988
missing_time_varying_transmission,20,gic_pred,predictive_support,seir,2.3040025926100963e-08
missing_time_varying_transmission,20,gic_pred,predictive_support,sir,4.110199331163108e-28
missing_time_varying_transmission,20,gic_pred,predictive_support,tv_sir,0.8180575391310779
missing_time_varying_transmission,20,gic_pred,predictive_support,ude_sir_h2,0.1759574990628462
missing_time_varying_transmission,20,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.0387923952205945e-13
missing_time_varying_transmission,20,gic_evid,equal_prior_posterior_approximation,seir,2.857511533701438e-07
missing_time_varying_transmission,20,gic_evid,equal_prior_posterior_approximation,sir,4.239759537837808e-27
missing_time_varying_transmission,20,gic_evid,equal_prior_posterior_approximation,tv_sir,0.921943770334367
missing_time_varying_transmission,20,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.07805594391437562
missing_time_varying_transmission,21,gic_pred,predictive_support,neural_ode_h2,0.013140960495445398
missing_time_varying_transmission,21,gic_pred,predictive_support,seir,0.0011432097896131904
missing_time_varying_transmission,21,gic_pred,predictive_support,sir,1.2456114839513081e-18
missing_time_varying_transmission,21,gic_pred,predictive_support,tv_sir,0.7904450760852909
missing_time_varying_transmission,21,gic_pred,predictive_support,ude_sir_h2,0.19527075362965046
missing_time_varying_transmission,21,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.3474000816760965e-12
missing_time_varying_transmission,21,gic_evid,equal_prior_posterior_approximation,seir,0.01446778837332493
missing_time_varying_transmission,21,gic_evid,equal_prior_posterior_approximation,sir,1.3179525609640108e-17
missing_time_varying_transmission,21,gic_evid,equal_prior_posterior_approximation,tv_sir,0.8497303420941589
missing_time_varying_transmission,21,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.13580186953116893
missing_time_varying_transmission,22,gic_pred,predictive_support,neural_ode_h2,0.007139579541514801
missing_time_varying_transmission,22,gic_pred,predictive_support,seir,2.7877910195724227e-06
missing_time_varying_transmission,22,gic_pred,predictive_support,sir,7.011279966212858e-22
missing_time_varying_transmission,22,gic_pred,predictive_support,tv_sir,0.6209076108174183
missing_time_varying_transmission,22,gic_pred,predictive_support,ude_sir_h2,0.37195002185004733
missing_time_varying_transmission,22,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,7.729416928020191e-13
missing_time_varying_transmission,22,gic_evid,equal_prior_posterior_approximation,seir,3.6177656289203696e-05
missing_time_varying_transmission,22,gic_evid,equal_prior_posterior_approximation,sir,7.568122357901226e-21
missing_time_varying_transmission,22,gic_evid,equal_prior_posterior_approximation,tv_sir,0.7764357696133793
missing_time_varying_transmission,22,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.2235280527295586
missing_time_varying_transmission,23,gic_pred,predictive_support,neural_ode_h2,0.011832769469429788
missing_time_varying_transmission,23,gic_pred,predictive_support,seir,5.025333867319392e-12
missing_time_varying_transmission,23,gic_pred,predictive_support,sir,3.86993413188513e-33
missing_time_varying_transmission,23,gic_pred,predictive_support,tv_sir,0.6659322626464594
missing_time_varying_transmission,23,gic_pred,predictive_support,ude_sir_h2,0.32223496787908545
missing_time_varying_transmission,23,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.1085966801946527e-12
missing_time_varying_transmission,23,gic_evid,equal_prior_posterior_approximation,seir,8.223355769571248e-11
missing_time_varying_transmission,23,gic_evid,equal_prior_posterior_approximation,sir,5.346333406762782e-32
missing_time_varying_transmission,23,gic_evid,equal_prior_posterior_approximation,tv_sir,0.8941000409167831
missing_time_varying_transmission,23,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.10589995899987488
missing_time_varying_transmission,24,gic_pred,predictive_support,neural_ode_h2,0.02350508286861714
missing_time_varying_transmission,24,gic_pred,predictive_support,seir,3.2404500691706515e-12
missing_time_varying_transmission,24,gic_pred,predictive_support,sir,4.714399029550655e-33
missing_time_varying_transmission,24,gic_pred,predictive_support,tv_sir,0.2883708303139676
missing_time_varying_transmission,24,gic_pred,predictive_support,ude_sir_h2,0.6881240868141749
missing_time_varying_transmission,24,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.5363119879885495e-11
missing_time_varying_transmission,24,gic_evid,equal_prior_posterior_approximation,seir,1.0900275927758693e-10
missing_time_varying_transmission,24,gic_evid,equal_prior_posterior_approximation,sir,1.3202069424712568e-31
missing_time_varying_transmission,24,gic_evid,equal_prior_posterior_approximation,tv_sir,0.65445878068083
missing_time_varying_transmission,24,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.3455412191948041
missing_time_varying_transmission,25,gic_pred,predictive_support,neural_ode_h2,0.012022845646843543
missing_time_varying_transmission,25,gic_pred,predictive_support,seir,3.1729502894852916e-09
missing_time_varying_transmission,25,gic_pred,predictive_support,sir,2.989758712950735e-28
missing_time_varying_transmission,25,gic_pred,predictive_support,tv_sir,0.6473852477970984
missing_time_varying_transmission,25,gic_pred,predictive_support,ude_sir_h2,0.3405919033831077
missing_time_varying_transmission,25,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.7751642818447256e-13
missing_time_varying_transmission,25,gic_evid,equal_prior_posterior_approximation,seir,4.274706541626857e-08
missing_time_varying_transmission,25,gic_evid,equal_prior_posterior_approximation,sir,3.3537031480971144e-27
missing_time_varying_transmission,25,gic_evid,equal_prior_posterior_approximation,tv_sir,0.8174282720081698
missing_time_varying_transmission,25,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.18257168524458722
missing_time_varying_transmission,26,gic_pred,predictive_support,neural_ode_h2,0.008245094616990653
missing_time_varying_transmission,26,gic_pred,predictive_support,seir,1.980762526058778e-10
missing_time_varying_transmission,26,gic_pred,predictive_support,sir,2.9994898173347684e-27
missing_time_varying_transmission,26,gic_pred,predictive_support,tv_sir,0.6699244663505272
missing_time_varying_transmission,26,gic_pred,predictive_support,ude_sir_h2,0.3218304388344059
missing_time_varying_transmission,26,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.4692364831341352e-13
missing_time_varying_transmission,26,gic_evid,equal_prior_posterior_approximation,seir,3.1625503262982803e-09
missing_time_varying_transmission,26,gic_evid,equal_prior_posterior_approximation,sir,4.0584368243709903e-26
missing_time_varying_transmission,26,gic_evid,equal_prior_posterior_approximation,tv_sir,0.8362920233847565
missing_time_varying_transmission,26,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.16370797345254612
missing_time_varying_transmission,27,gic_pred,predictive_support,neural_ode_h2,0.005477028333521403
missing_time_varying_transmission,27,gic_pred,predictive_support,seir,5.255915994952136e-12
missing_time_varying_transmission,27,gic_pred,predictive_support,sir,4.8962693120561686e-32
missing_time_varying_transmission,27,gic_pred,predictive_support,tv_sir,0.7080966890604389
missing_time_varying_transmission,27,gic_pred,predictive_support,ude_sir_h2,0.28642628260078384
missing_time_varying_transmission,27,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.5277780487309385e-13
missing_time_varying_transmission,27,gic_evid,equal_prior_posterior_approximation,seir,6.839027102920263e-11
missing_time_varying_transmission,27,gic_evid,equal_prior_posterior_approximation,sir,5.394119180402286e-31
missing_time_varying_transmission,27,gic_evid,equal_prior_posterior_approximation,tv_sir,0.8814466600253477
missing_time_varying_transmission,27,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.11855333990610917
missing_time_varying_transmission,28,gic_pred,predictive_support,neural_ode_h2,0.007601211950884229
missing_time_varying_transmission,28,gic_pred,predictive_support,seir,1.9852144577844028e-14
missing_time_varying_transmission,28,gic_pred,predictive_support,sir,6.30455615745951e-36
missing_time_varying_transmission,28,gic_pred,predictive_support,tv_sir,0.5618984259415275
missing_time_varying_transmission,28,gic_pred,predictive_support,ude_sir_h2,0.4305003621075683
missing_time_varying_transmission,28,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,6.800291898809658e-14
missing_time_varying_transmission,28,gic_evid,equal_prior_posterior_approximation,seir,3.5782140830566826e-13
missing_time_varying_transmission,28,gic_evid,equal_prior_posterior_approximation,sir,9.448883985549239e-35
missing_time_varying_transmission,28,gic_evid,equal_prior_posterior_approximation,tv_sir,0.7995560633186269
missing_time_varying_transmission,28,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.20044393668094715
missing_time_varying_transmission,29,gic_pred,predictive_support,neural_ode_h2,0.23305169251900368
missing_time_varying_transmission,29,gic_pred,predictive_support,seir,6.508138051398159e-18
missing_time_varying_transmission,29,gic_pred,predictive_support,sir,1.5516200701278346e-43
missing_time_varying_transmission,29,gic_pred,predictive_support,tv_sir,0.45361982219205665
missing_time_varying_transmission,29,gic_pred,predictive_support,ude_sir_h2,0.3133284852889398
missing_time_varying_transmission,29,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,7.932556578938022e-13
missing_time_varying_transmission,29,gic_evid,equal_prior_posterior_approximation,seir,1.4397918987754842e-16
missing_time_varying_transmission,29,gic_evid,equal_prior_posterior_approximation,sir,2.852910865333392e-42
missing_time_varying_transmission,29,gic_evid,equal_prior_posterior_approximation,tv_sir,0.856631934229033
missing_time_varying_transmission,29,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.14336806577017364
missing_time_varying_transmission,30,gic_pred,predictive_support,neural_ode_h2,0.11628881261871696
missing_time_varying_transmission,30,gic_pred,predictive_support,seir,1.864285927265378e-12
missing_time_varying_transmission,30,gic_pred,predictive_support,sir,6.026354447825943e-34
missing_time_varying_transmission,30,gic_pred,predictive_support,tv_sir,0.4464198050080437
missing_time_varying_transmission,30,gic_pred,predictive_support,ude_sir_h2,0.43729138237137494
missing_time_varying_transmission,30,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.1223548819843122e-11
missing_time_varying_transmission,30,gic_evid,equal_prior_posterior_approximation,seir,3.837839183323845e-11
missing_time_varying_transmission,30,gic_evid,equal_prior_posterior_approximation,sir,1.0382018625270458e-32
missing_time_varying_transmission,30,gic_evid,equal_prior_posterior_approximation,tv_sir,0.783364368374513
missing_time_varying_transmission,30,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.21663563157588503
missing_time_varying_transmission,31,gic_pred,predictive_support,neural_ode_h2,0.030793190356858353
missing_time_varying_transmission,31,gic_pred,predictive_support,seir,2.756280172856719e-09
missing_time_varying_transmission,31,gic_pred,predictive_support,sir,1.699447882450428e-30
missing_time_varying_transmission,31,gic_pred,predictive_support,tv_sir,0.8365030472787011
missing_time_varying_transmission,31,gic_pred,predictive_support,ude_sir_h2,0.13270375960816044
missing_time_varying_transmission,31,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,6.538007984366592e-14
missing_time_varying_transmission,31,gic_evid,equal_prior_posterior_approximation,seir,3.195488623213744e-08
missing_time_varying_transmission,31,gic_evid,equal_prior_posterior_approximation,sir,1.6630702537333767e-29
missing_time_varying_transmission,31,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9411385461580192
missing_time_varying_transmission,31,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.0588614218870292
missing_time_varying_transmission,32,gic_pred,predictive_support,neural_ode_h2,0.0811096015967248
missing_time_varying_transmission,32,gic_pred,predictive_support,seir,1.74885886262687e-08
missing_time_varying_transmission,32,gic_pred,predictive_support,sir,4.0457559407616454e-23
missing_time_varying_transmission,32,gic_pred,predictive_support,tv_sir,0.30265668607550716
missing_time_varying_transmission,32,gic_pred,predictive_support,ude_sir_h2,0.6162336948391794
missing_time_varying_transmission,32,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,4.951416740649355e-11
missing_time_varying_transmission,32,gic_evid,equal_prior_posterior_approximation,seir,3.373328452393697e-07
missing_time_varying_transmission,32,gic_evid,equal_prior_posterior_approximation,sir,6.492538824591168e-22
missing_time_varying_transmission,32,gic_evid,equal_prior_posterior_approximation,tv_sir,0.529290141162627
missing_time_varying_transmission,32,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.4707095214550137
missing_time_varying_transmission,33,gic_pred,predictive_support,neural_ode_h2,0.0027225985547786762
missing_time_varying_transmission,33,gic_pred,predictive_support,seir,2.4741315887596704e-08
missing_time_varying_transmission,33,gic_pred,predictive_support,sir,2.433557235726425e-26
missing_time_varying_transmission,33,gic_pred,predictive_support,tv_sir,0.6135980707570315
missing_time_varying_transmission,33,gic_pred,predictive_support,ude_sir_h2,0.383679305946874
missing_time_varying_transmission,33,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.795320125184964e-13
missing_time_varying_transmission,33,gic_evid,equal_prior_posterior_approximation,seir,3.525153497065844e-07
missing_time_varying_transmission,33,gic_evid,equal_prior_posterior_approximation,sir,2.9037588730158057e-25
missing_time_varying_transmission,33,gic_evid,equal_prior_posterior_approximation,tv_sir,0.8361561025396997
missing_time_varying_transmission,33,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.16384354494477105
missing_time_varying_transmission,34,gic_pred,predictive_support,neural_ode_h2,0.005440467834251186
missing_time_varying_transmission,34,gic_pred,predictive_support,seir,7.862755923971834e-13
missing_time_varying_transmission,34,gic_pred,predictive_support,sir,2.4272095434222122e-33
missing_time_varying_transmission,34,gic_pred,predictive_support,tv_sir,0.47774877765316826
missing_time_varying_transmission,34,gic_pred,predictive_support,ude_sir_h2,0.5168107545117943
missing_time_varying_transmission,34,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.3053852885432747e-15
missing_time_varying_transmission,34,gic_evid,equal_prior_posterior_approximation,seir,2.5353245347580606e-11
missing_time_varying_transmission,34,gic_evid,equal_prior_posterior_approximation,sir,6.742231943692016e-32
missing_time_varying_transmission,34,gic_evid,equal_prior_posterior_approximation,tv_sir,0.7486537600488021
missing_time_varying_transmission,34,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.25134623992584215
missing_time_varying_transmission,35,gic_pred,predictive_support,neural_ode_h2,0.04438945204645067
missing_time_varying_transmission,35,gic_pred,predictive_support,seir,1.1729272447495615e-13
missing_time_varying_transmission,35,gic_pred,predictive_support,sir,3.5851103613355564e-34
missing_time_varying_transmission,35,gic_pred,predictive_support,tv_sir,0.5264395421337035
missing_time_varying_transmission,35,gic_pred,predictive_support,ude_sir_h2,0.42917100581972856
missing_time_varying_transmission,35,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,5.2311917558936924e-12
missing_time_varying_transmission,35,gic_evid,equal_prior_posterior_approximation,seir,1.940291329566541e-12
missing_time_varying_transmission,35,gic_evid,equal_prior_posterior_approximation,sir,5.0211298326582815e-33
missing_time_varying_transmission,35,gic_evid,equal_prior_posterior_approximation,tv_sir,0.8050970044998059
missing_time_varying_transmission,35,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.1949029954930227
missing_time_varying_transmission,36,gic_pred,predictive_support,neural_ode_h2,0.03365228146998525
missing_time_varying_transmission,36,gic_pred,predictive_support,seir,9.433537968799236e-10
missing_time_varying_transmission,36,gic_pred,predictive_support,sir,8.920920848308499e-29
missing_time_varying_transmission,36,gic_pred,predictive_support,tv_sir,0.32787441506294995
missing_time_varying_transmission,36,gic_pred,predictive_support,ude_sir_h2,0.6384733025237109
missing_time_varying_transmission,36,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.781722101336879e-11
missing_time_varying_transmission,36,gic_evid,equal_prior_posterior_approximation,seir,2.4231465423994087e-08
missing_time_varying_transmission,36,gic_evid,equal_prior_posterior_approximation,sir,1.929296109860693e-27
missing_time_varying_transmission,36,gic_evid,equal_prior_posterior_approximation,tv_sir,0.6091074421040928
missing_time_varying_transmission,36,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.3908925336466245
missing_time_varying_transmission,37,gic_pred,predictive_support,neural_ode_h2,0.05309317142470607
missing_time_varying_transmission,37,gic_pred,predictive_support,seir,5.538538427064435e-10
missing_time_varying_transmission,37,gic_pred,predictive_support,sir,7.305314563319647e-26
missing_time_varying_transmission,37,gic_pred,predictive_support,tv_sir,0.31264586843900327
missing_time_varying_transmission,37,gic_pred,predictive_support,ude_sir_h2,0.6342609595824369
missing_time_varying_transmission,37,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.771168556832819e-12
missing_time_varying_transmission,37,gic_evid,equal_prior_posterior_approximation,seir,1.322188437758981e-08
missing_time_varying_transmission,37,gic_evid,equal_prior_posterior_approximation,sir,1.4491030091617464e-24
missing_time_varying_transmission,37,gic_evid,equal_prior_posterior_approximation,tv_sir,0.44742157632923046
missing_time_varying_transmission,37,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.552578410446114
missing_time_varying_transmission,38,gic_pred,predictive_support,neural_ode_h2,0.006246550111062209
missing_time_varying_transmission,38,gic_pred,predictive_support,seir,2.558383025673947e-11
missing_time_varying_transmission,38,gic_pred,predictive_support,sir,7.666885091933956e-32
missing_time_varying_transmission,38,gic_pred,predictive_support,tv_sir,0.7004774109437593
missing_time_varying_transmission,38,gic_pred,predictive_support,ude_sir_h2,0.2932760389195947
missing_time_varying_transmission,38,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,6.886569310337928e-14
missing_time_varying_transmission,38,gic_evid,equal_prior_posterior_approximation,seir,3.3516441857052044e-10
missing_time_varying_transmission,38,gic_evid,equal_prior_posterior_approximation,sir,8.475222752328783e-31
missing_time_varying_transmission,38,gic_evid,equal_prior_posterior_approximation,tv_sir,0.8707967444857947
missing_time_varying_transmission,38,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.1292032551789719
missing_time_varying_transmission,39,gic_pred,predictive_support,neural_ode_h2,0.08012654915763706
missing_time_varying_transmission,39,gic_pred,predictive_support,seir,1.0748406076186423e-11
missing_time_varying_transmission,39,gic_pred,predictive_support,sir,1.887270022229549e-30
missing_time_varying_transmission,39,gic_pred,predictive_support,tv_sir,0.4688849409409734
missing_time_varying_transmission,39,gic_pred,predictive_support,ude_sir_h2,0.45098850989064126
missing_time_varying_transmission,39,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.201584385650288e-11
missing_time_varying_transmission,39,gic_evid,equal_prior_posterior_approximation,seir,2.3355773646682755e-10
missing_time_varying_transmission,39,gic_evid,equal_prior_posterior_approximation,sir,3.456552721178485e-29
missing_time_varying_transmission,39,gic_evid,equal_prior_posterior_approximation,tv_sir,0.8019835047837837
missing_time_varying_transmission,39,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.19801649495064266
missing_time_varying_transmission,40,gic_pred,predictive_support,neural_ode_h2,0.0025052470562687682
missing_time_varying_transmission,40,gic_pred,predictive_support,seir,1.090555075157661e-08
missing_time_varying_transmission,40,gic_pred,predictive_support,sir,6.6121663620424265e-28
missing_time_varying_transmission,40,gic_pred,predictive_support,tv_sir,0.8367186069136666
missing_time_varying_transmission,40,gic_pred,predictive_support,ude_sir_h2,0.16077613512451377
missing_time_varying_transmission,40,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.306791897085145e-14
missing_time_varying_transmission,40,gic_evid,equal_prior_posterior_approximation,seir,1.360750650491262e-07
missing_time_varying_transmission,40,gic_evid,equal_prior_posterior_approximation,sir,6.99876655342898e-27
missing_time_varying_transmission,40,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9451775905827228
missing_time_varying_transmission,40,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.05482227334217916
missing_time_varying_transmission,41,gic_pred,predictive_support,neural_ode_h2,0.005407304599916705
missing_time_varying_transmission,41,gic_pred,predictive_support,seir,1.8877281189575473e-13
missing_time_varying_transmission,41,gic_pred,predictive_support,sir,6.498601086191757e-37
missing_time_varying_transmission,41,gic_pred,predictive_support,tv_sir,0.8197346287215147
missing_time_varying_transmission,41,gic_pred,predictive_support,ude_sir_h2,0.17485806667837978
missing_time_varying_transmission,41,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.2874051367670823e-13
missing_time_varying_transmission,41,gic_evid,equal_prior_posterior_approximation,seir,3.105826646692396e-12
missing_time_varying_transmission,41,gic_evid,equal_prior_posterior_approximation,sir,8.92843463635293e-36
missing_time_varying_transmission,41,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9514413472096528
missing_time_varying_transmission,41,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.04855865278711255
missing_time_varying_transmission,42,gic_pred,predictive_support,neural_ode_h2,0.11625141194251606
missing_time_varying_transmission,42,gic_pred,predictive_support,seir,3.772459217070491e-12
missing_time_varying_transmission,42,gic_pred,predictive_support,sir,1.529451544561866e-35
missing_time_varying_transmission,42,gic_pred,predictive_support,tv_sir,0.8030624704706482
missing_time_varying_transmission,42,gic_pred,predictive_support,ude_sir_h2,0.0806861175830633
missing_time_varying_transmission,42,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.6764228061855384e-11
missing_time_varying_transmission,42,gic_evid,equal_prior_posterior_approximation,seir,1.1321336640745548e-10
missing_time_varying_transmission,42,gic_evid,equal_prior_posterior_approximation,sir,3.865737977718829e-34
missing_time_varying_transmission,42,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9651951589898599
missing_time_varying_transmission,42,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.03480484088016262
missing_time_varying_transmission,43,gic_pred,predictive_support,neural_ode_h2,0.005057440172664624
missing_time_varying_transmission,43,gic_pred,predictive_support,seir,5.2124842902123376e-08
missing_time_varying_transmission,43,gic_pred,predictive_support,sir,5.657843213759573e-25
missing_time_varying_transmission,43,gic_pred,predictive_support,tv_sir,0.6279223597494659
missing_time_varying_transmission,43,gic_pred,predictive_support,ude_sir_h2,0.3670201479530267
missing_time_varying_transmission,43,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,4.883083221710778e-13
missing_time_varying_transmission,43,gic_evid,equal_prior_posterior_approximation,seir,7.109317862175029e-07
missing_time_varying_transmission,43,gic_evid,equal_prior_posterior_approximation,sir,6.4564301984844605e-24
missing_time_varying_transmission,43,gic_evid,equal_prior_posterior_approximation,tv_sir,0.8303971451114996
missing_time_varying_transmission,43,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.16960214395622583
missing_time_varying_transmission,44,gic_pred,predictive_support,neural_ode_h2,0.006713184800422911
missing_time_varying_transmission,44,gic_pred,predictive_support,seir,3.582552681762781e-09
missing_time_varying_transmission,44,gic_pred,predictive_support,sir,1.311451360642615e-27
missing_time_varying_transmission,44,gic_pred,predictive_support,tv_sir,0.7209827462975739
missing_time_varying_transmission,44,gic_pred,predictive_support,ude_sir_h2,0.27230406531945056
missing_time_varying_transmission,44,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.3616364570442214e-13
missing_time_varying_transmission,44,gic_evid,equal_prior_posterior_approximation,seir,4.5205430043147407e-08
missing_time_varying_transmission,44,gic_evid,equal_prior_posterior_approximation,sir,1.3727775496410587e-26
missing_time_varying_transmission,44,gic_evid,equal_prior_posterior_approximation,tv_sir,0.8669090351484787
missing_time_varying_transmission,44,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.13309091964575528
missing_time_varying_transmission,45,gic_pred,predictive_support,neural_ode_h2,0.026008365416771574
missing_time_varying_transmission,45,gic_pred,predictive_support,seir,8.880236528962413e-12
missing_time_varying_transmission,45,gic_pred,predictive_support,sir,5.749407018492324e-31
missing_time_varying_transmission,45,gic_pred,predictive_support,tv_sir,0.3016462454874801
missing_time_varying_transmission,45,gic_pred,predictive_support,ude_sir_h2,0.672345389086868
missing_time_varying_transmission,45,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,7.020358363855259e-12
