schema_version,protocol_hash,status,n_times,noise,trajectories,truth,candidate,seed,dimension,n_observations,objective,deviance,gradient_norm,best_start,wall_seconds,second_best_objective_gap,jacobian_rank,aic,aicc,bic,gic_eff,gic_vol_025,gic_vol_050,gic_vol_100,ogic_p,ogic_e,d_obs,c_obs,prior_energy,study_group,effective_dimension,relative_log_volume,gic_pred,gic_evid,gic_eff_logn
2.0,b7ac996aaa851770,ok,20,0.015,4,ude_sir_h2,ude_sir_h2,13,11,80,-217.873399092091,-452.23828803864654,0.0002847874001523454,0,558.0994633000009,0.2798941443783747,10,-430.23828803864654,-426.3559350974701,-404.03599505723383,-422.51832729279704,-412.7443028435005,-402.970278394204,-383.42222949561096,-438.6738060199008,-396.65070038699594,6.782241009372891,39.09609779718609,16.491489854464554,phase_diagram,6.782241009372891,39.09609779718609,-438.6738060199008,-396.65070038699594,-422.51832729279704
2.0,b7ac996aaa851770,ok,20,0.015,4,ude_sir_h2,ude_sir_h2,14,11,80,-222.73364054765125,-460.502176705323,8.107846791578969e-05,1,523.0367044000013,1.9306700962124808,10,-438.502176705323,-434.61982376414653,-412.2998837239103,-430.2419332310567,-420.265382092233,-410.2888309534092,-390.3357286757618,-446.6911043422184,-405.5610765400076,6.905536181552296,39.906204555294906,15.0348956100205,phase_diagram,6.905536181552296,39.906204555294906,-446.6911043422184,-405.5610765400076,-430.2419332310567
2.0,b7ac996aaa851770,ok,20,0.015,4,ude_sir_h2,ude_sir_h2,15,11,80,-223.99298325610175,-464.32834349304346,0.007936627819849352,0,538.5517008000024,0.051904602151012114,10,-442.32834349304346,-438.445990551867,-416.12605051163075,-434.4348769832115,-424.71722110129696,-414.9995652193825,-395.5642534555534,-450.6846717392972,-409.1153429845454,6.821835876873148,38.87062352765808,16.342376980839973,phase_diagram,6.821835876873148,38.87062352765808,-450.6846717392972,-409.1153429845454,-434.4348769832115
2.0,b7ac996aaa851770,ok,20,0.015,4,ude_sir_h2,ude_sir_h2,16,11,80,-205.71432595462397,-429.8720143506357,0.012986990491679833,0,538.7914662000039,2.436247662234223,10,-407.8720143506357,-403.98966140945925,-381.669721369223,-400.17870416916224,-390.5019284496694,-380.8251527301765,-361.4716012911908,-416.3196959112553,-372.7215490312765,6.7761592196902045,38.70710287797149,18.44336244138776,phase_diagram,6.7761592196902045,38.70710287797149,-416.3196959112553,-372.7215490312765,-400.17870416916224
2.0,b7ac996aaa851770,ok,20,0.015,4,ude_sir_h2,ude_sir_h2,17,11,80,-222.90534089993986,-460.41520766596705,0.00011509529100864105,2,470.2705330000026,1.0508723115710552,10,-438.41520766596705,-434.5328547247906,-412.21291468455433,-430.1017506778124,-420.0803486759304,-410.0589466740484,-390.01614267028447,-446.57984813241615,-405.7250737923518,6.917679766775458,40.08560800752794,14.604525866087304,phase_diagram,6.917679766775458,40.08560800752794,-446.57984813241615,-405.7250737923518,-430.1017506778124
2.0,b7ac996aaa851770,ok,20,0.015,4,ude_sir_h2,ude_sir_h2,18,11,80,-211.4015172156853,-437.2897977117525,0.00023753923849854843,2,546.2852626999957,0.08474369236773782,10,-415.2897977117525,-411.40744477057603,-389.0875047303398,-407.24408261396155,-397.3750988957213,-387.50611517748104,-367.7681477410005,-423.5766382069486,-383.32709955840954,6.856579752401942,39.47593487296104,14.486763280381943,phase_diagram,6.856579752401942,39.47593487296104,-423.5766382069486,-383.32709955840954,-407.24408261396155
2.0,b7ac996aaa851770,ok,20,0.015,4,ude_sir_h2,ude_sir_h2,19,11,80,-221.63956985496878,-462.75305119287333,0.00020777177943446536,1,526.6042210000014,0.05654270758370217,10,-440.75305119287333,-436.87069825169687,-414.5507582114606,-432.6444646265219,-422.9286795179341,-413.2128944093463,-393.7813241921707,-449.01119653224225,-404.4159992755864,6.870927330315552,38.8631404343512,19.473911482935783,phase_diagram,6.870927330315552,38.8631404343512,-449.01119653224225,-404.4159992755864,-432.6444646265219
2.0,1e98816124860693,ok,20,0.045,1,ude_sir_h2,neural_ode_h2,0,14,20,-24.48418173646605,-77.46311653020217,1.2804419057518934e-05,1,89.63458779999928,0.0038557365649012354,8,-49.46311653020217,34.53688346979783,-35.5228647004463,-67.15505427915949,-64.20508248235093,-61.25511068554238,-55.35516709192526,-70.58128510485007,-37.16847628569787,3.4409157126760546,11.799887187234226,28.494753057270078,phase_diagram,3.4409157126760546,11.799887187234226,-70.58128510485007,-37.16847628569787,-67.15505427915949
2.0,1e98816124860693,ok,20,0.045,1,ude_sir_h2,neural_ode_h2,1,14,20,-16.1874124632947,-67.01858622729164,5.405382863484969e-06,0,85.16081549999944,1.883314119410784e-05,8,-39.018586227291635,44.981413772708365,-25.078334397535762,-56.331354721002775,-53.288349526133864,-50.245344331264945,-44.15933394152712,-59.883615188234096,-20.202804147113742,3.5674855195287685,12.172020779475655,34.64376130070224,phase_diagram,3.5674855195287685,12.172020779475655,-59.883615188234096,-20.202804147113742,-56.331354721002775
2.0,1e98816124860693,ok,20,0.045,1,ude_sir_h2,neural_ode_h2,2,14,20,-17.02532236746412,-64.41074137128444,5.829950334777635e-06,2,87.19286660000216,2.729052325278758e-05,13,-36.410741371284445,47.589258628715555,-22.470489541528572,-53.86935690176442,-50.806283333109285,-47.74320976445415,-41.61706262714389,-57.37314020606801,-21.79835046030771,3.518800582608219,12.252294274620533,30.360096636356204,phase_diagram,3.518800582608219,12.252294274620533,-57.37314020606801,-21.79835046030771,-53.86935690176442
2.0,1e98816124860693,ok,20,0.045,1,ude_sir_h2,neural_ode_h2,3,14,20,-21.172788096360296,-72.94687906776043,3.714550214005042e-06,0,86.96929299999465,0.0006565189504819102,8,-44.946879067760435,39.053120932239565,-31.00662723800456,-62.50468636732435,-59.558954239587734,-56.613222111851115,-50.721757856377884,-65.9754999544674,-30.56264768177413,3.485689556646523,11.78292851094646,30.601302875039842,phase_diagram,3.485689556646523,11.78292851094646,-65.9754999544674,-30.56264768177413,-62.50468636732435
2.0,1e98816124860693,ok,20,0.045,1,ude_sir_h2,neural_ode_h2,4,14,20,-15.226780019368487,-66.09161965584082,1.6733227215102907e-05,1,87.81676549999975,0.001857142087487773,8,-38.091619655840816,45.908380344159184,-24.151367826084943,-55.29956665206339,-52.10173451979676,-48.90390238753013,-42.508238122996865,-58.88666806584158,-17.66223150967045,3.602475794999617,12.791328529066524,35.63805961710384,phase_diagram,3.602475794999617,12.791328529066524,-58.88666806584158,-17.66223150967045,-55.29956665206339
2.0,1e98816124860693,ok,20,0.045,1,ude_sir_h2,neural_ode_h2,5,14,20,-18.635845553586957,-65.89425440788,3.125094240753541e-05,0,92.6162966999982,0.0019083600795610778,8,-37.89425440788,46.10574559212,-23.954002578124125,-55.54813751391947,-52.58788327379638,-49.62762903367329,-43.7071205534271,-58.987017078766875,-25.430674146681543,3.4536186645565627,11.841016960492372,28.622563300706084,phase_diagram,3.4536186645565627,11.841016960492372,-58.987017078766875,-25.430674146681543,-55.54813751391947
2.0,1e98816124860693,ok,20,0.045,1,ude_sir_h2,neural_ode_h2,6,14,20,-16.305609441988295,-68.43526343790417,2.201330638111649e-06,1,86.71451550000347,0.0016976102310941599,8,-40.43526343790417,43.56473656209583,-26.495011608148296,-57.369547692787776,-54.05012168871068,-50.73069568463359,-44.0918436764794,-61.04761011333751,-19.33351486766821,3.69382666228333,13.27770401630838,35.82404455392758,phase_diagram,3.69382666228333,13.27770401630838,-61.04761011333751,-19.33351486766821,-57.369547692787776
2.0,1e98816124860693,ok,20,0.045,1,ude_sir_h2,neural_ode_h2,7,14,20,-19.68713557201835,-71.72859153710914,6.961782389689072e-06,0,85.66455040000437,0.0005009505556472504,8,-43.72859153710914,40.27140846289086,-29.788339707353266,-61.12003569182282,-58.0897554922789,-55.05947529273498,-48.99891489364714,-64.64614565972715,-27.253150345861016,3.5412229386909937,12.121120798175681,32.35432039307244,phase_diagram,3.5412229386909937,12.121120798175681,-64.64614565972715,-27.253150345861016,-61.12003569182282
2.0,1e98816124860693,ok,20,0.045,1,ude_sir_h2,neural_ode_h2,8,14,20,-16.866412779816457,-65.13523364429649,5.765554316855761e-06,2,84.87611630000174,4.224128925400805e-05,8,-37.13523364429649,46.86476635570351,-23.19498181454062,-54.865432245305435,-51.984215238310206,-49.10299823131498,-43.34056421732452,-58.27894579130523,-22.207957531652,3.428143926495629,11.524868027980913,31.402408084663573,phase_diagram,3.428143926495629,11.524868027980913,-58.27894579130523,-22.207957531652,-54.865432245305435
2.0,1e98816124860693,ok,20,0.045,1,ude_sir_h2,neural_ode_h2,9,14,20,-20.008373824069576,-72.74081991841688,3.3434994423734e-06,0,84.05025449999812,0.0005882512510062554,8,-44.740819918416875,39.259180081583125,-30.800568088661002,-61.89045043721913,-58.816902373929864,-55.74335431064059,-49.59625818406205,-65.4969352916205,-27.722555394982077,3.6219423133981845,12.294192253157075,32.72407227027772,phase_diagram,3.6219423133981845,12.294192253157075,-65.4969352916205,-27.722555394982077,-61.89045043721913
2.0,1e98816124860693,ok,20,0.045,1,ude_sir_h2,neural_ode_h2,10,14,20,-19.46817665009508,-70.24333602440402,3.336431930356946e-06,1,86.52680250000412,3.930286105457981e-07,8,-42.243336024404016,41.756663975595984,-28.303084194648143,-60.189317859556425,-57.29959788613756,-54.4098779127187,-48.630437965880965,-63.53110859767206,-27.377473406514703,3.3561137133659797,11.55887989367546,31.306982724213853,phase_diagram,3.3561137133659797,11.55887989367546,-63.53110859767206,-27.377473406514703,-60.189317859556425
2.0,1e98816124860693,ok,20,0.045,1,ude_sir_h2,neural_ode_h2,11,14,20,-18.11993724956451,-68.69934118706635,4.312296374849429e-06,0,87.84139329999743,0.018727487523051423,8,-40.69934118706635,43.30065881293365,-26.75908935731048,-58.180582090270136,-55.1065918603477,-52.03260163042527,-45.884621170580395,-61.6768450917679,-23.943913579439283,3.511248047649224,12.295960919689739,32.45946668793733,phase_diagram,3.511248047649224,12.295960919689739,-61.6768450917679,-23.943913579439283,-58.180582090270136
2.0,1e98816124860693,ok,20,0.045,1,ude_sir_h2,neural_ode_h2,12,14,20,-17.67516170950674,-66.82034951164044,3.992088453402808e-06,0,85.10938370000076,0.001143208640485227,8,-38.820349511640444,45.179650488359556,-24.88009768188457,-56.3958241563179,-53.41584277666762,-50.435861397017334,-44.47589863771677,-59.86076540771423,-23.43039790041234,3.479792051963106,11.919925518601136,31.470026092626966,phase_diagram,3.479792051963106,11.919925518601136,-59.86076540771423,-23.43039790041234,-56.3958241563179
2.0,1e98816124860693,ok,20,0.045,1,ude_sir_h2,neural_ode_h2,13,14,20,-13.697569679441395,-59.12757006806713,5.634838777889873e-06,2,88.22669110000425,0.003359531090808332,14,-31.12757006806713,52.87242993193287,-17.187318238311256,-48.72479223700807,-45.80402558625815,-42.88325893550822,-37.04172563400839,-52.18250496802886,-15.712072755883106,3.472532550019136,11.683066602999684,31.73243070918434,phase_diagram,3.472532550019136,11.683066602999684,-52.18250496802886,-15.712072755883106,-48.72479223700807
2.0,1e98816124860693,ok,20,0.045,1,ude_sir_h2,neural_ode_h2,14,14,20,-20.129750488349487,-67.99986111013155,3.7467122946541123e-06,1,85.56465420000313,2.6709444298944618e-05,8,-39.99986111013155,44.00013888986845,-26.059609280375675,-57.775107613213144,-54.86724980754022,-51.959392001867286,-46.14367639052143,-61.17364797541224,-28.628069754007257,3.413106567359657,11.631431222691715,27.74036013343257,phase_diagram,3.413106567359657,11.631431222691715,-61.17364797541224,-28.628069754007257,-57.775107613213144
2.0,1e98816124860693,ok,20,0.045,1,ude_sir_h2,neural_ode_h2,15,14,20,-17.430000003867757,-67.05678917560451,6.624711533957482e-06,2,87.16282089999731,0.003200659386216387,8,-39.05678917560451,44.94321082439549,-25.116537345848634,-56.16700447707662,-52.97256010623237,-49.77811573538813,-43.38922699369964,-59.78659030325416,-22.08222252435853,3.6350994361751754,12.777777483376983,32.19678916786899,phase_diagram,3.6350994361751754,12.777777483376983,-59.78659030325416,-22.08222252435853,-56.16700447707662
2.0,1e98816124860693,ok,20,0.045,1,ude_sir_h2,neural_ode_h2,16,14,20,-23.530246333737566,-76.26730923755655,6.045185267802734e-06,0,86.0036828999946,0.0010491863328034867,8,-48.267309237556546,35.732690762443454,-34.32705740780067,-65.90747894664986,-62.96713303018735,-60.02678711372483,-54.1460952807998,-69.35091661972338,-35.29910900162507,3.4581963089165813,11.76138366585006,29.206816570081415,phase_diagram,3.4581963089165813,11.76138366585006,-69.35091661972338,-35.29910900162507,-65.90747894664986
2.0,1e98816124860693,ok,20,0.045,1,ude_sir_h2,neural_ode_h2,17,14,20,-19.867704878017133,-71.10582096259793,2.832679629429065e-06,0,84.322230699996,0.04442109105561798,8,-43.10582096259793,40.89417903740207,-29.16556913284206,-60.80905677062535,-57.8335791262826,-54.85810148193986,-48.90714619325438,-64.2315323067849,-27.833499178663292,3.4371443279065153,11.901910577370973,31.370411206563666,phase_diagram,3.4371443279065153,11.901910577370973,-64.2315323067849,-27.833499178663292,-60.80905677062535
2.0,1e98816124860693,ok,20,0.045,1,ude_sir_h2,neural_ode_h2,18,14,20,-21.92828213158408,-75.19083351579576,3.1339602339955056e-06,1,85.442675899998,6.493878315438906e-05,8,-47.19083351579576,36.80916648420424,-33.25058168603989,-64.68000714724123,-61.69324806154507,-58.70648897584892,-52.732970804456606,-68.17363343997923,-31.90952792038354,3.5086000379082627,11.94703634278462,31.3342692526276,phase_diagram,3.5086000379082627,11.94703634278462,-68.17363343997923,-31.90952792038354,-64.68000714724123
2.0,1e98816124860693,ok,20,0.045,1,ude_sir_h2,neural_ode_h2,19,14,20,-13.171139369295307,-59.59752321906309,3.3026890893345753e-06,2,85.76002960000187,0.004793692744708977,8,-31.597523219063092,52.40247678093691,-17.65727138930722,-48.84336593366121,-45.699339409937764,-42.555312886214324,-36.26725983876743,-52.417871432193856,-13.766172643696837,3.5898258934346194,12.576106094893778,33.25524448047248,phase_diagram,3.5898258934346194,12.576106094893778,-52.417871432193856,-13.766172643696837,-48.84336593366121
2.0,e67eecad4c862d48,ok,20,0.045,1,ude_sir_h2,sir,0,2,20,-37.41617042909103,-75.02325541985144,3.240671691330051e-05,0,34.707110899995314,1.1098677532572765e-11,2,-71.02325541985144,-70.31737306691026,-69.03179087274346,-69.04828269215135,-65.94309090477336,-62.83789911739537,-56.62751554263939,-71.03426562897691,-62.411573708670105,1.9944948954372608,12.42076714951196,0.19091456166937343,phase_diagram,1.9944948954372608,12.42076714951196,-71.03426562897691,-62.411573708670105,-69.04828269215135
2.0,e67eecad4c862d48,ok,20,0.045,1,ude_sir_h2,sir,1,2,20,-23.15384223372331,-46.41414714116096,2.5468692277110038e-05,1,34.71846789999836,1.879740807453345e-11,2,-42.41414714116096,-41.708264788219786,-40.42268259405298,-40.44140775747529,-37.3935129607513,-34.345618164027314,-28.249828570579332,-42.426648367380416,-34.11610528055066,1.9937493868902725,12.191579186895956,0.10646267371434148,phase_diagram,1.9937493868902725,12.191579186895956,-42.426648367380416,-34.11610528055066,-40.44140775747529
2.0,e67eecad4c862d48,ok,20,0.045,1,ude_sir_h2,sir,2,2,20,-29.452652613902732,-59.20705448241365,3.645274550905381e-06,1,34.00305130000197,3.4359715073151165e-10,2,-55.20705448241365,-54.50117212947248,-53.21558993530567,-53.23146714376061,-50.09814938752696,-46.96483163129331,-40.69819611882601,-55.21765436718647,-46.372034202870864,1.9947000576135907,12.5332710249346,0.30174925460818913,phase_diagram,1.9947000576135907,12.5332710249346,-55.21765436718647,-46.372034202870864,-53.23146714376061
2.0,e67eecad4c862d48,ok,20,0.045,1,ude_sir_h2,sir,3,2,20,-30.762781013035898,-61.78144067302335,3.1474867867916025e-05,2,35.00229030000628,6.221156922947557e-11,2,-57.78144067302335,-57.07555832008217,-55.789976125915366,-55.81030421012204,-52.76002966393746,-49.70975511775288,-43.60920602538371,-57.79501203544857,-49.32446384133347,1.9932143187873872,12.201098184738328,0.25587864695155244,phase_diagram,1.9932143187873872,12.201098184738328,-57.79501203544857,-49.32446384133347,-55.81030421012204
2.0,e67eecad4c862d48,ok,20,0.045,1,ude_sir_h2,sir,4,2,20,-24.686156182706537,-49.56992058837627,2.0840829548482302e-05,0,33.502546199997596,1.6973800143205153e-10,2,-45.56992058837627,-44.864038235435096,-43.57845604126829,-43.594122500872686,-40.47140527306476,-37.34868804525683,-31.103253589640975,-45.58037977375989,-36.881443454181365,1.9947704073081907,12.490868911231711,0.19760822296319763,phase_diagram,1.9947704073081907,12.490868911231711,-45.58037977375989,-36.881443454181365,-43.594122500872686
2.0,e67eecad4c862d48,ok,20,0.045,1,ude_sir_h2,sir,5,2,20,-31.183617559604645,-62.555141809517025,2.7558752422891895e-05,1,34.639416099998925,7.256417688950023e-11,2,-58.555141809517025,-57.84925945657585,-56.563677262409044,-56.57980047592422,-53.46783805686731,-50.355875637810385,-44.131950799696554,-58.565905931302886,-49.91938544298162,1.9946179391070706,12.447849676227673,0.18790669030773283,phase_diagram,1.9946179391070706,12.447849676227673,-58.565905931302886,-49.91938544298162,-56.57980047592422
2.0,e67eecad4c862d48,ok,20,0.045,1,ude_sir_h2,sir,6,2,20,-24.46892720723745,-49.202028161647895,3.5278317152942014e-05,0,34.59057999999641,1.3343282034838921e-10,2,-45.202028161647895,-44.49614580870672,-43.210563614539915,-43.22458019871802,-40.05708191949803,-36.88958364027803,-30.554587081838044,-45.21138586313667,-36.26786129759492,1.9953211492556115,12.66999311687998,0.264173747172998,phase_diagram,1.9953211492556115,12.66999311687998,-45.21138586313667,-36.26786129759492,-43.22458019871802
2.0,e67eecad4c862d48,ok,20,0.045,1,ude_sir_h2,sir,7,2,20,-29.277948457707524,-58.73897056162599,2.055054658360818e-05,2,33.879296899998735,4.061817548972613e-11,2,-54.73897056162599,-54.033088208684816,-52.74750601451801,-52.766308087449985,-49.70434709121597,-46.64238609498196,-40.51846410251393,-54.75152313389552,-46.30805293047899,1.993723713865235,12.24784398493605,0.18307364621094097,phase_diagram,1.993723713865235,12.24784398493605,-54.75152313389552,-46.30805293047899,-52.766308087449985
2.0,e67eecad4c862d48,ok,20,0.045,1,ude_sir_h2,sir,8,2,20,-27.304413425822023,-54.72937160891172,4.4042290725140816e-05,2,34.15724420000333,4.488853733164433e-11,2,-50.72937160891172,-50.023489255970546,-48.73790706180374,-48.75724421803872,-45.71682323849003,-42.67640225894134,-36.59556029984395,-50.74228141157045,-42.44714293344928,1.993545098670635,12.161683918194768,0.12054475726767509,phase_diagram,1.993545098670635,12.161683918194768,-50.74228141157045,-42.44714293344928,-48.75724421803872
2.0,e67eecad4c862d48,ok,20,0.045,1,ude_sir_h2,sir,9,2,20,-25.43300357611588,-51.02433574042061,3.087126746564831e-05,1,34.63918209999974,1.6509460465385928e-11,2,-47.02433574042061,-46.31845338747944,-45.03287119331263,-45.05101932921899,-41.982285883609585,-38.91355243800018,-32.776085546781374,-47.03645173360636,-38.591073369794145,1.9939420034071245,12.274933782437618,0.15832858818884815,phase_diagram,1.9939420034071245,12.274933782437618,-47.03645173360636,-38.591073369794145,-45.05101932921899
2.0,e67eecad4c862d48,ok,20,0.045,1,ude_sir_h2,sir,10,2,20,-34.78243951725617,-69.83162014173713,3.510908774308834e-05,0,34.03139250000095,5.782396783615695e-11,2,-65.83162014173713,-65.12573778879596,-63.84015559462915,-63.85885422573444,-60.7810935730433,-57.70333292035216,-51.54781161496988,-65.84410365454657,-57.253836423747785,1.9937582435952783,12.31104261076456,0.2667411072247946,phase_diagram,1.9937582435952783,12.31104261076456,-65.84410365454657,-57.253836423747785,-63.85885422573444
2.0,e67eecad4c862d48,ok,20,0.045,1,ude_sir_h2,sir,11,2,20,-31.61579557580988,-63.433780059242565,2.9104875694012984e-05,2,34.40860580000299,7.612754870933713e-11,2,-59.433780059242565,-58.72789770630139,-57.442315512134584,-57.45792272492246,-54.33328904442689,-51.208655363931314,-44.95938800294017,-59.44419969047975,-50.73305642963747,1.9947901843814089,12.498534721982292,0.20218890762280153,phase_diagram,1.9947901843814089,12.498534721982292,-59.44419969047975,-50.73305642963747,-57.45792272492246
2.0,e67eecad4c862d48,ok,20,0.045,1,ude_sir_h2,sir,12,2,20,-29.301217060955178,-58.74136183386172,2.8283975640958997e-05,0,35.08203990000038,4.6693315880474984e-11,2,-54.74136183386172,-54.03547948092054,-52.749897286753736,-52.76709005605468,-49.68443779911418,-46.60178554217368,-40.43648102829268,-54.752840008632354,-46.27182509414836,1.9942609126146822,12.330609027761994,0.13892771195136244,phase_diagram,1.9942609126146822,12.330609027761994,-54.752840008632354,-46.27182509414836,-52.76709005605468
2.0,e67eecad4c862d48,ok,20,0.045,1,ude_sir_h2,sir,13,2,20,-24.226755110556773,-48.6285795374116,3.6657110502667494e-05,0,34.72157249999873,1.1042189385079837e-10,2,-44.6285795374116,-43.92269718447043,-42.63711499030362,-42.655554388712034,-39.588837595876555,-36.522120803041076,-30.388687217370112,-44.640889982220834,-36.186643049771625,1.9938447775953843,12.26686717134192,0.1750693162980554,phase_diagram,1.9938447775953843,12.26686717134192,-44.640889982220834,-36.186643049771625,-42.655554388712034
2.0,e67eecad4c862d48,ok,20,0.045,1,ude_sir_h2,sir,14,2,20,-32.9414270162887,-65.96121566022582,2.1889930957392247e-05,2,34.48379890000069,2.2139090560813202e-10,2,-61.96121566022582,-61.255333307284644,-59.96975111311784,-59.98591713153028,-56.89510741072951,-53.804297689928745,-47.62267824832721,-61.97200835926315,-53.51961514937433,1.994603650481335,12.363238883203067,0.07836162764841359,phase_diagram,1.994603650481335,12.363238883203067,-61.97200835926315,-53.51961514937433,-59.98591713153028
2.0,e67eecad4c862d48,ok,20,0.045,1,ude_sir_h2,sir,15,2,20,-27.70354699242822,-55.598417947032885,2.6125450577844388e-05,1,34.2777763999984,1.525535253676935e-11,2,-51.598417947032885,-50.89253559409171,-49.606953399924905,-49.62142278327777,-46.47403139109113,-43.32663999890448,-37.03185721453119,-51.60807794467727,-42.81752841610986,1.9951700011778077,12.589565568746577,0.1913239621764479,phase_diagram,1.9951700011778077,12.589565568746577,-51.60807794467727,-42.81752841610986,-49.62142278327777
2.0,e67eecad4c862d48,ok,20,0.045,1,ude_sir_h2,sir,16,2,20,-36.08526372200256,-72.29395968229802,4.2548104514124514e-05,0,34.462979200005066,1.6470380614919122e-10,2,-68.29395968229802,-67.58807732935685,-66.30249513519004,-66.31891129864987,-63.22400859364978,-60.1291058886497,-53.93930047864953,-68.30491938227172,-59.79091662400478,1.9945201500131549,12.379610820000341,0.123432238292903,phase_diagram,1.9945201500131549,12.379610820000341,-68.30491938227172,-59.79091662400478,-66.31891129864987
2.0,e67eecad4c862d48,ok,20,0.045,1,ude_sir_h2,sir,17,2,20,-34.35638252029188,-68.87900313251302,2.508100273689457e-05,1,34.389827899998636,1.2082779221600504e-10,2,-64.87900313251302,-64.17312077957185,-62.88753858540504,-62.90369131587745,-59.795873479204666,-56.68805564253188,-50.4724199691863,-64.88978696030365,-56.28149369389261,1.9946080861046855,12.431271346691155,0.16623809192925534,phase_diagram,1.9946080861046855,12.431271346691155,-64.88978696030365,-56.28149369389261,-62.90369131587745
2.0,e67eecad4c862d48,ok,20,0.045,1,ude_sir_h2,sir,18,2,20,-32.410306965916355,-64.95277169749045,3.27384723685804e-05,2,33.77814450000005,1.680433570072637e-11,2,-60.95277169749045,-60.246889344549274,-58.96130715038247,-58.97915234002552,-55.90999161214814,-52.84083088427076,-46.702509428516,-60.96468543878208,-52.54397102032319,1.9940431293541856,12.27664291150952,0.13215776565773216,phase_diagram,1.9940431293541856,12.27664291150952,-60.96468543878208,-52.54397102032319,-58.97915234002552
2.0,e67eecad4c862d48,ok,20,0.045,1,ude_sir_h2,sir,19,2,20,-23.883684866121747,-47.999428006320784,3.507136012554899e-05,0,34.94079369999963,3.915445745406032e-11,2,-43.999428006320784,-43.29354565337961,-42.0079634592128,-42.024165893188545,-38.906953907136746,-35.78974192108495,-29.555317948981354,-44.01024501698544,-35.298521788036304,1.9945914946676724,12.468847944207191,0.2320582740772912,phase_diagram,1.9945914946676724,12.468847944207191,-44.01024501698544,-35.298521788036304,-42.024165893188545
2.0,a84ef05c0bcb4c3c,ok,20,0.045,1,ude_sir_h2,tv_sir,0,4,20,-38.962980514053754,-78.17135109152522,5.097780898902965e-05,1,63.41356749999977,1.254889525625913e-10,4,-70.17135109152522,-67.50468442485855,-66.18842199730926,-68.42506944510059,-64.06649081594995,-59.70791218679931,-50.990754928498035,-71.6645736117993,-60.49164651150495,3.2533887398629657,17.43431451660256,0.24539006341771422,phase_diagram,3.2533887398629657,17.43431451660256,-71.6645736117993,-60.49164651150495,-68.42506944510059
2.0,a84ef05c0bcb4c3c,ok,20,0.045,1,ude_sir_h2,tv_sir,1,4,20,-33.843601146183495,-68.66163218385935,2.894211218949639e-05,0,58.14703129999543,3.736744247362367e-11,4,-60.66163218385935,-57.99496551719269,-56.67870308964339,-59.091793332330184,-54.84630955226599,-50.6008257722018,-42.10985821207341,-62.27265080791284,-50.70526717211022,3.1944906879732553,16.98193512025677,0.9744298914923682,phase_diagram,3.1944906879732553,16.98193512025677,-62.27265080791284,-50.70526717211022,-59.091793332330184
2.0,a84ef05c0bcb4c3c,ok,20,0.045,1,ude_sir_h2,tv_sir,2,4,20,-32.74061621956535,-66.0382112693012,4.004964106432288e-05,0,60.59470280000096,1.2079226507921703e-12,4,-58.0382112693012,-55.371544602634536,-54.05528217508524,-55.92510414123863,-51.43417996506742,-46.943255788896224,-37.96140743655381,-59.286535081585754,-47.517535734445886,3.3758380938577246,17.96369670468481,0.5569788301705114,phase_diagram,3.3758380938577246,17.96369670468481,-59.286535081585754,-47.517535734445886,-55.92510414123863
2.0,a84ef05c0bcb4c3c,ok,20,0.045,1,ude_sir_h2,tv_sir,3,4,20,-37.092832286800515,-74.53548786082217,4.844428930989302e-05,2,58.923132899995835,3.495870259939693e-11,4,-66.53548786082217,-63.86882119415551,-62.55255876660621,-64.75977762402405,-60.4064514893262,-56.05312535462835,-47.34647308523265,-68.0090633714931,-56.77236003480963,3.2632122446645395,17.4133045387914,0.34982328722114164,phase_diagram,3.2632122446645395,17.4133045387914,-68.0090633714931,-56.77236003480963,-64.75977762402405
2.0,a84ef05c0bcb4c3c,ok,20,0.045,1,ude_sir_h2,tv_sir,4,4,20,-34.28618847896923,-69.06795402541711,2.3778891988946262e-05,1,60.46046199999546,6.546940767293563e-11,4,-61.06795402541711,-58.401287358750444,-57.08502493120115,-59.49377953750161,-55.17245249680275,-50.85112545610389,-42.208471374706164,-62.67607810750862,-51.287068795143014,3.195937958954244,17.285308162795445,0.49557706747865304,phase_diagram,3.195937958954244,17.285308162795445,-62.67607810750862,-51.287068795143014,-59.49377953750161
2.0,a84ef05c0bcb4c3c,ok,20,0.045,1,ude_sir_h2,tv_sir,5,4,20,-33.156006634293576,-66.52551994845486,1.887265639122126e-05,1,58.76593039999716,8.314060551128932e-11,4,-58.52551994845486,-55.85885328178819,-54.542590854238895,-56.83272774117404,-52.483806324712845,-48.13488490825165,-39.43704207532926,-60.05445289560252,-48.91632760274237,3.235533526426166,17.395685665844777,0.2135066798677053,phase_diagram,3.235533526426166,17.395685665844777,-60.05445289560252,-48.91632760274237,-56.83272774117404
2.0,a84ef05c0bcb4c3c,ok,20,0.045,1,ude_sir_h2,tv_sir,6,4,20,-34.728433868746656,-69.9791892357144,5.577427860686404e-05,1,59.9484719999964,1.3677237120646168e-10,4,-61.9791892357144,-59.31252256904774,-57.99626014149844,-60.33164589311697,-55.95613796457926,-51.580630036041555,-42.82961417896614,-63.53833106706901,-51.95483602334248,3.2204290843226975,17.502031714150828,0.522321498221091,phase_diagram,3.2204290843226975,17.502031714150828,-63.53833106706901,-51.95483602334248,-60.33164589311697
