truth,loss,seed,theta_hat_log_amplitude,theta_hat_location,training_deviance,mean_new_deviance,empirical_optimism,matched_metric,mismatched_metric,matched_predicted_optimism,mismatched_predicted_optimism,matched_residual,mismatched_residual,new_response_draws
amplitude_change,fisher_trajectory,40,0.3067158524516966,0.499718550739587,-249.01044786408767,-254.695442280783,-5.684994416695332,fisher_trajectory,wasserstein_quantile,3.999914828800402,1.999992975634427,-9.684909245495735,-7.684987392329759,200
amplitude_change,fisher_trajectory,41,0.302434944543592,0.5000118261114637,-255.3254978650729,-255.5805404568767,-0.2550425918038002,fisher_trajectory,wasserstein_quantile,3.9999140964752544,1.999992975634427,-4.254956688279055,-2.2550355674382274,200
amplitude_change,fisher_trajectory,42,0.30448754400341205,0.4968547026657856,-253.50986267123957,-245.20427684243796,8.305585828801611,fisher_trajectory,wasserstein_quantile,3.9999144483911655,1.999992975634427,4.305671380410446,6.305592853167184,200
amplitude_change,fisher_trajectory,43,0.3052186241186296,0.49830910809989387,-263.7825818272144,-250.17541494396175,13.60716688325266,fisher_trajectory,wasserstein_quantile,3.999914573385583,1.999992975634427,9.607252309867077,11.607173907618233,200
amplitude_change,fisher_trajectory,44,0.3048265165997214,0.4995235415129294,-256.31621856136985,-253.10053379525777,3.2156847661120764,fisher_trajectory,wasserstein_quantile,3.9999145063688113,1.999992975634427,-0.7842297402567349,1.2156917904776494,200
amplitude_change,fisher_trajectory,45,0.29786605218956497,0.49990539108420906,-239.54779276612203,-255.87851591304215,-16.33072314692012,fisher_trajectory,wasserstein_quantile,3.9999133079378053,1.999992975634427,-20.330636454857927,-18.33071612255455,200
amplitude_change,fisher_trajectory,46,0.30207523240952716,0.49974870992099685,-255.69051724419194,-254.38832859725596,1.3021886469359742,fisher_trajectory,wasserstein_quantile,3.9999140346541027,1.999992975634427,-2.6977253877181284,-0.6978043286984528,200
amplitude_change,fisher_trajectory,47,0.2936278052793323,0.5000810840843636,-251.44841545472718,-253.64857011633623,-2.200154661609048,fisher_trajectory,wasserstein_quantile,3.999912569996088,1.999992975634427,-6.200067231605136,-4.200147637243475,200
amplitude_change,fisher_trajectory,48,0.2928281239381479,0.5002849605803,-268.1478040915507,-252.79088481777305,15.356919273777663,fisher_trajectory,wasserstein_quantile,3.9999124300569133,1.999992975634427,11.35700684372075,13.356926298143236,200
amplitude_change,fisher_trajectory,49,0.3051684801811831,0.49835654492602527,-258.42407611181153,-251.9020930035128,6.521983108298741,fisher_trajectory,wasserstein_quantile,3.999914564818198,1.999992975634427,2.522068543480543,4.521990132664314,200
amplitude_change,fisher_trajectory,50,0.3113277442436556,0.5019846570412564,-238.10948185531163,-248.66578482997764,-10.55630297466601,fisher_trajectory,wasserstein_quantile,3.9999156107622333,1.999992975634427,-14.556218585428244,-12.556295950300438,200
amplitude_change,fisher_trajectory,51,0.2901694533655916,0.5009491107189972,-274.07314395263484,-251.89607971690592,22.17706423572892,fisher_trajectory,wasserstein_quantile,3.9999119631942155,1.999992975634427,18.177152272534705,20.177071260094493,200
amplitude_change,fisher_trajectory,52,0.2929064596024998,0.5011434464782821,-249.27764195789328,-252.47307441142277,-3.1954324535294916,fisher_trajectory,wasserstein_quantile,3.999912443775046,1.999992975634427,-7.195344897304538,-5.195425429163919,200
amplitude_change,fisher_trajectory,53,0.30025643126363216,0.4987618319883799,-238.94929504281305,-252.65945298706873,-13.710157944255684,fisher_trajectory,wasserstein_quantile,3.9999137213879283,1.999992975634427,-17.71007166564361,-15.710150919890111,200
amplitude_change,fisher_trajectory,54,0.29198403118888705,0.5023199361093492,-270.63083825224425,-248.6778603276206,21.95297792462364,fisher_trajectory,wasserstein_quantile,3.9999122821030255,1.999992975634427,17.953065642520613,19.95298494898921,200
amplitude_change,fisher_trajectory,55,0.31073103509550287,0.49926258207758273,-255.85934630879885,-251.80095748999926,4.058388818799585,fisher_trajectory,wasserstein_quantile,3.9999155099939285,1.999992975634427,0.05847330880565682,2.058395843165158,200
amplitude_change,fisher_trajectory,56,0.29360543884315304,0.49977936536550427,-249.42982580916922,-252.89605762525878,-3.466231816089561,fisher_trajectory,wasserstein_quantile,3.999912566085144,1.999992975634427,-7.466144382174704,-5.466224791723988,200
amplitude_change,fisher_trajectory,57,0.3071772870102057,0.4993581781574122,-256.91068087647034,-252.86771190510393,4.042968971366406,fisher_trajectory,wasserstein_quantile,3.99991490736329,1.999992975634427,0.04305406400311629,2.042975995731979,200
amplitude_change,fisher_trajectory,58,0.3036020709584532,0.49954218961419244,-254.45666010426257,-254.2699807029389,0.18667940132365857,fisher_trajectory,wasserstein_quantile,3.999914296754956,1.999992975634427,-3.8132348954312976,-1.8133135743107685,200
amplitude_change,fisher_trajectory,59,0.307495862733965,0.5004520316812333,-249.85749711871335,-252.86883109564016,-3.0113339769268066,fisher_trajectory,wasserstein_quantile,3.9999149615610405,1.999992975634427,-7.011248938487848,-5.011326952561234,200
amplitude_change,fisher_trajectory,60,0.2936427007723207,0.5005143467529014,-244.71596542025534,-253.33155892820702,-8.615593507951672,fisher_trajectory,wasserstein_quantile,3.9999125726005818,1.999992975634427,-12.615506080552255,-10.6155864835861,200
amplitude_change,fisher_trajectory,61,0.29821122075649115,0.49869259159542245,-250.99419972167595,-252.66716846491767,-1.6729687432417109,fisher_trajectory,wasserstein_quantile,3.999913367761788,1.999992975634427,-5.672882111003499,-3.672961718876138,200
amplitude_change,fisher_trajectory,62,0.3022386283564781,0.4991583811897739,-252.42723148158655,-254.05868701150038,-1.6314555299138362,fisher_trajectory,wasserstein_quantile,3.999914062741307,1.999992975634427,-5.631369592655143,-3.6314485055482635,200
amplitude_change,fisher_trajectory,63,0.2949847339651242,0.49978075991511356,-256.23406669793735,-253.17110643059104,3.0629602673463125,fisher_trajectory,wasserstein_quantile,3.999912806938561,1.999992975634427,-0.9369525395922484,1.0629672917118855,200
amplitude_change,fisher_trajectory,64,0.2926855941805777,0.4997414176691168,-270.8089190751847,-252.1343136191806,18.674605456004088,fisher_trajectory,wasserstein_quantile,3.9999124050916004,1.999992975634427,14.674693050912488,16.67461248036966,200
amplitude_change,fisher_trajectory,65,0.30144073597332327,0.4990537318935379,-262.25342649759676,-253.20443439523203,9.048992102364736,fisher_trajectory,wasserstein_quantile,3.9999139254992713,1.999992975634427,5.049078176865464,7.048999126730308,200
amplitude_change,fisher_trajectory,66,0.3106456617174065,0.5015177378796798,-277.7517824238983,-250.202354221872,27.54942820202629,fisher_trajectory,wasserstein_quantile,3.9999154955667953,1.999992975634427,23.549512706459495,25.549435226391864,200
amplitude_change,fisher_trajectory,67,0.30597712396984783,0.5005914135180141,-234.80745679399192,-252.93440875976782,-18.126951965775902,fisher_trajectory,wasserstein_quantile,3.9999147028749906,1.999992975634427,-22.12686666865089,-20.12694494141033,200
amplitude_change,fisher_trajectory,68,0.2973218163137572,0.4990805663514409,-263.31239599383406,-253.95042313323134,9.36197286060272,fisher_trajectory,wasserstein_quantile,3.9999132135279067,1.999992975634427,5.362059647074813,7.361979884968292,200
amplitude_change,fisher_trajectory,69,0.30603595324863125,0.49882843405335947,-223.69303019519805,-251.2654436265427,-27.572413431344643,fisher_trajectory,wasserstein_quantile,3.9999147129099866,1.999992975634427,-31.57232814425463,-29.57240640697907,200
amplitude_change,fisher_trajectory,70,0.29689699408681897,0.5014467313191594,-249.7846115860357,-252.1396463386352,-2.3550347525994937,fisher_trajectory,wasserstein_quantile,3.999913139761536,1.999992975634427,-6.35494789236103,-4.355027728233921,200
