n_times,noise,trajectories,seed,criterion,interpretation,candidate,weight
20,0.045,1,9,gic_pred,predictive_support,tv_sir,0.4027830839804025
20,0.045,1,9,gic_pred,predictive_support,ude_sir_h2,0.21953726247727134
20,0.045,1,9,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,4.08027273906452e-06
20,0.045,1,9,gic_evid,equal_prior_posterior_approximation,sir,0.0009348843402761975
20,0.045,1,9,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9198342974114129
20,0.045,1,9,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.07922673797557193
20,0.045,1,10,gic_pred,predictive_support,neural_ode_h2,0.09285223672260427
20,0.045,1,10,gic_pred,predictive_support,sir,0.29515684870879083
20,0.045,1,10,gic_pred,predictive_support,tv_sir,0.29143842095091393
20,0.045,1,10,gic_pred,predictive_support,ude_sir_h2,0.32055249361769106
20,0.045,1,10,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.7960055506314307e-07
20,0.045,1,10,gic_evid,equal_prior_posterior_approximation,sir,0.5519217047895534
20,0.045,1,10,gic_evid,equal_prior_posterior_approximation,tv_sir,0.16801294467593458
20,0.045,1,10,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.28006517093395705
20,0.045,1,11,gic_pred,predictive_support,neural_ode_h2,0.40484618932603833
20,0.045,1,11,gic_pred,predictive_support,sir,0.1325797717070964
20,0.045,1,11,gic_pred,predictive_support,tv_sir,0.20981299955022797
20,0.045,1,11,gic_pred,predictive_support,ude_sir_h2,0.2527610394166373
20,0.045,1,11,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,7.126769963590303e-07
20,0.045,1,11,gic_evid,equal_prior_posterior_approximation,sir,0.46782260006677884
20,0.045,1,11,gic_evid,equal_prior_posterior_approximation,tv_sir,0.22857015456754073
20,0.045,1,11,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.30360653268868404
20,0.045,1,12,gic_pred,predictive_support,neural_ode_h2,0.04633999141957057
20,0.045,1,12,gic_pred,predictive_support,sir,0.00360399385358038
20,0.045,1,12,gic_pred,predictive_support,tv_sir,0.5005050295958177
20,0.045,1,12,gic_pred,predictive_support,ude_sir_h2,0.4495509851310314
20,0.045,1,12,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.10861754572979e-07
20,0.045,1,12,gic_evid,equal_prior_posterior_approximation,sir,0.01922873483165478
20,0.045,1,12,gic_evid,equal_prior_posterior_approximation,tv_sir,0.7500630188224325
20,0.045,1,12,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.23070803548415802
20,0.045,1,13,gic_pred,predictive_support,neural_ode_h2,0.028642030436428732
20,0.045,1,13,gic_pred,predictive_support,sir,0.0006597249599284377
20,0.045,1,13,gic_pred,predictive_support,tv_sir,0.590491212034742
20,0.045,1,13,gic_pred,predictive_support,ude_sir_h2,0.3802070325689008
20,0.045,1,13,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.2614405206763018e-07
20,0.045,1,13,gic_evid,equal_prior_posterior_approximation,sir,0.0035225991544264876
20,0.045,1,13,gic_evid,equal_prior_posterior_approximation,tv_sir,0.8357429787812182
20,0.045,1,13,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.16073429592030328
20,0.045,1,14,gic_pred,predictive_support,neural_ode_h2,0.15635279698362214
20,0.045,1,14,gic_pred,predictive_support,sir,0.23305982142256124
20,0.045,1,14,gic_pred,predictive_support,tv_sir,0.26887675718060144
20,0.045,1,14,gic_pred,predictive_support,ude_sir_h2,0.34171062441321515
20,0.045,1,14,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.977199990562758e-06
20,0.045,1,14,gic_evid,equal_prior_posterior_approximation,sir,0.5025519996043368
20,0.045,1,14,gic_evid,equal_prior_posterior_approximation,tv_sir,0.19108307764686
20,0.045,1,14,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.30636294554881266
20,0.045,1,15,gic_pred,predictive_support,neural_ode_h2,0.2860729759733522
20,0.045,1,15,gic_pred,predictive_support,sir,0.004792205576016277
20,0.045,1,15,gic_pred,predictive_support,tv_sir,0.3219163699449285
20,0.045,1,15,gic_pred,predictive_support,ude_sir_h2,0.38721844850570303
20,0.045,1,15,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.2347781941306132e-06
20,0.045,1,15,gic_evid,equal_prior_posterior_approximation,sir,0.03928288865775642
20,0.045,1,15,gic_evid,equal_prior_posterior_approximation,tv_sir,0.6807298556396948
20,0.045,1,15,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.27998602092435465
20,0.045,1,16,gic_pred,predictive_support,neural_ode_h2,0.09771632584654764
20,0.045,1,16,gic_pred,predictive_support,sir,0.05792042166449443
20,0.045,1,16,gic_pred,predictive_support,tv_sir,0.4400338621319625
20,0.045,1,16,gic_pred,predictive_support,ude_sir_h2,0.4043293903569953
20,0.045,1,16,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.1993115516735974e-06
20,0.045,1,16,gic_evid,equal_prior_posterior_approximation,sir,0.24960913076836483
20,0.045,1,16,gic_evid,equal_prior_posterior_approximation,tv_sir,0.45476492868476054
20,0.045,1,16,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.295624741235323
20,0.045,1,17,gic_pred,predictive_support,neural_ode_h2,0.17905201321321546
20,0.045,1,17,gic_pred,predictive_support,sir,0.24883839432881152
20,0.045,1,17,gic_pred,predictive_support,tv_sir,0.2807687786648241
20,0.045,1,17,gic_pred,predictive_support,ude_sir_h2,0.29134081379314897
20,0.045,1,17,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.5095291101995443e-07
20,0.045,1,17,gic_evid,equal_prior_posterior_approximation,sir,0.5280224266278181
20,0.045,1,17,gic_evid,equal_prior_posterior_approximation,tv_sir,0.1879356950404531
20,0.045,1,17,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.28404152737881777
20,0.045,1,18,gic_pred,predictive_support,neural_ode_h2,0.10560536637251536
20,0.045,1,18,gic_pred,predictive_support,sir,0.0028726506854298978
20,0.045,1,18,gic_pred,predictive_support,tv_sir,0.4317281778319453
20,0.045,1,18,gic_pred,predictive_support,ude_sir_h2,0.4597938051101095
20,0.045,1,18,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,6.235917767243568e-07
20,0.045,1,18,gic_evid,equal_prior_posterior_approximation,sir,0.018863086976724376
20,0.045,1,18,gic_evid,equal_prior_posterior_approximation,tv_sir,0.7619075664867025
20,0.045,1,18,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.21922872294479637
20,0.045,1,19,gic_pred,predictive_support,neural_ode_h2,0.17507427454661392
20,0.045,1,19,gic_pred,predictive_support,sir,0.002615347830525722
20,0.045,1,19,gic_pred,predictive_support,tv_sir,0.38936412756261146
20,0.045,1,19,gic_pred,predictive_support,ude_sir_h2,0.43294625006024884
20,0.045,1,19,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.8770710191468567e-07
20,0.045,1,19,gic_evid,equal_prior_posterior_approximation,sir,0.018373587598959375
20,0.045,1,19,gic_evid,equal_prior_posterior_approximation,tv_sir,0.7513595078834776
20,0.045,1,19,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.23026651681046115
20,0.045,2,0,gic_pred,predictive_support,neural_ode_h2,0.00039986524568926305
20,0.045,2,0,gic_pred,predictive_support,sir,0.0001798559185186267
20,0.045,2,0,gic_pred,predictive_support,tv_sir,0.6152064710583786
20,0.045,2,0,gic_pred,predictive_support,ude_sir_h2,0.3842138077774136
20,0.045,2,0,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.9625703233766634e-09
20,0.045,2,0,gic_evid,equal_prior_posterior_approximation,sir,0.0014347323104704499
20,0.045,2,0,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9840995972752624
20,0.045,2,0,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.01446566645169677
20,0.045,2,1,gic_pred,predictive_support,neural_ode_h2,0.007050713712073232
20,0.045,2,1,gic_pred,predictive_support,sir,1.4158821913027517e-05
20,0.045,2,1,gic_pred,predictive_support,tv_sir,0.6792645976235862
20,0.045,2,1,gic_pred,predictive_support,ude_sir_h2,0.31367052984242744
20,0.045,2,1,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.4816929502351647e-08
20,0.045,2,1,gic_evid,equal_prior_posterior_approximation,sir,0.00012457714298514248
20,0.045,2,1,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9974940626894165
20,0.045,2,1,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.0023813453506687605
20,0.045,2,2,gic_pred,predictive_support,neural_ode_h2,1.0963516933935371e-07
20,0.045,2,2,gic_pred,predictive_support,sir,9.658065801750604e-07
20,0.045,2,2,gic_pred,predictive_support,tv_sir,0.8172012014681906
20,0.045,2,2,gic_pred,predictive_support,ude_sir_h2,0.18279772309005995
20,0.045,2,2,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,6.706897503323495e-14
20,0.045,2,2,gic_evid,equal_prior_posterior_approximation,sir,6.7142868158773495e-06
20,0.045,2,2,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9960204790372025
20,0.045,2,2,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.003972806675914659
20,0.045,2,3,gic_pred,predictive_support,neural_ode_h2,0.002355776760937032
20,0.045,2,3,gic_pred,predictive_support,sir,0.2175249161217542
20,0.045,2,3,gic_pred,predictive_support,tv_sir,0.5218006567112183
20,0.045,2,3,gic_pred,predictive_support,ude_sir_h2,0.25831865040609037
20,0.045,2,3,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.1897375641417994e-07
20,0.045,2,3,gic_evid,equal_prior_posterior_approximation,sir,0.598978571811088
20,0.045,2,3,gic_evid,equal_prior_posterior_approximation,tv_sir,0.26015233801224513
20,0.045,2,3,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.1408689712029104
20,0.045,2,4,gic_pred,predictive_support,neural_ode_h2,0.0007070995993070072
20,0.045,2,4,gic_pred,predictive_support,sir,0.215045224646442
20,0.045,2,4,gic_pred,predictive_support,tv_sir,0.636574382863676
20,0.045,2,4,gic_pred,predictive_support,ude_sir_h2,0.14767329289057501
20,0.045,2,4,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,4.744597314007569e-09
20,0.045,2,4,gic_evid,equal_prior_posterior_approximation,sir,0.5492284721309082
20,0.045,2,4,gic_evid,equal_prior_posterior_approximation,tv_sir,0.30050365414241326
20,0.045,2,4,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.15026786898208122
20,0.045,2,5,gic_pred,predictive_support,neural_ode_h2,1.3505078699263407e-06
20,0.045,2,5,gic_pred,predictive_support,sir,0.003056754565189469
20,0.045,2,5,gic_pred,predictive_support,tv_sir,0.7700044403739933
20,0.045,2,5,gic_pred,predictive_support,ude_sir_h2,0.22693745455294734
20,0.045,2,5,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.3137169767458697e-12
20,0.045,2,5,gic_evid,equal_prior_posterior_approximation,sir,0.018631663381167514
20,0.045,2,5,gic_evid,equal_prior_posterior_approximation,tv_sir,0.957837592732701
20,0.045,2,5,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.02353074388281797
20,0.045,2,6,gic_pred,predictive_support,neural_ode_h2,2.880999860586543e-06
20,0.045,2,6,gic_pred,predictive_support,sir,0.007260684001981258
20,0.045,2,6,gic_pred,predictive_support,tv_sir,0.6112500829526557
20,0.045,2,6,gic_pred,predictive_support,ude_sir_h2,0.38148635204550246
20,0.045,2,6,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.9073923699913613e-11
20,0.045,2,6,gic_evid,equal_prior_posterior_approximation,sir,0.04799315705673837
20,0.045,2,6,gic_evid,equal_prior_posterior_approximation,tv_sir,0.876150382068079
20,0.045,2,6,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.07585646085610878
20,0.045,2,7,gic_pred,predictive_support,neural_ode_h2,1.1448044255689463e-05
20,0.045,2,7,gic_pred,predictive_support,sir,0.00044526032675872457
20,0.045,2,7,gic_pred,predictive_support,tv_sir,0.7847007312532384
20,0.045,2,7,gic_pred,predictive_support,ude_sir_h2,0.21484256037574725
20,0.045,2,7,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,7.640874133727627e-11
20,0.045,2,7,gic_evid,equal_prior_posterior_approximation,sir,0.0033301342360613005
20,0.045,2,7,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9822911999593271
20,0.045,2,7,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.014378665728202922
20,0.045,2,8,gic_pred,predictive_support,neural_ode_h2,0.035462834551516206
20,0.045,2,8,gic_pred,predictive_support,sir,0.00021128938721964313
20,0.045,2,8,gic_pred,predictive_support,tv_sir,0.5777748391827633
20,0.045,2,8,gic_pred,predictive_support,ude_sir_h2,0.38655103687850084
20,0.045,2,8,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.0140747683340229e-07
20,0.045,2,8,gic_evid,equal_prior_posterior_approximation,sir,0.0017826019312480305
20,0.045,2,8,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9923884646958281
20,0.045,2,8,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.00582873196544699
20,0.045,2,9,gic_pred,predictive_support,neural_ode_h2,0.0036497052532243708
20,0.045,2,9,gic_pred,predictive_support,sir,0.0013992684211355266
20,0.045,2,9,gic_pred,predictive_support,tv_sir,0.9521431544595139
20,0.045,2,9,gic_pred,predictive_support,ude_sir_h2,0.04280787186612632
20,0.045,2,9,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.1239742272211282e-08
20,0.045,2,9,gic_evid,equal_prior_posterior_approximation,sir,0.012209919655329608
20,0.045,2,9,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9846873675614884
20,0.045,2,9,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.003102701543439655
20,0.045,2,10,gic_pred,predictive_support,neural_ode_h2,0.48220936341065995
20,0.045,2,10,gic_pred,predictive_support,sir,3.454294729097848e-07
20,0.045,2,10,gic_pred,predictive_support,tv_sir,0.1385017311191631
20,0.045,2,10,gic_pred,predictive_support,ude_sir_h2,0.37928856004070405
20,0.045,2,10,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,5.157773858900761e-06
20,0.045,2,10,gic_evid,equal_prior_posterior_approximation,sir,1.3548674357769793e-05
20,0.045,2,10,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9975567181993394
20,0.045,2,10,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.002424575352443852
20,0.045,2,11,gic_pred,predictive_support,neural_ode_h2,0.0001997024588097204
20,0.045,2,11,gic_pred,predictive_support,sir,3.6408763388162357e-07
20,0.045,2,11,gic_pred,predictive_support,tv_sir,0.8957031051456612
20,0.045,2,11,gic_pred,predictive_support,ude_sir_h2,0.10409682830789524
20,0.045,2,11,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.2033006606955943e-10
20,0.045,2,11,gic_evid,equal_prior_posterior_approximation,sir,2.272599414696645e-06
20,0.045,2,11,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9991346212735479
20,0.045,2,11,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.0008631059067073799
20,0.045,2,12,gic_pred,predictive_support,neural_ode_h2,9.236775760179574e-05
20,0.045,2,12,gic_pred,predictive_support,sir,0.30989584100917333
20,0.045,2,12,gic_pred,predictive_support,tv_sir,0.4772846649762532
20,0.045,2,12,gic_pred,predictive_support,ude_sir_h2,0.2127271262569718
20,0.045,2,12,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,6.047791175540633e-10
20,0.045,2,12,gic_evid,equal_prior_posterior_approximation,sir,0.6120726284709654
20,0.045,2,12,gic_evid,equal_prior_posterior_approximation,tv_sir,0.20308880418558578
20,0.045,2,12,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.1848385667386696
20,0.045,2,13,gic_pred,predictive_support,neural_ode_h2,0.00014029028682764513
20,0.045,2,13,gic_pred,predictive_support,sir,1.5503146238576804e-06
20,0.045,2,13,gic_pred,predictive_support,tv_sir,0.8376477897225207
20,0.045,2,13,gic_pred,predictive_support,ude_sir_h2,0.16221036967602778
20,0.045,2,13,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,4.3429562816990685e-10
20,0.045,2,13,gic_evid,equal_prior_posterior_approximation,sir,9.463497163938994e-06
20,0.045,2,13,gic_evid,equal_prior_posterior_approximation,tv_sir,0.998211108560102
20,0.045,2,13,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.0017794275084385125
20,0.045,2,14,gic_pred,predictive_support,neural_ode_h2,0.0010247112906863899
20,0.045,2,14,gic_pred,predictive_support,sir,8.509114625436452e-07
20,0.045,2,14,gic_pred,predictive_support,tv_sir,0.7711142168779158
20,0.045,2,14,gic_pred,predictive_support,ude_sir_h2,0.22786022091993507
20,0.045,2,14,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.744812302822039e-09
20,0.045,2,14,gic_evid,equal_prior_posterior_approximation,sir,6.603158173310836e-06
20,0.045,2,14,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9972948464754774
20,0.045,2,14,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.002698547621536973
20,0.045,2,15,gic_pred,predictive_support,neural_ode_h2,0.003194916359168848
20,0.045,2,15,gic_pred,predictive_support,sir,0.05388942736343181
20,0.045,2,15,gic_pred,predictive_support,tv_sir,0.4934716339816409
20,0.045,2,15,gic_pred,predictive_support,ude_sir_h2,0.4494440222957586
20,0.045,2,15,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.47292063885623e-08
20,0.045,2,15,gic_evid,equal_prior_posterior_approximation,sir,0.31225235052420125
20,0.045,2,15,gic_evid,equal_prior_posterior_approximation,tv_sir,0.6330121840549534
20,0.045,2,15,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.05473543069163893
20,0.045,2,16,gic_pred,predictive_support,neural_ode_h2,1.6800883639364624e-08
20,0.045,2,16,gic_pred,predictive_support,sir,3.434370116201249e-08
20,0.045,2,16,gic_pred,predictive_support,tv_sir,0.46077637687330236
20,0.045,2,16,gic_pred,predictive_support,ude_sir_h2,0.5392235719821129
20,0.045,2,16,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,4.110177795422254e-14
20,0.045,2,16,gic_evid,equal_prior_posterior_approximation,sir,4.6547466776203704e-07
20,0.045,2,16,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9833502342716163
20,0.045,2,16,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.016649300253675035
20,0.045,2,17,gic_pred,predictive_support,neural_ode_h2,0.0008760495737278633
20,0.045,2,17,gic_pred,predictive_support,sir,0.0008635361181418359
20,0.045,2,17,gic_pred,predictive_support,tv_sir,0.6647399256460675
20,0.045,2,17,gic_pred,predictive_support,ude_sir_h2,0.3335204886620628
20,0.045,2,17,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,4.164403868503911e-09
20,0.045,2,17,gic_evid,equal_prior_posterior_approximation,sir,0.007175622116349537
20,0.045,2,17,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9834958645570671
20,0.045,2,17,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.009328509162179534
20,0.045,2,18,gic_pred,predictive_support,neural_ode_h2,0.0006888346830330167
20,0.045,2,18,gic_pred,predictive_support,sir,1.7377580433880557e-07
20,0.045,2,18,gic_pred,predictive_support,tv_sir,0.888086356793107
20,0.045,2,18,gic_pred,predictive_support,ude_sir_h2,0.11122463474805569
20,0.045,2,18,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,8.80184946333067e-10
20,0.045,2,18,gic_evid,equal_prior_posterior_approximation,sir,1.2962915675592416e-06
20,0.045,2,18,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9992924967908783
20,0.045,2,18,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.0007062060373693084
20,0.045,2,19,gic_pred,predictive_support,neural_ode_h2,3.2330201807156613e-06
20,0.045,2,19,gic_pred,predictive_support,sir,1.7399861617242558e-07
20,0.045,2,19,gic_pred,predictive_support,tv_sir,0.8032625810329675
20,0.045,2,19,gic_pred,predictive_support,ude_sir_h2,0.19673401194823562
20,0.045,2,19,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.1397091000856066e-12
20,0.045,2,19,gic_evid,equal_prior_posterior_approximation,sir,1.0831720010201332e-06
20,0.045,2,19,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9984020273566035
20,0.045,2,19,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.001596889469255734
20,0.045,4,0,gic_pred,predictive_support,neural_ode_h2,0.00010163426885803567
20,0.045,4,0,gic_pred,predictive_support,sir,2.768008804638561e-13
20,0.045,4,0,gic_pred,predictive_support,tv_sir,0.6630414551294064
20,0.045,4,0,gic_pred,predictive_support,ude_sir_h2,0.3368569106014587
20,0.045,4,0,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.3811643149915e-19
20,0.045,4,0,gic_evid,equal_prior_posterior_approximation,sir,3.654284353800158e-12
20,0.045,4,0,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9985096977571757
20,0.045,4,0,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.0014903022391701455
20,0.045,4,1,gic_pred,predictive_support,neural_ode_h2,0.28649108572477217
20,0.045,4,1,gic_pred,predictive_support,sir,3.0265518872887125e-06
20,0.045,4,1,gic_pred,predictive_support,tv_sir,0.04232710390922478
20,0.045,4,1,gic_pred,predictive_support,ude_sir_h2,0.6711787838141158
20,0.045,4,1,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.3803535196396855e-12
20,0.045,4,1,gic_evid,equal_prior_posterior_approximation,sir,0.0005543214766057465
20,0.045,4,1,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9594332519455778
20,0.045,4,1,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.04001242657643602
20,0.045,4,2,gic_pred,predictive_support,neural_ode_h2,0.0005272706776957332
20,0.045,4,2,gic_pred,predictive_support,sir,2.1827170210483136e-11
20,0.045,4,2,gic_pred,predictive_support,tv_sir,0.5008064717267197
20,0.045,4,2,gic_pred,predictive_support,ude_sir_h2,0.49866625757375754
20,0.045,4,2,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.089763354157728e-18
20,0.045,4,2,gic_evid,equal_prior_posterior_approximation,sir,4.956703921370598e-10
20,0.045,4,2,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9953958248142855
20,0.045,4,2,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.004604174690044315
20,0.045,4,3,gic_pred,predictive_support,neural_ode_h2,0.0012126251357846196
20,0.045,4,3,gic_pred,predictive_support,sir,5.11894190068932e-11
20,0.045,4,3,gic_pred,predictive_support,tv_sir,0.7794857294056637
20,0.045,4,3,gic_pred,predictive_support,ude_sir_h2,0.21930164540736216
20,0.045,4,3,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.297948428173283e-14
20,0.045,4,3,gic_evid,equal_prior_posterior_approximation,sir,8.894096693895164e-10
20,0.045,4,3,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9995561102247535
20,0.045,4,3,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.0004438888858038057
20,0.045,4,4,gic_pred,predictive_support,neural_ode_h2,0.1604797286966907
20,0.045,4,4,gic_pred,predictive_support,sir,2.1160609231410189e-13
20,0.045,4,4,gic_pred,predictive_support,tv_sir,0.4895067119502878
20,0.045,4,4,gic_pred,predictive_support,ude_sir_h2,0.35001355935281
20,0.045,4,4,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.0081035713908697e-16
20,0.045,4,4,gic_evid,equal_prior_posterior_approximation,sir,3.674682642999352e-12
20,0.045,4,4,gic_evid,equal_prior_posterior_approximation,tv_sir,0.997566198128499
20,0.045,4,4,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.0024338018678261787
20,0.045,4,5,gic_pred,predictive_support,neural_ode_h2,0.22709567159317312
20,0.045,4,5,gic_pred,predictive_support,sir,1.0430826164236796e-09
20,0.045,4,5,gic_pred,predictive_support,tv_sir,0.2318589155244492
20,0.045,4,5,gic_pred,predictive_support,ude_sir_h2,0.5410454118392951
20,0.045,4,5,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.2360003068526035e-13
20,0.045,4,5,gic_evid,equal_prior_posterior_approximation,sir,5.4826495084197205e-08
20,0.045,4,5,gic_evid,equal_prior_posterior_approximation,tv_sir,0.997147723404836
20,0.045,4,5,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.0028522217684450943
20,0.045,4,6,gic_pred,predictive_support,neural_ode_h2,5.5317276023568117e-05
20,0.045,4,6,gic_pred,predictive_support,sir,2.0874227726922166e-13
20,0.045,4,6,gic_pred,predictive_support,tv_sir,0.3355883163324104
20,0.045,4,6,gic_pred,predictive_support,ude_sir_h2,0.6643563663913572
20,0.045,4,6,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.2247835026407646e-19
20,0.045,4,6,gic_evid,equal_prior_posterior_approximation,sir,5.007338610488648e-12
20,0.045,4,6,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9934579091843944
20,0.045,4,6,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.006542090810598302
20,0.045,4,7,gic_pred,predictive_support,neural_ode_h2,0.17846492551456253
20,0.045,4,7,gic_pred,predictive_support,sir,2.033785938412155e-11
20,0.045,4,7,gic_pred,predictive_support,tv_sir,0.10781188345785939
20,0.045,4,7,gic_pred,predictive_support,ude_sir_h2,0.7137231910072401
20,0.045,4,7,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,8.685764716283158e-12
20,0.045,4,7,gic_evid,equal_prior_posterior_approximation,sir,2.2938111831282666e-09
20,0.045,4,7,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9962845086365187
20,0.045,4,7,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.0037154890609843415
20,0.045,4,8,gic_pred,predictive_support,neural_ode_h2,0.014886824499847578
20,0.045,4,8,gic_pred,predictive_support,sir,2.4773861541916917e-09
20,0.045,4,8,gic_pred,predictive_support,tv_sir,0.15324495204690794
20,0.045,4,8,gic_pred,predictive_support,ude_sir_h2,0.8318682209758583
20,0.045,4,8,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.775559651051007e-15
20,0.045,4,8,gic_evid,equal_prior_posterior_approximation,sir,1.5522770185290508e-07
20,0.045,4,8,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9865663894382352
20,0.045,4,8,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.013433455334059156
20,0.045,4,9,gic_pred,predictive_support,neural_ode_h2,0.05796556942238116
20,0.045,4,9,gic_pred,predictive_support,sir,1.512822062831289e-13
20,0.045,4,9,gic_pred,predictive_support,tv_sir,0.12707470554024336
20,0.045,4,9,gic_pred,predictive_support,ude_sir_h2,0.8149597250372242
20,0.045,4,9,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,8.396858935215216e-16
20,0.045,4,9,gic_evid,equal_prior_posterior_approximation,sir,1.0556386539350549e-11
20,0.045,4,9,gic_evid,equal_prior_posterior_approximation,tv_sir,0.9937805732814976
20,0.045,4,9,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.006219426707945169
20,0.045,4,10,gic_pred,predictive_support,neural_ode_h2,0.030543058256612833
20,0.045,4,10,gic_pred,predictive_support,sir,2.1059213820819695e-05
