scenario,candidate,seed,resolution,d_obs,c_obs
missing_neural_feedback,sir,10,1.0,1.9996711834108365,18.050180883126824
missing_neural_feedback,sir,10,1.4677992676220697,1.9995174175924186,17.282806330295223
missing_neural_feedback,sir,10,2.1544346900318843,1.9992917829338002,16.51550369900906
missing_neural_feedback,sir,10,3.1622776601683795,1.9989607315453932,15.748306597935962
missing_neural_feedback,sir,10,4.641588833612779,1.9984751051571616,14.981264316144264
missing_neural_feedback,sir,10,6.812920690579615,1.9977629283906797,14.214449110354105
missing_neural_feedback,sir,10,10.0,1.9967189405336847,13.447966845975863
missing_neural_feedback,sir,10,14.677992676220699,1.9951894651646431,12.681972497694822
missing_neural_feedback,sir,10,21.544346900318846,1.9929507025318274,11.916692648074015
missing_neural_feedback,sir,10,31.622776601683793,1.9896779293667426,11.152457971173899
missing_neural_feedback,sir,10,46.4158883361278,1.9849025274802745,10.38974976637811
missing_neural_feedback,sir,10,68.12920690579611,1.977953571416492,9.629265846512665
missing_neural_feedback,sir,10,100.0,1.9678816495373885,8.872012213048176
missing_neural_feedback,sir,11,0.01,1.999996840757546,27.32674137949669
missing_neural_feedback,sir,11,0.014677992676220698,1.9999953628712313,26.55921449305585
missing_neural_feedback,sir,11,0.021544346900318832,1.9999931936365432,25.79168829796823
missing_neural_feedback,sir,11,0.03162277660168379,1.9999900096478713,25.02416311764503
missing_neural_feedback,sir,11,0.046415888336127774,1.9999853362183764,24.256639426785135
missing_neural_feedback,sir,11,0.06812920690579612,1.9999784766196085,23.489117922142956
missing_neural_feedback,sir,11,0.1,1.9999684082297011,22.72159962639627
missing_neural_feedback,sir,11,0.1467799267622069,1.999953630121814,21.954086040592394
missing_neural_feedback,sir,11,0.21544346900318834,1.9999319394020518,21.186579367884747
missing_neural_feedback,sir,11,0.31622776601683794,1.9999001030207255,20.41908284188212
missing_neural_feedback,sir,11,0.46415888336127775,1.9998533762775157,19.651601208489243
missing_neural_feedback,sir,11,0.6812920690579611,1.9997847965582882,18.88414143291468
missing_neural_feedback,sir,11,1.0,1.9996841477045022,18.116713736905233
missing_neural_feedback,sir,11,1.4677992676220697,1.99953644211568,17.34933312009691
missing_neural_feedback,sir,11,2.1544346900318843,1.9993196975161749,16.582021590682466
missing_neural_feedback,sir,11,3.1622776601683795,1.999001683882673,15.814811434481875
missing_neural_feedback,sir,11,4.641588833612779,1.9985351704878664,15.047750002306245
missing_neural_feedback,sir,11,6.812920690579615,1.9978509965494662,14.280906713251298
missing_neural_feedback,sir,11,10.0,1.9968480011957754,13.514383283448563
missing_neural_feedback,sir,11,14.677992676220699,1.9953784584933492,12.748328631133276
missing_neural_feedback,sir,11,21.544346900318846,1.993227159299233,11.982960521697365
missing_neural_feedback,sir,11,31.622776601683793,1.9900816847666651,11.218596842067225
missing_neural_feedback,sir,11,46.4158883361278,1.9854908337465336,10.455700451438773
missing_neural_feedback,sir,11,68.12920690579611,1.9788079008109718,9.694942790344449
missing_neural_feedback,sir,11,100.0,1.9691162536948732,8.937292603291638
missing_neural_feedback,sir,12,0.01,1.9999966666137496,27.254687243983284
missing_neural_feedback,sir,12,0.014677992676220698,1.9999951072637319,26.487160439006683
missing_neural_feedback,sir,12,0.021544346900318832,1.9999928184574154,25.719634363491846
missing_neural_feedback,sir,12,0.03162277660168379,1.9999894589631801,24.952109358676694
missing_neural_feedback,sir,12,0.046415888336127774,1.9999845279301627,24.18458592542568
missing_neural_feedback,sir,12,0.06812920690579612,1.9999772902284887,23.417064798897947
missing_neural_feedback,sir,12,0.1,1.9999666668752614,22.649547058139447
missing_neural_feedback,sir,12,0.1467799267622069,1.9999510742267619,21.88203428692975
missing_neural_feedback,sir,12,0.21544346900318834,1.9999281879984394,21.11452880984606
missing_neural_feedback,sir,12,0.31622776601683794,1.9998945970089756,20.347034038700166
missing_neural_feedback,sir,12,0.46415888336127775,1.9998452951945567,19.579554980914036
missing_neural_feedback,sir,12,0.6812920690579611,1.9997729365229295,18.812098985445473
missing_neural_feedback,sir,12,1.0,1.9996667425091512,18.044676837080836
missing_neural_feedback,sir,12,1.4677992676220697,1.9995109011488617,17.277304361395615
missing_neural_feedback,sir,12,2.1544346900318843,1.9992822222128286,16.510004777841942
missing_neural_feedback,sir,12,3.1622776601683795,1.9989467071747127,15.74281214785686
missing_neural_feedback,sir,12,4.641588833612779,1.9984545392395714,14.975776423620214
missing_neural_feedback,sir,12,6.812920690579615,1.9977327827158842,14.208970832021453
missing_neural_feedback,sir,12,10.0,1.9966747807871816,13.442502655729871
missing_neural_feedback,sir,12,14.677992676220699,1.9951248365909438,12.676528935196872
missing_neural_feedback,sir,12,21.544346900318846,1.9928562461024757,11.911279254119533
missing_neural_feedback,sir,12,31.622776601683793,1.9895401533176345,11.147088625506585
missing_neural_feedback,sir,12,46.4158883361278,1.9847021482946756,10.384444577082121
missing_neural_feedback,sir,12,68.12920690579611,1.9776633764527618,9.624053767650395
missing_neural_feedback,sir,12,100.0,1.9674639626157036,8.866934564906705
missing_neural_feedback,sir,13,0.01,1.9999966316822761,27.24359190772057
missing_neural_feedback,sir,13,0.014677992676220698,1.9999950559914792,26.47606511908487
missing_neural_feedback,sir,13,0.021544346900318832,1.999992743200339,25.708539067555108
missing_neural_feedback,sir,13,0.03162277660168379,1.9999893485015408,24.941014097945057
missing_neural_feedback,sir,13,0.046415888336127774,1.9999843657960334,24.173490716367702
missing_neural_feedback,sir,13,0.06812920690579612,1.999977052251115,23.405969665685717
missing_neural_feedback,sir,13,0.1,1.9999663175786706,22.638452036251834
missing_neural_feedback,sir,13,0.1467799267622069,1.9999505615433228,21.870939428440618
missing_neural_feedback,sir,13,0.21544346900318834,1.99992743551188,21.103434191185116
missing_neural_feedback,sir,13,0.31622776601683794,1.999893492573989,20.335939772041648
missing_neural_feedback,sir,13,0.46415888336127775,1.9998436742440664,19.568461230887344
missing_neural_feedback,sir,13,0.6812920690579611,1.999770557591058,18.801005993650733
missing_neural_feedback,sir,13,1.0,1.9996632513567212,18.03358495804637
missing_neural_feedback,sir,13,1.4677992676220697,1.9995057782206263,17.266214115299334
missing_neural_feedback,sir,13,2.1544346900318843,1.999274705760084,16.49891692777321
missing_neural_feedback,sir,13,3.1622776601683795,1.9989356809412224,15.731727812957553
missing_neural_feedback,sir,13,4.641588833612779,1.9984383687381686,14.964697244585942
missing_neural_feedback,sir,13,6.812920690579615,1.9977090773422588,14.197899212805371
missing_neural_feedback,sir,13,10.0,1.9966400498475576,13.43144211570036
missing_neural_feedback,sir,13,14.677992676220699,1.9950739955166885,12.665484620433748
missing_neural_feedback,sir,13,21.544346900318846,1.9927819152684965,11.900258675932763
missing_neural_feedback,sir,13,31.622776601683793,1.98943167871424,11.136102718990522
missing_neural_feedback,sir,13,46.4158883361278,1.9845442684958932,10.373509201064175
missing_neural_feedback,sir,13,68.12920690579611,1.9774344817475489,9.613191793563166
missing_neural_feedback,sir,13,100.0,1.9671339766963585,8.85617870955033
missing_neural_feedback,sir,14,0.01,1.9999966559295839,27.24612446160942
missing_neural_feedback,sir,14,0.014677992676220698,1.999995091581553,26.478597661630864
missing_neural_feedback,sir,14,0.021544346900318832,1.9999927954391934,25.711071593452125
missing_neural_feedback,sir,14,0.03162277660168379,1.9999894251771981,24.943546599404858
missing_neural_feedback,sir,14,0.046415888336127774,1.9999844783394407,24.176023181958854
missing_neural_feedback,sir,14,0.06812920690579612,1.9999772174399484,23.40850207862951
missing_neural_feedback,sir,14,0.1,1.99996656003777,22.640984371921203
missing_neural_feedback,sir,14,0.1467799267622069,1.9999509174139485,21.873471650689496
missing_neural_feedback,sir,14,0.21544346900318834,1.9999279578355527,21.105966246961636
missing_neural_feedback,sir,14,0.31622776601683794,1.9998942591908073,20.338471583483425
missing_neural_feedback,sir,14,0.46415888336127775,1.999844799377068,19.570992683723322
missing_neural_feedback,sir,14,0.6812920690579611,1.999772208830822,18.803536920186914
missing_neural_feedback,sir,14,1.0,1.9996656745506254,18.036115112212613
missing_neural_feedback,sir,14,1.4677992676220697,1.9995093339176186,17.26874313606701
missing_neural_feedback,sir,14,2.1544346900318843,1.9992799225156748,16.501444285554008
missing_neural_feedback,sir,14,3.1622776601683795,1.9989433331529414,15.734252731130962
missing_neural_feedback,sir,14,4.641588833612779,1.9984495900211259,14.967218584754256
missing_neural_feedback,sir,14,6.812920690579615,1.9977255250725077,14.200415307309818
missing_neural_feedback,sir,14,10.0,1.9966641426764893,13.433950523802501
missing_neural_feedback,sir,14,14.677992676220699,1.9951092534499688,12.667981774751894
missing_neural_feedback,sir,14,21.544346900318846,1.9928334406694552,11.902739372691931
missing_neural_feedback,sir,14,31.622776601683793,1.98950682394854,11.13855938939792
missing_neural_feedback,sir,14,46.4158883361278,1.984653535590014,10.375930883232403
missing_neural_feedback,sir,14,68.12920690579611,1.9775926771212045,9.615562710217223
missing_neural_feedback,sir,14,100.0,1.967361570784004,8.858476359656326
missing_neural_feedback,sir,15,0.01,1.9999966847964392,27.24475698134497
missing_neural_feedback,sir,15,0.014677992676220698,1.9999951339521673,26.477230167862537
missing_neural_feedback,sir,15,0.021544346900318832,1.9999928576304598,25.709704079862906
missing_neural_feedback,sir,15,0.03162277660168379,1.999989516460868,24.942179056722708
missing_neural_feedback,sir,15,0.046415888336127774,1.999984612324197,24.174655596574485
missing_neural_feedback,sir,15,0.06812920690579612,1.9999774140997724,23.407134430567638
missing_neural_feedback,sir,15,0.1,1.9999668486886613,22.639616631863
missing_neural_feedback,sir,15,0.1467799267622069,1.999951341082041,21.872103775602767
missing_neural_feedback,sir,15,0.21544346900318834,1.999928579666241,21.10459817368791
missing_neural_feedback,sir,15,0.31622776601683794,1.9998951718509026,20.337103219327723
missing_neural_feedback,sir,15,0.46415888336127775,1.9998461388441773,19.56962389264736
missing_neural_feedback,sir,15,0.6812920690579611,1.999774174609485,18.802167502555463
missing_neural_feedback,sir,15,1.0,1.9996685592940815,18.03474477509095
missing_neural_feedback,sir,15,1.4677992676220697,1.9995135667958341,17.267371449678997
missing_neural_feedback,sir,15,2.1544346900318843,1.9992861326325526,16.50007061949062
missing_neural_feedback,sir,15,3.1622776601683795,1.998952442117552,15.732876160974026
missing_neural_feedback,sir,15,4.641588833612779,1.9984629467226978,14.96583775557093
missing_neural_feedback,sir,15,6.812920690579615,1.9977451011410141,14.199028234476188
missing_neural_feedback,sir,15,10.0,1.9966928143220746,13.432554303197753
missing_neural_feedback,sir,15,14.677992676220699,1.9951512043492796,12.666572162831933
missing_neural_feedback,sir,15,21.544346900318846,1.9928947303686004,11.901310181760469
missing_neural_feedback,sir,15,31.622776601683793,1.9895961736764143,11.137101624736044
missing_neural_feedback,sir,15,46.4158883361278,1.9847833801937986,10.374431528889822
missing_neural_feedback,sir,15,68.12920690579611,1.977780499616733,9.614003056374639
missing_neural_feedback,sir,15,100.0,1.9676314375850108,8.856829774045558
missing_neural_feedback,sir,16,0.01,1.999996674412419,27.265265236928123
missing_neural_feedback,sir,16,0.014677992676220698,1.999995118710598,26.497738428303315
missing_neural_feedback,sir,16,0.021544346900318832,1.999992835259086,25.730212347433646
missing_neural_feedback,sir,16,0.03162277660168379,1.9999894836245922,24.962687334758698
missing_neural_feedback,sir,16,0.046415888336127774,1.999984564128019,24.195163889971116
missing_neural_feedback,sir,16,0.06812920690579612,1.9999773433593617,23.427642746510102
missing_neural_feedback,sir,16,0.1,1.9999667448600396,22.660124980897127
missing_neural_feedback,sir,16,0.1467799267622069,1.999951188691302,21.892612173206437
missing_neural_feedback,sir,16,0.21544346900318834,1.999928356006261,21.125106642576824
missing_neural_feedback,sir,16,0.31622776601683794,1.9998948436039554,20.357611792838075
missing_neural_feedback,sir,16,0.46415888336127775,1.9998456571318861,19.59013261969732
missing_neural_feedback,sir,16,0.6812920690579611,1.9997734677428225,18.82267645491975
missing_neural_feedback,sir,16,1.0,1.999667522165568,18.05525405806163
missing_neural_feedback,sir,16,1.4677992676220697,1.9995120453820485,17.287881217676965
missing_neural_feedback,sir,16,2.1544346900318843,1.999283901403187,16.520581098901935
missing_neural_feedback,sir,16,3.1622776601683795,1.9989491712123955,15.753387683500677
missing_neural_feedback,sir,16,4.641588833612779,1.9984581544956121,14.986350806821171
missing_neural_feedback,sir,16,6.812920690579615,1.9977380860516476,14.219543524507886
missing_neural_feedback,sir,16,10.0,1.9966825582789163,13.453072868394248
missing_neural_feedback,sir,16,14.677992676220699,1.9951362379040214,12.687095511865548
missing_neural_feedback,sir,16,21.544346900318846,1.9928729498589908,11.921840502219244
missing_neural_feedback,sir,16,31.622776601683793,1.989564604495294,11.157642070223638
missing_neural_feedback,sir,16,46.4158883361278,1.984737895456675,10.39498660626308
missing_neural_feedback,sir,16,68.12920690579611,1.9777155433319669,9.634579122700275
missing_neural_feedback,sir,16,100.0,1.9675398922526846,8.877435618810807
missing_neural_feedback,sir,17,0.01,1.9999967591445027,27.278901106320312
missing_neural_feedback,sir,17,0.014677992676220698,1.9999952430799335,26.511374258057952
missing_neural_feedback,sir,17,0.021544346900318832,1.9999930178075402,25.743848119008522
missing_neural_feedback,sir,17,0.03162277660168379,1.9999897515674308,24.976323020937805
missing_neural_feedback,sir,17,0.046415888336127774,1.999984957410769,24.208799450807327
missing_neural_feedback,sir,17,0.06812920690579612,1.9999779206118413,23.441278123370147
missing_neural_feedback,sir,17,0.1,1.9999675921343192,22.67376008772151
missing_neural_feedback,sir,17,0.1467799267622069,1.9999524322843503,21.906246883682197
missing_neural_feedback,sir,17,0.21544346900318834,1.9999301812747068,21.138740771312857
missing_neural_feedback,sir,17,0.31622776601683794,1.9998975225667985,20.371245067741135
missing_neural_feedback,sir,17,0.46415888336127775,1.999849588956475,19.603764641440115
missing_neural_feedback,sir,17,0.6812920690579611,1.9997792381071307,18.836306637479787
missing_neural_feedback,sir,17,1.0,1.999675990254425,18.068881541512038
missing_neural_feedback,sir,17,1.4677992676220697,1.999524471288098,17.301504740327122
missing_neural_feedback,sir,17,2.1544346900318843,1.999302132497541,16.534198809940154
missing_neural_feedback,sir,17,3.1622776601683795,1.9989759143481067,15.766996868668251
missing_neural_feedback,sir,17,4.641588833612779,1.9984973726446846,14.999947487212694
missing_neural_feedback,sir,17,6.812920690579615,1.997795574259663,14.23312187081849
missing_neural_feedback,sir,17,10.0,1.9967667757115022,13.466624347863881
missing_neural_feedback,sir,17,14.677992676220699,1.995259500638059,12.700607650539832
missing_neural_feedback,sir,17,21.544346900318846,1.9930531210809774,11.935295098901983
missing_neural_feedback,sir,17,31.622776601683793,1.9898274473268747,11.171012640237862
missing_neural_feedback,sir,17,46.4158883361278,1.9851202582119685,10.408234767542645
missing_neural_feedback,sir,17,68.12920690579611,1.9782694804561356,9.647649580892669
missing_neural_feedback,sir,17,100.0,1.968337589728674,8.890249405802411
missing_neural_feedback,sir,18,0.01,1.9999967397729406,27.283686802661318
missing_neural_feedback,sir,18,0.014677992676220698,1.9999952146464643,26.516159963460947
missing_neural_feedback,sir,18,0.021544346900318832,1.9999929760731217,25.74863383771264
missing_neural_feedback,sir,18,0.03162277660168379,1.9999896903101262,24.98110875916518
missing_neural_feedback,sir,18,0.046415888336127774,1.9999848674983003,24.21358521769067
missing_neural_feedback,sir,18,0.06812920690579612,1.9999777886404493,23.44606393231415
missing_neural_feedback,sir,18,0.1,1.999967398431253,22.67854595840093
missing_neural_feedback,sir,18,0.1467799267622069,1.9999521479767102,21.911032844974237
missing_neural_feedback,sir,18,0.21544346900318834,1.9999297639887965,21.14352686560052
missing_neural_feedback,sir,18,0.31622776601683794,1.9998969101192996,20.376031357227756
missing_neural_feedback,sir,18,0.46415888336127775,1.9998486901022492,19.60855121741396
missing_neural_feedback,sir,18,0.6812920690579611,1.999777918975843,18.84109363390411
missing_neural_feedback,sir,18,1.0,1.9996740544788156,18.073669154954203
missing_neural_feedback,sir,18,1.4677992676220697,1.9995216309150305,17.306293259171195
missing_neural_feedback,sir,18,2.1544346900318843,1.99929796546071,16.538988657180262
missing_neural_feedback,sir,18,3.1622776601683795,1.9989698024108713,15.771788664538079
missing_neural_feedback,sir,18,4.641588833612779,1.9984884110953915,15.004742140720499
missing_neural_feedback,sir,18,6.812920690579615,1.997782441041968,14.237920713258697
missing_neural_feedback,sir,18,10.0,1.9967475429302337,13.471429326975663
missing_neural_feedback,sir,18,14.677992676220699,1.9952313655664318,12.70542161161728
missing_neural_feedback,sir,18,21.544346900318846,1.9930120276598993,11.940122189130369
missing_neural_feedback,sir,18,31.622776601683793,1.9897675651008142,11.175858884573511
missing_neural_feedback,sir,18,46.4158883361278,1.9850332897423117,10.413108876770504
missing_neural_feedback,sir,18,68.12920690579611,1.9781437939287003,9.652564059702199
missing_neural_feedback,sir,18,100.0,1.9681572477335312,8.895222017913465
missing_neural_feedback,sir,19,0.01,1.9999966847825483,27.261783628402295
missing_neural_feedback,sir,19,0.014677992676220698,1.9999951339318125,26.494256814926356
missing_neural_feedback,sir,19,0.021544346900318832,1.9999928576006565,25.726730726936232
missing_neural_feedback,sir,19,0.03162277660168379,1.9999895164172816,24.959205703809957
missing_neural_feedback,sir,19,0.046415888336127774,1.9999846122605625,24.191682243682067
missing_neural_feedback,sir,19,0.06812920690579612,1.9999774140071058,23.424161077704866
missing_neural_feedback,sir,19,0.1,1.999966848554232,22.65664327904333
missing_neural_feedback,sir,19,0.1467799267622069,1.9999513408881429,21.889130422845437
missing_neural_feedback,sir,19,0.21544346900318834,1.9999285793889998,21.121624821020113
missing_neural_feedback,sir,19,0.31622776601683794,1.999895171459828,20.35412986678709
missing_neural_feedback,sir,19,0.46415888336127775,1.9998461383043238,19.58665054028423
missing_neural_feedback,sir,19,0.6812920690579611,1.9997741738906822,18.819194150433145
missing_neural_feedback,sir,19,1.0,1.9996685583975338,18.051771423279625
missing_neural_feedback,sir,19,1.4677992676220697,1.999513565821249,17.28439809823267
missing_neural_feedback,sir,19,2.1544346900318843,1.9992861319370883,16.51709726838307
missing_neural_feedback,sir,19,3.1622776601683795,1.998952442678993,15.749902809939632
missing_neural_feedback,sir,19,4.641588833612779,1.998462950951411,14.98286440373122
missing_neural_feedback,sir,19,6.812920690579615,1.9977451146696792,14.216054879491114
missing_neural_feedback,sir,19,10.0,1.9966928499117829,13.449580939375647
missing_neural_feedback,sir,19,14.677992676220699,1.99515129035009,12.683598776976673
missing_neural_feedback,sir,19,21.544346900318846,1.9928949289239002,11.918336744135999
missing_neural_feedback,sir,19,31.622776601683793,1.9895966196294692,11.154128069564221
missing_neural_feedback,sir,19,46.4158883361278,1.984784363584433,10.391457712574853
missing_neural_feedback,sir,19,68.12920690579611,1.97778263881912,9.631028668759065
missing_neural_feedback,sir,19,100.0,1.967636037564331,8.873854151832926
missing_neural_feedback,tv_sir,0,0.01,3.9986131445476945,45.97662691117968
missing_neural_feedback,tv_sir,0,0.014677992676220698,3.997965668731724,44.44221874620996
missing_neural_feedback,tv_sir,0,0.021544346900318832,3.9970167938007406,42.90811323248437
missing_neural_feedback,tv_sir,0,0.03162277660168379,3.995627235611905,41.37445109156572
missing_neural_feedback,tv_sir,0,0.046415888336127774,3.993594506856655,39.8414378902446
missing_neural_feedback,tv_sir,0,0.06812920690579612,3.990625562705855,38.309373253505676
missing_neural_feedback,tv_sir,0,0.1,3.986299111511047,36.77869247964921
missing_neural_feedback,tv_sir,0,0.1467799267622069,3.980015404790014,35.2500249660965
missing_neural_feedback,tv_sir,0,0.21544346900318834,3.9709329636608333,33.724274444111884
missing_neural_feedback,tv_sir,0,0.31622776601683794,3.95789642033044,32.20272545858106
missing_neural_feedback,tv_sir,0,0.46415888336127775,3.9393701689680567,30.687177146203254
missing_neural_feedback,tv_sir,0,0.6812920690579611,3.913412104210677,29.180096302227717
missing_neural_feedback,tv_sir,0,1.0,3.8777511922813654,27.684763172905193
missing_neural_feedback,tv_sir,0,1.4677992676220697,3.8300619328431114,26.20535294983571
missing_neural_feedback,tv_sir,0,2.1544346900318843,3.768523233722576,24.746859289544467
missing_neural_feedback,tv_sir,0,3.1622776601683795,3.692645902789333,23.314748207684143
missing_neural_feedback,tv_sir,0,4.641588833612779,3.6041110876353266,21.91427917476103
missing_neural_feedback,tv_sir,0,6.812920690579615,3.5070921410435676,20.54958423938971
missing_neural_feedback,tv_sir,0,10.0,3.407558274957627,19.222808874503258
missing_neural_feedback,tv_sir,0,14.677992676220699,3.3116128277919095,17.933719824376574
missing_neural_feedback,tv_sir,0,21.544346900318846,3.2236425532279265,16.68001921560029
missing_neural_feedback,tv_sir,0,31.622776601683793,3.145199507920528,15.458251279677345
missing_neural_feedback,tv_sir,0,46.4158883361278,3.074941733836713,14.264932679326922
missing_neural_feedback,tv_sir,0,68.12920690579611,3.009284730173633,13.09755182425846
missing_neural_feedback,tv_sir,0,100.0,2.943238407028956,11.955268314624092
missing_neural_feedback,tv_sir,1,0.01,3.997624804487837,45.25367103657064
missing_neural_feedback,tv_sir,1,0.014677992676220698,3.996517505059376,43.719724814423515
missing_neural_feedback,tv_sir,1,0.021544346900318832,3.9948965939568297,42.1862958873388
missing_neural_feedback,tv_sir,1,0.03162277660168379,3.9925268150638233,40.65362372292279
missing_neural_feedback,tv_sir,1,0.046415888336127774,3.989068542268521,39.12205693368308
missing_neural_feedback,tv_sir,1,0.06812920690579612,3.984035298944936,37.59210108575031
missing_neural_feedback,tv_sir,1,0.1,3.9767382765588186,36.06448527549243
missing_neural_feedback,tv_sir,1,0.1467799267622069,3.9662187831272595,34.540252419489974
missing_neural_feedback,tv_sir,1,0.21544346900318834,3.9511762869433893,33.02087672871796
missing_neural_feedback,tv_sir,1,0.31622776601683794,3.9299136237510734,31.508406512812748
missing_neural_feedback,tv_sir,1,0.46415888336127775,3.90034487396825,30.005617929037886
missing_neural_feedback,tv_sir,1,0.6812920690579611,3.8601431493662606,28.51614183080783
missing_neural_feedback,tv_sir,1,1.0,3.807126601740661,27.04449127603517
missing_neural_feedback,tv_sir,1,1.4677992676220697,3.7399436793695897,25.595883744165633
missing_neural_feedback,tv_sir,1,2.1544346900318843,3.6589581859326095,24.17575478618828
missing_neural_feedback,tv_sir,1,3.1622776601683795,3.566954572986106,22.78894973920118
missing_neural_feedback,tv_sir,1,4.641588833612779,3.469089866102685,21.438771433481204
missing_neural_feedback,tv_sir,1,6.812920690579615,3.3717593161904396,20.12625381011962
missing_neural_feedback,tv_sir,1,10.0,3.2807499763755366,18.850031840457355
missing_neural_feedback,tv_sir,1,14.677992676220699,3.1996204222007307,17.60690847250926
missing_neural_feedback,tv_sir,1,21.544346900318846,3.1290439842905573,16.392871241542473
missing_neural_feedback,tv_sir,1,31.622776601683793,3.0671208560032497,15.204163893652769
missing_neural_feedback,tv_sir,1,46.4158883361278,3.0101550034035367,14.038130562476098
missing_neural_feedback,tv_sir,1,68.12920690579611,2.9534189806839324,12.893753285338105
missing_neural_feedback,tv_sir,1,100.0,2.891736297171146,11.771930635876362
missing_neural_feedback,tv_sir,2,0.01,3.996254406515699,44.62679529696864
missing_neural_feedback,tv_sir,2,0.014677992676220698,3.994511735145227,43.09348923713844
missing_neural_feedback,tv_sir,2,0.021544346900318832,3.9919647394891244,41.56099665947646
missing_neural_feedback,tv_sir,2,0.03162277660168379,3.9882495484807965,40.02969184768856
missing_neural_feedback,tv_sir,2,0.046415888336127774,3.98284597962324,38.5001170794875
missing_neural_feedback,tv_sir,2,0.06812920690579612,3.9750196397652355,36.97305330563811
missing_neural_feedback,tv_sir,2,0.1,3.963752814320714,35.44961534970949
missing_neural_feedback,tv_sir,2,0.1467799267622069,3.947673881658143,33.931374419551865
missing_neural_feedback,tv_sir,2,0.21544346900318834,3.9250106963020874,32.42050427529003
missing_neural_feedback,tv_sir,2,0.31622776601683794,3.8936193471035123,30.91993297922492
missing_neural_feedback,tv_sir,2,0.46415888336127775,3.851171593122605,29.433456278243895
missing_neural_feedback,tv_sir,2,0.6812920690579611,3.7955987753380835,27.965732689229164
missing_neural_feedback,tv_sir,2,1.0,3.725833497211158,26.522050278854476
missing_neural_feedback,tv_sir,2,1.4677992676220697,3.642701757174434,25.107770783113303
missing_neural_feedback,tv_sir,2,2.1544346900318843,3.549531101261284,23.727467784710228
missing_neural_feedback,tv_sir,2,3.1622776601683795,3.4519051661413105,22.383979226155
missing_neural_feedback,tv_sir,2,4.641588833612779,3.356344141763396,21.07776428042088
missing_neural_feedback,tv_sir,2,6.812920690579615,3.2684333268658974,19.806900479223476
missing_neural_feedback,tv_sir,2,10.0,3.191365928953474,18.567749367383577
missing_neural_feedback,tv_sir,2,14.677992676220699,3.1255122976554484,17.355991891641185
missing_neural_feedback,tv_sir,2,21.544346900318846,3.0688800209880984,16.167643849613196
missing_neural_feedback,tv_sir,2,31.622776601683793,3.0179180743582927,14.999810571213041
missing_neural_feedback,tv_sir,2,46.4158883361278,2.9682226804363037,13.851142573840244
missing_neural_feedback,tv_sir,2,68.12920690579611,2.9150146490822237,12.72206469278918
missing_neural_feedback,tv_sir,2,100.0,2.8534961104988157,11.614850869773177
missing_neural_feedback,tv_sir,3,0.01,3.99716674193814,44.99168439692858
missing_neural_feedback,tv_sir,3,0.014677992676220698,3.9958467792335064,43.4579521981079
missing_neural_feedback,tv_sir,3,0.021544346900318832,3.993915573466869,41.92483648256219
missing_neural_feedback,tv_sir,3,0.03162277660168379,3.9910943016783884,40.392622053627996
missing_neural_feedback,tv_sir,3,0.046415888336127774,3.9869817497133315,38.861722862605276
missing_neural_feedback,tv_sir,3,0.06812920690579612,3.98100597668887,37.332737834279705
missing_neural_feedback,tv_sir,3,0.1,3.9723629081215903,35.806527767788936
missing_neural_feedback,tv_sir,3,0.1467799267622069,3.9599452339246994,34.28431788429958
missing_neural_feedback,tv_sir,3,0.21544346900318834,3.9422746110207383,32.76782767536376
missing_neural_feedback,tv_sir,3,0.31622776601683794,3.91746849204708,31.259421527775388
missing_neural_feedback,tv_sir,3,0.46415888336127775,3.883301373364323,29.7622564040094
missing_neural_feedback,tv_sir,3,0.6812920690579611,3.8374509119838796,28.280373783184967
missing_neural_feedback,tv_sir,3,1.0,3.7780213372508595,26.818646238986418
missing_neural_feedback,tv_sir,3,1.4677992676220697,3.7043493913455636,25.38246632101681
missing_neural_feedback,tv_sir,3,2.1544346900318843,3.617872263466268,23.977102386441942
missing_neural_feedback,tv_sir,3,3.1622776601683795,3.52255641849168,22.60678645654496
missing_neural_feedback,tv_sir,3,4.641588833612779,3.424354758213648,21.27381160049719
missing_neural_feedback,tv_sir,3,6.812920690579615,3.329652071180102,19.97804297659391
missing_neural_feedback,tv_sir,3,10.0,3.2434021753553655,18.717115985029736
missing_neural_feedback,tv_sir,3,14.677992676220699,3.167906440502783,17.48725171729353
missing_neural_feedback,tv_sir,3,21.544346900318846,3.10265233155567,16.284338301661904
missing_neural_feedback,tv_sir,3,31.622776601683793,3.0449167034963573,15.10491042064115
missing_neural_feedback,tv_sir,3,46.4158883361278,2.9905807353819056,13.946840509894507
missing_neural_feedback,tv_sir,3,68.12920690579611,2.9348056599492884,12.809738047001161
missing_neural_feedback,tv_sir,3,100.0,2.872532783312289,11.695126145853623
missing_neural_feedback,tv_sir,4,0.01,3.9987327901218723,46.15589930312302
missing_neural_feedback,tv_sir,4,0.014677992676220698,3.998141069563664,44.621435202289724
missing_neural_feedback,tv_sir,4,0.021544346900318832,3.9972737851756905,43.08724770981226
missing_neural_feedback,tv_sir,4,0.03162277660168379,3.9960034556777146,41.553465506650184
missing_neural_feedback,tv_sir,4,0.046415888336127774,3.994144596289542,40.02027664898912
missing_neural_feedback,tv_sir,4,0.06812920690579612,3.991428435700341,38.48795540656571
missing_neural_feedback,tv_sir,4,0.1,3.9874678719321546,36.956900597607344
missing_neural_feedback,tv_sir,4,0.1467799267622069,3.9817103385073582,35.42768962694211
