train_fit,test_fit,d,d_eff,logdet,cond,aic,bic,gic_eff,gic_aic,cv,model,seed,scenario,true_model
19.596087823959667,6.884804313745708,2,1.9896720707827682,11.900029675408963,13.635487917951675,23.596087823959667,25.685132699406513,25.653689087169433,23.575431965525205,0.7649782570828564,SIR,28,redundant_parameterization,SIR
19.596087823959678,6.884804313745648,6,1.9692244044510816,10.311441796344887,891.846976414521,31.596087823959678,37.86322245030021,25.591435708223543,23.53453663286184,0.7649782570828498,Redundant-SIR,28,redundant_parameterization,SIR
19.320389381639508,6.849221642212889,10,2.3180113099309074,12.31339384709786,1430.4662723543538,39.32038938163951,49.76561375887374,26.37762682562082,23.956412001501324,0.7610246269125432,Duplicate-UDE,28,redundant_parameterization,SIR
18.925877663541076,6.698469724841454,4,3.8508058156277762,18.125730672422755,166.50018214882752,26.925877663541076,31.10396741443477,30.649742372535687,26.62748929479663,0.7442744138712727,TV-SIR,28,redundant_parameterization,SIR
18.435193487780822,4.09228378524519,2,1.9896720707827682,11.900029675408963,13.635487917951675,22.435193487780822,24.524238363227667,24.492794750990587,22.41453762934636,0.4546981983605767,SIR,29,redundant_parameterization,SIR
18.435193487780808,4.092283785245154,6,1.9692244044510816,10.311441796344887,891.846976414521,30.435193487780808,36.70232811412134,24.430541372044672,22.37364229668297,0.4546981983605727,Redundant-SIR,29,redundant_parameterization,SIR
16.787822944142388,4.482264027891353,10,2.3180113099309074,12.31339384709786,1430.4662723543538,36.78782294414239,47.23304732137662,23.8450603881237,21.423845564004203,0.49802933643237257,Duplicate-UDE,29,redundant_parameterization,SIR
15.428152435010542,4.357229072571956,4,3.8508058156277762,18.125730672422755,166.50018214882752,23.428152435010542,27.606242185904236,27.152017144005153,23.129764066266095,0.4841365636191062,TV-SIR,29,redundant_parameterization,SIR
21.911776426405964,20.92515366563579,2,1.9896720707827682,11.900029675408963,13.635487917951675,25.911776426405964,28.00082130185281,27.96937768961573,25.8911205679715,2.325017073959532,SIR,30,redundant_parameterization,SIR
21.911776426405947,20.925153665635722,6,1.9692244044510816,10.311441796344887,891.846976414521,33.91177642640595,40.178911052746486,27.907124310669808,25.85022523530811,2.3250170739595246,Redundant-SIR,30,redundant_parameterization,SIR
21.28603421047117,22.592947884981633,10,2.3180113099309074,12.31339384709786,1430.4662723543538,41.28603421047117,51.7312585877054,28.34327165445248,25.922056830332984,2.510327542775737,Duplicate-UDE,30,redundant_parameterization,SIR
18.777998122257255,23.366396747157633,4,3.8508058156277762,18.125730672422755,166.50018214882752,26.777998122257255,30.95608787315095,30.501862831251866,26.479609753512808,2.596266305239737,TV-SIR,30,redundant_parameterization,SIR
17.041975932634376,9.251330399082304,2,1.9896720707827682,11.900029675408963,13.635487917951675,21.041975932634376,23.13102080808122,23.09957719584414,21.021320074199913,1.027925599898034,SIR,31,redundant_parameterization,SIR
17.041975932634376,9.25133039908235,6,1.9692244044510816,10.311441796344887,891.846976414521,29.041975932634376,35.309110558974915,23.037323816898237,20.980424741536538,1.027925599898039,Redundant-SIR,31,redundant_parameterization,SIR
14.120495705930331,9.990859623517563,10,2.3180113099309074,12.31339384709786,1430.4662723543538,34.12049570593033,44.565720083164564,21.177733149911642,18.756518325792147,1.1100955137241737,Duplicate-UDE,31,redundant_parameterization,SIR
13.817820017172801,10.01790776859276,4,3.8508058156277762,18.125730672422755,166.50018214882752,21.8178200171728,25.995909768066493,25.54168472616741,21.519431648428352,1.1131008631769734,TV-SIR,31,redundant_parameterization,SIR
23.732068622543412,9.737967906449402,2,1.9896720707827682,11.900029675408963,13.635487917951675,27.732068622543412,29.821113497990257,29.789669885753177,27.71141276410895,1.0819964340499335,SIR,32,redundant_parameterization,SIR
