schema_version,protocol_hash,scenario,seed,sample,dimension,rank,statistic,log_information_volume,objective,parameter_error,wall_seconds
2.0,70c7d5be4c9850c2,regular_sir_full,197,calibration,2,2,0.24596480884909638,22.01659041430845,-284.9495580992482,0.0036314162534734815,7.126081499998691
2.0,70c7d5be4c9850c2,regular_sir_full,198,calibration,2,2,3.2508824255435567,22.015654862406016,-276.37886805823564,0.008826005792475897,7.034561100008432
2.0,70c7d5be4c9850c2,regular_sir_full,199,calibration,2,2,1.2517394760156417,22.01355709482512,-278.16396545193237,0.00428940428176095,7.1428304000000935
2.0,70c7d5be4c9850c2,regular_sir_full,0,evaluation,2,2,0.0770781335852872,22.018005429052266,-275.1010359195493,0.0017075462129035868,6.023309399999562
2.0,70c7d5be4c9850c2,regular_sir_full,1,evaluation,2,2,0.4110127243606078,22.01719271466482,-269.29552366298105,0.004610712031775341,6.126503399995272
2.0,70c7d5be4c9850c2,regular_sir_full,2,evaluation,2,2,1.3700744138485823,22.01499791498925,-276.3986078899284,0.008681167266401517,6.107588200000464
2.0,70c7d5be4c9850c2,regular_sir_full,3,evaluation,2,2,1.541893793302528,22.020764228486257,-275.253394280274,0.004267053988415146,6.157337299999199
2.0,70c7d5be4c9850c2,regular_sir_full,4,evaluation,2,2,0.1057210992070478,22.017470922156473,-297.0809610978116,0.0023761043164801936,6.098726500000339
2.0,70c7d5be4c9850c2,regular_sir_full,5,evaluation,2,2,0.12981037955391,22.01684646265249,-276.6542157399679,0.0008470010535380949,6.1005480000021635
2.0,70c7d5be4c9850c2,regular_sir_full,6,evaluation,2,2,0.7863819191276519,22.02119984607851,-268.640501474318,0.0023503298329331226,6.15142090000154
2.0,70c7d5be4c9850c2,regular_sir_full,7,evaluation,2,2,1.1217248512204752,22.019124284261352,-277.57968464575583,0.00542487293118445,6.17089219999616
2.0,70c7d5be4c9850c2,regular_sir_full,8,evaluation,2,2,0.11053621317334614,22.01668915583779,-272.0431493256057,0.0019376852805604104,6.076556400003028
2.0,70c7d5be4c9850c2,regular_sir_full,9,evaluation,2,2,1.684940481815131,22.01976597264926,-280.6910410057137,0.006145368252584799,6.069342000002507
2.0,70c7d5be4c9850c2,regular_sir_full,10,evaluation,2,2,0.2269679148913323,22.0196957549241,-272.35859378879593,0.002950657814275084,6.147619299998041
2.0,70c7d5be4c9850c2,regular_sir_full,11,evaluation,2,2,3.3209226957393496,22.015100095909904,-272.050908232449,0.008203385411270235,6.143958000000566
2.0,70c7d5be4c9850c2,regular_sir_full,12,evaluation,2,2,0.36683043864530585,22.018811420474574,-277.4029306477618,0.002846502075151503,6.071175400007633
2.0,70c7d5be4c9850c2,regular_sir_full,13,evaluation,2,2,0.6948847793618217,22.014769539289425,-265.90074339338395,0.002600582787324887,5.96120659999724
2.0,70c7d5be4c9850c2,regular_sir_full,14,evaluation,2,2,3.4168632764620464,22.0236160580898,-262.87844967018776,0.004291281988563584,6.163866400005645
2.0,70c7d5be4c9850c2,regular_sir_full,15,evaluation,2,2,0.3042379082166899,22.01776365291181,-280.3392383998698,0.003662264007764514,5.908698500003084
2.0,70c7d5be4c9850c2,regular_sir_full,16,evaluation,2,2,1.703768181970546,22.019440035688383,-270.60801968426944,0.00663218565274942,6.03107139999338
2.0,70c7d5be4c9850c2,regular_sir_full,17,evaluation,2,2,1.8961251204991199,22.012540751179074,-271.91332551269005,0.0052749232052472055,5.956057600007625
2.0,70c7d5be4c9850c2,regular_sir_full,18,evaluation,2,2,0.03499452692439092,22.018637751739938,-279.6484072250373,0.0005000211696387076,6.153606100007892
2.0,70c7d5be4c9850c2,regular_sir_full,19,evaluation,2,2,1.6970730722223695,22.01333216971351,-261.9837793067096,0.008498678280795108,6.090674899998703
2.0,70c7d5be4c9850c2,regular_sir_full,20,evaluation,2,2,0.31011606816402715,22.017235368340902,-281.3327106306931,0.002721539711411463,6.12406820000615
2.0,70c7d5be4c9850c2,regular_sir_full,21,evaluation,2,2,1.0053755353247924,22.016821188040534,-273.44325580384077,0.00719247030456833,6.062722200003918
2.0,70c7d5be4c9850c2,regular_sir_full,22,evaluation,2,2,2.057485077010951,22.012799447353203,-273.94732982373654,0.003518018167481843,6.083436200002325
2.0,70c7d5be4c9850c2,regular_sir_full,23,evaluation,2,2,3.5111183085861106,22.012804667510096,-267.7387988566554,0.01378612975480277,6.095080400002189
2.0,70c7d5be4c9850c2,regular_sir_full,24,evaluation,2,2,0.9642593772505065,22.018516191066354,-262.6404728267538,0.0066680987622606686,6.040826199998264
2.0,70c7d5be4c9850c2,regular_sir_full,25,evaluation,2,2,0.6472312086153755,22.020485393282218,-273.70341185510074,0.005635826748032497,5.894410599998082
2.0,70c7d5be4c9850c2,regular_sir_full,26,evaluation,2,2,0.3443685387347409,22.0169726699946,-281.01645150082265,0.002557502880115408,5.964227499993285
2.0,70c7d5be4c9850c2,regular_sir_full,27,evaluation,2,2,0.6223791993417337,22.0210343952732,-272.04821123790714,0.003034627525691543,5.503689100005431
2.0,70c7d5be4c9850c2,regular_sir_full,28,evaluation,2,2,1.6568982767960252,22.01623988420178,-284.9126043410643,0.006209004166503487,3.1241481000033673
2.0,70c7d5be4c9850c2,regular_sir_full,29,evaluation,2,2,2.5792821958201246,22.016678262706307,-270.4890370791292,0.008819296005492241,3.038719099989976
2.0,70c7d5be4c9850c2,regular_sir_full,30,evaluation,2,2,0.6045734903942498,22.020252659713236,-268.67731658835856,0.001894544628924872,2.621882399995229
2.0,70c7d5be4c9850c2,regular_sir_full,31,evaluation,2,2,0.7722545811560011,22.020783146924153,-279.47141178949425,0.006088896845597184,2.694329799996922
2.0,70c7d5be4c9850c2,regular_sir_full,32,evaluation,2,2,9.168543211796736,22.019673376773618,-275.63904391668643,0.02041662867754529,2.571515800009365
2.0,70c7d5be4c9850c2,regular_sir_full,33,evaluation,2,2,0.8076304047912508,22.014802300940044,-279.4722552294168,0.005922714003429082,2.6345493999979226
2.0,70c7d5be4c9850c2,regular_sir_full,34,evaluation,2,2,0.9425808628869599,22.017085550913833,-287.70312661148023,0.0068355394596923994,2.940268999998807
2.0,70c7d5be4c9850c2,regular_sir_full,35,evaluation,2,2,2.6591887991103693,22.02095786741373,-279.51170657962894,0.006665474581358186,3.213518100004876
2.0,70c7d5be4c9850c2,regular_sir_full,36,evaluation,2,2,1.2190757705438615,22.021661321991324,-263.5103161688302,0.002466811938815907,5.529582000002847
2.0,70c7d5be4c9850c2,regular_sir_full,37,evaluation,2,2,3.319104686833006,22.011308863672408,-283.82465812173876,0.011519225309527497,5.711523899997701
2.0,70c7d5be4c9850c2,regular_sir_full,38,evaluation,2,2,2.262496154531754,22.014961800424604,-273.96980972282665,0.005847261202356745,5.803744100005133
2.0,70c7d5be4c9850c2,regular_sir_full,39,evaluation,2,2,6.032916494876262,22.027263180909998,-281.35798146334093,0.007720396814809766,5.9528125999931945
2.0,70c7d5be4c9850c2,regular_sir_full,40,evaluation,2,2,7.614862782450643,22.025463490051884,-280.00621272765176,0.01998165792600342,5.972655599995051
2.0,70c7d5be4c9850c2,regular_sir_full,41,evaluation,2,2,1.2496396272103618,22.02186621341599,-278.9320505572791,0.007295039274973918,5.957802599994466
2.0,70c7d5be4c9850c2,regular_sir_full,42,evaluation,2,2,0.4112646189023389,22.01981440589183,-272.05047209768117,0.0016038225211004195,6.157075299997814
2.0,70c7d5be4c9850c2,regular_sir_full,43,evaluation,2,2,1.5684369619886032,22.013015777518525,-268.5411553966353,0.004989431604757554,6.099609100012458
2.0,70c7d5be4c9850c2,regular_sir_full,44,evaluation,2,2,0.8166388280826228,22.018207356159877,-284.2312761248969,0.0054904033700980855,5.920919299998786
2.0,70c7d5be4c9850c2,regular_sir_full,45,evaluation,2,2,6.998051941979751,22.011357009349936,-275.26573128721316,0.008273482832168886,6.082546199992066
2.0,70c7d5be4c9850c2,regular_sir_full,46,evaluation,2,2,4.892281066074624,22.024580710590193,-272.61208803729613,0.0052646784728739215,6.087091800000053
2.0,70c7d5be4c9850c2,regular_sir_full,47,evaluation,2,2,0.09273281096859787,22.016793707529075,-279.4134529224291,0.0017689648003820547,6.076400999998441
2.0,70c7d5be4c9850c2,regular_sir_full,48,evaluation,2,2,0.9121182678578456,22.016012429824933,-268.62222365270236,0.007114966541055532,6.094483399996534
2.0,70c7d5be4c9850c2,regular_sir_full,49,evaluation,2,2,1.9424908717624627,22.02052500025611,-285.0655766766324,0.010263793751687943,6.000601100007771
2.0,70c7d5be4c9850c2,regular_sir_full,50,evaluation,2,2,0.5716195539821209,22.020458880965375,-287.3357181571582,0.005156320333732796,6.046386999994866
2.0,70c7d5be4c9850c2,regular_sir_full,51,evaluation,2,2,0.23253333058637532,22.019057287818143,-277.7463581499659,0.0016373279027018912,6.084529500003555
2.0,70c7d5be4c9850c2,regular_sir_full,52,evaluation,2,2,0.7085467980305001,22.01726351225168,-274.09154021618065,0.005884822889161212,5.996426600002451
2.0,70c7d5be4c9850c2,regular_sir_full,53,evaluation,2,2,0.27981877065917027,22.018164410531064,-271.78271317066503,0.0031443871140890275,6.0767524000111734
2.0,70c7d5be4c9850c2,regular_sir_full,54,evaluation,2,2,1.4175924951346404,22.0187367251221,-277.4449674246358,0.006751847079465347,6.0287795000040205
2.0,70c7d5be4c9850c2,regular_sir_full,55,evaluation,2,2,4.2317776893477514,22.024103715625888,-269.1473302979097,0.004913834723943878,6.070709599996917
2.0,70c7d5be4c9850c2,regular_sir_full,56,evaluation,2,2,1.2893462414149437,22.014324208899026,-277.40465284688486,0.002572878456209131,6.094977500004461
2.0,70c7d5be4c9850c2,regular_sir_full,57,evaluation,2,2,2.410594188379781,22.012404738690748,-277.61632252280805,0.0037569910562501602,6.039420300003258
2.0,70c7d5be4c9850c2,regular_sir_full,58,evaluation,2,2,0.7238619160807314,22.019459504804225,-270.92304515575114,0.003568829201162593,6.175802300000214
2.0,70c7d5be4c9850c2,regular_sir_full,59,evaluation,2,2,1.444000611903281,22.018969114115407,-287.610603438015,0.006548754492380948,6.118223700003
2.0,70c7d5be4c9850c2,regular_sir_full,60,evaluation,2,2,0.09215201868790052,22.01892736008837,-268.8467137724009,0.0021093348025870563,5.9834609999961685
2.0,70c7d5be4c9850c2,regular_sir_full,61,evaluation,2,2,1.3175978053151904,22.014925816043167,-273.4994378908684,0.008473680895261614,6.024443800008157
2.0,70c7d5be4c9850c2,regular_sir_full,62,evaluation,2,2,1.6716384714157186,22.019997474819395,-275.67692156534054,0.00578371482636715,6.034419500007061
2.0,70c7d5be4c9850c2,regular_sir_full,63,evaluation,2,2,1.3419632759788556,22.02141229541033,-277.0450914092546,0.0027831680579723257,5.962819000007585
2.0,70c7d5be4c9850c2,regular_sir_full,64,evaluation,2,2,1.595600359984518,22.013355511238416,-290.61655781141314,0.00798832573994474,6.082317899999907
2.0,70c7d5be4c9850c2,regular_sir_full,65,evaluation,2,2,3.2979824140783927,22.011746708530914,-286.2895727879828,0.004106028280060736,6.0303144000063185
2.0,70c7d5be4c9850c2,regular_sir_full,66,evaluation,2,2,2.276012245230869,22.023648567136817,-273.2884828663843,0.008747838609317018,5.93239889999677
2.0,70c7d5be4c9850c2,regular_sir_full,67,evaluation,2,2,1.7106343345542143,22.02288127695502,-275.6678852510522,0.007629667610630268,6.088132699995185
2.0,70c7d5be4c9850c2,regular_sir_full,68,evaluation,2,2,1.1855178536243633,22.01407775246719,-275.18579115587676,0.007071373531850957,6.259808400005568
2.0,70c7d5be4c9850c2,regular_sir_full,69,evaluation,2,2,3.1726648488290268,22.011507134255403,-283.09600850710336,0.01137675664370202,6.260791699998663
2.0,70c7d5be4c9850c2,regular_sir_full,70,evaluation,2,2,7.143230760350312,22.02553992249471,-268.54786622144627,0.006839686050623675,6.198327399994014
2.0,70c7d5be4c9850c2,regular_sir_full,71,evaluation,2,2,1.3626094879321022,22.017338269866606,-279.24280036891554,0.006766614186863866,6.174802900000941
2.0,70c7d5be4c9850c2,regular_sir_full,72,evaluation,2,2,1.2141563648420997,22.0175686705276,-281.25679054056917,0.007336066159489913,6.2074374000076205
2.0,70c7d5be4c9850c2,regular_sir_full,73,evaluation,2,2,3.5221441946197314,22.024235373993804,-286.6459058078907,0.004182103505097196,6.204001799997059
2.0,70c7d5be4c9850c2,regular_sir_full,74,evaluation,2,2,0.28360411348534037,22.019787195879452,-286.7088576311932,0.001218195964594341,6.034468999991077
2.0,70c7d5be4c9850c2,regular_sir_full,75,evaluation,2,2,0.15368076556200536,22.018610276538062,-277.26196070890313,0.0028834660862271833,6.144633100004285
2.0,70c7d5be4c9850c2,regular_sir_full,76,evaluation,2,2,1.8235685201801823,22.01338306456755,-279.17638307836063,0.0030329449703479596,6.038682800004608
2.0,70c7d5be4c9850c2,regular_sir_full,77,evaluation,2,2,1.500752155702307,22.01649887711333,-286.19487440065694,0.006140842282699305,6.0459133999975165
2.0,70c7d5be4c9850c2,regular_sir_full,78,evaluation,2,2,0.16912857479588023,22.016982689987362,-278.23571558585706,0.0013655563467545935,5.985771299994667
2.0,70c7d5be4c9850c2,regular_sir_full,79,evaluation,2,2,1.2019941618229644,22.017918914689254,-276.9296863266305,0.00690049811041512,6.069221999990987
2.0,70c7d5be4c9850c2,regular_sir_full,80,evaluation,2,2,2.559876239854958,22.019468441230458,-284.160559671939,0.008526382153073385,6.1187362000055145
2.0,70c7d5be4c9850c2,regular_sir_full,81,evaluation,2,2,1.0934749132016743,22.018210714180626,-272.80599962203786,0.0063933017201068835,6.161806600008276
2.0,70c7d5be4c9850c2,regular_sir_full,82,evaluation,2,2,2.4530003936097713,22.01739840074579,-272.7886405478826,0.010450128309912833,6.089651499991305
2.0,70c7d5be4c9850c2,regular_sir_full,83,evaluation,2,2,0.31151624550811197,22.019232595348214,-285.26795870439355,0.004134484659858949,6.099326099996688
2.0,70c7d5be4c9850c2,regular_sir_full,84,evaluation,2,2,1.601789309553273,22.013033766098864,-276.5235995755632,0.004401295545977718,5.899527200002922
2.0,70c7d5be4c9850c2,regular_sir_full,85,evaluation,2,2,0.6183869973163642,22.01974867622298,-276.32053057664734,0.005821113071548767,6.023608999996213
2.0,70c7d5be4c9850c2,regular_sir_full,86,evaluation,2,2,0.4981066370953046,22.017837878138586,-266.8116745794013,0.004359873706787864,6.072917700003018
2.0,70c7d5be4c9850c2,regular_sir_full,87,evaluation,2,2,1.2480784725471643,22.020489481005995,-273.9323420631383,0.003828346972370564,6.05543839999882
2.0,70c7d5be4c9850c2,regular_sir_full,88,evaluation,2,2,1.759889777387218,22.012748026775036,-280.347553796215,0.006846748145364019,6.151990800004569
2.0,70c7d5be4c9850c2,regular_sir_full,89,evaluation,2,2,0.4236113746302722,22.016782699002725,-274.82921177685535,0.004821414873886833,5.969698400003836
2.0,70c7d5be4c9850c2,regular_sir_full,90,evaluation,2,2,3.4093661008507783,22.01065019482389,-277.24083843103676,0.007609169774380703,6.090832199988654
2.0,70c7d5be4c9850c2,regular_sir_full,91,evaluation,2,2,2.8357105879894857,22.019776399610016,-295.92533798736173,0.011935069776180677,6.094138100001146
2.0,70c7d5be4c9850c2,regular_sir_full,92,evaluation,2,2,0.2540064718416583,22.018006274382152,-280.11884161374155,0.0031452662532556273,6.088175999990199
2.0,70c7d5be4c9850c2,regular_sir_full,93,evaluation,2,2,0.5690802346803199,22.0160403849325,-282.778485730453,0.005584572348558592,5.99896450000233
2.0,70c7d5be4c9850c2,regular_sir_full,94,evaluation,2,2,6.0269853311788495,22.027563576202567,-283.2074510350226,0.011713863085979112,6.069061600006535
2.0,70c7d5be4c9850c2,regular_sir_full,95,evaluation,2,2,2.501710139481825,22.017461566266203,-286.7961427593207,0.009515522820659966,6.01382979999471
2.0,70c7d5be4c9850c2,regular_sir_full,96,evaluation,2,2,9.294228147830717,22.02568886376209,-292.36781259951135,0.009118517747250568,6.1226107999973465
2.0,70c7d5be4c9850c2,regular_sir_full,97,evaluation,2,2,0.8217697482859564,22.01437618660998,-277.0203525436399,0.003685919371543038,6.0777432000031695
2.0,70c7d5be4c9850c2,regular_sir_full,98,evaluation,2,2,0.7740505137094951,22.01597464129151,-281.47271402028366,0.006555094753417836,6.090895900008036
2.0,70c7d5be4c9850c2,regular_sir_full,99,evaluation,2,2,3.196030228419689,22.020279119239895,-272.116502465593,0.01285047724831442,6.063164399995003
2.0,70c7d5be4c9850c2,regular_sir_full,100,evaluation,2,2,0.41817930603904124,22.020137608212405,-289.4044489598768,0.004355306597049524,6.923590600024909
2.0,70c7d5be4c9850c2,regular_sir_full,101,evaluation,2,2,2.075079801033446,22.02350801376548,-271.22997021201166,0.004991868185166924,7.061736100004055
2.0,70c7d5be4c9850c2,regular_sir_full,102,evaluation,2,2,0.16288114353228653,22.018822295345863,-273.6508922314462,0.0029938942505985553,6.909041300008539
2.0,70c7d5be4c9850c2,regular_sir_full,103,evaluation,2,2,0.9052690635841433,22.01529617207676,-274.8993236928361,0.002545846182112949,7.071596699999645
2.0,70c7d5be4c9850c2,regular_sir_full,104,evaluation,2,2,4.912826887141288,22.01373140561587,-283.8553473596463,0.016556577415277544,6.974351299984846
2.0,70c7d5be4c9850c2,regular_sir_full,105,evaluation,2,2,0.0543857172119916,22.018770257455174,-285.9009155912459,0.0005504422156099699,7.041066200006753
2.0,70c7d5be4c9850c2,regular_sir_full,106,evaluation,2,2,0.89065574149071,22.02165956065944,-285.64236789962814,0.00394594965717719,7.0683397999964654
2.0,70c7d5be4c9850c2,regular_sir_full,107,evaluation,2,2,0.0332561892911079,22.018080208616464,-281.65541807088186,0.0012590522108566786,7.110497599991504
2.0,70c7d5be4c9850c2,regular_sir_full,108,evaluation,2,2,2.5172192687173287,22.013488721474733,-281.47090498737646,0.004209650636663425,6.781743700004881
2.0,70c7d5be4c9850c2,regular_sir_full,109,evaluation,2,2,0.5583246151867327,22.018815796607697,-276.3430341519601,0.0053406721381224365,6.920482000015909
2.0,70c7d5be4c9850c2,regular_sir_full,110,evaluation,2,2,2.0315400862278303,22.016150262363702,-271.7689350705498,0.010333929994026133,6.884232700016582
2.0,70c7d5be4c9850c2,regular_sir_full,111,evaluation,2,2,0.8961455127130926,22.014754239661396,-273.12559463573103,0.006430572460370761,6.831320900004357
2.0,70c7d5be4c9850c2,regular_sir_full,112,evaluation,2,2,0.5003592368370445,22.020670174796578,-282.03471379218786,0.0023688104860750026,6.906633699982194
2.0,70c7d5be4c9850c2,regular_sir_full,113,evaluation,2,2,1.7962495322200889,22.013348153840713,-272.2725892131585,0.00900425490435616,6.915913500008173
2.0,70c7d5be4c9850c2,regular_sir_full,114,evaluation,2,2,1.342909646907961,22.014390164649022,-270.06757543794606,0.002724944249498732,7.361663299991051
2.0,70c7d5be4c9850c2,regular_sir_full,115,evaluation,2,2,0.258297625310501,22.015963059288154,-274.86644832936895,0.002643045340061097,7.405283000000054
2.0,70c7d5be4c9850c2,regular_sir_full,116,evaluation,2,2,0.48347375518796043,22.018690985833032,-274.77325253266207,0.004937702721049728,7.2843997000018135
2.0,70c7d5be4c9850c2,regular_sir_full,117,evaluation,2,2,2.2879619860964153,22.012626324115594,-280.694827858052,0.009949397001101654,7.37259919999633
2.0,70c7d5be4c9850c2,regular_sir_full,118,evaluation,2,2,2.2962002842757228,22.02048192738848,-280.25440992681024,0.01109591017197678,7.434005999995861
2.0,70c7d5be4c9850c2,regular_sir_full,119,evaluation,2,2,1.0417393903706031,22.013981052684628,-280.7033395318256,0.0035926380573066173,7.637072799989255
2.0,70c7d5be4c9850c2,regular_sir_full,120,evaluation,2,2,4.777144522013249,22.010317543830276,-284.37299778743443,0.0050618043186407,7.3898927999835
2.0,70c7d5be4c9850c2,regular_sir_full,121,evaluation,2,2,8.462047492309525,22.018702784757984,-266.3033448543469,0.01893838508458731,7.319804400001885
2.0,70c7d5be4c9850c2,regular_sir_full,122,evaluation,2,2,0.9403264043324069,22.018806779918982,-274.4586008806407,0.0052406756457933495,7.395162300002994
2.0,70c7d5be4c9850c2,regular_sir_full,123,evaluation,2,2,0.5052322455963272,22.02068461135801,-280.0533651123383,0.002387572735764874,7.47166089998791
2.0,70c7d5be4c9850c2,regular_sir_full,124,evaluation,2,2,0.43157376911340933,22.020525042532892,-277.81467462263925,0.002598202724336397,7.597446200001286
2.0,70c7d5be4c9850c2,regular_sir_full,125,evaluation,2,2,0.8821148707027805,22.0152706518843,-274.80856476896645,0.0068355089223955424,7.543892299989238
2.0,70c7d5be4c9850c2,regular_sir_full,126,evaluation,2,2,7.414256563544743,22.017112578160443,-272.2525943898993,0.016341227146349693,7.669037499988917
2.0,70c7d5be4c9850c2,regular_sir_full,127,evaluation,2,2,0.8900779154560051,22.01877580974186,-278.85061237283486,0.00659253128230574,7.643649200006621
2.0,70c7d5be4c9850c2,regular_sir_full,128,evaluation,2,2,0.8759491057266282,22.015452414766838,-286.68108084226594,0.006892130427059286,7.626030200015521
2.0,70c7d5be4c9850c2,regular_sir_full,129,evaluation,2,2,4.394212163802965,22.024214415004657,-275.26724272799,0.014898136953889198,7.585418000002392
2.0,70c7d5be4c9850c2,regular_sir_full,130,evaluation,2,2,0.6979584320024319,22.01757095244721,-271.6427312252671,0.005628338592884357,7.506437400006689
2.0,70c7d5be4c9850c2,regular_sir_full,131,evaluation,2,2,2.898954210444971,22.023966939227996,-273.6848627453587,0.00407506908773031,7.3194882000098005
2.0,70c7d5be4c9850c2,regular_sir_full,132,evaluation,2,2,0.7662336930178453,22.01510117816187,-279.05014420941063,0.0060794587149722735,6.7336515999922995
2.0,70c7d5be4c9850c2,regular_sir_full,133,evaluation,2,2,1.1680422725568314,22.014315510641346,-287.38152515880586,0.007365138259675736,6.739468100015074
2.0,70c7d5be4c9850c2,regular_sir_full,134,evaluation,2,2,5.462681441840305,22.023298724293014,-274.8772180496038,0.01720363826830779,6.697403199999826
2.0,70c7d5be4c9850c2,regular_sir_full,135,evaluation,2,2,0.14887134291024715,22.019332627039645,-281.31912541954955,0.0024648440525011704,6.784997800015844
2.0,70c7d5be4c9850c2,regular_sir_full,136,evaluation,2,2,1.5082275544535246,22.015548572658467,-273.4992850344624,0.004830136245491145,6.697727299993858
2.0,70c7d5be4c9850c2,regular_sir_full,137,evaluation,2,2,4.026364410263478,22.01827909257395,-274.7569249471935,0.012938790101289496,6.712571900017792
2.0,70c7d5be4c9850c2,regular_sir_full,138,evaluation,2,2,0.9513930923064401,22.0217702347797,-281.3911631056059,0.0038503841332217007,7.436290399986319
2.0,70c7d5be4c9850c2,regular_sir_full,139,evaluation,2,2,0.9186656866822632,22.014228130767073,-287.59139868998585,0.0033409851693057516,7.61522719997447
2.0,70c7d5be4c9850c2,regular_sir_full,140,evaluation,2,2,1.9963639498085448,22.01585755484507,-283.1862353487332,0.006523367668598413,7.54848209998454
2.0,70c7d5be4c9850c2,regular_sir_full,141,evaluation,2,2,1.9034718517358207,22.02264006568359,-269.50596528726476,0.0031068274081697423,7.635059400025057
2.0,70c7d5be4c9850c2,regular_sir_full,142,evaluation,2,2,7.61034233778469,22.013029509112755,-283.88888171753644,0.011560904284067282,7.550047500000801
2.0,70c7d5be4c9850c2,regular_sir_full,143,evaluation,2,2,1.6578326206749212,22.0176628858134,-281.73680731496125,0.008445421978511648,7.650434899987886
2.0,70c7d5be4c9850c2,regular_sir_full,144,evaluation,2,2,2.032292349940592,22.012544038556463,-280.49421204616715,0.0042775955507079865,6.605259699979797
2.0,70c7d5be4c9850c2,regular_sir_full,145,evaluation,2,2,1.1657883353875123,22.01698247292666,-281.5572352500821,0.0076084620992763405,6.436379199993098
2.0,70c7d5be4c9850c2,regular_sir_full,146,evaluation,2,2,0.8059972720644676,22.014445090813915,-283.7325249431698,0.004732189545605733,6.561562999995658
2.0,70c7d5be4c9850c2,regular_sir_full,147,evaluation,2,2,4.320994689505416,22.02085371196837,-283.2144704272475,0.009851927213836003,6.714616300014313
2.0,70c7d5be4c9850c2,regular_sir_full,148,evaluation,2,2,1.7212122810335346,22.02288221528949,-271.3197313886669,0.007705367549071717,6.721452099998714
2.0,70c7d5be4c9850c2,regular_sir_full,149,evaluation,2,2,6.198352530559735,22.016522883733906,-293.58577008859766,0.017086404614756367,6.68964899997809
2.0,70c7d5be4c9850c2,regular_sir_full,150,evaluation,2,2,4.754351059554011,22.02648492041593,-283.0485558627272,0.008870397158947396,6.947240400011651
2.0,70c7d5be4c9850c2,regular_sir_full,151,evaluation,2,2,0.28739675241373575,22.01814598148773,-272.5963479932663,0.0035605084127266744,6.975287199980812
2.0,70c7d5be4c9850c2,regular_sir_full,152,evaluation,2,2,1.8761960484440614,22.017602071466325,-281.52364848554504,0.008319766094918992,6.8690479999931995
2.0,70c7d5be4c9850c2,regular_sir_full,153,evaluation,2,2,0.1062657028083544,22.018969169472,-287.81157537828255,0.0007465733127513964,6.817661900015082
2.0,70c7d5be4c9850c2,regular_sir_full,154,evaluation,2,2,0.9209463143781482,22.016978105625384,-277.66266377229186,0.005020616109060533,6.957449400011683
2.0,70c7d5be4c9850c2,regular_sir_full,155,evaluation,2,2,3.715437965976396,22.01752667549215,-266.0954914538948,0.012661935289376822,7.035465499997372
2.0,70c7d5be4c9850c2,regular_sir_full,156,evaluation,2,2,1.1582931378205514,22.016587214202197,-272.1063289915913,0.007795163672004461,6.799311100010527
2.0,70c7d5be4c9850c2,regular_sir_full,157,evaluation,2,2,0.357796995845551,22.019782059567312,-275.4935986417266,0.004241085180683292,6.7595918999868445
2.0,70c7d5be4c9850c2,regular_sir_full,158,evaluation,2,2,1.4283249903401836,22.01751097137263,-271.57047405231646,0.00712518416838949,6.764768799999729
2.0,70c7d5be4c9850c2,regular_sir_full,159,evaluation,2,2,0.24515038389415383,22.017389493157758,-282.9875077857082,0.0025176489054681258,6.6960502000001725
2.0,70c7d5be4c9850c2,regular_sir_full,160,evaluation,2,2,0.18214695824712995,22.019602339318553,-286.01927104154726,0.0023013961074989596,6.685022699995898
2.0,70c7d5be4c9850c2,regular_sir_full,161,evaluation,2,2,0.49944759852288534,22.01515888504391,-283.832098524963,0.0030080024277643865,6.6934293000085745
2.0,70c7d5be4c9850c2,regular_sir_full,162,evaluation,2,2,0.6120911580357525,22.020962357500032,-278.6024500060605,0.00430228291237272,6.614706899999874
2.0,70c7d5be4c9850c2,regular_sir_full,163,evaluation,2,2,0.7837191152114996,22.01992099550383,-278.4719394890855,0.0031000712421942263,6.722346599999582
2.0,70c7d5be4c9850c2,regular_sir_full,164,evaluation,2,2,3.004654089397664,22.01123873994136,-280.26113986946626,0.009581946364176053,6.563552800012985
2.0,70c7d5be4c9850c2,regular_sir_full,165,evaluation,2,2,1.121551916326536,22.019398731104992,-287.4119067346005,0.007660206246331302,6.650842900009593
2.0,70c7d5be4c9850c2,regular_sir_full,166,evaluation,2,2,0.9402828409933681,22.0182090340113,-272.3968386607109,0.005909873270463373,6.647304200014332
2.0,70c7d5be4c9850c2,regular_sir_full,167,evaluation,2,2,2.2891204660812305,22.02132984843746,-283.61926737971805,0.011175648049679899,6.612211300001945
2.0,70c7d5be4c9850c2,regular_sir_full,168,evaluation,2,2,0.5016552639852582,22.015939469047314,-280.2851777837042,0.0018464280566666993,7.00059200002579
2.0,70c7d5be4c9850c2,regular_sir_full,169,evaluation,2,2,2.4056826673643323,22.016906529354923,-273.4755753314001,0.010721994103663257,6.978586200013524
2.0,70c7d5be4c9850c2,regular_sir_full,170,evaluation,2,2,0.25658869109258103,22.019376749527765,-277.8199464840876,0.0036761450461326485,7.018027499987511
2.0,70c7d5be4c9850c2,regular_sir_full,171,evaluation,2,2,0.3760256452406487,22.020161041598175,-282.62126686432697,0.0015386378032999984,7.039114199986216
2.0,70c7d5be4c9850c2,regular_sir_full,172,evaluation,2,2,0.9447212052168665,22.01412492407988,-287.75014161359786,0.0038438537309431237,7.076950699993176
