status,scenario,truth,candidate,candidate_label,seed,observation,noise,n_observations,dimension,objective,deviance,converged,iterations,wall_seconds,forecast_mse,blocked_validation,condition_information,jacobian_rank,aic,aicc,bic,waic_laplace,p_waic,ogic_p,ogic_e,d_obs,c_obs,prior_energy,gic_eff,gic_vol_025,gic_vol_050,gic_vol_100
ok,missing_time_varying_transmission,tv_sir,seir,SEIR,14,infected,0.015,37,3,-90.92209539588158,-182.54540126504855,True,162,14.69574750000902,3.66161314098774e-06,-64.4849071270101,5260.729586139607,3,-176.54540126504855,-175.81812853777583,-171.71264752711588,1428.8103632335974,801.9837112897277,-177.30748456065544,-163.32308333333668,2.6189583521965516,18.521107458426485,0.7012104732853942,-173.08855763863284,-168.4582807740262,-163.82800390941958,-154.56745018020635
ok,missing_time_varying_transmission,tv_sir,seir,SEIR,15,infected,0.015,37,3,-84.27802186940939,-169.27046015451347,True,159,7.893187599998782,3.881379649029828e-06,-60.542690507774324,5581.224877941339,3,-163.27046015451347,-162.54318742724075,-158.4377064165808,1063.5046883375212,609.1412542564001,-164.05689395977555,-150.05034960481473,2.606783097368956,18.50569413400405,0.7144164156947116,-159.8575803738457,-155.23115684034468,-150.60473330684368,-141.35188623984166
ok,missing_time_varying_transmission,tv_sir,seir,SEIR,16,infected,0.015,37,3,-88.5784690926484,-177.83024937682274,True,159,11.412550999986706,2.141019409666619e-06,-62.78980276017143,5572.081925431331,3,-171.83024937682274,-171.10297664955002,-166.99749563889006,1488.3175516286326,829.890799904689,-172.61321712539035,-158.6495465402043,2.6085161257161857,18.50739164509251,0.6733111915259189,-168.41111177305285,-163.78426386177972,-159.1574159505066,-149.90372012796036
ok,missing_time_varying_transmission,tv_sir,seir,SEIR,17,infected,0.015,37,3,-90.58832374081352,-181.8988137404146,True,160,14.392256799997995,2.6384007207248604e-06,-51.651278883925045,5406.881681964468,3,-175.8988137404146,-175.17154101314188,-171.06606000248192,1807.0349935233567,987.2070399588484,-176.66896669388294,-162.6293735517463,2.614923523265826,18.547273929880724,0.7221662587875425,-172.4565395500593,-167.81972106758911,-163.18290258511894,-153.90926562017856
ok,missing_time_varying_transmission,tv_sir,seir,SEIR,18,infected,0.015,37,3,-79.43137145536083,-159.5706791475474,True,159,26.177538899995852,2.1386520795071066e-06,-55.347449292474664,5345.393985892759,3,-153.5706791475474,-152.84340642027468,-148.73792540961472,2676.6218408630534,1417.9406636531132,-154.3350259572837,-140.31027847101558,2.6178265951318505,18.552464439706092,0.7079362368257376,-150.11792220298935,-145.47980609306282,-140.8416899831363,-131.56545776328326
ok,missing_time_varying_transmission,tv_sir,seir,SEIR,19,infected,0.015,37,3,-85.14665370909324,-170.99435744493087,True,161,9.92763429999468,2.883993471204739e-06,-68.90286252020263,5315.67797487698,3,-164.99435744493087,-164.26708471765815,-160.1616037069982,2192.1722164090856,1179.1544331407758,-165.75883358342435,-151.76097598258008,2.617761930753259,18.532331435606416,0.7010500267443762,-161.5418339981358,-156.90875113923417,-152.27566828033258,-143.00950256252938
ok,missing_time_varying_transmission,tv_sir,sir,SIR,0,infected,0.015,37,2,-62.346946231559485,-124.72443429686491,True,154,7.563720499994815,1.9603423349769634e-05,-27.973921919678965,2.7503588883401138,2,-120.72443429686491,-120.37149312039432,-117.50259847157646,-106.78662672025581,13.003624251578504,-120.72490970171188,-106.37299059355803,1.99976229757652,18.32090186956094,0.030541833745949744,-117.50345679551529,-112.92323132812506,-108.34300586073482,-99.18255492595435
ok,missing_time_varying_transmission,tv_sir,sir,SIR,1,infected,0.015,37,2,-23.280444445727852,-46.592803369755984,True,156,14.00019419999444,2.5705939070920463e-05,-15.46214117006538,2.7502398715504763,2,-42.592803369755984,-42.2398621932854,-39.37096754446753,-29.236286104476708,13.193251196746523,-42.593275147058954,-28.224687435708304,1.9997641113485152,18.3362014557474,0.031914478300283086,-39.371819319024574,-34.78776895508773,-30.203718591150874,-21.035617863277174
ok,missing_time_varying_transmission,tv_sir,sir,SIR,2,infected,0.015,37,2,-31.8212228720298,-63.66957150010688,True,155,11.242599299992435,2.837758323849504e-05,-32.31335117480421,2.8109085994322203,2,-59.66957150010688,-59.316630323636296,-56.44773567481843,-47.126546154212924,12.71754771565701,-59.67005042567392,-45.32604722360423,1.999760537216481,18.316398520455373,0.027125756047285933,-56.44860035527285,-51.86950072515901,-47.29040109504517,-38.13220183481748
ok,missing_time_varying_transmission,tv_sir,sir,SIR,3,infected,0.015,37,2,-25.46916743138063,-50.9689346220149,True,151,10.91745290000108,1.9577492557562367e-05,-19.328497969112412,2.749682894253097,2,-46.9689346220149,-46.61599344554431,-43.74709879672645,-33.028630504972156,13.372840523714359,-46.969409948612146,-32.6172184583529,1.9997623367013773,18.321116404408357,0.030599759253642136,-43.747956979388626,-39.16767787828654,-34.58739877718445,-25.426840574980268
ok,missing_time_varying_transmission,tv_sir,sir,SIR,4,infected,0.015,37,2,-44.13505770162932,-88.3115386303758,True,156,3.801484399999026,3.6198418554413006e-05,0.7808801974393873,2.682646215263278,2,-84.3115386303758,-83.9585974539052,-81.08970280508734,-76.0466576534632,8.932109765954767,-84.31199615313427,-69.88404149415825,1.9997712386207573,18.38607390910039,0.041423227117150144,-81.09052884364937,-76.49401036637427,-71.89749188909917,-62.70445493454898
ok,missing_time_varying_transmission,tv_sir,sir,SIR,5,infected,0.015,37,2,-44.55441272706677,-89.13966369919072,True,154,22.23308539998834,2.947062076902891e-05,-42.57605224634807,2.770832794484189,2,-85.13966369919072,-84.78672252272013,-81.91782787390227,-73.1597968168679,11.67668621172988,-85.14013640361347,-70.77305885645711,1.9997636477886291,18.335766597676425,0.030838245057175973,-81.918681322336,-77.3347396729169,-72.7507980234978,-63.582914724659574
ok,missing_time_varying_transmission,tv_sir,sir,SIR,6,infected,0.015,37,2,-46.564516041833016,-93.16212756357004,True,152,22.268565899998066,3.556681032589348e-05,-18.66417629825863,2.7611974306752147,2,-89.16212756357004,-88.80918638709944,-85.94029173828159,-79.50790173951941,9.762414769832006,-89.16259608381301,-74.77711628029961,1.9997657398785138,18.351915803366424,0.033095479904007845,-85.94113763235049,-81.35315868150889,-76.76517973066728,-67.58922182898407
ok,missing_time_varying_transmission,tv_sir,sir,SIR,7,infected,0.015,37,2,-34.14495549970613,-68.31678253501119,True,158,11.381134600000223,2.4912046594955878e-05,-14.71229082408874,2.804969571775221,2,-64.31678253501119,-63.9638413585406,-61.094946709722734,-56.09181903206666,9.733793874986155,-64.31726248028934,-49.97877041142737,1.99976002736092,18.311140587984887,0.02687153559892796,-61.09581323122374,-56.51802808422752,-51.94024293723129,-42.78467264323885
ok,missing_time_varying_transmission,tv_sir,sir,SIR,8,infected,0.015,37,2,-50.1623439755056,-100.3522227826054,True,155,22.659544499998447,1.9723956860965866e-05,-27.493359243416975,2.7840051538409867,2,-96.3522227826054,-95.9992816061348,-93.13038695731694,-87.53284527501413,9.050115887320889,-96.35270287386626,-82.01770282139549,1.9997599543695666,18.30698512961571,0.02753483159419116,-93.13125374238373,-88.5545074599798,-83.97776117757587,-74.82426861276802
ok,missing_time_varying_transmission,tv_sir,sir,SIR,9,infected,0.015,37,2,-22.083382664137005,-44.19821597206845,True,152,7.545733399994788,1.7058609531767702e-05,-10.062929832652877,2.7350101845479418,2,-40.19821597206845,-39.84527479559787,-36.97638014678,-27.270881453019655,13.714996207673995,-40.1986909436133,-25.846644958165555,1.9997625142275752,18.320120370108455,0.03145064379444584,-36.97723768840965,-32.397207595882534,-27.817177503355424,-18.657117318301196
ok,missing_time_varying_transmission,tv_sir,sir,SIR,10,infected,0.015,37,2,-36.04895896484647,-72.12804911465824,True,155,18.21731799999543,2.2670588760181787e-05,-8.47037382399946,2.7620541530391636,2,-68.12804911465824,-67.77510793818765,-64.90621328936979,-57.042956119144556,11.344722286866105,-68.12852426684493,-53.77396927172212,1.9997624239066532,18.32394865797082,0.030131184965300137,-64.90707115714088,-60.32608399264817,-55.74509682815547,-46.58312249917006
ok,missing_time_varying_transmission,tv_sir,sir,SIR,11,infected,0.015,37,2,-45.12617046652746,-90.29058155453788,True,155,22.09712540000328,3.3475371208413394e-05,-28.59104043200957,2.7055052431519746,2,-86.29058155453788,-85.93764037806729,-83.06874572924943,-75.68804161367905,10.945678295697812,-86.29104334714518,-71.88095558642613,1.9997691036963503,18.371385346628795,0.03824062148294979,-83.06957947684825,-78.47673314019104,-73.88388680353385,-64.69819413021945
ok,missing_time_varying_transmission,tv_sir,sir,SIR,12,infected,0.015,37,2,-57.01729103053836,-114.06284453833501,True,155,15.68599159999576,2.3187374413835368e-05,-33.62953277183642,2.7842125552172474,2,-110.06284453833501,-109.70990336186442,-106.84100871304656,-102.68337414913358,8.150223296179382,-110.06332251890227,-95.7187493105929,1.9997610097163743,18.31583275048382,0.028262477258290113,-106.84187168734266,-102.2629134997217,-97.68395531210075,-88.52603893685884
ok,missing_time_varying_transmission,tv_sir,sir,SIR,13,infected,0.015,37,2,-50.875504278605135,-101.77896568395045,True,154,22.475159000008716,2.1437886170834516e-05,-34.503310583675834,2.7833711883477306,2,-97.77896568395045,-97.42602450747985,-94.557129858662,-83.52837423302687,13.397031743755441,-97.77944459751244,-83.43921846492842,1.9997605432190069,18.311790092281854,0.027957126740183285,-94.55799451744178,-89.98004699437132,-85.40209947130086,-76.24620442515993
ok,missing_time_varying_transmission,tv_sir,sir,SIR,14,infected,0.015,37,2,-47.43932940764879,-94.90741403129991,True,156,11.304396499996074,2.1161369967070437e-05,-37.92060081984624,2.77361140104772,2,-90.90741403129991,-90.55447285482931,-87.68557820601146,-82.07775908587729,9.517136696703803,-90.90789173060469,-76.56344430744048,1.9997611503476105,18.315214507857107,0.028755216002317244,-87.6864406724997,-83.10763704553543,-78.52883341857114,-69.3712261646426
ok,missing_time_varying_transmission,tv_sir,sir,SIR,15,infected,0.015,37,2,-33.52139021693348,-67.07278026048556,True,155,15.54698680000729,1.9062896289247717e-05,-26.658722040009245,2.754890569433838,2,-63.07278026048556,-62.71983908401497,-59.85094443519711,-50.475320919104234,12.62693310346074,-63.073256657670846,-48.725280279758714,1.9997618014073573,18.317500154108252,0.029999826618595044,-59.85180455076205,-55.272429512234986,-50.69305447370792,-41.534304396653795
ok,missing_time_varying_transmission,tv_sir,sir,SIR,16,infected,0.015,37,2,-51.65622203964055,-103.34053073238178,True,155,18.43123370000103,2.8232187103171945e-05,-45.50150906671765,2.7990288819414104,2,-99.34053073238178,-98.98758955591119,-96.11869490709333,-89.86241220028334,10.260024328688337,-99.34100804317902,-84.99129938574596,1.999761344601382,18.321144693535132,0.028086653100682764,-96.11955667214716,-91.53927049876337,-86.95898432537959,-77.79841197861202
ok,missing_time_varying_transmission,tv_sir,sir,SIR,17,infected,0.015,37,2,-45.918309571867866,-91.87071178158769,True,155,9.020719600011944,2.2492454484540545e-05,-13.039952932191625,2.7207478882189564,2,-87.87071178158769,-87.5177706051171,-84.64887595629924,-76.83450336355165,11.10915913222163,-87.87118127183672,-73.49570634739877,1.9997652548754816,18.340912796336973,0.034092637851953336,-84.64972360167427,-80.06449540259003,-75.47926720350578,-66.30881080533729
ok,missing_time_varying_transmission,tv_sir,sir,SIR,18,infected,0.015,37,2,-36.97479617030496,-73.98279208222067,True,154,12.529014999992796,2.647949297547882e-05,-34.479579338156384,2.7387639175472076,2,-69.98279208222067,-69.62985090575008,-66.76095625693222,-54.5800954766061,14.932479737595902,-69.98326184684804,-55.60678780343573,1.999765117686317,18.342804537174196,0.03319974161073865,-66.76180439768606,-62.17610326339251,-57.59040212909896,-48.41899986051187
ok,missing_time_varying_transmission,tv_sir,sir,SIR,19,infected,0.015,37,2,-41.97971121042644,-83.98972857814451,True,152,8.309651000003214,2.4129400781383245e-05,-49.4331564775428,2.7636655950479483,2,-79.98972857814451,-79.63678740167391,-76.76789275285606,-67.94249702954939,12.006500911011168,-79.99020311176841,-65.6325951616204,1.9997627331880472,18.32682725923248,0.030306157291630036,-76.76874950383741,-72.1870426890293,-67.60533587422117,-58.44192224460493
ok,missing_time_varying_transmission,tv_sir,tv_sir,TV-SIR,0,infected,0.015,37,4,-107.54075505841544,-215.4149015752285,True,167,6.344380399998045,6.540076510200446e-08,-64.07335803949904,29815.803958918958,4,-207.4149015752285,-206.1649015752285,-200.9712299246516,-206.41930643799355,4.213667570988411,-208.4376829344415,-189.8161329502785,3.4886093203934885,25.265377166552376,0.3333914583976029,-202.81781969000207,-196.50147539836397,-190.1851311067259,-177.55244252344968
ok,missing_time_varying_transmission,tv_sir,tv_sir,TV-SIR,1,infected,0.015,37,4,-105.67692239640992,-211.93031806204414,True,167,18.294054099998903,9.70038469042148e-08,-60.742015910424485,29024.226708223636,4,-203.93031806204414,-202.68031806204414,-197.48664641146723,-205.22092223089726,2.6781445960666783,-204.94118265578606,-186.1170629549219,3.494567703129029,25.236781837897944,0.5764732692242915,-199.31172094586753,-193.00252548639304,-186.69333002691857,-174.07493910796958
ok,missing_time_varying_transmission,tv_sir,tv_sir,TV-SIR,2,infected,0.015,37,4,-105.49227082425763,-211.61536215796622,True,167,18.484517400007462,1.1096269532760006e-07,-59.80419395445717,35275.503021821634,4,-203.61536215796622,-202.36536215796622,-197.17169050738931,-204.647196575939,2.9367908920349675,-204.72864126541495,-185.8913410616107,3.443360446275639,25.09320058690458,0.6308205094509537,-199.1816702428189,-192.90837009609277,-186.63506994936662,-174.08846965591434
ok,missing_time_varying_transmission,tv_sir,tv_sir,TV-SIR,3,infected,0.015,37,4,-98.43570327028064,-197.59206829635423,True,168,6.425620900001377,3.743031804556149e-07,-59.58222347808447,26581.257180393997,4,-189.59206829635423,-188.34206829635423,-183.14839664577732,-188.00741202701803,5.3398798738809,-190.5596449657342,-171.58239347063187,3.516211665310003,25.289013069929403,0.7206617557929602,-184.89531660943777,-178.57306334195542,-172.25081007447307,-159.60630353950836
ok,missing_time_varying_transmission,tv_sir,tv_sir,TV-SIR,4,infected,0.015,37,4,-100.84753141739158,-202.14177668093978,True,168,17.62435139999434,1.878344346391473e-06,-45.99351229086129,27375.76437602645,4,-194.14177668093978,-192.89177668093978,-187.69810503036288,-194.86404765886505,2.9188635457360856,-195.1117751340783,-176.30699213222158,3.515000773430745,25.38807070256158,0.44671384615662846,-189.4493974252004,-183.10237974956001,-176.7553620739196,-164.06132672263882
ok,missing_time_varying_transmission,tv_sir,tv_sir,TV-SIR,5,infected,0.015,37,4,-101.30165549152717,-203.65433301120493,True,167,18.426139000002877,1.8025036219622977e-07,-51.853859054025506,45971.36902639638,4,-195.65433301120493,-194.40433301120493,-189.21066136062802,-196.93283719780806,2.589389968434713,-196.90028325954694,-177.65990216055866,3.3770248758289934,24.943408822495684,1.0510220281505729,-191.46017339562889,-185.22432119000496,-178.98846898438103,-166.5167645731332
ok,missing_time_varying_transmission,tv_sir,tv_sir,TV-SIR,6,infected,0.015,37,4,-106.19372763863542,-212.77138528157155,True,167,18.36623939999845,1.1721564722093262e-06,-60.3275595545239,31439.348303445284,4,-204.77138528157155,-203.52138528157155,-198.32771363099465,-205.50651867000423,2.853653256256294,-205.81707134384556,-187.12050294868504,3.4771569688629977,25.26695232858581,0.38393000430070057,-200.21565689762846,-193.898918815482,-187.58218073333555,-174.94870456904266
ok,missing_time_varying_transmission,tv_sir,tv_sir,TV-SIR,7,infected,0.015,37,4,-99.04473696122884,-198.53105240974224,True,168,18.606918400008,2.1348922241164e-08,-61.64686071988025,31560.379119334484,4,-190.53105240974224,-189.28105240974224,-184.08738075916534,-190.02173574067137,4.622561297571702,-191.58609776404532,-172.89772705297844,3.4724773228484627,25.191746869479218,0.44157848728457766,-185.99222184341787,-179.69428512604807,-173.39634840867825,-160.80047497393866
ok,missing_time_varying_transmission,tv_sir,tv_sir,TV-SIR,8,infected,0.015,37,4,-99.78036413728182,-199.97533803287655,True,167,32.16543909999018,4.635183404892211e-09,-57.47513061285041,27327.656422963217,4,-191.97533803287655,-190.72533803287655,-185.53166638229965,-192.25905568409752,3.804974765001234,-192.95480635315351,-174.24368910807766,3.510265839861514,25.317039166485998,0.4146097583129119,-187.3000562335775,-180.970796441956,-174.6415366503345,-161.9830170670915
ok,missing_time_varying_transmission,tv_sir,tv_sir,TV-SIR,9,infected,0.015,37,4,-104.9555155121155,-210.5803704142283,True,167,24.837773199993535,1.1474444806368769e-06,-60.71729980800231,29448.9325646134,4,-202.5803704142283,-201.3303704142283,-196.1366987636514,-203.52968352036652,2.981885480233994,-203.60334340169643,-184.7349840135331,3.488513506265928,25.176047010697882,0.6693393899972926,-197.98363450595136,-191.6896227532769,-185.39561100060243,-172.80758749525347
ok,missing_time_varying_transmission,tv_sir,tv_sir,TV-SIR,10,infected,0.015,37,4,-107.84859918724419,-216.47292765466182,True,168,37.00946000000113,4.780864542970611e-08,-57.65405532473538,24945.68282061954,4,-208.47292765466182,-207.22292765466182,-202.0292560040849,-210.5587570180868,2.017560719603336,-209.4056758157792,-190.33257286900135,3.533625919441305,25.364625505487034,0.7757292801734343,-203.71329452556728,-197.3721381491955,-191.03098177282376,-178.34866902008025
ok,missing_time_varying_transmission,tv_sir,tv_sir,TV-SIR,11,infected,0.015,37,4,-102.21572482510432,-204.8907806489064,True,167,18.38802320000832,7.325401342337023e-07,-64.0764676168319,28094.658599467293,4,-196.8907806489064,-195.6407806489064,-190.4471089983295,-195.40186663144263,4.784306206111161,-197.87750061124243,-179.0939602085778,3.5066400188319813,25.337489441630826,0.4593309986977727,-192.22859139171092,-185.8942190313032,-179.5598466708955,-166.8911019500801
ok,missing_time_varying_transmission,tv_sir,tv_sir,TV-SIR,12,infected,0.015,37,4,-104.91587613356877,-210.3787631247787,True,167,30.655793000012636,2.1348235119170307e-07,-59.91949696466844,24372.610644532782,4,-202.3787631247787,-201.1287631247787,-195.93509147420178,-203.00498402285461,3.2514190282532818,-203.29674749339242,-184.401142670327,3.5410078156931344,25.430609596810534,0.5470108576411373,-197.59247457427915,-191.23482217507652,-184.87716977587388,-172.1618649774686
ok,missing_time_varying_transmission,tv_sir,tv_sir,TV-SIR,13,infected,0.015,37,4,-105.06791002351146,-211.32972575461878,True,167,37.094145499999286,3.6776637304493666e-08,-66.00640063273204,49531.434769453306,4,-203.32972575461878,-202.07972575461878,-196.88605410404188,-203.62554787947798,3.296402155887551,-204.61620459134926,-185.2787019902208,3.3567605816347643,24.857118056802104,1.1939057075958712,-199.20873884193577,-192.99445932773526,-186.78017981353472,-174.35162078513366
ok,missing_time_varying_transmission,tv_sir,tv_sir,TV-SIR,14,infected,0.015,37,4,-110.78738193912079,-222.03931729034923,True,167,36.93518670000776,8.31951908839478e-08,-66.28835490004063,28789.23304971887,4,-214.03931729034923,-212.78931729034923,-207.59564563977233,-216.594279175435,1.9085975512894406,-215.04685057762993,-196.3219400574001,3.496233356359652,25.252823820841485,0.46455341210765927,-209.41470563708592,-203.10149968187554,-196.7882937266652,-184.16188181624443
ok,missing_time_varying_transmission,tv_sir,tv_sir,TV-SIR,15,infected,0.015,37,4,-111.13570979012829,-223.41199808771805,True,167,36.70975889998954,4.65968863476927e-07,-64.20502237333618,24216.099612462644,4,-215.41199808771805,-214.16199808771805,-208.96832643714114,-218.08264796829437,1.7538776749731841,-216.3322673788285,-196.91487687456691,3.539865354444771,25.356542705689677,1.1405785074614707,-210.62983487100473,-204.29069919458232,-197.9515635181599,-185.27329216531507
ok,missing_time_varying_transmission,tv_sir,tv_sir,TV-SIR,16,infected,0.015,37,4,-103.88836721459342,-208.1415672464139,True,167,6.246546499998658,2.7799168518114677e-07,-60.141964736960226,28548.268983613412,4,-200.1415672464139,-198.8915672464139,-193.697895595837,-201.2376803762472,3.066557560026544,-201.14108254580006,-182.4661137546028,3.500242350306917,25.31062067458405,0.3648328172270686,-195.50247944509474,-189.17482427644873,-182.8471691078027,-170.1918587705107
ok,missing_time_varying_transmission,tv_sir,tv_sir,TV-SIR,17,infected,0.015,37,4,-108.5282550203546,-217.7799011921627,True,168,11.59151810000185,6.89974922761649e-09,-57.32054733626271,25422.079670241288,4,-209.7799011921627,-208.5299011921627,-203.3362295415858,-210.76299059178294,2.3881530426198996,-210.71998714941233,-191.688258323117,3.529957021375185,25.368251717592212,0.7233911514534741,-205.0335161528148,-198.69145322341674,-192.3493902940187,-179.66526443522258
ok,missing_time_varying_transmission,tv_sir,tv_sir,TV-SIR,18,infected,0.015,37,4,-102.05652753454521,-204.72357467142547,True,167,17.223802599997725,3.4180766796623977e-10,-55.126733968844796,37887.807044192035,4,-196.72357467142547,-195.47357467142547,-190.27990302084856,-196.34740007472183,3.9446999652371773,-197.8711678173287,-179.04975635879404,3.426203427048373,25.06329871029637,0.610519602335041,-192.35183534433347,-186.08601066675936,-179.8201859891853,-167.2885366340371
ok,missing_time_varying_transmission,tv_sir,tv_sir,TV-SIR,19,infected,0.015,37,4,-109.85512700920648,-220.2574718087386,True,168,6.271266600000672,1.2237969961968325e-07,-66.70240773951703,35419.339652330236,4,-212.2574718087386,-211.0074718087386,-205.81380015816168,-214.64280974648497,1.8333193902242706,-213.37246254110008,-194.618582636966,3.442504633819248,25.09167138144695,0.5472177903256057,-207.82687016211992,-201.55395231675817,-195.28103447139645,-182.73519878067296
ok,missing_time_varying_transmission,tv_sir,ude_sir_h2,UDE-SIR(2),0,infected,0.015,37,11,-106.751533045149,-215.3314237620646,True,167,39.53995559999021,2.625983382171672e-06,-62.30251285461229,449497645060346.4,9,-193.3314237620646,-182.7714237620646,-175.6113267229781,50519.26438440301,25342.349562758507,-207.7042990350939,-187.96968148125293,3.81356236348534,25.53338460904508,1.828357671766578,-201.56096311276954,-195.17761696050826,-188.794270808247,-176.02757850372447
ok,missing_time_varying_transmission,tv_sir,ude_sir_h2,UDE-SIR(2),1,infected,0.015,37,11,-102.93731402810553,-208.9663158624188,True,168,29.36838029998762,5.734194897331199e-06,-59.53562016314328,646674347433311.1,9,-186.9663158624188,-176.4063158624188,-169.24621882333236,39831.7306434143,19992.682158712534,-201.2758741437397,-179.2099400033256,3.845220859339543,26.66468805288546,3.091687806207744,-195.08153898335644,-188.41536697013507,-181.7491949569137,-168.41685093047099
ok,missing_time_varying_transmission,tv_sir,ude_sir_h2,UDE-SIR(2),2,infected,0.015,37,11,-105.65022221669993,-213.9322270344038,True,167,29.169255600005272,6.429356209079827e-06,-60.85940551487749,601389601192594.8,9,-191.9322270344038,-181.3722270344038,-174.21212999531735,29778.214881488926,14972.560961972466,-206.15423187229203,-184.89143394343782,3.8889975810558903,26.409010489962032,2.6317826010039402,-199.88937600673904,-193.28712338424853,-186.68487076175802,-173.480365516777
ok,missing_time_varying_transmission,tv_sir,ude_sir_h2,UDE-SIR(2),3,infected,0.015,37,11,-95.85240556320565,-194.61082951255085,True,167,10.010654700003215,6.356644235512378e-06,-58.55574236583615,615272155407895.5,9,-172.61082951255085,-162.05082951255085,-154.89073247346437,74367.96182095334,37257.35385458244,-187.21332319446307,-165.39745793990005,3.6987531590438847,26.30735318651124,2.906018386139553,-181.25493547610986,-174.67809717948205,-168.10125888285424,-154.9475822895986
ok,missing_time_varying_transmission,tv_sir,ude_sir_h2,UDE-SIR(2),4,infected,0.015,37,11,-98.82281700541492,-199.74193565461724,True,167,29.519529500001227,4.439782952244997e-07,-43.70732240061734,508992956407185.94,9,-177.74193565461724,-167.18193565461723,-160.02183861553078,29877.23034563,15007.63438822463,-192.15083027481907,-171.7029155633634,3.7955526898990875,25.942718447466437,2.0963016437874016,-186.03650645827565,-179.55082684640905,-173.06514723454242,-160.09378801080922
ok,missing_time_varying_transmission,tv_sir,ude_sir_h2,UDE-SIR(2),5,infected,0.015,37,11,-100.40180116651199,-203.43022562860187,True,167,29.223359800002072,2.395077861123234e-06,-54.90826420458295,468596903800276.94,10,-181.43022562860187,-170.87022562860187,-163.71012858951542,35954.632107199664,18061.797082542005,-195.82288903737222,-175.47288866859512,3.8036682956148296,25.33071366442885,2.6266232955778976,-189.69549164620935,-183.36281323010215,-177.03013481399492,-164.3647779817805
ok,missing_time_varying_transmission,tv_sir,ude_sir_h2,UDE-SIR(2),6,infected,0.015,37,11,-104.1382665208425,-210.67370924578313,True,167,29.110542599999462,9.766841328573724e-07,-58.58648327841659,471040797657890.25,10,-188.67370924578313,-178.11370924578313,-170.95361220669668,32928.25790764743,16544.797788851825,-202.99665274433167,-182.8220668817543,3.8385282507257332,25.45446615993073,2.39717620409812,-196.81309882704667,-190.449482287064,-184.0858657470813,-171.35863266711596
ok,missing_time_varying_transmission,tv_sir,ude_sir_h2,UDE-SIR(2),7,infected,0.015,37,11,-98.14089846494063,-198.7754183585781,True,167,29.4549440999981,5.041948707708836e-06,-60.25769836190773,574005378997506.9,9,-176.7754183585781,-166.2154183585781,-159.0553213194916,36341.15761691524,18250.86219812907,-191.1500869910515,-170.10427515074582,3.8126656837632975,26.177521779135457,2.49362142869684,-185.00819554615327,-178.46381510136942,-171.91943465658554,-158.83067376701783
ok,missing_time_varying_transmission,tv_sir,ude_sir_h2,UDE-SIR(2),8,infected,0.015,37,11,-98.82030692254763,-199.94269131858624,True,168,16.683569500004523,3.679293204105541e-06,-56.905013071876375,519760142267506.6,9,-177.94269131858624,-167.38269131858624,-160.2225942794998,19592.247998444698,9868.507877343556,-192.65506601024643,-171.87043811322064,3.643812654169906,25.77017573187462,2.3020774734909697,-186.78518293532443,-180.34263900235578,-173.9000950693871,-161.0150072034498
ok,missing_time_varying_transmission,tv_sir,ude_sir_h2,UDE-SIR(2),9,infected,0.015,37,11,-103.02692792976035,-208.82932935570625,True,167,20.841660299993237,9.159837246477863e-06,-59.06853663296234,617421262555369.8,9,-186.82932935570625,-176.26932935570625,-169.1092323166198,31897.409791848026,16025.286312453762,-201.08185094520488,-179.5117941053573,3.87373920525068,26.54206175416339,2.7754734961855405,-194.84157507055437,-188.20605963201353,-181.57054419347267,-168.29951331639097
ok,missing_time_varying_transmission,tv_sir,ude_sir_h2,UDE-SIR(2),10,infected,0.015,37,11,-105.39543349519711,-213.85250273480207,True,167,29.02101810000022,5.2238922048063315e-06,-54.51021715842772,627853434705876.9,10,-191.85250273480207,-181.29250273480207,-174.1324056957156,32685.850393602235,16416.894403649378,-206.44772197172827,-184.37403624774552,3.7023903815369072,26.41683074264869,3.061635744407841,-200.48347498650878,-193.8792673008466,-187.27505961518443,-174.06664424386008
ok,missing_time_varying_transmission,tv_sir,ude_sir_h2,UDE-SIR(2),11,infected,0.015,37,11,-102.43969246028605,-207.9970383605174,True,167,41.91782209998928,1.5646379320248009e-06,-63.32052387192191,616188347125983.4,10,-185.9970383605174,-175.4370383605174,-168.2769413214309,71214.0897325558,35687.00860451597,-200.57900177501065,-178.41885610774318,3.709018292753375,26.46052881282894,3.1176534399452933,-194.60407776888914,-187.98894556568192,-181.37381336247466,-168.14354895606022
ok,missing_time_varying_transmission,tv_sir,ude_sir_h2,UDE-SIR(2),12,infected,0.015,37,11,-104.3893096213103,-210.98784500350155,True,167,29.016370000012103,2.8654419265537596e-06,-59.64913981460091,516650124989111.7,9,-188.98784500350155,-178.42784500350155,-171.2677479644151,36037.667757786956,18096.276199845717,-203.60091662796066,-183.0048779463266,3.6934641877704397,25.773741296294023,2.2092257608809454,-197.65104900817133,-191.20761368409782,-184.76417836002432,-171.8773077118773
ok,missing_time_varying_transmission,tv_sir,ude_sir_h2,UDE-SIR(2),13,infected,0.015,37,11,-105.74541957859986,-214.12491850467885,True,167,29.210071900000912,4.589254785355785e-06,-65.59486477685279,464035374278434.44,10,-192.12491850467885,-181.56491850467884,-174.40482146559236,65906.56798854536,33038.64297814907,-206.56003367673927,-186.17305323898907,3.7824424139697905,25.317785918210657,2.6340793474791164,-200.46682943853006,-194.13738295897738,-187.80793647942474,-175.1490435203194
