status,candidate,candidate_label,truth,seed,dimension,deviance,trajectory_mse,jacobian_rank,wall_seconds,aic,aicc,bic,waic_laplace,p_waic,ogic_p,ogic_e,gic_eff,gic_vol_025,gic_vol_050,gic_vol_100,d_obs,c_obs,prior_energy
ok,rm,Rosenzweig--MacArthur,rm,13,6,-281.2900738882961,4.511441223626232e-05,6,68.28076779999537,-269.2900738882961,-267.7628011610234,-256.52726757802554,44868.65101198827,22535.095632532393,-272.5827159309639,-247.44206497142477,-263.3218556739952,-254.92684412175416,-246.53183256951314,-229.7418094650311,4.35367897866611,33.58004620896405,0.2679627079072716
ok,rm,Rosenzweig--MacArthur,rm,14,6,-292.9793132468237,5.450517889878133e-05,6,32.69352559998515,-280.9793132468237,-279.452040519551,-268.2165069365532,36213.8070748273,18211.61644970844,-284.42740358218816,-259.3896865936915,-275.3318730294653,-266.9734590991818,-258.6150451688983,-241.89821730833125,4.275954832317771,33.433655721134066,0.1559709319981163
ok,rm,Rosenzweig--MacArthur,rm,15,6,-298.79406409975195,7.412981657110859e-05,6,28.07295430000522,-286.79406409975195,-285.26679137247925,-274.0312577894814,55009.69124425947,27603.645152877147,-289.28196858835673,-263.31927862773443,-279.1652158702958,-270.3095274054992,-261.45383894070255,-243.74246201110935,4.756047755697613,35.42275385918646,0.052031612831075325
ok,rm,Rosenzweig--MacArthur,rm,16,6,-275.99485605982403,2.9441155485439673e-05,6,48.709361299988814,-263.99485605982403,-262.4675833325513,-251.23204974955348,46134.86983551573,23169.06374314647,-267.3295118528873,-242.7216510514881,-258.11333604247415,-249.86708347756837,-241.62083091266257,-225.128325782851,4.332672103468351,32.98501025962314,0.28819474871280665
ok,rm,Rosenzweig--MacArthur,rm,17,6,-297.0063878442842,2.104580708167417e-05,6,32.107408299983945,-285.0063878442842,-283.4791151170115,-272.24358153401363,45001.87034217558,22606.98338729944,-288.13388164860464,-263.1326723158404,-278.69737514342694,-270.2613613186941,-261.82534749396126,-244.9533198444956,4.436253097839753,33.74405529893133,0.12966022951244235
ok,rm,Rosenzweig--MacArthur,rm,18,6,-277.4182246184457,9.67253608865564e-05,6,62.717640600021696,-265.4182246184457,-263.890951891173,-252.65541830817517,98876.72205510784,49518.773566149386,-267.7462755640576,-240.26400299047825,-257.459507862061,-248.34907105295662,-239.23863424385223,-221.0177606256435,4.835974527194045,36.44174723641752,0.7124743915499663
ok,rm,Rosenzweig--MacArthur,rm,19,6,-297.56299860210146,3.5034488703592544e-05,6,30.03604449998238,-285.56299860210146,-284.03572587482876,-272.8001922918309,68260.73906039541,34241.64288847685,-288.1545263378036,-261.84334749170256,-278.14798390573804,-269.2581693047816,-260.36835470382516,-242.58872550191228,4.704236132148934,35.55925840382577,0.16039270657315927
ok,ude_lv,UDE predator--prey,rm,0,13,-276.6320725414424,0.00012204820700898186,9,28.298571899998933,-250.63207254144243,-243.04873920810908,-222.97932553585622,1035101.6773760156,517668.8622794338,-267.530478819588,-216.62155102105245,-257.85032233735444,-250.23924112521254,-242.62815991307065,-227.40599748878682,4.550796860927224,30.444324848567607,29.566196671822347
ok,ude_lv,UDE predator--prey,rm,1,13,-295.7354409632456,0.00014805173919676956,10,31.472482300014235,-269.7354409632456,-262.1521076299123,-242.0826939576594,15113.028645668252,7678.536759406294,-286.40700863304033,-230.5284645092974,-276.48559404896736,-268.74507285314667,-261.0045516573259,-245.52350926568454,4.664216165102639,30.96208478328282,34.24489167066538
ok,ude_lv,UDE predator--prey,rm,2,13,-264.03916652021394,0.00022079529619013598,10,29.518377000000328,-238.03916652021394,-230.4558331868806,-210.38641951462773,4803.696037366041,2520.7953026047326,-254.46279905195752,-204.57590238536864,-244.27768878917976,-236.32287920610946,-228.36806962303916,-212.45845045689856,4.788183734128215,31.819238332281195,27.64402580256411
ok,ude_lv,UDE predator--prey,rm,3,13,-270.2993339255829,8.486986924094462e-05,10,45.99485270000878,-244.2993339255829,-236.71600059224957,-216.6465869199967,248986.21361466375,124608.76507089805,-261.46685718732016,-212.61519850113362,-252.07292469978535,-244.51853659197496,-236.96414848416458,-221.85537226854385,4.416238369131376,30.217552431241508,27.466582993207794
ok,ude_lv,UDE predator--prey,rm,4,13,-287.788172070385,8.030601417910995e-05,9,43.4359672999999,-261.788172070385,-254.20483873705163,-234.13542506479877,114023.93074660478,57133.63463792556,-279.01977940830636,-229.13450614071246,-269.6940046417642,-262.17453574677506,-254.65506685178596,-239.61612906180773,4.384196331039295,30.077875579956462,28.57579034971605
ok,ude_lv,UDE predator--prey,rm,5,13,-257.72508183509797,0.00011341598494282542,10,44.804809499997646,-231.72508183509797,-224.14174850176462,-204.07233482951176,25811.525652077606,13017.947751075704,-248.64790359513873,-194.04285747066174,-238.99371461843853,-231.42243785213552,-223.8511610858325,-208.70860755322644,4.538589119979621,30.285107065212085,33.39711729922414
ok,ude_lv,UDE predator--prey,rm,6,13,-275.8957613829318,0.00010074630933854382,10,91.78497779997997,-249.89576138293182,-242.31242804959848,-222.24301437734562,43176.09632751793,21705.477404631085,-266.7380936890913,-217.08875480777004,-256.99829876989884,-249.22693464056186,-241.45557051122492,-225.912842252551,4.578833846920288,31.08545651734785,27.72155005781391
ok,ude_lv,UDE predator--prey,rm,7,13,-272.4054037198688,8.585235551033484e-05,11,49.044086700014304,-246.4054037198688,-238.82207038653544,-218.75265671428258,366223.70552202815,183234.5088487153,-262.9847905162206,-206.2977727528532,-252.9653353793756,-245.20339955049636,-237.4414637216171,-221.91759206385862,4.710306601824108,31.04774331551699,35.0598876514986
