scenario,seed,criterion,mode,forecast_mse,log_score,coverage_90,mean_width_90,between_fraction,selected
missing_neural_feedback,1,ogic_p,average,5.1250369855656874e-06,-3.161862479650095,1.0,0.05520517396303504,0.16125168393296846,tv_sir
missing_neural_feedback,2,aic,hard,6.171097260558281e-05,-3.1361012728136726,1.0,0.05006142053980711,0.0,tv_sir
missing_neural_feedback,2,aic,average,6.152833948902696e-05,-3.136271830337257,1.0,0.05008277162929241,0.0008209779775283234,tv_sir
missing_neural_feedback,2,bic,hard,6.171097260558281e-05,-3.1361012728136726,1.0,0.05006142053980711,0.0,tv_sir
missing_neural_feedback,2,bic,average,6.171032089627714e-05,-3.1361018857298575,1.0,0.050061496599555645,2.9292178271973123e-06,tv_sir
missing_neural_feedback,2,gic_eff,hard,6.171097260558281e-05,-3.1361012728136726,1.0,0.05006142053980711,0.0,tv_sir
missing_neural_feedback,2,gic_eff,average,4.235697088421548e-06,-3.142729954581291,1.0,0.056553287298315894,0.18908546328007866,tv_sir
missing_neural_feedback,2,gic_vol_050,hard,6.171097260558281e-05,-3.1361012728136726,1.0,0.05006142053980711,0.0,tv_sir
missing_neural_feedback,2,gic_vol_050,average,3.356751285592891e-06,-3.1410658792122623,1.0,0.05671450074980094,0.19239372967969925,tv_sir
missing_neural_feedback,2,ogic_p,hard,6.171097260558281e-05,-3.1361012728136726,1.0,0.05006142053980711,0.0,tv_sir
missing_neural_feedback,2,ogic_p,average,3.6874730946075753e-06,-3.140689947326069,1.0,0.056712825539998124,0.19244685871339154,tv_sir
missing_neural_feedback,3,aic,hard,2.7237596835507286e-05,-3.21189082360006,1.0,0.04985636214624257,0.0,tv_sir
missing_neural_feedback,3,aic,average,2.694386618829172e-05,-3.211769609137625,1.0,0.04990326890446013,0.0017722782569783398,tv_sir
missing_neural_feedback,3,bic,hard,2.7237596835507286e-05,-3.21189082360006,1.0,0.04985636214624257,0.0,tv_sir
missing_neural_feedback,3,bic,average,2.7236527484876682e-05,-3.2118905208822452,1.0,0.04985652541413416,6.248302049117133e-06,tv_sir
missing_neural_feedback,3,gic_eff,hard,7.715537678708548e-05,-3.09441176323058,1.0,0.05072358496990395,0.0,ude_sir_h2
missing_neural_feedback,3,gic_eff,average,9.638069265136398e-07,-3.1472329431849437,1.0,0.056404521027375955,0.18910541181384843,ude_sir_h2
missing_neural_feedback,3,gic_vol_050,hard,5.4443324850578336e-05,-3.1336551886484076,1.0,0.05106052200997284,0.0,neural_ode_h2
missing_neural_feedback,3,gic_vol_050,average,4.850458349752314e-07,-3.144118898656601,1.0,0.05660066783297245,0.1926289713670113,neural_ode_h2
missing_neural_feedback,3,ogic_p,hard,5.4443324850578336e-05,-3.1336551886484076,1.0,0.05106052200997284,0.0,neural_ode_h2
missing_neural_feedback,3,ogic_p,average,2.8616083472731314e-06,-3.145631641527428,1.0,0.056264401362258784,0.18252675592675383,neural_ode_h2
missing_neural_feedback,4,aic,hard,4.6188187341954e-05,-3.1718022103249,1.0,0.04980077768243586,0.0,tv_sir
missing_neural_feedback,4,aic,average,4.5802692576774853e-05,-3.171866039601449,1.0,0.049859053679387144,0.002228311039312102,tv_sir
missing_neural_feedback,4,bic,hard,4.6188187341954e-05,-3.1718022103249,1.0,0.04980077768243586,0.0,tv_sir
missing_neural_feedback,4,bic,average,4.6186812380114135e-05,-3.171802448755233,1.0,0.04980098570000871,7.984670499557033e-06,tv_sir
missing_neural_feedback,4,gic_eff,hard,0.0001289058429804376,-2.986139008053499,1.0,0.05124762521872072,0.0,ude_sir_h2
missing_neural_feedback,4,gic_eff,average,1.3531595686602253e-05,-3.1002908269792844,1.0,0.05818133371989082,0.22113111532564123,ude_sir_h2
missing_neural_feedback,4,gic_vol_050,hard,0.0001289058429804376,-2.986139008053499,1.0,0.05124762521872072,0.0,ude_sir_h2
missing_neural_feedback,4,gic_vol_050,average,9.66407666913254e-06,-3.105588936862534,1.0,0.05820925737861168,0.22021740283583705,ude_sir_h2
missing_neural_feedback,4,ogic_p,hard,0.0001289058429804376,-2.986139008053499,1.0,0.05124762521872072,0.0,ude_sir_h2
missing_neural_feedback,4,ogic_p,average,1.0146716539908395e-05,-3.1048101382171436,1.0,0.0582131550123361,0.2208842401764867,ude_sir_h2
missing_neural_feedback,5,aic,hard,0.00010084788828942469,-3.052587248307093,1.0,0.05007391054631247,0.0,tv_sir
missing_neural_feedback,5,aic,average,0.00010015334656945728,-3.0537147103709565,1.0,0.05013768261901979,0.002439787467686194,tv_sir
missing_neural_feedback,5,bic,hard,0.00010084788828942469,-3.052587248307093,1.0,0.05007391054631247,0.0,tv_sir
missing_neural_feedback,5,bic,average,0.00010084540133590073,-3.052591327044671,1.0,0.050074138071627035,8.738090373341314e-06,tv_sir
missing_neural_feedback,5,gic_eff,hard,4.3795021184568e-05,-3.1586151916757523,1.0,0.05099464509639225,0.0,ude_sir_h2
missing_neural_feedback,5,gic_eff,average,9.016390354705337e-07,-3.132978606861681,1.0,0.057324483562238245,0.2044760067176879,ude_sir_h2
missing_neural_feedback,5,gic_vol_050,hard,4.3795021184568e-05,-3.1586151916757523,1.0,0.05099464509639225,0.0,ude_sir_h2
missing_neural_feedback,5,gic_vol_050,average,6.640791948665342e-07,-3.125104440130495,1.0,0.05779155346447587,0.21735701667914245,ude_sir_h2
missing_neural_feedback,5,ogic_p,hard,4.3795021184568e-05,-3.1586151916757523,1.0,0.05099464509639225,0.0,ude_sir_h2
missing_neural_feedback,5,ogic_p,average,7.341235051316839e-07,-3.124287732430413,1.0,0.05783446357526555,0.21855077560762728,ude_sir_h2
missing_neural_feedback,6,aic,hard,2.9185009105203895e-05,-3.2091072116497523,1.0,0.049776967946320645,0.0,tv_sir
missing_neural_feedback,6,aic,average,2.8642327306770786e-05,-3.208745101672217,1.0,0.049879609387514574,0.0039547230546178236,tv_sir
missing_neural_feedback,6,bic,hard,2.9185009105203895e-05,-3.2091072116497523,1.0,0.049776967946320645,0.0,tv_sir
missing_neural_feedback,6,bic,average,2.9183060378600623e-05,-3.2091059555954713,1.0,0.04977733591225664,1.4260361571675348e-05,tv_sir
missing_neural_feedback,6,gic_eff,hard,0.0001501660675953069,-2.944441041241249,1.0,0.05080077907849119,0.0,ude_sir_h2
missing_neural_feedback,6,gic_eff,average,5.662821104437749e-05,-3.0597403345685255,1.0,0.05637892159510907,0.18002312491856423,ude_sir_h2
missing_neural_feedback,6,gic_vol_050,hard,0.0001501660675953069,-2.944441041241249,1.0,0.05080077907849119,0.0,ude_sir_h2
missing_neural_feedback,6,gic_vol_050,average,5.541636686408157e-05,-3.0602272436742144,1.0,0.05648401385408638,0.18226447799313344,ude_sir_h2
missing_neural_feedback,6,ogic_p,hard,0.0001501660675953069,-2.944441041241249,1.0,0.05080077907849119,0.0,ude_sir_h2
missing_neural_feedback,6,ogic_p,average,5.4115307016798106e-05,-3.060661294646738,1.0,0.05660237251098118,0.18473202960192595,ude_sir_h2
missing_neural_feedback,7,aic,hard,3.348470570824536e-05,-3.1994535141608504,1.0,0.04979670143570039,0.0,tv_sir
missing_neural_feedback,7,aic,average,3.334851133669166e-05,-3.1993919648651117,1.0,0.049821557327415764,0.0009527873125409081,tv_sir
missing_neural_feedback,7,bic,hard,3.348470570824536e-05,-3.1994535141608504,1.0,0.04979670143570039,0.0,tv_sir
missing_neural_feedback,7,bic,average,3.3484219203901666e-05,-3.1994533004426136,1.0,0.049796789944494546,3.4009356417889095e-06,tv_sir
missing_neural_feedback,7,gic_eff,hard,3.348470570824536e-05,-3.1994535141608504,1.0,0.04979670143570039,0.0,tv_sir
missing_neural_feedback,7,gic_eff,average,4.59368631689035e-06,-3.122420594415504,1.0,0.05762472609819385,0.2149953168357294,tv_sir
missing_neural_feedback,7,gic_vol_050,hard,3.348470570824536e-05,-3.1994535141608504,1.0,0.04979670143570039,0.0,tv_sir
missing_neural_feedback,7,gic_vol_050,average,4.6076006291250816e-06,-3.1206617772119865,1.0,0.05773230612016895,0.2162033108729875,tv_sir
missing_neural_feedback,7,ogic_p,hard,3.348470570824536e-05,-3.1994535141608504,1.0,0.04979670143570039,0.0,tv_sir
missing_neural_feedback,7,ogic_p,average,4.413111266090384e-06,-3.120679417515246,1.0,0.05775265957886099,0.21619597661183623,tv_sir
missing_neural_feedback,8,aic,hard,4.702222598808321e-05,-3.16957321513416,1.0,0.04983275795254617,0.0,tv_sir
missing_neural_feedback,8,aic,average,4.673634819033881e-05,-3.169590093913178,1.0,0.04987975228148046,0.0017897717455820938,tv_sir
missing_neural_feedback,8,bic,hard,4.702222598808321e-05,-3.16957321513416,1.0,0.04983275795254617,0.0,tv_sir
missing_neural_feedback,8,bic,average,4.702120579389879e-05,-3.169573294277456,1.0,0.04983292482965962,6.401665444176515e-06,tv_sir
missing_neural_feedback,8,gic_eff,hard,0.00016548842191797534,-2.912519972695652,1.0,0.05149947608434947,0.0,ude_sir_h2
missing_neural_feedback,8,gic_eff,average,7.51740497461017e-06,-3.0861689832752432,1.0,0.05962888514141751,0.2472864311110469,ude_sir_h2
missing_neural_feedback,8,gic_vol_050,hard,0.00016548842191797534,-2.912519972695652,1.0,0.05149947608434947,0.0,ude_sir_h2
missing_neural_feedback,8,gic_vol_050,average,5.578556131903164e-06,-3.0893821439079447,1.0,0.059616814751901614,0.2425316441499432,ude_sir_h2
missing_neural_feedback,8,ogic_p,hard,0.00016548842191797534,-2.912519972695652,1.0,0.05149947608434947,0.0,ude_sir_h2
missing_neural_feedback,8,ogic_p,average,3.2971098369134876e-06,-3.097301261200527,1.0,0.059355165109971506,0.2361348695494347,ude_sir_h2
missing_neural_feedback,9,aic,hard,9.361033490365179e-06,-3.251620488525221,1.0,0.049786308439075805,0.0,tv_sir
missing_neural_feedback,9,aic,average,9.137900422830237e-06,-3.2509314537338785,1.0,0.04984913912656324,0.0023117184335022674,tv_sir
missing_neural_feedback,9,bic,hard,9.361033490365179e-06,-3.251620488525221,1.0,0.049786308439075805,0.0,tv_sir
missing_neural_feedback,9,bic,average,9.360236685079986e-06,-3.251618134532264,1.0,0.04978652754666846,8.20167601080151e-06,tv_sir
missing_neural_feedback,9,gic_eff,hard,1.6079397986737316e-05,-3.215439456874509,1.0,0.050927657534148914,0.0,neural_ode_h2
missing_neural_feedback,9,gic_eff,average,7.068917996734806e-06,-3.1437365996312825,1.0,0.05605676338499667,0.1717182479597893,neural_ode_h2
missing_neural_feedback,9,gic_vol_050,hard,1.6079397986737316e-05,-3.215439456874509,1.0,0.050927657534148914,0.0,neural_ode_h2
missing_neural_feedback,9,gic_vol_050,average,2.2339708399567783e-06,-3.160081709657571,1.0,0.055539697617769127,0.1563100148538799,neural_ode_h2
missing_neural_feedback,9,ogic_p,hard,1.6079397986737316e-05,-3.215439456874509,1.0,0.050927657534148914,0.0,neural_ode_h2
missing_neural_feedback,9,ogic_p,average,1.4977797353270625e-06,-3.1683189948965405,1.0,0.05513122186649543,0.14493877197715146,neural_ode_h2
missing_neural_feedback,10,aic,hard,1.3106301620809446e-05,-3.2437828378064144,1.0,0.04977637227702209,0.0,tv_sir
missing_neural_feedback,10,aic,average,1.292671077338314e-05,-3.243357362227965,1.0,0.0498220645643539,0.001739914633384723,tv_sir
missing_neural_feedback,10,bic,hard,1.3106301620809446e-05,-3.2437828378064144,1.0,0.04977637227702209,0.0,tv_sir
missing_neural_feedback,10,bic,average,1.3105658279894633e-05,-3.243781335669884,1.0,0.04977653496771165,6.2226027047644405e-06,tv_sir
missing_neural_feedback,10,gic_eff,hard,0.00013496450977468577,-2.9751596615952702,1.0,0.05086538998171602,0.0,ude_sir_h2
missing_neural_feedback,10,gic_eff,average,2.3154952677855206e-05,-3.115597877992815,1.0,0.056209154222637066,0.18098596057564026,ude_sir_h2
missing_neural_feedback,10,gic_vol_050,hard,0.00013496450977468577,-2.9751596615952702,1.0,0.05086538998171602,0.0,ude_sir_h2
missing_neural_feedback,10,gic_vol_050,average,1.588738298019924e-05,-3.121654372159022,1.0,0.05655421002364466,0.18985287644877766,ude_sir_h2
missing_neural_feedback,10,ogic_p,hard,0.00013496450977468577,-2.9751596615952702,1.0,0.05086538998171602,0.0,ude_sir_h2
missing_neural_feedback,10,ogic_p,average,1.5811531459539722e-05,-3.1217498207580023,1.0,0.056555712210536964,0.18989592816923587,ude_sir_h2
missing_neural_feedback,11,aic,hard,9.131034900881893e-05,-3.0735053970611754,1.0,0.04984457012327645,0.0,tv_sir
missing_neural_feedback,11,aic,average,9.104456907141658e-05,-3.073856551931605,1.0,0.049873272042549585,0.0010553728882177792,tv_sir
missing_neural_feedback,11,bic,hard,9.131034900881893e-05,-3.0735053970611754,1.0,0.04984457012327645,0.0,tv_sir
missing_neural_feedback,11,bic,average,9.130940286363314e-05,-3.073506654351972,1.0,0.04984467199655056,3.768355604922165e-06,tv_sir
missing_neural_feedback,11,gic_eff,hard,6.493962960941519e-05,-3.0982468803389107,1.0,0.052417354001880086,0.0,ude_sir_h2
missing_neural_feedback,11,gic_eff,average,1.7441255125759061e-06,-3.112434950830644,1.0,0.058549611460503206,0.21601281749732248,ude_sir_h2
missing_neural_feedback,11,gic_vol_050,hard,6.493962960941519e-05,-3.0982468803389107,1.0,0.052417354001880086,0.0,ude_sir_h2
missing_neural_feedback,11,gic_vol_050,average,2.7725761104141147e-06,-3.110497067442885,1.0,0.05858702291721675,0.21342196546065834,ude_sir_h2
missing_neural_feedback,11,ogic_p,hard,6.493962960941519e-05,-3.0982468803389107,1.0,0.052417354001880086,0.0,ude_sir_h2
missing_neural_feedback,11,ogic_p,average,9.503440362077532e-06,-3.1105128525228385,1.0,0.05801226457946263,0.2054651622297578,ude_sir_h2
missing_neural_feedback,12,aic,hard,4.3471908635691744e-05,-3.177582034055909,1.0,0.049809608591717014,0.0,tv_sir
missing_neural_feedback,12,aic,average,4.26893698706062e-05,-3.177690352179403,1.0,0.0499290225085911,0.004502472643496424,tv_sir
missing_neural_feedback,12,bic,hard,4.3471908635691744e-05,-3.177582034055909,1.0,0.049809608591717014,0.0,tv_sir
missing_neural_feedback,12,bic,average,4.346912295093402e-05,-3.1775825304686625,1.0,0.0498100303780316,1.622644017203267e-05,tv_sir
missing_neural_feedback,12,gic_eff,hard,0.0001206283457620623,-3.003003776343381,1.0,0.05102972170639613,0.0,ude_sir_h2
missing_neural_feedback,12,gic_eff,average,3.1213355177700326e-06,-3.11551824342158,1.0,0.05814174565123277,0.21828778601920634,ude_sir_h2
missing_neural_feedback,12,gic_vol_050,hard,4.004299844312285e-05,-3.161770410496533,1.0,0.05132281067646544,0.0,neural_ode_h2
missing_neural_feedback,12,gic_vol_050,average,2.5071975545403626e-07,-3.125981453795652,1.0,0.05778225818882063,0.2076112107276834,neural_ode_h2
missing_neural_feedback,12,ogic_p,hard,4.004299844312285e-05,-3.161770410496533,1.0,0.05132281067646544,0.0,neural_ode_h2
missing_neural_feedback,12,ogic_p,average,2.093069520104911e-06,-3.135154933022982,1.0,0.057078453641659484,0.18862378441845193,neural_ode_h2
missing_neural_feedback,13,aic,hard,6.0826407596299896e-05,-3.13980796106356,1.0,0.04983536572153969,0.0,tv_sir
missing_neural_feedback,13,aic,average,5.9668399727630606e-05,-3.1404896905594883,1.0,0.05000487986490235,0.00637463114628258,tv_sir
missing_neural_feedback,13,bic,hard,6.0826407596299896e-05,-3.13980796106356,1.0,0.04983536572153969,0.0,tv_sir
missing_neural_feedback,13,bic,average,6.0822283110174655e-05,-3.139810485812387,1.0,0.049835973078616584,2.30849038052724e-05,tv_sir
missing_neural_feedback,13,gic_eff,hard,0.00015064065031964233,-2.939537858683949,1.0,0.05194455065966438,0.0,ude_sir_h2
missing_neural_feedback,13,gic_eff,average,2.677797573727492e-05,-3.0622605383405053,1.0,0.05935855411511226,0.23249643909215598,ude_sir_h2
missing_neural_feedback,13,gic_vol_050,hard,0.00015064065031964233,-2.939537858683949,1.0,0.05194455065966438,0.0,ude_sir_h2
missing_neural_feedback,13,gic_vol_050,average,8.418443536007741e-06,-3.0848794038021756,1.0,0.05958077273200127,0.24030887122852537,ude_sir_h2
missing_neural_feedback,13,ogic_p,hard,0.00015064065031964233,-2.939537858683949,1.0,0.05194455065966438,0.0,ude_sir_h2
missing_neural_feedback,13,ogic_p,average,9.761826886374971e-06,-3.0826032160013477,1.0,0.05960513608989849,0.24070196733874932,ude_sir_h2
missing_neural_feedback,14,aic,hard,3.47520625552829e-05,-3.1958531945298434,1.0,0.04985531052318094,0.0,tv_sir
missing_neural_feedback,14,aic,average,3.4289877885897315e-05,-3.1958200024327135,1.0,0.04992576087575724,0.0026953191482930877,tv_sir
missing_neural_feedback,14,bic,hard,3.47520625552829e-05,-3.1958531945298434,1.0,0.04985531052318094,0.0,tv_sir
missing_neural_feedback,14,bic,average,3.47504077169532e-05,-3.1958531015255907,1.0,0.049855562341268915,9.67586783019713e-06,tv_sir
missing_neural_feedback,14,gic_eff,hard,9.86316626906773e-05,-3.0489344743135254,1.0,0.05086161438798753,0.0,ude_sir_h2
missing_neural_feedback,14,gic_eff,average,2.1712091682547257e-05,-3.119481108343806,1.0,0.05610508548382339,0.17601325160804449,ude_sir_h2
missing_neural_feedback,14,gic_vol_050,hard,9.86316626906773e-05,-3.0489344743135254,1.0,0.05086161438798753,0.0,ude_sir_h2
missing_neural_feedback,14,gic_vol_050,average,1.8925246412909438e-05,-3.119142977242713,1.0,0.05639964894777557,0.18425028398314824,ude_sir_h2
missing_neural_feedback,14,ogic_p,hard,9.86316626906773e-05,-3.0489344743135254,1.0,0.05086161438798753,0.0,ude_sir_h2
missing_neural_feedback,14,ogic_p,average,1.701556263129256e-05,-3.120824973468819,1.0,0.056484590344122815,0.18676686974781254,ude_sir_h2
missing_neural_feedback,15,aic,hard,1.2262003832871348e-05,-3.2453993534935623,1.0,0.049785155108203805,0.0,tv_sir
missing_neural_feedback,15,aic,average,1.2100799764383428e-05,-3.244987915056115,1.0,0.049827137785304135,0.0016166681126101232,tv_sir
missing_neural_feedback,15,bic,hard,1.2262003832871348e-05,-3.2453993534935623,1.0,0.049785155108203805,0.0,tv_sir
missing_neural_feedback,15,bic,average,1.2261424621993918e-05,-3.2453978993848343,1.0,0.049785304751428096,5.783751765658494e-06,tv_sir
missing_neural_feedback,15,gic_eff,hard,0.0001458065148210058,-2.953861683373463,1.0,0.050683562290481224,0.0,ude_sir_h2
missing_neural_feedback,15,gic_eff,average,3.3164064253542675e-05,-3.1004569848035244,1.0,0.056191861398389505,0.18199565686747082,ude_sir_h2
missing_neural_feedback,15,gic_vol_050,hard,0.0001458065148210058,-2.953861683373463,1.0,0.050683562290481224,0.0,ude_sir_h2
missing_neural_feedback,15,gic_vol_050,average,3.6614287913213255e-05,-3.0932171492564056,1.0,0.05631529564958886,0.1826569999436927,ude_sir_h2
missing_neural_feedback,15,ogic_p,hard,0.0001458065148210058,-2.953861683373463,1.0,0.050683562290481224,0.0,ude_sir_h2
missing_neural_feedback,15,ogic_p,average,2.662244441828639e-05,-3.1046019170203483,1.0,0.05659870333987181,0.1898741659117945,ude_sir_h2
missing_neural_feedback,16,aic,hard,6.8077342198462e-05,-3.1233315675172864,1.0,0.0499696759702941,0.0,tv_sir
missing_neural_feedback,16,aic,average,6.644651078755581e-05,-3.125015094298151,1.0,0.0501575515217553,0.007185948424142835,tv_sir
missing_neural_feedback,16,bic,hard,6.8077342198462e-05,-3.1233315675172864,1.0,0.0499696759702941,0.0,tv_sir
missing_neural_feedback,16,bic,average,6.807146856550537e-05,-3.1233378493085806,1.0,0.04997035303243627,2.6161297979231648e-05,tv_sir
missing_neural_feedback,16,gic_eff,hard,7.940685351858136e-05,-3.0879794211724008,1.0,0.05084153655240094,0.0,ude_sir_h2
missing_neural_feedback,16,gic_eff,average,2.8985604231469073e-05,-3.1153335961142483,1.0,0.055566337230258986,0.1582165970115182,ude_sir_h2
missing_neural_feedback,16,gic_vol_050,hard,7.940685351858136e-05,-3.0879794211724008,1.0,0.05084153655240094,0.0,ude_sir_h2
missing_neural_feedback,16,gic_vol_050,average,2.4670087899174968e-05,-3.1150217139250906,1.0,0.05603115159684122,0.17163962249555154,ude_sir_h2
missing_neural_feedback,16,ogic_p,hard,7.940685351858136e-05,-3.0879794211724008,1.0,0.05084153655240094,0.0,ude_sir_h2
missing_neural_feedback,16,ogic_p,average,1.8601518732669012e-05,-3.115252912879406,1.0,0.056627253698731554,0.18822755547155018,ude_sir_h2
missing_neural_feedback,17,aic,hard,3.4285570062928673e-05,-3.1970608890323695,1.0,0.04982530990263317,0.0,tv_sir
missing_neural_feedback,17,aic,average,3.41569425475885e-05,-3.1970245400423662,1.0,0.04984608746343579,0.00077489006033076,tv_sir
missing_neural_feedback,17,bic,hard,3.4285570062928673e-05,-3.1970608890323695,1.0,0.04982530990263317,0.0,tv_sir
missing_neural_feedback,17,bic,average,3.428511131303509e-05,-3.197060763986966,1.0,0.04982538378542904,2.7645809605825267e-06,tv_sir
missing_neural_feedback,17,gic_eff,hard,3.4285570062928673e-05,-3.1970608890323695,1.0,0.04982530990263317,0.0,tv_sir
missing_neural_feedback,17,gic_eff,average,3.964893160257836e-06,-3.1327895419092746,1.0,0.057056256382361795,0.19318579431863547,tv_sir
missing_neural_feedback,17,gic_vol_050,hard,0.00010761206936194483,-3.024307858711587,1.0,0.05170060276332101,0.0,ude_sir_h2
missing_neural_feedback,17,gic_vol_050,average,7.156754670285553e-06,-3.1253558896308524,1.0,0.057204788861720694,0.19200896508322413,ude_sir_h2
missing_neural_feedback,17,ogic_p,hard,3.4285570062928673e-05,-3.1970608890323695,1.0,0.04982530990263317,0.0,tv_sir
missing_neural_feedback,17,ogic_p,average,1.7591719357669025e-06,-3.13870828134899,1.0,0.056922138185827094,0.1891719211455588,tv_sir
missing_neural_feedback,18,aic,hard,5.568234631882638e-05,-3.150403921019362,1.0,0.04987342828347045,0.0,tv_sir
missing_neural_feedback,18,aic,average,5.478309539342598e-05,-3.1510657722276667,1.0,0.0499783876751527,0.0039983493635598185,tv_sir
missing_neural_feedback,18,bic,hard,5.568234631882638e-05,-3.150403921019362,1.0,0.04987342828347045,0.0,tv_sir
missing_neural_feedback,18,bic,average,5.567910685713605e-05,-3.150406418585088,1.0,0.04987380248403897,1.4384101134389298e-05,tv_sir
missing_neural_feedback,18,gic_eff,hard,6.231673671330484e-05,-3.1236895672113536,1.0,0.05081108169131792,0.0,ude_sir_h2
missing_neural_feedback,18,gic_eff,average,7.525182797695793e-06,-3.139290809074085,1.0,0.05627145845535776,0.18063444981559884,ude_sir_h2
missing_neural_feedback,18,gic_vol_050,hard,6.231673671330484e-05,-3.1236895672113536,1.0,0.05081108169131792,0.0,ude_sir_h2
missing_neural_feedback,18,gic_vol_050,average,4.173476505855992e-06,-3.1355940390105634,1.0,0.056794746362436206,0.1940334405718323,ude_sir_h2
missing_neural_feedback,18,ogic_p,hard,6.231673671330484e-05,-3.1236895672113536,1.0,0.05081108169131792,0.0,ude_sir_h2
missing_neural_feedback,18,ogic_p,average,5.49719573820192e-07,-3.132625733004289,1.0,0.05729231278965278,0.20670387033290089,ude_sir_h2
missing_neural_feedback,19,aic,hard,5.20892392061722e-05,-3.157948530417121,1.0,0.04990086507927289,0.0,tv_sir
missing_neural_feedback,19,aic,average,5.1544626057043744e-05,-3.158325132180597,1.0,0.049965298166583315,0.0024473748079643534,tv_sir
missing_neural_feedback,19,bic,hard,5.20892392061722e-05,-3.157948530417121,1.0,0.04990086507927289,0.0,tv_sir
missing_neural_feedback,19,bic,average,5.2087291737765345e-05,-3.1579499218324707,1.0,0.049901094084830525,8.752096326949947e-06,tv_sir
missing_neural_feedback,19,gic_eff,hard,6.160046398862268e-05,-3.1237317848349906,1.0,0.050910260601360675,0.0,ude_sir_h2
missing_neural_feedback,19,gic_eff,average,2.3067444131692337e-06,-3.1460669489336315,1.0,0.05636566362581557,0.18392904065512525,ude_sir_h2
missing_neural_feedback,19,gic_vol_050,hard,6.160046398862268e-05,-3.1237317848349906,1.0,0.050910260601360675,0.0,ude_sir_h2
missing_neural_feedback,19,gic_vol_050,average,4.869461127649041e-07,-3.142644241087711,1.0,0.05671359578232328,0.19303337031032913,ude_sir_h2
missing_neural_feedback,19,ogic_p,hard,6.160046398862268e-05,-3.1237317848349906,1.0,0.050910260601360675,0.0,ude_sir_h2
missing_neural_feedback,19,ogic_p,average,1.1316017054332276e-07,-3.142184623173375,1.0,0.05676987032993318,0.19461515760067047,ude_sir_h2
