scenario,seed,criterion,candidate,weight
missing_time_varying_transmission,2,gic_eff,seir,4.1985701530027273e-13
missing_time_varying_transmission,2,gic_eff,sir,4.0666713228322107e-32
missing_time_varying_transmission,2,gic_eff,tv_sir,0.4011727188810937
missing_time_varying_transmission,2,gic_eff,ude_sir_h2,0.5714888293987762
missing_time_varying_transmission,2,gic_vol_025,neural_ode_h2,0.02464273309899435
missing_time_varying_transmission,2,gic_vol_025,seir,1.0518110255197696e-12
missing_time_varying_transmission,2,gic_vol_025,sir,1.044397319206502e-31
missing_time_varying_transmission,2,gic_vol_025,tv_sir,0.4416386759987401
missing_time_varying_transmission,2,gic_vol_025,ude_sir_h2,0.5337185909012137
missing_time_varying_transmission,2,gic_vol_050,neural_ode_h2,0.022061838928571924
missing_time_varying_transmission,2,gic_vol_050,seir,2.6170492876263345e-12
missing_time_varying_transmission,2,gic_vol_050,sir,2.6639759617840534e-31
missing_time_varying_transmission,2,gic_vol_050,tv_sir,0.48288163070350926
missing_time_varying_transmission,2,gic_vol_050,ude_sir_h2,0.49505653036530173
missing_time_varying_transmission,2,gic_vol_100,neural_ode_h2,0.017320719271329485
missing_time_varying_transmission,2,gic_vol_100,seir,1.587006876983762e-11
missing_time_varying_transmission,2,gic_vol_100,sir,1.6977664579570534e-30
missing_time_varying_transmission,2,gic_vol_100,tv_sir,0.5654658692026613
missing_time_varying_transmission,2,gic_vol_100,ude_sir_h2,0.41721341151013913
missing_time_varying_transmission,2,ogic_e,neural_ode_h2,2.8644986403273326e-12
missing_time_varying_transmission,2,ogic_e,seir,3.849157532613611e-12
missing_time_varying_transmission,2,ogic_e,sir,1.8652525249326088e-31
missing_time_varying_transmission,2,ogic_e,tv_sir,0.6224484173485236
missing_time_varying_transmission,2,ogic_e,ude_sir_h2,0.37755158264476285
missing_time_varying_transmission,3,aic,neural_ode_h2,3.3367594167059096e-07
missing_time_varying_transmission,3,aic,seir,2.7383304816402453e-11
missing_time_varying_transmission,3,aic,sir,1.0707564347038436e-31
missing_time_varying_transmission,3,aic,tv_sir,0.999794322533668
missing_time_varying_transmission,3,aic,ude_sir_h2,0.00020534376300721308
missing_time_varying_transmission,3,aicc,neural_ode_h2,4.459736450754112e-11
missing_time_varying_transmission,3,aicc,seir,3.556993986322083e-11
missing_time_varying_transmission,3,aicc,sir,1.6771543254227391e-31
missing_time_varying_transmission,3,aicc,tv_sir,0.9999980458990063
missing_time_varying_transmission,3,aicc,ude_sir_h2,1.9540208265055705e-06
missing_time_varying_transmission,3,bic,neural_ode_h2,1.060107994658032e-10
missing_time_varying_transmission,3,bic,seir,6.12888196076882e-11
missing_time_varying_transmission,3,bic,sir,5.362810727556585e-31
missing_time_varying_transmission,3,bic,tv_sir,0.999999268818402
missing_time_varying_transmission,3,bic,ude_sir_h2,7.310142983962461e-07
missing_time_varying_transmission,3,blocked_validation,neural_ode_h2,2.088091451865508e-13
missing_time_varying_transmission,3,blocked_validation,seir,0.029528154531225672
missing_time_varying_transmission,3,blocked_validation,sir,1.102225680267436e-09
missing_time_varying_transmission,3,blocked_validation,tv_sir,0.6070940235429976
missing_time_varying_transmission,3,blocked_validation,ude_sir_h2,0.36337782082334225
missing_time_varying_transmission,3,waic_laplace,neural_ode_h2,9.85967654375977e-305
missing_time_varying_transmission,3,waic_laplace,seir,9.85967654375977e-305
missing_time_varying_transmission,3,waic_laplace,sir,2.222210454601903e-34
missing_time_varying_transmission,3,waic_laplace,tv_sir,1.0
missing_time_varying_transmission,3,waic_laplace,ude_sir_h2,9.85967654375977e-305
missing_time_varying_transmission,3,ogic_p,neural_ode_h2,0.001422403430574892
missing_time_varying_transmission,3,ogic_p,seir,2.1022165201554513e-11
missing_time_varying_transmission,3,ogic_p,sir,5.552248491628854e-32
missing_time_varying_transmission,3,ogic_p,tv_sir,0.8407991352474508
missing_time_varying_transmission,3,ogic_p,ude_sir_h2,0.15777846130095216
missing_time_varying_transmission,3,gic_eff,neural_ode_h2,0.00044568389405428015
missing_time_varying_transmission,3,gic_eff,seir,4.4720394773433114e-11
missing_time_varying_transmission,3,gic_eff,sir,1.9268258943315763e-31
missing_time_varying_transmission,3,gic_eff,tv_sir,0.8602054412636941
missing_time_varying_transmission,3,gic_eff,ude_sir_h2,0.13934887479753105
missing_time_varying_transmission,3,gic_vol_025,neural_ode_h2,0.0004318948723472657
missing_time_varying_transmission,3,gic_vol_025,seir,1.061361793860319e-10
missing_time_varying_transmission,3,gic_vol_025,sir,4.681779400071475e-31
missing_time_varying_transmission,3,gic_vol_025,tv_sir,0.8747939556389965
missing_time_varying_transmission,3,gic_vol_025,ude_sir_h2,0.12477414938252004
missing_time_varying_transmission,3,gic_vol_050,neural_ode_h2,0.00041779204479249957
missing_time_varying_transmission,3,gic_vol_050,seir,2.514503717722925e-10
missing_time_varying_transmission,3,gic_vol_050,sir,1.1355608968132784e-30
missing_time_varying_transmission,3,gic_vol_050,tv_sir,0.8880560398010128
missing_time_varying_transmission,3,gic_vol_050,ude_sir_h2,0.1115261679027442
missing_time_varying_transmission,3,gic_vol_100,neural_ode_h2,0.00038913247592032755
missing_time_varying_transmission,3,gic_vol_100,seir,1.40476287183549e-09
missing_time_varying_transmission,3,gic_vol_100,sir,6.64940015060387e-30
missing_time_varying_transmission,3,gic_vol_100,tv_sir,0.9109250476864693
missing_time_varying_transmission,3,gic_vol_100,ude_sir_h2,0.08868581843284754
missing_time_varying_transmission,3,ogic_e,neural_ode_h2,1.167977446831535e-13
missing_time_varying_transmission,3,ogic_e,seir,2.863566175595933e-10
missing_time_varying_transmission,3,ogic_e,sir,6.379951794971315e-31
missing_time_varying_transmission,3,ogic_e,tv_sir,0.9565809760372376
missing_time_varying_transmission,3,ogic_e,ude_sir_h2,0.043419023676289005
missing_time_varying_transmission,4,aic,neural_ode_h2,1.891180114612551e-06
missing_time_varying_transmission,4,aic,seir,2.6630198354709124e-06
missing_time_varying_transmission,4,aic,sir,1.414313161020337e-24
missing_time_varying_transmission,4,aic,tv_sir,0.9997208470743083
missing_time_varying_transmission,4,aic,ude_sir_h2,0.0002745987257417043
missing_time_varying_transmission,4,aicc,neural_ode_h2,2.52782684478903e-10
missing_time_varying_transmission,4,aicc,seir,3.4594081194913424e-06
missing_time_varying_transmission,4,aicc,sir,2.215430066145536e-24
missing_time_varying_transmission,4,aicc,tv_sir,0.9999939271170216
missing_time_varying_transmission,4,aicc,ude_sir_h2,2.6132220761902727e-06
missing_time_varying_transmission,4,bic,neural_ode_h2,6.008794194115673e-10
missing_time_varying_transmission,4,bic,seir,5.960724085729503e-06
missing_time_varying_transmission,4,bic,sir,7.083967841016424e-24
missing_time_varying_transmission,4,bic,tv_sir,0.9999930610504947
missing_time_varying_transmission,4,bic,ude_sir_h2,9.77624540159531e-07
missing_time_varying_transmission,4,blocked_validation,neural_ode_h2,5.6576935764980464e-14
missing_time_varying_transmission,4,blocked_validation,seir,0.06986436948991478
missing_time_varying_transmission,4,blocked_validation,sir,4.9139071619814645e-11
missing_time_varying_transmission,4,blocked_validation,tv_sir,0.705272943341021
missing_time_varying_transmission,4,blocked_validation,ude_sir_h2,0.22486268711986854
missing_time_varying_transmission,4,waic_laplace,neural_ode_h2,9.85967654375977e-305
missing_time_varying_transmission,4,waic_laplace,seir,8.967775249163248e-281
missing_time_varying_transmission,4,waic_laplace,sir,1.5817272009770496e-26
missing_time_varying_transmission,4,waic_laplace,tv_sir,1.0
missing_time_varying_transmission,4,waic_laplace,ude_sir_h2,9.85967654375977e-305
missing_time_varying_transmission,4,ogic_p,neural_ode_h2,0.006943722967830011
missing_time_varying_transmission,4,ogic_p,seir,1.9119248537182574e-06
missing_time_varying_transmission,4,ogic_p,sir,7.048140383811417e-25
missing_time_varying_transmission,4,ogic_p,tv_sir,0.8089857085166551
missing_time_varying_transmission,4,ogic_p,ude_sir_h2,0.18406865659066124
missing_time_varying_transmission,4,gic_eff,neural_ode_h2,0.0020307945183497904
missing_time_varying_transmission,4,gic_eff,seir,4.056562402445649e-06
missing_time_varying_transmission,4,gic_eff,sir,2.4937257614028412e-24
missing_time_varying_transmission,4,gic_eff,tv_sir,0.8446524320907487
missing_time_varying_transmission,4,gic_eff,ude_sir_h2,0.15331271682849915
missing_time_varying_transmission,4,gic_vol_025,neural_ode_h2,0.0017319553838522188
missing_time_varying_transmission,4,gic_vol_025,seir,9.525523389800598e-06
missing_time_varying_transmission,4,gic_vol_025,sir,6.047620405888947e-24
missing_time_varying_transmission,4,gic_vol_025,tv_sir,0.8536852891961841
missing_time_varying_transmission,4,gic_vol_025,ude_sir_h2,0.14457322989657384
missing_time_varying_transmission,4,gic_vol_050,neural_ode_h2,0.0014761377786532055
missing_time_varying_transmission,4,gic_vol_050,seir,2.2353164376490153e-05
missing_time_varying_transmission,4,gic_vol_050,sir,1.465682265949447e-23
missing_time_varying_transmission,4,gic_vol_050,tv_sir,0.8622576096636612
missing_time_varying_transmission,4,gic_vol_050,ude_sir_h2,0.13624389939330922
missing_time_varying_transmission,4,gic_vol_100,neural_ode_h2,0.0010702934516265542
missing_time_varying_transmission,4,gic_vol_100,seir,0.00012286690614723926
missing_time_varying_transmission,4,gic_vol_100,sir,8.593024197731006e-23
missing_time_varying_transmission,4,gic_vol_100,tv_sir,0.8780335181473106
missing_time_varying_transmission,4,gic_vol_100,ude_sir_h2,0.12077332149491563
missing_time_varying_transmission,4,ogic_e,neural_ode_h2,3.9207426850541504e-14
missing_time_varying_transmission,4,ogic_e,seir,2.269618281971603e-05
missing_time_varying_transmission,4,ogic_e,sir,7.065221125366724e-24
missing_time_varying_transmission,4,ogic_e,tv_sir,0.9090250763227338
missing_time_varying_transmission,4,ogic_e,ude_sir_h2,0.09095222749440723
missing_time_varying_transmission,5,aic,neural_ode_h2,4.996862783946169e-05
missing_time_varying_transmission,5,aic,seir,1.0678123619887451e-08
missing_time_varying_transmission,5,aic,sir,1.003850101012086e-24
missing_time_varying_transmission,5,aic,tv_sir,0.9991355063822398
missing_time_varying_transmission,5,aic,ude_sir_h2,0.0008145143117970972
missing_time_varying_transmission,5,aicc,neural_ode_h2,6.682907784212789e-09
missing_time_varying_transmission,5,aicc,seir,1.3879568330548484e-08
missing_time_varying_transmission,5,aicc,sir,1.5733847825356086e-24
missing_time_varying_transmission,5,aicc,tv_sir,0.9999922235743942
missing_time_varying_transmission,5,aicc,ude_sir_h2,7.755863129730021e-06
missing_time_varying_transmission,5,bic,neural_ode_h2,1.5885758359991017e-08
missing_time_varying_transmission,5,bic,seir,2.391529014878298e-08
missing_time_varying_transmission,5,bic,sir,5.0310189952848375e-24
missing_time_varying_transmission,5,bic,tv_sir,0.9999970586601106
missing_time_varying_transmission,5,bic,ude_sir_h2,2.9015388409437645e-06
missing_time_varying_transmission,5,blocked_validation,neural_ode_h2,2.4766935890171928e-26
missing_time_varying_transmission,5,blocked_validation,seir,0.5697023001216385
missing_time_varying_transmission,5,blocked_validation,sir,0.0007409236065490088
missing_time_varying_transmission,5,blocked_validation,tv_sir,0.0766343684008101
missing_time_varying_transmission,5,blocked_validation,ude_sir_h2,0.3529224078710023
missing_time_varying_transmission,5,waic_laplace,neural_ode_h2,9.85967654375977e-305
missing_time_varying_transmission,5,waic_laplace,seir,1.9847686049077663e-62
missing_time_varying_transmission,5,waic_laplace,sir,1.3274732461468204e-27
missing_time_varying_transmission,5,waic_laplace,tv_sir,1.0
missing_time_varying_transmission,5,waic_laplace,ude_sir_h2,9.85967654375977e-305
missing_time_varying_transmission,5,ogic_p,neural_ode_h2,0.14902219321673058
missing_time_varying_transmission,5,ogic_p,seir,4.261169621043486e-09
missing_time_varying_transmission,5,ogic_p,sir,2.8966127030748473e-25
missing_time_varying_transmission,5,ogic_p,tv_sir,0.5374003798363964
missing_time_varying_transmission,5,ogic_p,ude_sir_h2,0.3135774226857034
missing_time_varying_transmission,5,gic_eff,neural_ode_h2,0.06065465048545352
missing_time_varying_transmission,5,gic_eff,seir,9.269388042348974e-09
missing_time_varying_transmission,5,gic_eff,sir,1.0859267036098848e-24
missing_time_varying_transmission,5,gic_eff,tv_sir,0.664405603038029
missing_time_varying_transmission,5,gic_eff,ude_sir_h2,0.2749397372071296
missing_time_varying_transmission,5,gic_vol_025,neural_ode_h2,0.0641081161802551
missing_time_varying_transmission,5,gic_vol_025,seir,2.047860398518852e-08
missing_time_varying_transmission,5,gic_vol_025,sir,2.5058674254236934e-24
missing_time_varying_transmission,5,gic_vol_025,tv_sir,0.671248061470938
missing_time_varying_transmission,5,gic_vol_025,ude_sir_h2,0.26464380187020303
missing_time_varying_transmission,5,gic_vol_050,neural_ode_h2,0.06771401522954831
missing_time_varying_transmission,5,gic_vol_050,seir,4.521330693826699e-08
missing_time_varying_transmission,5,gic_vol_050,sir,5.7787287467444616e-24
missing_time_varying_transmission,5,gic_vol_050,tv_sir,0.6777186599869635
missing_time_varying_transmission,5,gic_vol_050,ude_sir_h2,0.25456727957018127
missing_time_varying_transmission,5,gic_vol_100,neural_ode_h2,0.07539910056776251
missing_time_varying_transmission,5,gic_vol_100,seir,2.199655243977562e-07
missing_time_varying_transmission,5,gic_vol_100,sir,3.067165718842334e-23
missing_time_varying_transmission,5,gic_vol_100,tv_sir,0.6895070906301856
missing_time_varying_transmission,5,gic_vol_100,ude_sir_h2,0.23509358883652764
missing_time_varying_transmission,5,ogic_e,neural_ode_h2,9.709474328985195e-16
missing_time_varying_transmission,5,ogic_e,seir,8.059408320281959e-08
missing_time_varying_transmission,5,ogic_e,sir,4.616605040599444e-24
missing_time_varying_transmission,5,ogic_e,tv_sir,0.7490414290308905
missing_time_varying_transmission,5,ogic_e,ude_sir_h2,0.2509584903750251
missing_time_varying_transmission,6,aic,neural_ode_h2,1.7682394333931017e-06
missing_time_varying_transmission,6,aic,seir,4.6656410245375086e-07
missing_time_varying_transmission,6,aic,sir,7.863736712068155e-26
missing_time_varying_transmission,6,aic,tv_sir,0.999678395011837
missing_time_varying_transmission,6,aic,ude_sir_h2,0.00031937018462714915
missing_time_varying_transmission,6,aicc,neural_ode_h2,2.3636055264123636e-10
missing_time_varying_transmission,6,aicc,seir,6.061194443969917e-07
missing_time_varying_transmission,6,aicc,sir,1.231858779886882e-25
missing_time_varying_transmission,6,aicc,tv_sir,0.9999963542175494
missing_time_varying_transmission,6,aicc,ude_sir_h2,3.039426645818074e-06
missing_time_varying_transmission,6,bic,neural_ode_h2,5.618443479659878e-10
missing_time_varying_transmission,6,bic,seir,1.0443749519565194e-06
missing_time_varying_transmission,6,bic,sir,3.938950024228472e-25
missing_time_varying_transmission,6,bic,tv_sir,0.9999978179899228
missing_time_varying_transmission,6,bic,ude_sir_h2,1.1370732809135629e-06
missing_time_varying_transmission,6,blocked_validation,neural_ode_h2,7.95775723053353e-18
missing_time_varying_transmission,6,blocked_validation,seir,0.12161779293320002
missing_time_varying_transmission,6,blocked_validation,sir,5.55515564065522e-10
missing_time_varying_transmission,6,blocked_validation,tv_sir,0.6191344275406278
missing_time_varying_transmission,6,blocked_validation,ude_sir_h2,0.25924777897065676
missing_time_varying_transmission,6,waic_laplace,neural_ode_h2,9.85967654375977e-305
missing_time_varying_transmission,6,waic_laplace,seir,9.85967654375977e-305
missing_time_varying_transmission,6,waic_laplace,sir,4.362625864575053e-28
missing_time_varying_transmission,6,waic_laplace,tv_sir,1.0
missing_time_varying_transmission,6,waic_laplace,ude_sir_h2,9.85967654375977e-305
missing_time_varying_transmission,6,ogic_p,neural_ode_h2,0.007483969663115749
missing_time_varying_transmission,6,ogic_p,seir,3.1418340016336356e-07
missing_time_varying_transmission,6,ogic_p,sir,3.7212374373336934e-26
missing_time_varying_transmission,6,ogic_p,tv_sir,0.797783094077202
missing_time_varying_transmission,6,ogic_p,ude_sir_h2,0.19473262207628206
missing_time_varying_transmission,6,gic_eff,neural_ode_h2,0.002513579881040754
missing_time_varying_transmission,6,gic_eff,seir,6.483716339739565e-07
missing_time_varying_transmission,6,gic_eff,sir,1.2933835975789311e-25
missing_time_varying_transmission,6,gic_eff,tv_sir,0.8435754233244682
missing_time_varying_transmission,6,gic_eff,ude_sir_h2,0.15391034842285703
missing_time_varying_transmission,6,gic_vol_025,neural_ode_h2,0.0025944594648849026
missing_time_varying_transmission,6,gic_vol_025,seir,1.4917837180275509e-06
missing_time_varying_transmission,6,gic_vol_025,sir,3.0806491640095697e-25
missing_time_varying_transmission,6,gic_vol_025,tv_sir,0.8465323046284041
missing_time_varying_transmission,6,gic_vol_025,ude_sir_h2,0.15087174412299306
missing_time_varying_transmission,6,gic_vol_050,neural_ode_h2,0.0026777432169416463
missing_time_varying_transmission,6,gic_vol_050,seir,3.4320654318652774e-06
missing_time_varying_transmission,6,gic_vol_050,sir,7.3371090661255175e-25
missing_time_varying_transmission,6,gic_vol_050,tv_sir,0.8494366459690019
missing_time_varying_transmission,6,gic_vol_050,ude_sir_h2,0.14788217874862453
missing_time_varying_transmission,6,gic_vol_100,neural_ode_h2,0.002851774044563412
missing_time_varying_transmission,6,gic_vol_100,seir,1.8161723497427568e-05
missing_time_varying_transmission,6,gic_vol_100,sir,4.160950493283393e-24
missing_time_varying_transmission,6,gic_vol_100,tv_sir,0.8550824946826934
missing_time_varying_transmission,6,gic_vol_100,ude_sir_h2,0.14204756954924572
missing_time_varying_transmission,6,ogic_e,neural_ode_h2,1.489870944211616e-14
missing_time_varying_transmission,6,ogic_e,seir,3.6704093978949197e-06
missing_time_varying_transmission,6,ogic_e,sir,3.606234326752792e-25
missing_time_varying_transmission,6,ogic_e,tv_sir,0.8955923952504568
missing_time_varying_transmission,6,ogic_e,ude_sir_h2,0.10440393434013046
missing_time_varying_transmission,7,aic,neural_ode_h2,1.2080662522407101e-06
missing_time_varying_transmission,7,aic,seir,1.3549226508395074e-09
missing_time_varying_transmission,7,aic,sir,3.9126566626062252e-28
missing_time_varying_transmission,7,aic,tv_sir,0.9989694615274445
missing_time_varying_transmission,7,aic,ude_sir_h2,0.0010293290513806457
missing_time_varying_transmission,7,aicc,neural_ode_h2,1.6159581039966918e-10
missing_time_varying_transmission,7,aicc,seir,1.7614357961389674e-09
missing_time_varying_transmission,7,aicc,sir,6.133510573041271e-28
missing_time_varying_transmission,7,aicc,tv_sir,0.999990195123374
missing_time_varying_transmission,7,aicc,ude_sir_h2,9.802953594451933e-06
missing_time_varying_transmission,7,bic,neural_ode_h2,3.8412550547391993e-10
missing_time_varying_transmission,7,bic,seir,3.0350585739389635e-09
missing_time_varying_transmission,7,bic,sir,1.9612397824008235e-27
missing_time_varying_transmission,7,bic,tv_sir,0.999996329202075
missing_time_varying_transmission,7,bic,ude_sir_h2,3.6673787408399613e-06
missing_time_varying_transmission,7,blocked_validation,neural_ode_h2,2.6456785237547942e-14
missing_time_varying_transmission,7,blocked_validation,seir,0.050175464430983155
missing_time_varying_transmission,7,blocked_validation,sir,4.074246114774386e-11
missing_time_varying_transmission,7,blocked_validation,tv_sir,0.6335189617310243
missing_time_varying_transmission,7,blocked_validation,ude_sir_h2,0.3163055737972237
missing_time_varying_transmission,7,waic_laplace,neural_ode_h2,9.85967654375977e-305
missing_time_varying_transmission,7,waic_laplace,seir,9.85967654375977e-305
missing_time_varying_transmission,7,waic_laplace,sir,8.269668598658109e-30
missing_time_varying_transmission,7,waic_laplace,tv_sir,1.0
missing_time_varying_transmission,7,waic_laplace,ude_sir_h2,9.85967654375977e-305
missing_time_varying_transmission,7,ogic_p,neural_ode_h2,0.003543487732962111
missing_time_varying_transmission,7,ogic_p,seir,6.437077410299747e-10
missing_time_varying_transmission,7,ogic_p,sir,1.2767804385048564e-28
missing_time_varying_transmission,7,ogic_p,tv_sir,0.5523224056062785
missing_time_varying_transmission,7,ogic_p,ude_sir_h2,0.44413410601705156
missing_time_varying_transmission,7,gic_eff,neural_ode_h2,0.0012633287959464747
missing_time_varying_transmission,7,gic_eff,seir,1.430536947242897e-09
missing_time_varying_transmission,7,gic_eff,sir,4.691790705653219e-28
missing_time_varying_transmission,7,gic_eff,tv_sir,0.6197965657289076
missing_time_varying_transmission,7,gic_eff,ude_sir_h2,0.37894010404460887
missing_time_varying_transmission,7,gic_vol_025,neural_ode_h2,0.001184412701946104
missing_time_varying_transmission,7,gic_vol_025,seir,3.4429076383935986e-09
missing_time_varying_transmission,7,gic_vol_025,sir,1.1599394903752233e-27
missing_time_varying_transmission,7,gic_vol_025,tv_sir,0.6483652074521609
missing_time_varying_transmission,7,gic_vol_025,ude_sir_h2,0.3504503764029854
missing_time_varying_transmission,7,gic_vol_050,neural_ode_h2,0.0011065933388369174
missing_time_varying_transmission,7,gic_vol_050,seir,8.257526954125973e-09
missing_time_varying_transmission,7,gic_vol_050,sir,2.857790397918214e-27
missing_time_varying_transmission,7,gic_vol_050,tv_sir,0.6759095342121566
missing_time_varying_transmission,7,gic_vol_050,ude_sir_h2,0.3229838641914795
missing_time_varying_transmission,7,gic_vol_100,neural_ode_h2,0.0009565218871605092
missing_time_varying_transmission,7,gic_vol_100,seir,4.703662203963619e-08
missing_time_varying_transmission,7,gic_vol_100,sir,1.717739564955048e-26
missing_time_varying_transmission,7,gic_vol_100,tv_sir,0.7273830619689818
missing_time_varying_transmission,7,gic_vol_100,ude_sir_h2,0.27166036910723573
missing_time_varying_transmission,7,ogic_e,neural_ode_h2,9.95271587024082e-15
missing_time_varying_transmission,7,ogic_e,seir,9.955056115397855e-09
missing_time_varying_transmission,7,ogic_e,sir,1.631097758330823e-27
missing_time_varying_transmission,7,ogic_e,tv_sir,0.8016638244057357
missing_time_varying_transmission,7,ogic_e,ude_sir_h2,0.1983361656391982
missing_time_varying_transmission,8,aic,neural_ode_h2,2.391390113806304e-06
missing_time_varying_transmission,8,aic,seir,7.831629557492902e-06
missing_time_varying_transmission,8,aic,sir,1.7191369454946735e-21
missing_time_varying_transmission,8,aic,tv_sir,0.9990934724237654
missing_time_varying_transmission,8,aic,ude_sir_h2,0.0008963045565632191
missing_time_varying_transmission,8,aicc,neural_ode_h2,3.1983942412916873e-10
missing_time_varying_transmission,8,aicc,seir,1.0179974082543535e-05
missing_time_varying_transmission,8,aicc,sir,2.6945737378936755e-21
missing_time_varying_transmission,8,aicc,tv_sir,0.9999812847647204
missing_time_varying_transmission,8,aicc,ude_sir_h2,8.534941357601717e-06
missing_time_varying_transmission,8,bic,neural_ode_h2,7.602763863256999e-10
missing_time_varying_transmission,8,bic,seir,1.754055741453473e-05
missing_time_varying_transmission,8,bic,sir,8.616047956958975e-21
missing_time_varying_transmission,8,bic,tv_sir,0.9999792657051125
missing_time_varying_transmission,8,bic,ude_sir_h2,3.1929771967031047e-06
missing_time_varying_transmission,8,blocked_validation,neural_ode_h2,6.577711705364356e-17
missing_time_varying_transmission,8,blocked_validation,seir,0.21226315433862472
missing_time_varying_transmission,8,blocked_validation,sir,1.3880191932282548e-07
missing_time_varying_transmission,8,blocked_validation,tv_sir,0.44962909191546124
missing_time_varying_transmission,8,blocked_validation,ude_sir_h2,0.3381076149439945
missing_time_varying_transmission,8,waic_laplace,neural_ode_h2,9.85967654375977e-305
missing_time_varying_transmission,8,waic_laplace,seir,9.85967654375977e-305
missing_time_varying_transmission,8,waic_laplace,sir,1.8154837013295036e-23
missing_time_varying_transmission,8,waic_laplace,tv_sir,1.0
missing_time_varying_transmission,8,waic_laplace,ude_sir_h2,9.85967654375977e-305
missing_time_varying_transmission,8,ogic_p,neural_ode_h2,0.006239392883077176
missing_time_varying_transmission,8,ogic_p,seir,3.7905766600966797e-06
missing_time_varying_transmission,8,ogic_p,sir,5.632427085394395e-22
missing_time_varying_transmission,8,ogic_p,tv_sir,0.5340424983193183
missing_time_varying_transmission,8,ogic_p,ude_sir_h2,0.45971431822094444
missing_time_varying_transmission,8,gic_eff,neural_ode_h2,0.0019538299849961704
missing_time_varying_transmission,8,gic_eff,seir,8.253497891773825e-06
missing_time_varying_transmission,8,gic_eff,sir,2.0041728105121676e-21
missing_time_varying_transmission,8,gic_eff,tv_sir,0.5628994323321652
missing_time_varying_transmission,8,gic_eff,ude_sir_h2,0.4351384841849467
missing_time_varying_transmission,8,gic_vol_025,neural_ode_h2,0.0018631380835910864
missing_time_varying_transmission,8,gic_vol_025,seir,1.98449501215821e-05
missing_time_varying_transmission,8,gic_vol_025,sir,4.932616383826847e-21
missing_time_varying_transmission,8,gic_vol_025,tv_sir,0.5767923776745585
missing_time_varying_transmission,8,gic_vol_025,ude_sir_h2,0.42132463929172886
missing_time_varying_transmission,8,gic_vol_050,neural_ode_h2,0.0017752322901212665
missing_time_varying_transmission,8,gic_vol_050,seir,4.767754135245778e-05
missing_time_varying_transmission,8,gic_vol_050,sir,1.2130295735009755e-20
missing_time_varying_transmission,8,gic_vol_050,tv_sir,0.5905546414754134
missing_time_varying_transmission,8,gic_vol_050,ude_sir_h2,0.40762244869311304
missing_time_varying_transmission,8,gic_vol_100,neural_ode_h2,0.0016076494582679462
missing_time_varying_transmission,8,gic_vol_100,seir,0.0002745095194964088
missing_time_varying_transmission,8,gic_vol_100,sir,7.317712845948607e-20
missing_time_varying_transmission,8,gic_vol_100,tv_sir,0.6175286552406128
missing_time_varying_transmission,8,gic_vol_100,ude_sir_h2,0.3805891857816229
missing_time_varying_transmission,8,ogic_e,neural_ode_h2,2.6361013135843793e-12
missing_time_varying_transmission,8,ogic_e,seir,5.812573339892948e-05
missing_time_varying_transmission,8,ogic_e,sir,7.205476775829908e-21
missing_time_varying_transmission,8,ogic_e,tv_sir,0.766092461689313
missing_time_varying_transmission,8,ogic_e,ude_sir_h2,0.23384941257465186
missing_time_varying_transmission,9,aic,neural_ode_h2,4.120332062362053e-06
missing_time_varying_transmission,9,aic,seir,9.983265942516482e-14
missing_time_varying_transmission,9,aic,sir,5.4827244914226415e-36
missing_time_varying_transmission,9,aic,tv_sir,0.9996160943844234
missing_time_varying_transmission,9,aic,ude_sir_h2,0.0003797852834144958
missing_time_varying_transmission,9,aicc,neural_ode_h2,5.507991008634845e-10
missing_time_varying_transmission,9,aicc,seir,1.2970198283289527e-13
missing_time_varying_transmission,9,aicc,sir,8.589254311257554e-36
missing_time_varying_transmission,9,aicc,tv_sir,0.9999963848302242
missing_time_varying_transmission,9,aicc,ude_sir_h2,3.6146188469622384e-06
missing_time_varying_transmission,9,bic,neural_ode_h2,1.3092861948676276e-09
missing_time_varying_transmission,9,bic,seir,2.234833602752475e-13
missing_time_varying_transmission,9,bic,sir,2.746473136578286e-35
missing_time_varying_transmission,9,bic,tv_sir,0.9999986464322294
missing_time_varying_transmission,9,bic,ude_sir_h2,1.3522582610697562e-06
missing_time_varying_transmission,9,blocked_validation,neural_ode_h2,0.06336914140545435
missing_time_varying_transmission,9,blocked_validation,seir,0.006905604431170046
missing_time_varying_transmission,9,blocked_validation,sir,6.471221150696263e-12
missing_time_varying_transmission,9,blocked_validation,tv_sir,0.6463130486771007
missing_time_varying_transmission,9,blocked_validation,ude_sir_h2,0.2834122054798038
missing_time_varying_transmission,9,waic_laplace,neural_ode_h2,9.85967654375977e-305
missing_time_varying_transmission,9,waic_laplace,seir,9.85967654375977e-305
missing_time_varying_transmission,9,waic_laplace,sir,5.31970362967655e-39
missing_time_varying_transmission,9,waic_laplace,tv_sir,1.0
missing_time_varying_transmission,9,waic_laplace,ude_sir_h2,9.85967654375977e-305
missing_time_varying_transmission,9,ogic_p,neural_ode_h2,0.014563812601123712
missing_time_varying_transmission,9,ogic_p,seir,6.810262055124533e-14
missing_time_varying_transmission,9,ogic_p,sir,2.5257052801691266e-36
missing_time_varying_transmission,9,ogic_p,tv_sir,0.7678070793600115
missing_time_varying_transmission,9,ogic_p,ude_sir_h2,0.21762910803879662
missing_time_varying_transmission,9,gic_eff,neural_ode_h2,0.004429553030986794
